λ,μ,p,true_p,n,tau,snr,MSE
1.0,1.0,20.0,100.0,200.0,4.5399929762484854e-05,1.0,1.881761542814018
1.0,1.0,20.0,100.0,200.0,0.00033546262790251185,1.0,1.881663208057957
1.0,1.0,20.0,100.0,200.0,0.0024787521766663585,1.0,1.8809410703486042
1.0,1.0,20.0,100.0,200.0,0.01831563888873418,1.0,1.8758403593894535
1.0,1.0,20.0,100.0,200.0,0.1353352832366127,1.0,1.8482663164553466
1.0,1.0,20.0,100.0,200.0,1.0,1.0,1.8182279142797015
1.0,1.0,20.0,100.0,200.0,0.0,1.0,1.8817769470357466
1.0,1.0,21.0,100.0,200.0,4.5399929762484854e-05,1.0,1.8927716087137036
1.0,1.0,21.0,100.0,200.0,0.00033546262790251185,1.0,1.8926415956322231
1.0,1.0,21.0,100.0,200.0,0.0024787521766663585,1.0,1.8916868952721302
1.0,1.0,21.0,100.0,200.0,0.01831563888873418,1.0,1.884947230333327
1.0,1.0,21.0,100.0,200.0,0.1353352832366127,1.0,1.848635189893163
1.0,1.0,21.0,100.0,200.0,1.0,1.0,1.8075178781045536
1.0,1.0,21.0,100.0,200.0,0.0,1.0,1.8927919755850067
1.0,1.0,23.0,100.0,200.0,4.5399929762484854e-05,1.0,1.8991425661817476
1.0,1.0,23.0,100.0,200.0,0.00033546262790251185,1.0,1.8990130608095754
1.0,1.0,23.0,100.0,200.0,0.0024787521766663585,1.0,1.898062194154227
1.0,1.0,23.0,100.0,200.0,0.01831563888873418,1.0,1.8913546953342135
1.0,1.0,23.0,100.0,200.0,0.1353352832366127,1.0,1.8553289939152033
1.0,1.0,23.0,100.0,200.0,1.0,1.0,1.8134377189156607
1.0,1.0,23.0,100.0,200.0,0.0,1.0,1.8991628538327365
1.0,1.0,25.0,100.0,200.0,4.5399929762484854e-05,1.0,1.8875454549670052
1.0,1.0,25.0,100.0,200.0,0.00033546262790251185,1.0,1.8874029006932709
1.0,1.0,25.0,100.0,200.0,0.0024787521766663585,1.0,1.8863567785639535
1.0,1.0,25.0,100.0,200.0,0.01831563888873418,1.0,1.8790050662534803
1.0,1.0,25.0,100.0,200.0,0.1353352832366127,1.0,1.8403772591332734
1.0,1.0,25.0,100.0,200.0,1.0,1.0,1.7995729725853533
1.0,1.0,25.0,100.0,200.0,0.0,1.0,1.8875677884291104
1.0,1.0,27.0,100.0,200.0,4.5399929762484854e-05,1.0,1.897296580841222
1.0,1.0,27.0,100.0,200.0,0.00033546262790251185,1.0,1.8971514583299194
1.0,1.0,27.0,100.0,200.0,0.0024787521766663585,1.0,1.8960855328506696
1.0,1.0,27.0,100.0,200.0,0.01831563888873418,1.0,1.8885460588271263
1.0,1.0,27.0,100.0,200.0,0.1353352832366127,1.0,1.8472890220902387
1.0,1.0,27.0,100.0,200.0,1.0,1.0,1.792991322331534
1.0,1.0,27.0,100.0,200.0,0.0,1.0,1.8973193138358977
1.0,1.0,29.0,100.0,200.0,4.5399929762484854e-05,1.0,1.8723495112982549
1.0,1.0,29.0,100.0,200.0,0.00033546262790251185,1.0,1.8721980605529243
1.0,1.0,29.0,100.0,200.0,0.0024787521766663585,1.0,1.8710862342739594
1.0,1.0,29.0,100.0,200.0,0.01831563888873418,1.0,1.8632511739239381
1.0,1.0,29.0,100.0,200.0,0.1353352832366127,1.0,1.8212897265107757
1.0,1.0,29.0,100.0,200.0,1.0,1.0,1.7720623604612635
1.0,1.0,29.0,100.0,200.0,0.0,1.0,1.8723732373068953
1.0,1.0,31.0,100.0,200.0,4.5399929762484854e-05,1.0,1.8376287473217927
1.0,1.0,31.0,100.0,200.0,0.00033546262790251185,1.0,1.8374846142358074
1.0,1.0,31.0,100.0,200.0,0.0024787521766663585,1.0,1.8364264808005863
1.0,1.0,31.0,100.0,200.0,0.01831563888873418,1.0,1.8289688861319828
1.0,1.0,31.0,100.0,200.0,0.1353352832366127,1.0,1.7891122656367275
1.0,1.0,31.0,100.0,200.0,1.0,1.0,1.7478391421525596
1.0,1.0,31.0,100.0,200.0,0.0,1.0,1.837651326874109
1.0,1.0,34.0,100.0,200.0,4.5399929762484854e-05,1.0,1.8766249019005379
1.0,1.0,34.0,100.0,200.0,0.00033546262790251185,1.0,1.8764301918216442
1.0,1.0,34.0,100.0,200.0,0.0024787521766663585,1.0,1.8750007798122537
1.0,1.0,34.0,100.0,200.0,0.01831563888873418,1.0,1.8649273450684687
1.0,1.0,34.0,100.0,200.0,0.1353352832366127,1.0,1.8109922215205363
1.0,1.0,34.0,100.0,200.0,1.0,1.0,1.7455628531879284
1.0,1.0,34.0,100.0,200.0,0.0,1.0,1.876655404804817
1.0,1.0,36.0,100.0,200.0,4.5399929762484854e-05,1.0,1.9487261611625297
1.0,1.0,36.0,100.0,200.0,0.00033546262790251185,1.0,1.9483482406853414
1.0,1.0,36.0,100.0,200.0,0.0024787521766663585,1.0,1.9455790957624681
1.0,1.0,36.0,100.0,200.0,0.01831563888873418,1.0,1.926323555134711
1.0,1.0,36.0,100.0,200.0,0.1353352832366127,1.0,1.8304770376676687
1.0,1.0,36.0,100.0,200.0,1.0,1.0,1.7260400970944367
1.0,1.0,36.0,100.0,200.0,0.0,1.0,1.948785381036147
1.0,1.0,39.0,100.0,200.0,4.5399929762484854e-05,1.0,1.9514614762311278
1.0,1.0,39.0,100.0,200.0,0.00033546262790251185,1.0,1.9510377881440637
1.0,1.0,39.0,100.0,200.0,0.0024787521766663585,1.0,1.9479348687289513
1.0,1.0,39.0,100.0,200.0,0.01831563888873418,1.0,1.9264356593211593
1.0,1.0,39.0,100.0,200.0,0.1353352832366127,1.0,1.8215318261443851
1.0,1.0,39.0,100.0,200.0,1.0,1.0,1.71472686487969
1.0,1.0,39.0,100.0,200.0,0.0,1.0,1.9515278725459484
1.0,1.0,43.0,100.0,200.0,4.5399929762484854e-05,1.0,1.9084827304679821
1.0,1.0,43.0,100.0,200.0,0.00033546262790251185,1.0,1.9080877657312914
1.0,1.0,43.0,100.0,200.0,0.0024787521766663585,1.0,1.9051961971617253
1.0,1.0,43.0,100.0,200.0,0.01831563888873418,1.0,1.8852096209573679
1.0,1.0,43.0,100.0,200.0,0.1353352832366127,1.0,1.788964857614786
1.0,1.0,43.0,100.0,200.0,1.0,1.0,1.6976136286576389
1.0,1.0,43.0,100.0,200.0,0.0,1.0,1.908544628485917
1.0,1.0,46.0,100.0,200.0,4.5399929762484854e-05,1.0,1.878458693041058
1.0,1.0,46.0,100.0,200.0,0.00033546262790251185,1.0,1.8780778038336063
1.0,1.0,46.0,100.0,200.0,0.0024787521766663585,1.0,1.8752883605068131
1.0,1.0,46.0,100.0,200.0,0.01831563888873418,1.0,1.855961995252201
1.0,1.0,46.0,100.0,200.0,0.1353352832366127,1.0,1.761641708516542
1.0,1.0,46.0,100.0,200.0,1.0,1.0,1.6729629258457532
1.0,1.0,46.0,100.0,200.0,0.0,1.0,1.8785183824379104
1.0,1.0,50.0,100.0,200.0,4.5399929762484854e-05,1.0,1.9033955066079609
1.0,1.0,50.0,100.0,200.0,0.00033546262790251185,1.0,1.9029892661459802
1.0,1.0,50.0,100.0,200.0,0.0024787521766663585,1.0,1.9000133874824228
1.0,1.0,50.0,100.0,200.0,0.01831563888873418,1.0,1.8793551201945002
1.0,1.0,50.0,100.0,200.0,0.1353352832366127,1.0,1.7771302996431222
1.0,1.0,50.0,100.0,200.0,1.0,1.0,1.6724064131374827
1.0,1.0,50.0,100.0,200.0,0.0,1.0,1.903459166534709
1.0,1.0,54.0,100.0,200.0,4.5399929762484854e-05,1.0,1.9155199816521105
1.0,1.0,54.0,100.0,200.0,0.00033546262790251185,1.0,1.9150310192010846
1.0,1.0,54.0,100.0,200.0,0.0024787521766663585,1.0,1.9114527107979251
1.0,1.0,54.0,100.0,200.0,0.01831563888873418,1.0,1.8867829996083485
1.0,1.0,54.0,100.0,200.0,0.1353352832366127,1.0,1.768948969116566
1.0,1.0,54.0,100.0,200.0,1.0,1.0,1.6573044025923134
1.0,1.0,54.0,100.0,200.0,0.0,1.0,1.915596615072692
1.0,1.0,58.0,100.0,200.0,4.5399929762484854e-05,1.0,1.8115162357789136
1.0,1.0,58.0,100.0,200.0,0.00033546262790251185,1.0,1.811080442795031
1.0,1.0,58.0,100.0,200.0,0.0024787521766663585,1.0,1.807893685448187
1.0,1.0,58.0,100.0,200.0,0.01831563888873418,1.0,1.786043056876709
1.0,1.0,58.0,100.0,200.0,0.1353352832366127,1.0,1.6850915185655526
1.0,1.0,58.0,100.0,200.0,1.0,1.0,1.616319023093978
1.0,1.0,58.0,100.0,200.0,0.0,1.0,1.8115845434007556
1.0,1.0,63.0,100.0,200.0,4.5399929762484854e-05,1.0,1.8150586899391505
1.0,1.0,63.0,100.0,200.0,0.00033546262790251185,1.0,1.8145664467028109
1.0,1.0,63.0,100.0,200.0,0.0024787521766663585,1.0,1.8109660305479562
1.0,1.0,63.0,100.0,200.0,0.01831563888873418,1.0,1.786241566068722
1.0,1.0,63.0,100.0,200.0,0.1353352832366127,1.0,1.6715984484209014
1.0,1.0,63.0,100.0,200.0,1.0,1.0,1.5916545343366562
1.0,1.0,63.0,100.0,200.0,0.0,1.0,1.8151358431525615
1.0,1.0,68.0,100.0,200.0,4.5399929762484854e-05,1.0,1.7902675964233015
1.0,1.0,68.0,100.0,200.0,0.00033546262790251185,1.0,1.7897930317625792
1.0,1.0,68.0,100.0,200.0,0.0024787521766663585,1.0,1.7863277789026684
1.0,1.0,68.0,100.0,200.0,0.01831563888873418,1.0,1.762806881389532
1.0,1.0,68.0,100.0,200.0,0.1353352832366127,1.0,1.6597718394985466
1.0,1.0,68.0,100.0,200.0,1.0,1.0,1.6009639292164919
1.0,1.0,68.0,100.0,200.0,0.0,1.0,1.7903419962211662
1.0,1.0,73.0,100.0,200.0,4.5399929762484854e-05,1.0,1.819278373892943
1.0,1.0,73.0,100.0,200.0,0.00033546262790251185,1.0,1.818635513990609
1.0,1.0,73.0,100.0,200.0,0.0024787521766663585,1.0,1.8139501249863674
1.0,1.0,73.0,100.0,200.0,0.01831563888873418,1.0,1.7825452043004757
1.0,1.0,73.0,100.0,200.0,0.1353352832366127,1.0,1.6525527194797356
1.0,1.0,73.0,100.0,200.0,1.0,1.0,1.5858599958997623
1.0,1.0,73.0,100.0,200.0,0.0,1.0,1.8193791844130087
1.0,1.0,79.0,100.0,200.0,4.5399929762484854e-05,1.0,1.9179185897276445
1.0,1.0,79.0,100.0,200.0,0.00033546262790251185,1.0,1.916625773648987
1.0,1.0,79.0,100.0,200.0,0.0024787521766663585,1.0,1.9072463121983434
1.0,1.0,79.0,100.0,200.0,0.01831563888873418,1.0,1.846301017967128
1.0,1.0,79.0,100.0,200.0,0.1353352832366127,1.0,1.6276855027307853
1.0,1.0,79.0,100.0,200.0,1.0,1.0,1.540175373991421
1.0,1.0,79.0,100.0,200.0,0.0,1.0,1.918121453135247
1.0,1.0,85.0,100.0,200.0,4.5399929762484854e-05,1.0,1.9131574297519394
1.0,1.0,85.0,100.0,200.0,0.00033546262790251185,1.0,1.9115654254166814
1.0,1.0,85.0,100.0,200.0,0.0024787521766663585,1.0,1.9000358448769308
1.0,1.0,85.0,100.0,200.0,0.01831563888873418,1.0,1.8260185902419828
1.0,1.0,85.0,100.0,200.0,0.1353352832366127,1.0,1.5756307811209371
1.0,1.0,85.0,100.0,200.0,1.0,1.0,1.5014233731906284
1.0,1.0,85.0,100.0,200.0,0.0,1.0,1.913407302528747
1.0,1.0,92.0,100.0,200.0,4.5399929762484854e-05,1.0,1.904964794226196
1.0,1.0,92.0,100.0,200.0,0.00033546262790251185,1.0,1.9030223502764223
1.0,1.0,92.0,100.0,200.0,0.0024787521766663585,1.0,1.888968886726498
1.0,1.0,92.0,100.0,200.0,0.01831563888873418,1.0,1.799387195316295
1.0,1.0,92.0,100.0,200.0,0.1353352832366127,1.0,1.5086939344238623
1.0,1.0,92.0,100.0,200.0,1.0,1.0,1.4527221372856083
1.0,1.0,92.0,100.0,200.0,0.0,1.0,1.9052697124687104
1.0,1.0,100.0,100.0,200.0,4.5399929762484854e-05,1.0,1.7128905770661313
1.0,1.0,100.0,100.0,200.0,0.00033546262790251185,1.0,1.711345923843337
1.0,1.0,100.0,100.0,200.0,0.0024787521766663585,1.0,1.7001853484181098
1.0,1.0,100.0,100.0,200.0,0.01831563888873418,1.0,1.6296112748689993
1.0,1.0,100.0,100.0,200.0,0.1353352832366127,1.0,1.4067015843489863
1.0,1.0,100.0,100.0,200.0,1.0,1.0,1.410919230161954
1.0,1.0,100.0,100.0,200.0,0.0,1.0,1.7131330974587915
1.0,1.0,108.0,100.0,200.0,4.5399929762484854e-05,1.0,1.673042450224533
1.0,1.0,108.0,100.0,200.0,0.00033546262790251185,1.0,1.6715241557384153
1.0,1.0,108.0,100.0,200.0,0.0024787521766663585,1.0,1.6605694309201289
1.0,1.0,108.0,100.0,200.0,0.01831563888873418,1.0,1.5919582283013909
1.0,1.0,108.0,100.0,200.0,0.1353352832366127,1.0,1.3851616309639645
1.0,1.0,108.0,100.0,200.0,1.0,1.0,1.4089131780445103
1.0,1.0,108.0,100.0,200.0,0.0,1.0,1.6732808788323983
1.0,1.0,116.0,100.0,200.0,4.5399929762484854e-05,1.0,1.8808974879585956
1.0,1.0,116.0,100.0,200.0,0.00033546262790251185,1.0,1.878359736445767
1.0,1.0,116.0,100.0,200.0,0.0024787521766663585,1.0,1.8601455936840932
1.0,1.0,116.0,100.0,200.0,0.01831563888873418,1.0,1.7496279122165432
1.0,1.0,116.0,100.0,200.0,0.1353352832366127,1.0,1.4423814039321088
1.0,1.0,116.0,100.0,200.0,1.0,1.0,1.416328147840922
1.0,1.0,116.0,100.0,200.0,0.0,1.0,1.8812963073150308
1.0,1.0,126.0,100.0,200.0,4.5399929762484854e-05,1.0,2.105878539015897
1.0,1.0,126.0,100.0,200.0,0.00033546262790251185,1.0,2.100974996984569
1.0,1.0,126.0,100.0,200.0,0.0024787521766663585,1.0,2.0662336715449734
1.0,1.0,126.0,100.0,200.0,0.01831563888873418,1.0,1.8714429993439765
1.0,1.0,126.0,100.0,200.0,0.1353352832366127,1.0,1.451417821439736
1.0,1.0,126.0,100.0,200.0,1.0,1.0,1.4301623384332756
1.0,1.0,126.0,100.0,200.0,0.0,1.0,2.106650570935396
1.0,1.0,136.0,100.0,200.0,4.5399929762484854e-05,1.0,2.268317618523347
1.0,1.0,136.0,100.0,200.0,0.00033546262790251185,1.0,2.2624585430810735
1.0,1.0,136.0,100.0,200.0,0.0024787521766663585,1.0,2.221133797857575
1.0,1.0,136.0,100.0,200.0,0.01831563888873418,1.0,1.9945140953687275
1.0,1.0,136.0,100.0,200.0,0.1353352832366127,1.0,1.5112654028962127
1.0,1.0,136.0,100.0,200.0,1.0,1.0,1.4477870336106202
1.0,1.0,136.0,100.0,200.0,0.0,1.0,2.269240701037081
1.0,1.0,147.0,100.0,200.0,4.5399929762484854e-05,1.0,3.0188500156966125
1.0,1.0,147.0,100.0,200.0,0.00033546262790251185,1.0,3.001914432295093
1.0,1.0,147.0,100.0,200.0,0.0024787521766663585,1.0,2.8860892079146505
1.0,1.0,147.0,100.0,200.0,0.01831563888873418,1.0,2.3447524519089806
1.0,1.0,147.0,100.0,200.0,0.1353352832366127,1.0,1.5516524822285327
1.0,1.0,147.0,100.0,200.0,1.0,1.0,1.457850956356196
1.0,1.0,147.0,100.0,200.0,0.0,1.0,3.0215302772446333
1.0,1.0,158.0,100.0,200.0,4.5399929762484854e-05,1.0,3.9842303482788544
1.0,1.0,158.0,100.0,200.0,0.00033546262790251185,1.0,3.9499344239327825
1.0,1.0,158.0,100.0,200.0,0.0024787521766663585,1.0,3.723404023688879
1.0,1.0,158.0,100.0,200.0,0.01831563888873418,1.0,2.802623135030691
1.0,1.0,158.0,100.0,200.0,0.1353352832366127,1.0,1.679307839509364
1.0,1.0,158.0,100.0,200.0,1.0,1.0,1.4932753478551342
1.0,1.0,158.0,100.0,200.0,0.0,1.0,3.989687468958198
1.0,1.0,171.0,100.0,200.0,4.5399929762484854e-05,1.0,4.262897227958382
1.0,1.0,171.0,100.0,200.0,0.00033546262790251185,1.0,4.2070767652514505
1.0,1.0,171.0,100.0,200.0,0.0024787521766663585,1.0,3.8671602628493
1.0,1.0,171.0,100.0,200.0,0.01831563888873418,1.0,2.7965144100550767
1.0,1.0,171.0,100.0,200.0,0.1353352832366127,1.0,1.7568125756430006
1.0,1.0,171.0,100.0,200.0,1.0,1.0,1.5364535388341398
1.0,1.0,171.0,100.0,200.0,0.0,1.0,4.271901646733498
1.0,1.0,185.0,100.0,200.0,4.5399929762484854e-05,1.0,20.491189721473837
