λ,μ,p,n,snr,MSE
1.0,100.0,1500.0,200.0,1.0,1.898817343680405
1.0,100.0,1500.0,200.0,2.333333333333333,6.315031060773546
1.0,100.0,1500.0,200.0,3.6666666666666665,14.000890004462937
1.0,100.0,1500.0,200.0,5.0,24.956394174748706
1.0,100.0,800.0,200.0,1.0,1.8490934726871535
1.0,100.0,800.0,200.0,2.333333333333333,5.811881147635449
1.0,100.0,800.0,200.0,3.6666666666666665,12.765847228852685
1.0,100.0,800.0,200.0,5.0,22.71099171633877
1.0,100.0,460.0,200.0,1.0,1.8511348872016493
1.0,100.0,460.0,200.0,2.333333333333333,5.747578145456609
1.0,100.0,460.0,200.0,3.6666666666666665,12.711523690067576
1.0,100.0,460.0,200.0,5.0,22.742971521034555
1.0,100.0,1120.0,200.0,1.0,1.8201677294216554
1.0,100.0,1120.0,200.0,2.333333333333333,5.704738342611677
1.0,100.0,1120.0,200.0,3.6666666666666665,12.475760095267495
1.0,100.0,1120.0,200.0,5.0,22.133232987388915
1.0,100.0,160.0,200.0,1.0,4.529543670287186
1.0,100.0,160.0,200.0,2.333333333333333,4.973100054690383
1.0,100.0,160.0,200.0,3.6666666666666665,5.708015064518134
1.0,100.0,160.0,200.0,5.0,6.734288699770476
1.0,100.0,1820.0,200.0,1.0,1.8196464045957188
1.0,100.0,1820.0,200.0,2.333333333333333,6.046142466505417
1.0,100.0,1820.0,200.0,3.6666666666666665,13.47016701811221
1.0,100.0,1820.0,200.0,5.0,24.09172005941568
1.0,100.0,1480.0,200.0,1.0,1.8459754239201527
1.0,100.0,1480.0,200.0,2.333333333333333,6.1523574708348825
1.0,100.0,1480.0,200.0,3.6666666666666665,13.693204724664213
1.0,100.0,1480.0,200.0,5.0,24.4685171854083
1.0,100.0,20.0,200.0,1.0,0.8934575275038351
1.0,100.0,20.0,200.0,2.333333333333333,0.8934575275038811
1.0,100.0,20.0,200.0,3.6666666666666665,0.8934575275039088
1.0,100.0,20.0,200.0,5.0,0.8934575275039597
1.0,100.0,919.0,200.0,1.0,1.7779094054743099
1.0,100.0,919.0,200.0,2.333333333333333,5.675712180015685
1.0,100.0,919.0,200.0,3.6666666666666665,12.565054348885973
1.0,100.0,919.0,200.0,5.0,22.44593591208506
1.0,100.0,60.0,200.0,1.0,1.9328823628768133
1.0,100.0,60.0,200.0,2.333333333333333,1.9328823628767462
1.0,100.0,60.0,200.0,3.6666666666666665,1.9328823628766842
1.0,100.0,60.0,200.0,5.0,1.932882362876611
1.0,100.0,380.0,200.0,1.0,1.831997109625028
1.0,100.0,380.0,200.0,2.333333333333333,5.133267038321326
1.0,100.0,380.0,200.0,3.6666666666666665,11.210544782597319
1.0,100.0,380.0,200.0,5.0,20.063830342453063
1.0,100.0,1240.0,200.0,1.0,1.855182215773998
1.0,100.0,1240.0,200.0,2.333333333333333,5.952064658697519
1.0,100.0,1240.0,200.0,3.6666666666666665,13.0675559830062
1.0,100.0,1240.0,200.0,5.0,23.201656188700063
1.0,100.0,520.0,200.0,1.0,1.8988133375404317
1.0,100.0,520.0,200.0,2.333333333333333,5.932454438566596
1.0,100.0,520.0,200.0,3.6666666666666665,13.051526880382479
1.0,100.0,520.0,200.0,5.0,23.256030662988103
