λ,μ,p,n,tau,snr,MSE
1.0,1.0,54.0,200.0,-1.0,1.0,275.26739012258554
1.0,1.0,54.0,200.0,-2.0,1.0,252.92026991729793
1.0,1.0,54.0,200.0,-3.0,1.0,3.928438293595823
1.0,1.0,54.0,200.0,-4.0,1.0,2.3416922311943233
1.0,1.0,54.0,200.0,-5.0,1.0,1.8665876217463764
1.0,1.0,54.0,200.0,-6.0,1.0,1.6379298144728618
1.0,1.0,54.0,200.0,-7.0,1.0,1.5035924069559434
1.0,1.0,54.0,200.0,-8.0,1.0,1.4152555906595794
1.0,1.0,58.0,200.0,0.0,1.0,0.4873671784077473
1.0,1.0,58.0,200.0,-1.0,1.0,155.0605716824332
1.0,1.0,58.0,200.0,-2.0,1.0,243.36704739719076
1.0,1.0,58.0,200.0,-3.0,1.0,4.181250960721001
1.0,1.0,58.0,200.0,-4.0,1.0,2.398710156662811
1.0,1.0,58.0,200.0,-5.0,1.0,1.8954906638240059
1.0,1.0,58.0,200.0,-6.0,1.0,1.6570768235941684
1.0,1.0,58.0,200.0,-7.0,1.0,1.5179330414252987
1.0,1.0,58.0,200.0,-8.0,1.0,1.4267543013921888
1.0,1.0,63.0,200.0,0.0,1.0,0.6881088947250386
1.0,1.0,63.0,200.0,-1.0,1.0,97.66489513805865
1.0,1.0,63.0,200.0,-2.0,1.0,359.02613642952844
1.0,1.0,63.0,200.0,-3.0,1.0,4.26499221837862
1.0,1.0,63.0,200.0,-4.0,1.0,2.3849926063586064
1.0,1.0,63.0,200.0,-5.0,1.0,1.8788416661332383
1.0,1.0,63.0,200.0,-6.0,1.0,1.6418110730152418
1.0,1.0,63.0,200.0,-7.0,1.0,1.5042325179747398
1.0,1.0,63.0,200.0,-8.0,1.0,1.4143729844588115
1.0,1.0,68.0,200.0,0.0,1.0,0.7249690572176997
1.0,1.0,68.0,200.0,-1.0,1.0,33.975894185418746
1.0,1.0,68.0,200.0,-2.0,1.0,97.85483147490854
1.0,1.0,68.0,200.0,-3.0,1.0,3.8382818629118507
1.0,1.0,68.0,200.0,-4.0,1.0,2.2388313098947004
1.0,1.0,68.0,200.0,-5.0,1.0,1.8019401188109725
1.0,1.0,68.0,200.0,-6.0,1.0,1.5937756857188583
1.0,1.0,68.0,200.0,-7.0,1.0,1.4716714483271285
1.0,1.0,68.0,200.0,-8.0,1.0,1.3913636897031771
1.0,1.0,73.0,200.0,0.0,1.0,0.7714619253734548
1.0,1.0,73.0,200.0,-1.0,1.0,102.75965710543633
1.0,1.0,73.0,200.0,-2.0,1.0,121.34516228650841
1.0,1.0,73.0,200.0,-3.0,1.0,4.534333816629874
1.0,1.0,73.0,200.0,-4.0,1.0,2.3589530521647895
1.0,1.0,73.0,200.0,-5.0,1.0,1.8603919517430993
1.0,1.0,73.0,200.0,-6.0,1.0,1.6319725731081494
1.0,1.0,73.0,200.0,-7.0,1.0,1.500244324513954
1.0,1.0,73.0,200.0,-8.0,1.0,1.4144181706004522
1.0,1.0,79.0,200.0,0.0,1.0,0.9306849804542355
1.0,1.0,79.0,200.0,-1.0,1.0,1756.3395881699241
1.0,1.0,79.0,200.0,-2.0,1.0,976298.4186256798
1.0,1.0,79.0,200.0,-3.0,1.0,5.437645105504953
1.0,1.0,79.0,200.0,-4.0,1.0,2.4349379303922833
1.0,1.0,79.0,200.0,-5.0,1.0,1.8813481531198493
1.0,1.0,79.0,200.0,-6.0,1.0,1.6393693689657536
1.0,1.0,79.0,200.0,-7.0,1.0,1.502608418241382
1.0,1.0,79.0,200.0,-8.0,1.0,1.4144884757863412
1.0,1.0,85.0,200.0,0.0,1.0,1.118508144110137
1.0,1.0,85.0,200.0,-1.0,1.0,74.05593489699406
1.0,1.0,85.0,200.0,-2.0,1.0,336.0831141118049
1.0,1.0,85.0,200.0,-3.0,1.0,5.480270669929401
1.0,1.0,85.0,200.0,-4.0,1.0,2.459563804257773
1.0,1.0,85.0,200.0,-5.0,1.0,1.9009854273647904
1.0,1.0,85.0,200.0,-6.0,1.0,1.6542649803438907
1.0,1.0,85.0,200.0,-7.0,1.0,1.5142555362686032
1.0,1.0,85.0,200.0,-8.0,1.0,1.4238734004892017
1.0,1.0,92.0,200.0,0.0,1.0,1.225617348432959
1.0,1.0,92.0,200.0,-1.0,1.0,157.44823970809412
1.0,1.0,92.0,200.0,-2.0,1.0,153.1372674838842
1.0,1.0,92.0,200.0,-3.0,1.0,7.464239418401131
1.0,1.0,92.0,200.0,-4.0,1.0,2.577296410760375
1.0,1.0,92.0,200.0,-5.0,1.0,1.9477929091455928
1.0,1.0,92.0,200.0,-6.0,1.0,1.6805225480066346
1.0,1.0,92.0,200.0,-7.0,1.0,1.531351464260656
1.0,1.0,92.0,200.0,-8.0,1.0,1.4359607575168793
1.0,1.0,100.0,200.0,0.0,1.0,1.3099963258498946
1.0,1.0,100.0,200.0,-1.0,1.0,8000.817121240605
1.0,1.0,100.0,200.0,-2.0,1.0,79593.50480831927
1.0,1.0,100.0,200.0,-3.0,1.0,623.5785567169916
1.0,1.0,100.0,200.0,-4.0,1.0,2.573239509405082
1.0,1.0,100.0,200.0,-5.0,1.0,1.9304044166009466
1.0,1.0,100.0,200.0,-6.0,1.0,1.661443647387516
1.0,1.0,100.0,200.0,-7.0,1.0,1.5126232208623915
1.0,1.0,100.0,200.0,-8.0,1.0,1.417978757028039
1.0,1.0,108.0,200.0,0.0,1.0,1.5307115440966825
1.0,1.0,108.0,200.0,-1.0,1.0,271.2818325836392
1.0,1.0,108.0,200.0,-2.0,1.0,121.9502074664538
1.0,1.0,108.0,200.0,-3.0,1.0,14.726385557927427
1.0,1.0,108.0,200.0,-4.0,1.0,2.659492862267595
1.0,1.0,108.0,200.0,-5.0,1.0,1.9377634303934974
1.0,1.0,108.0,200.0,-6.0,1.0,1.6575373197690446
1.0,1.0,108.0,200.0,-7.0,1.0,1.5067274612963084
1.0,1.0,108.0,200.0,-8.0,1.0,1.412189428543361
1.0,1.0,116.0,200.0,0.0,1.0,1.9618601201164572
1.0,1.0,116.0,200.0,-1.0,1.0,5641.903538315606
1.0,1.0,116.0,200.0,-2.0,1.0,670.2162941921251
1.0,1.0,116.0,200.0,-3.0,1.0,476.2384538333673
1.0,1.0,116.0,200.0,-4.0,1.0,2.5990281784323983
1.0,1.0,116.0,200.0,-5.0,1.0,1.8794098788921216
1.0,1.0,116.0,200.0,-6.0,1.0,1.6117307142496617
1.0,1.0,116.0,200.0,-7.0,1.0,1.469432791868041
1.0,1.0,116.0,200.0,-8.0,1.0,1.3807035347574288
1.0,1.0,126.0,200.0,0.0,1.0,2.250209638259153
1.0,1.0,126.0,200.0,-1.0,1.0,34047.638235229824
1.0,1.0,126.0,200.0,-2.0,1.0,956.5894475348357
1.0,1.0,126.0,200.0,-3.0,1.0,4821.474059385251
1.0,1.0,126.0,200.0,-4.0,1.0,2.8246625791627125
1.0,1.0,126.0,200.0,-5.0,1.0,1.9289828166970147
1.0,1.0,126.0,200.0,-6.0,1.0,1.6316424437409496
1.0,1.0,126.0,200.0,-7.0,1.0,1.4799706653217535
1.0,1.0,126.0,200.0,-8.0,1.0,1.3874027261197477
1.0,1.0,136.0,200.0,0.0,1.0,2.3320283661938777
1.0,1.0,136.0,200.0,-1.0,1.0,367.2751706469987
1.0,1.0,136.0,200.0,-2.0,1.0,661.0851556295481
1.0,1.0,136.0,200.0,-3.0,1.0,38.74211471153854
1.0,1.0,136.0,200.0,-4.0,1.0,3.377434319439649
1.0,1.0,136.0,200.0,-5.0,1.0,2.0872869236055966
1.0,1.0,136.0,200.0,-6.0,1.0,1.7225154400034015
1.0,1.0,136.0,200.0,-7.0,1.0,1.5436182820181041
1.0,1.0,136.0,200.0,-8.0,1.0,1.4364938973259858
1.0,1.0,147.0,200.0,0.0,1.0,3.458412839550026
1.0,1.0,147.0,200.0,-1.0,1.0,294.74006998071127
1.0,1.0,147.0,200.0,-2.0,1.0,767.9088041848731
1.0,1.0,147.0,200.0,-3.0,1.0,89.2855108610622
1.0,1.0,147.0,200.0,-4.0,1.0,3.33558005732939
1.0,1.0,147.0,200.0,-5.0,1.0,2.022648934717976
1.0,1.0,147.0,200.0,-6.0,1.0,1.6773809453400972
1.0,1.0,147.0,200.0,-7.0,1.0,1.5081460578260517
1.0,1.0,147.0,200.0,-8.0,1.0,1.4068291729209035
1.0,1.0,158.0,200.0,0.0,1.0,3.900474122479257
1.0,1.0,158.0,200.0,-1.0,1.0,493.712341201227
1.0,1.0,158.0,200.0,-2.0,1.0,75.90043765407621
1.0,1.0,158.0,200.0,-3.0,1.0,494.5740878723057
1.0,1.0,158.0,200.0,-4.0,1.0,3.437776053840252
1.0,1.0,158.0,200.0,-5.0,1.0,2.021797301448696
1.0,1.0,158.0,200.0,-6.0,1.0,1.6774721972400786
1.0,1.0,158.0,200.0,-7.0,1.0,1.5076456093853499
1.0,1.0,158.0,200.0,-8.0,1.0,1.4057294311990547
1.0,1.0,171.0,200.0,0.0,1.0,6.065054546563649
1.0,1.0,171.0,200.0,-1.0,1.0,198.23309064003894
1.0,1.0,171.0,200.0,-2.0,1.0,48621.78022877119
1.0,1.0,171.0,200.0,-3.0,1.0,32.57045943637615
1.0,1.0,171.0,200.0,-4.0,1.0,3.446869336237878
1.0,1.0,171.0,200.0,-5.0,1.0,2.063030910748979
1.0,1.0,171.0,200.0,-6.0,1.0,1.7003682021748485
1.0,1.0,171.0,200.0,-7.0,1.0,1.5235833486084112
1.0,1.0,171.0,200.0,-8.0,1.0,1.4184923643482343
1.0,1.0,185.0,200.0,0.0,1.0,10.812092396097366
1.0,1.0,185.0,200.0,-1.0,1.0,161.7048465936505
1.0,1.0,185.0,200.0,-2.0,1.0,144.94963479716932
1.0,1.0,185.0,200.0,-3.0,1.0,3731.606067125542
1.0,1.0,185.0,200.0,-4.0,1.0,6.582224140067201
1.0,1.0,185.0,200.0,-5.0,1.0,2.193018043329058
1.0,1.0,185.0,200.0,-6.0,1.0,1.748737357555234
1.0,1.0,185.0,200.0,-7.0,1.0,1.5486472298191707
1.0,1.0,185.0,200.0,-8.0,1.0,1.4336515213538497
1.0,1.0,200.0,200.0,0.0,1.0,10940.364920018195
1.0,1.0,200.0,200.0,-1.0,1.0,444.41938178648184
1.0,1.0,200.0,200.0,-2.0,1.0,5372.156943537953
1.0,1.0,200.0,200.0,-3.0,1.0,384.37797452604195
1.0,1.0,200.0,200.0,-4.0,1.0,17.7100234738146
1.0,1.0,200.0,200.0,-5.0,1.0,2.2955787409885087
1.0,1.0,200.0,200.0,-6.0,1.0,1.7780397907292005
1.0,1.0,200.0,200.0,-7.0,1.0,1.5581458360579687
1.0,1.0,200.0,200.0,-8.0,1.0,1.435304999446175
1.0,1.0,216.0,200.0,0.0,1.0,14.714416614032984
1.0,1.0,216.0,200.0,-1.0,1.0,122.23683690680586
1.0,1.0,216.0,200.0,-2.0,1.0,210.03194296569237
1.0,1.0,216.0,200.0,-3.0,1.0,14371.133114383647
1.0,1.0,216.0,200.0,-4.0,1.0,11.997476106152483
1.0,1.0,216.0,200.0,-5.0,1.0,2.479144622313911
1.0,1.0,216.0,200.0,-6.0,1.0,1.8332646917604811
1.0,1.0,216.0,200.0,-7.0,1.0,1.5807752105425381
1.0,1.0,216.0,200.0,-8.0,1.0,1.4453620035983625
1.0,1.0,234.0,200.0,0.0,1.0,7.914769664182229
1.0,1.0,234.0,200.0,-1.0,1.0,231.57913773298418
1.0,1.0,234.0,200.0,-2.0,1.0,325.75623209860663
1.0,1.0,234.0,200.0,-3.0,1.0,143.11355735987192
1.0,1.0,234.0,200.0,-4.0,1.0,128.30551197158903
1.0,1.0,234.0,200.0,-5.0,1.0,2.9999884119304174
1.0,1.0,234.0,200.0,-6.0,1.0,1.9706135329574477
1.0,1.0,234.0,200.0,-7.0,1.0,1.6442729653237231
1.0,1.0,234.0,200.0,-8.0,1.0,1.4810133972344741
1.0,1.0,254.0,200.0,0.0,1.0,4.331699368244109
1.0,1.0,254.0,200.0,-1.0,1.0,39.975875128158926
1.0,1.0,254.0,200.0,-2.0,1.0,616.9845234003419
1.0,1.0,254.0,200.0,-3.0,1.0,367.1531393105395
1.0,1.0,254.0,200.0,-4.0,1.0,32.19457025407685
1.0,1.0,254.0,200.0,-5.0,1.0,3.266103587061779
1.0,1.0,254.0,200.0,-6.0,1.0,2.045658584151574
1.0,1.0,254.0,200.0,-7.0,1.0,1.6900037155035443
1.0,1.0,254.0,200.0,-8.0,1.0,1.5148452437692554
1.0,1.0,275.0,200.0,0.0,1.0,2.7467509651150994
1.0,1.0,275.0,200.0,-1.0,1.0,15427.144395413106
1.0,1.0,275.0,200.0,-2.0,1.0,493.18806080252716
1.0,1.0,275.0,200.0,-3.0,1.0,211.47541523818788
1.0,1.0,275.0,200.0,-4.0,1.0,66.21995979699713
1.0,1.0,275.0,200.0,-5.0,1.0,4.340280435681375
1.0,1.0,275.0,200.0,-6.0,1.0,2.2101270244042523
1.0,1.0,275.0,200.0,-7.0,1.0,1.7638371933323709
1.0,1.0,275.0,200.0,-8.0,1.0,1.5571929269557532
1.0,1.0,297.0,200.0,0.0,1.0,2.1426603399852
1.0,1.0,297.0,200.0,-1.0,1.0,188.6436348936445
1.0,1.0,297.0,200.0,-2.0,1.0,154.2033883556101
1.0,1.0,297.0,200.0,-3.0,1.0,19909.63367490966
1.0,1.0,297.0,200.0,-4.0,1.0,216.9395414557381
1.0,1.0,297.0,200.0,-5.0,1.0,32.994231121471806
1.0,1.0,297.0,200.0,-6.0,1.0,2.473182010313697
1.0,1.0,297.0,200.0,-7.0,1.0,1.8614658452022264
1.0,1.0,297.0,200.0,-8.0,1.0,1.6118719850527135
1.0,1.0,322.0,200.0,0.0,1.0,1.9907258054981918
1.0,1.0,322.0,200.0,-1.0,1.0,1074.7795535372484
1.0,1.0,322.0,200.0,-2.0,1.0,1652.2047737574271
1.0,1.0,322.0,200.0,-3.0,1.0,142.85251890668826
1.0,1.0,322.0,200.0,-4.0,1.0,357.3728701148076
1.0,1.0,322.0,200.0,-5.0,1.0,453.8784422249626
1.0,1.0,322.0,200.0,-6.0,1.0,2.5409329985179734
1.0,1.0,322.0,200.0,-7.0,1.0,1.8419638466456207
1.0,1.0,322.0,200.0,-8.0,1.0,1.5853293438235925
1.0,1.0,348.0,200.0,0.0,1.0,1.8826568800572459
1.0,1.0,348.0,200.0,-1.0,1.0,3936.8732038979174
1.0,1.0,348.0,200.0,-2.0,1.0,826.9119411322154
1.0,1.0,348.0,200.0,-3.0,1.0,1106.2561217582781
1.0,1.0,348.0,200.0,-4.0,1.0,126.00671369274978
1.0,1.0,348.0,200.0,-5.0,1.0,16.259512071338722
1.0,1.0,348.0,200.0,-6.0,1.0,2.836029056220143
1.0,1.0,348.0,200.0,-7.0,1.0,1.9214112352396948
1.0,1.0,348.0,200.0,-8.0,1.0,1.6214208572599809
1.0,1.0,377.0,200.0,0.0,1.0,1.711269139128481
1.0,1.0,377.0,200.0,-1.0,1.0,2264.5107066044425
1.0,1.0,377.0,200.0,-2.0,1.0,139.024587266364
1.0,1.0,377.0,200.0,-3.0,1.0,94.62692721153375
1.0,1.0,377.0,200.0,-4.0,1.0,3213.58752357094
1.0,1.0,377.0,200.0,-5.0,1.0,33.727261158230206
1.0,1.0,377.0,200.0,-6.0,1.0,3.887038829621549
1.0,1.0,377.0,200.0,-7.0,1.0,2.2733644916758124
1.0,1.0,377.0,200.0,-8.0,1.0,1.81749023423822
1.0,1.0,408.0,200.0,0.0,1.0,1.5480184273948452
1.0,1.0,408.0,200.0,-1.0,1.0,74.71713306361141
1.0,1.0,408.0,200.0,-2.0,1.0,8825.883238849794
1.0,1.0,408.0,200.0,-3.0,1.0,2129.487728983897
1.0,1.0,408.0,200.0,-4.0,1.0,454.4360364268262
1.0,1.0,408.0,200.0,-5.0,1.0,1149.845128209669
1.0,1.0,408.0,200.0,-6.0,1.0,5.2044195873472745
1.0,1.0,408.0,200.0,-7.0,1.0,2.4848327709343714
1.0,1.0,408.0,200.0,-8.0,1.0,1.9125458404991045
1.0,1.0,442.0,200.0,0.0,1.0,1.452144227080849
1.0,1.0,442.0,200.0,-1.0,1.0,93.98017881908673
1.0,1.0,442.0,200.0,-2.0,1.0,767.1335837254906
1.0,1.0,442.0,200.0,-3.0,1.0,1334.535578068176
1.0,1.0,442.0,200.0,-4.0,1.0,110.70567149810604
1.0,1.0,442.0,200.0,-5.0,1.0,509.2643928847945
1.0,1.0,442.0,200.0,-6.0,1.0,13.46847703632958
1.0,1.0,442.0,200.0,-7.0,1.0,2.72029509836697
1.0,1.0,442.0,200.0,-8.0,1.0,2.020104406452651
1.0,1.0,479.0,200.0,0.0,1.0,1.4035537848049073
1.0,1.0,479.0,200.0,-1.0,1.0,146.56403853411732
1.0,1.0,479.0,200.0,-2.0,1.0,1871.790238998842
1.0,1.0,479.0,200.0,-3.0,1.0,42322.10389087622
1.0,1.0,479.0,200.0,-4.0,1.0,306.6298951139792
1.0,1.0,479.0,200.0,-5.0,1.0,122.66040214269562
1.0,1.0,479.0,200.0,-6.0,1.0,1393.4346245559054
1.0,1.0,479.0,200.0,-7.0,1.0,3.937304795691326
1.0,1.0,479.0,200.0,-8.0,1.0,2.3414301302853966
1.0,1.0,518.0,200.0,0.0,1.0,1.3147300212071866
1.0,1.0,518.0,200.0,-1.0,1.0,50.789624054342674
1.0,1.0,518.0,200.0,-2.0,1.0,295.6840374565015
1.0,1.0,518.0,200.0,-3.0,1.0,111.1799009530575
1.0,1.0,518.0,200.0,-4.0,1.0,750.8698763892297
1.0,1.0,518.0,200.0,-5.0,1.0,1523.9604774037434
1.0,1.0,518.0,200.0,-6.0,1.0,56.987291437799485
1.0,1.0,518.0,200.0,-7.0,1.0,6.393891622500708
1.0,1.0,518.0,200.0,-8.0,1.0,2.546721612941962
1.0,1.0,561.0,200.0,0.0,1.0,1.2504913532355992
1.0,1.0,561.0,200.0,-1.0,1.0,1141.4900924079243
1.0,1.0,561.0,200.0,-2.0,1.0,415.45184585037816
1.0,1.0,561.0,200.0,-3.0,1.0,150.02759085219708
1.0,1.0,561.0,200.0,-4.0,1.0,1061.198952371754
1.0,1.0,561.0,200.0,-5.0,1.0,172.80150860555585
1.0,1.0,561.0,200.0,-6.0,1.0,189.1930941699091
1.0,1.0,561.0,200.0,-7.0,1.0,1484.3547487683297
1.0,1.0,561.0,200.0,-8.0,1.0,2.820245829210847
1.0,1.0,608.0,200.0,0.0,1.0,1.2112830495629285
1.0,1.0,608.0,200.0,-1.0,1.0,1180.903542074428
1.0,1.0,608.0,200.0,-2.0,1.0,1604.0346077991217
1.0,1.0,608.0,200.0,-3.0,1.0,3327.2078198653817
1.0,1.0,608.0,200.0,-4.0,1.0,599.1753116877101
1.0,1.0,608.0,200.0,-5.0,1.0,75.53368781374374
1.0,1.0,608.0,200.0,-6.0,1.0,72.76999649127663
1.0,1.0,608.0,200.0,-7.0,1.0,49.91614140498287
1.0,1.0,608.0,200.0,-8.0,1.0,3.4297379930146707
1.0,1.0,658.0,200.0,0.0,1.0,1.179296366252831
1.0,1.0,658.0,200.0,-1.0,1.0,892.0298272205212
1.0,1.0,658.0,200.0,-2.0,1.0,330.44375552089963
1.0,1.0,658.0,200.0,-3.0,1.0,19811.301122858888
1.0,1.0,658.0,200.0,-4.0,1.0,89324.10599528566
1.0,1.0,658.0,200.0,-5.0,1.0,707.2724949876048
1.0,1.0,658.0,200.0,-6.0,1.0,239.28810383952498
1.0,1.0,658.0,200.0,-7.0,1.0,65.17204540274935
1.0,1.0,658.0,200.0,-8.0,1.0,4.63140247470184
1.0,1.0,712.0,200.0,0.0,1.0,1.166572598658137
1.0,1.0,712.0,200.0,-1.0,1.0,307.48065423102844
1.0,1.0,712.0,200.0,-2.0,1.0,1341.5982633128012
1.0,1.0,712.0,200.0,-3.0,1.0,934.3613805569184
