λ,μ,p,n,snr,MSE
1.0,100.0,262.0,200.0,1.0,2.5271936699338435
1.0,100.0,262.0,200.0,2.333333333333333,4.734789085542338
1.0,100.0,262.0,200.0,3.6666666666666665,8.554457246822068
1.0,100.0,262.0,200.0,5.0,13.986198153772813
1.0,100.0,1717.0,200.0,1.0,1.8905496873034973
1.0,100.0,1717.0,200.0,2.333333333333333,6.316193085390498
1.0,100.0,1717.0,200.0,3.6666666666666665,14.02724249992268
1.0,100.0,1717.0,200.0,5.0,25.023697930900013
1.0,100.0,222.0,200.0,1.0,2.9048948561439127
1.0,100.0,222.0,200.0,2.333333333333333,4.554401735103467
1.0,100.0,222.0,200.0,3.6666666666666665,7.479534174459006
1.0,100.0,222.0,200.0,5.0,11.680292174210434
1.0,100.0,1474.0,200.0,1.0,1.838590128040265
1.0,100.0,1474.0,200.0,2.333333333333333,6.113235090989791
1.0,100.0,1474.0,200.0,3.6666666666666665,13.60534956852757
1.0,100.0,1474.0,200.0,5.0,24.314933560653984
1.0,100.0,504.0,200.0,1.0,1.9257999864630877
1.0,100.0,504.0,200.0,2.333333333333333,6.090406122236265
1.0,100.0,504.0,200.0,3.6666666666666665,13.4393709379954
1.0,100.0,504.0,200.0,5.0,23.972694433740507
1.0,100.0,545.0,200.0,1.0,1.828453385344289
1.0,100.0,545.0,200.0,2.333333333333333,5.656616584252673
1.0,100.0,545.0,200.0,3.6666666666666665,12.439230781381804
1.0,100.0,545.0,200.0,5.0,22.17629597673143
1.0,100.0,1272.0,200.0,1.0,1.9355679875124763
1.0,100.0,1272.0,200.0,2.333333333333333,6.362448148567609
1.0,100.0,1272.0,200.0,3.6666666666666665,14.068307143616725
1.0,100.0,1272.0,200.0,5.0,25.053144972659645
1.0,100.0,1070.0,200.0,1.0,1.8327584966977453
1.0,100.0,1070.0,200.0,2.333333333333333,5.737904408417048
1.0,100.0,1070.0,200.0,3.6666666666666665,12.533353863070632
1.0,100.0,1070.0,200.0,5.0,22.21910686065856
1.0,100.0,181.0,200.0,1.0,3.4319853886716163
1.0,100.0,181.0,200.0,2.333333333333333,4.114561703901782
1.0,100.0,181.0,200.0,3.6666666666666665,5.511770851103901
1.0,100.0,181.0,200.0,5.0,7.623612830278087
1.0,100.0,1191.0,200.0,1.0,1.9332451115098757
1.0,100.0,1191.0,200.0,2.333333333333333,6.185858204951407
1.0,100.0,1191.0,200.0,3.6666666666666665,13.523002556709836
1.0,100.0,1191.0,200.0,5.0,23.944678166785344
1.0,100.0,868.0,200.0,1.0,1.761672593581566
1.0,100.0,868.0,200.0,2.333333333333333,5.436325893659397
1.0,100.0,868.0,200.0,3.6666666666666665,11.911174400454591
1.0,100.0,868.0,200.0,5.0,21.186218113967204
1.0,100.0,1959.0,200.0,1.0,1.9337732222468522
1.0,100.0,1959.0,200.0,2.333333333333333,6.668022302088686
