λ,μ,p,true_p,n,tau,snr,MSE
1.0,1.0,158.0,400.0,200.0,2.9428571428571426,2.333333333333333,3.0840091279290442
1.0,1.0,171.0,400.0,200.0,0.0,2.333333333333333,11.577716141037929
1.0,1.0,171.0,400.0,200.0,1.3183673469387756,2.333333333333333,3.0483359637194263
1.0,1.0,185.0,400.0,200.0,0.0,2.333333333333333,28.689703537664435
1.0,1.0,185.0,400.0,200.0,1.3183673469387756,2.333333333333333,3.0090180999884413
1.0,1.0,200.0,400.0,200.0,0.0,2.333333333333333,1720.0258575295252
1.0,1.0,200.0,400.0,200.0,1.7244897959183674,2.333333333333333,2.96984773331542
1.0,1.0,216.0,400.0,200.0,0.0,2.333333333333333,31.4457012477097
1.0,1.0,216.0,400.0,200.0,1.3183673469387756,2.333333333333333,2.935126690647906
1.0,1.0,234.0,400.0,200.0,0.0,2.333333333333333,15.885214380022767
1.0,1.0,234.0,400.0,200.0,1.7244897959183674,2.333333333333333,2.884525706205427
1.0,1.0,254.0,400.0,200.0,0.0,2.333333333333333,7.892490340365201
1.0,1.0,254.0,400.0,200.0,1.3183673469387756,2.333333333333333,2.8576418280125835
1.0,1.0,275.0,400.0,200.0,0.0,2.333333333333333,6.238701072090006
1.0,1.0,275.0,400.0,200.0,1.7244897959183674,2.333333333333333,2.806444317684327
1.0,1.0,297.0,400.0,200.0,0.0,2.333333333333333,5.3361268823633665
1.0,1.0,297.0,400.0,200.0,2.1306122448979594,2.333333333333333,2.7911110978507985
1.0,1.0,322.0,400.0,200.0,0.0,2.333333333333333,4.6688706634584305
1.0,1.0,322.0,400.0,200.0,2.1306122448979594,2.333333333333333,2.7682308566113156
1.0,1.0,348.0,400.0,200.0,0.0,2.333333333333333,3.9682604334128264
1.0,1.0,348.0,400.0,200.0,1.7244897959183674,2.333333333333333,2.7243289417147483
1.0,1.0,377.0,400.0,200.0,0.0,2.333333333333333,3.6392713175988507
1.0,1.0,377.0,400.0,200.0,1.7244897959183674,2.333333333333333,2.683648627945511
1.0,1.0,408.0,400.0,200.0,0.0,2.333333333333333,3.164447549915763
1.0,1.0,408.0,400.0,200.0,1.7244897959183674,2.333333333333333,2.6551956363521296
1.0,1.0,442.0,400.0,200.0,0.0,2.333333333333333,3.102973317893676
1.0,1.0,442.0,400.0,200.0,1.7244897959183674,2.333333333333333,2.6831950077634543
1.0,1.0,479.0,400.0,200.0,0.0,2.333333333333333,3.0528971812040937
1.0,1.0,479.0,400.0,200.0,2.1306122448979594,2.333333333333333,2.7393733462389758
1.0,1.0,518.0,400.0,200.0,0.0,2.333333333333333,3.0562694452717523
1.0,1.0,518.0,400.0,200.0,2.1306122448979594,2.333333333333333,2.774793297606892
1.0,1.0,561.0,400.0,200.0,0.0,2.333333333333333,3.0383277219206355
1.0,1.0,561.0,400.0,200.0,2.9428571428571426,2.333333333333333,2.83545775259376
1.0,1.0,608.0,400.0,200.0,0.0,2.333333333333333,3.040992242966596
1.0,1.0,608.0,400.0,200.0,2.9428571428571426,2.333333333333333,2.8638274380526587
1.0,1.0,658.0,400.0,200.0,0.0,2.333333333333333,3.0486216279896894
1.0,1.0,658.0,400.0,200.0,3.3489795918367347,2.333333333333333,2.9036085297801373
1.0,1.0,712.0,400.0,200.0,0.0,2.333333333333333,3.0655971090712466
1.0,1.0,712.0,400.0,200.0,3.3489795918367347,2.333333333333333,2.927303014627276
1.0,1.0,771.0,400.0,200.0,0.0,2.333333333333333,3.0807181779297643
1.0,1.0,771.0,400.0,200.0,2.9428571428571426,2.333333333333333,2.948199354366554
1.0,1.0,835.0,400.0,200.0,0.0,2.333333333333333,3.070764452378311
1.0,1.0,835.0,400.0,200.0,2.1306122448979594,2.333333333333333,2.955035231206918
1.0,1.0,904.0,400.0,200.0,0.0,2.333333333333333,3.0876261218531615
1.0,1.0,904.0,400.0,200.0,2.1306122448979594,2.333333333333333,2.981015502310687
1.0,1.0,979.0,400.0,200.0,0.0,2.333333333333333,3.1065247446712765
1.0,1.0,979.0,400.0,200.0,3.7551020408163267,2.333333333333333,3.01752617418398
1.0,1.0,1059.0,400.0,200.0,0.0,2.333333333333333,3.1169144036068124
1.0,1.0,1059.0,400.0,200.0,3.7551020408163267,2.333333333333333,3.035588757990901
1.0,1.0,1147.0,400.0,200.0,0.0,2.333333333333333,3.1283599191471456
1.0,1.0,1147.0,400.0,200.0,1.3183673469387756,2.333333333333333,3.062694204049987
1.0,1.0,1242.0,400.0,200.0,0.0,2.333333333333333,3.156290561747279
1.0,1.0,1242.0,400.0,200.0,1.3183673469387756,2.333333333333333,3.0972592912351034
1.0,1.0,1344.0,400.0,200.0,0.0,2.333333333333333,3.1735830463297576
1.0,1.0,1344.0,400.0,200.0,0.9122448979591836,2.333333333333333,3.131105696780377
1.0,1.0,1455.0,400.0,200.0,0.0,2.333333333333333,3.1826428661031523
1.0,1.0,1455.0,400.0,200.0,0.1,2.333333333333333,3.177139272371348
1.0,1.0,1576.0,400.0,200.0,0.0,2.333333333333333,3.1939469296167733
1.0,1.0,1576.0,400.0,200.0,0.1,2.333333333333333,3.18943613811657
1.0,1.0,1706.0,400.0,200.0,0.0,2.333333333333333,3.199622200412354
1.0,1.0,1706.0,400.0,200.0,3.3489795918367347,2.333333333333333,3.1502791706296973
1.0,1.0,1847.0,400.0,200.0,0.0,2.333333333333333,3.2114609822414857
1.0,1.0,1847.0,400.0,200.0,3.7551020408163267,2.333333333333333,3.163375147593917
1.0,1.0,2000.0,400.0,200.0,0.0,2.333333333333333,3.2173554127004995
1.0,1.0,2000.0,400.0,200.0,4.5673469387755095,2.333333333333333,3.17273715270717
1.0,1.0,20.0,400.0,200.0,0.0,3.6666666666666665,4.71843653305473
1.0,1.0,20.0,400.0,200.0,10.659183673469387,3.6666666666666665,4.603304942893314
1.0,1.0,21.0,400.0,200.0,0.0,3.6666666666666665,4.721292454683892
1.0,1.0,21.0,400.0,200.0,10.253061224489795,3.6666666666666665,4.599950499395426
1.0,1.0,23.0,400.0,200.0,0.0,3.6666666666666665,4.843049886192472
1.0,1.0,23.0,400.0,200.0,6.597959183673469,3.6666666666666665,4.591912434426041
1.0,1.0,25.0,400.0,200.0,0.0,3.6666666666666665,4.852542117899824
1.0,1.0,25.0,400.0,200.0,3.3489795918367347,3.6666666666666665,4.557036861448866
1.0,1.0,27.0,400.0,200.0,0.0,3.6666666666666665,4.937847865652496
1.0,1.0,27.0,400.0,200.0,2.9428571428571426,3.6666666666666665,4.552320342293378
1.0,1.0,29.0,400.0,200.0,0.0,3.6666666666666665,4.918344101056877
1.0,1.0,29.0,400.0,200.0,2.9428571428571426,3.6666666666666665,4.537850428649122
1.0,1.0,31.0,400.0,200.0,0.0,3.6666666666666665,4.880185185483324
1.0,1.0,31.0,400.0,200.0,3.7551020408163267,3.6666666666666665,4.535182998632444
1.0,1.0,34.0,400.0,200.0,0.0,3.6666666666666665,4.947241977428441
1.0,1.0,34.0,400.0,200.0,4.5673469387755095,3.6666666666666665,4.544744012897146
1.0,1.0,36.0,400.0,200.0,0.0,3.6666666666666665,4.972807940074091
1.0,1.0,36.0,400.0,200.0,3.3489795918367347,3.6666666666666665,4.514571161345865
1.0,1.0,39.0,400.0,200.0,0.0,3.6666666666666665,5.132364848538598
1.0,1.0,39.0,400.0,200.0,1.7244897959183674,3.6666666666666665,4.480531095104393
1.0,1.0,43.0,400.0,200.0,0.0,3.6666666666666665,5.127568356104519
1.0,1.0,43.0,400.0,200.0,2.536734693877551,3.6666666666666665,4.480747202871364
1.0,1.0,46.0,400.0,200.0,0.0,3.6666666666666665,5.107634586928436
1.0,1.0,46.0,400.0,200.0,2.536734693877551,3.6666666666666665,4.463773842193867
1.0,1.0,50.0,400.0,200.0,0.0,3.6666666666666665,5.066316116428612
1.0,1.0,50.0,400.0,200.0,2.536734693877551,3.6666666666666665,4.46436389540191
1.0,1.0,54.0,400.0,200.0,0.0,3.6666666666666665,5.34540292217042
1.0,1.0,54.0,400.0,200.0,2.1306122448979594,3.6666666666666665,4.439185456270176
1.0,1.0,58.0,400.0,200.0,0.0,3.6666666666666665,5.432260422675102
1.0,1.0,58.0,400.0,200.0,2.1306122448979594,3.6666666666666665,4.416024539351349
1.0,1.0,63.0,400.0,200.0,0.0,3.6666666666666665,5.669389102102533
1.0,1.0,63.0,400.0,200.0,1.7244897959183674,3.6666666666666665,4.402822216796475
1.0,1.0,68.0,400.0,200.0,0.0,3.6666666666666665,6.027357501320678
1.0,1.0,68.0,400.0,200.0,2.1306122448979594,3.6666666666666665,4.454944818194708
1.0,1.0,73.0,400.0,200.0,0.0,3.6666666666666665,6.068852799181055
1.0,1.0,73.0,400.0,200.0,1.7244897959183674,3.6666666666666665,4.448917805661347
1.0,1.0,79.0,400.0,200.0,0.0,3.6666666666666665,6.321578841868548
1.0,1.0,79.0,400.0,200.0,1.7244897959183674,3.6666666666666665,4.412887959145226
1.0,1.0,85.0,400.0,200.0,0.0,3.6666666666666665,6.701400637603304
1.0,1.0,85.0,400.0,200.0,2.536734693877551,3.6666666666666665,4.415808866922601
1.0,1.0,92.0,400.0,200.0,0.0,3.6666666666666665,6.811935759021716
1.0,1.0,92.0,400.0,200.0,2.9428571428571426,3.6666666666666665,4.419011793362633
1.0,1.0,100.0,400.0,200.0,0.0,3.6666666666666665,6.988817412828761
1.0,1.0,100.0,400.0,200.0,3.3489795918367347,3.6666666666666665,4.411318842183868
1.0,1.0,108.0,400.0,200.0,0.0,3.6666666666666665,7.192061676214594
1.0,1.0,108.0,400.0,200.0,2.9428571428571426,3.6666666666666665,4.353076718165381
1.0,1.0,116.0,400.0,200.0,0.0,3.6666666666666665,8.765560288158513
1.0,1.0,116.0,400.0,200.0,3.7551020408163267,3.6666666666666665,4.36726260693461
1.0,1.0,126.0,400.0,200.0,0.0,3.6666666666666665,9.460568991149772
1.0,1.0,126.0,400.0,200.0,4.161224489795918,3.6666666666666665,4.36953748398711
1.0,1.0,136.0,400.0,200.0,0.0,3.6666666666666665,11.005388361505874
1.0,1.0,136.0,400.0,200.0,5.3795918367346935,3.6666666666666665,4.398246919040788
1.0,1.0,147.0,400.0,200.0,0.0,3.6666666666666665,13.524233936679913
1.0,1.0,147.0,400.0,200.0,2.536734693877551,3.6666666666666665,4.267732929556258
1.0,1.0,158.0,400.0,200.0,0.0,3.6666666666666665,15.571631279896922
1.0,1.0,158.0,400.0,200.0,2.536734693877551,3.6666666666666665,4.256891054984328
1.0,1.0,171.0,400.0,200.0,0.0,3.6666666666666665,16.555807817989816
1.0,1.0,171.0,400.0,200.0,1.3183673469387756,3.6666666666666665,4.180770699794151
1.0,1.0,185.0,400.0,200.0,0.0,3.6666666666666665,36.67700620824851
1.0,1.0,185.0,400.0,200.0,1.3183673469387756,3.6666666666666665,4.114662295352224
1.0,1.0,200.0,400.0,200.0,0.0,3.6666666666666665,1793.8116578479942
1.0,1.0,200.0,400.0,200.0,1.3183673469387756,3.6666666666666665,4.063092787138714
1.0,1.0,216.0,400.0,200.0,0.0,3.6666666666666665,39.21311483267197
1.0,1.0,216.0,400.0,200.0,0.9122448979591836,3.6666666666666665,4.019867862003455
1.0,1.0,234.0,400.0,200.0,0.0,3.6666666666666665,19.060059291119885
1.0,1.0,234.0,400.0,200.0,1.3183673469387756,3.6666666666666665,3.9168643902500566
1.0,1.0,254.0,400.0,200.0,0.0,3.6666666666666665,9.783416361757403
1.0,1.0,254.0,400.0,200.0,0.9122448979591836,3.6666666666666665,3.8789372698769546
1.0,1.0,275.0,400.0,200.0,0.0,3.6666666666666665,7.797589422227422
1.0,1.0,275.0,400.0,200.0,1.3183673469387756,3.6666666666666665,3.769191735448864
1.0,1.0,297.0,400.0,200.0,0.0,3.6666666666666665,6.5858927782324015
1.0,1.0,297.0,400.0,200.0,1.3183673469387756,3.6666666666666665,3.7076700744283624
1.0,1.0,322.0,400.0,200.0,0.0,3.6666666666666665,5.733919461580469
1.0,1.0,322.0,400.0,200.0,1.3183673469387756,3.6666666666666665,3.6565384573159108
1.0,1.0,348.0,400.0,200.0,0.0,3.6666666666666665,4.872610170480435
1.0,1.0,348.0,400.0,200.0,1.3183673469387756,3.6666666666666665,3.6215785442097337
1.0,1.0,377.0,400.0,200.0,0.0,3.6666666666666665,4.466180520591638
1.0,1.0,377.0,400.0,200.0,1.3183673469387756,3.6666666666666665,3.5511644341068247
1.0,1.0,408.0,400.0,200.0,0.0,3.6666666666666665,3.8742080997522046
1.0,1.0,408.0,400.0,200.0,0.9122448979591836,3.6666666666666665,3.435977359736182
1.0,1.0,442.0,400.0,200.0,0.0,3.6666666666666665,3.864192990831014
1.0,1.0,442.0,400.0,200.0,1.3183673469387756,3.6666666666666665,3.5510866999364503
1.0,1.0,479.0,400.0,200.0,0.0,3.6666666666666665,3.8619321830870637
1.0,1.0,479.0,400.0,200.0,1.3183673469387756,3.6666666666666665,3.6091157676120593
1.0,1.0,518.0,400.0,200.0,0.0,3.6666666666666665,3.910382787105487
1.0,1.0,518.0,400.0,200.0,1.3183673469387756,3.6666666666666665,3.6761297867381777
1.0,1.0,561.0,400.0,200.0,0.0,3.6666666666666665,3.9228552319056247
1.0,1.0,561.0,400.0,200.0,1.7244897959183674,3.6666666666666665,3.759303046925329
1.0,1.0,608.0,400.0,200.0,0.0,3.6666666666666665,3.96270468623063
1.0,1.0,608.0,400.0,200.0,2.1306122448979594,3.6666666666666665,3.8503012187845367
1.0,1.0,658.0,400.0,200.0,0.0,3.6666666666666665,4.003874025557818
1.0,1.0,658.0,400.0,200.0,2.536734693877551,3.6666666666666665,3.9272753372862788
1.0,1.0,712.0,400.0,200.0,0.0,3.6666666666666665,4.054791319800625
1.0,1.0,712.0,400.0,200.0,2.1306122448979594,3.6666666666666665,3.9503906410665253
