λ,μ,p,n,snr,n_iter,MSE
1.0,1.0,43.0,200.0,3.6666666666666665,55559116.0,0.35035304272956563
1.0,1.0,43.0,200.0,5.0,55559116.0,0.35035304272956563
1.0,1.0,46.0,200.0,1.0,55559116.0,0.3784666631175765
1.0,1.0,46.0,200.0,2.333333333333333,55559116.0,0.3784666631175765
1.0,1.0,46.0,200.0,3.6666666666666665,55559116.0,0.37846666311757643
1.0,1.0,46.0,200.0,5.0,55559116.0,0.3784666631175763
1.0,1.0,50.0,200.0,1.0,55559116.0,0.394165881651637
1.0,1.0,50.0,200.0,2.333333333333333,55559116.0,0.394165881651637
1.0,1.0,50.0,200.0,3.6666666666666665,55559116.0,0.3941658816516372
1.0,1.0,50.0,200.0,5.0,55559116.0,0.39416588165163713
1.0,1.0,54.0,200.0,1.0,55559116.0,0.4203670063425167
1.0,1.0,54.0,200.0,2.333333333333333,55559116.0,0.4203670063425167
1.0,1.0,54.0,200.0,3.6666666666666665,55559116.0,0.4203670063425168
1.0,1.0,54.0,200.0,5.0,55559116.0,0.4203670063425169
1.0,1.0,58.0,200.0,1.0,55559116.0,0.46003500683012055
1.0,1.0,58.0,200.0,2.333333333333333,55559116.0,0.46003500683012055
1.0,1.0,58.0,200.0,3.6666666666666665,55559116.0,0.46003500683012055
1.0,1.0,58.0,200.0,5.0,55559116.0,0.46003500683012055
1.0,1.0,63.0,200.0,1.0,55559116.0,0.5249047507590489
1.0,1.0,63.0,200.0,2.333333333333333,55559116.0,0.5249047507590491
1.0,1.0,63.0,200.0,3.6666666666666665,55559116.0,0.5249047507590492
1.0,1.0,63.0,200.0,5.0,55559116.0,0.5249047507590492
1.0,1.0,68.0,200.0,1.0,55559116.0,0.6076490193971877
1.0,1.0,68.0,200.0,2.333333333333333,55559116.0,0.6076490193971877
1.0,1.0,68.0,200.0,3.6666666666666665,55559116.0,0.6076490193971877
1.0,1.0,68.0,200.0,5.0,55559116.0,0.6076490193971876
1.0,1.0,73.0,200.0,1.0,55559116.0,0.6646462165450904
1.0,1.0,73.0,200.0,2.333333333333333,55559116.0,0.6646462165450904
1.0,1.0,73.0,200.0,3.6666666666666665,55559116.0,0.6646462165450904
1.0,1.0,73.0,200.0,5.0,55559116.0,0.6646462165450904
1.0,1.0,79.0,200.0,1.0,55559116.0,0.722341454917715
1.0,1.0,79.0,200.0,2.333333333333333,55559116.0,0.7223414549177151
1.0,1.0,79.0,200.0,3.6666666666666665,55559116.0,0.7223414549177153
1.0,1.0,79.0,200.0,5.0,55559116.0,0.7223414549177154
1.0,1.0,85.0,200.0,1.0,55559116.0,0.8500268398892288
1.0,1.0,85.0,200.0,2.333333333333333,55559116.0,0.8500268398892287
1.0,1.0,85.0,200.0,3.6666666666666665,55559116.0,0.8500268398892284
1.0,1.0,85.0,200.0,5.0,55559116.0,0.8500268398892284
1.0,1.0,92.0,200.0,1.0,55559116.0,0.9814577626890644
1.0,1.0,92.0,200.0,2.333333333333333,55559116.0,0.9814577626890644
1.0,1.0,92.0,200.0,3.6666666666666665,55559116.0,0.9814577626890646
1.0,1.0,92.0,200.0,5.0,55559116.0,0.9814577626890646
1.0,1.0,100.0,200.0,1.0,55559116.0,1.237047479525311
1.0,1.0,100.0,200.0,2.333333333333333,55559116.0,1.237047479525311
1.0,1.0,100.0,200.0,3.6666666666666665,55559116.0,1.237047479525311
1.0,1.0,100.0,200.0,5.0,55559116.0,1.237047479525311
1.0,1.0,108.0,200.0,1.0,55559116.0,1.3663321060571578
1.0,1.0,108.0,200.0,2.333333333333333,55559116.0,1.366332106057158
1.0,1.0,108.0,200.0,3.6666666666666665,55559116.0,1.3663321060571583
1.0,1.0,108.0,200.0,5.0,55559116.0,1.3663321060571587
1.0,1.0,116.0,200.0,1.0,55559116.0,1.5164245035372044
1.0,1.0,116.0,200.0,2.333333333333333,55559116.0,1.5164245035372048
1.0,1.0,116.0,200.0,3.6666666666666665,55559116.0,1.516424503537205
1.0,1.0,116.0,200.0,5.0,55559116.0,1.5164245035372055
1.0,1.0,126.0,200.0,1.0,55559116.0,1.9007006251139544
1.0,1.0,126.0,200.0,2.333333333333333,55559116.0,1.900700625113955
1.0,1.0,126.0,200.0,3.6666666666666665,55559116.0,1.9007006251139553
1.0,1.0,126.0,200.0,5.0,55559116.0,1.9007006251139558
1.0,1.0,136.0,200.0,1.0,55559116.0,2.3714065265583146
1.0,1.0,136.0,200.0,2.333333333333333,55559116.0,2.371406526558314
1.0,1.0,136.0,200.0,3.6666666666666665,55559116.0,2.3714065265583146
1.0,1.0,136.0,200.0,5.0,55559116.0,2.3714065265583146
1.0,1.0,147.0,200.0,1.0,55559116.0,3.2896580362866805
1.0,1.0,147.0,200.0,2.333333333333333,55559116.0,3.2896580362866765
1.0,1.0,147.0,200.0,3.6666666666666665,55559116.0,3.2896580362866743
1.0,1.0,147.0,200.0,5.0,55559116.0,3.2896580362866716
1.0,1.0,158.0,200.0,1.0,55559116.0,4.076547054845969
1.0,1.0,158.0,200.0,2.333333333333333,55559116.0,4.076547054845969
1.0,1.0,158.0,200.0,3.6666666666666665,55559116.0,4.076547054845969
1.0,1.0,158.0,200.0,5.0,55559116.0,4.076547054845969
1.0,1.0,171.0,200.0,1.0,55559116.0,6.953187216315089
1.0,1.0,171.0,200.0,2.333333333333333,55559116.0,6.953187216315081
1.0,1.0,171.0,200.0,3.6666666666666665,55559116.0,6.953187216315072
1.0,1.0,171.0,200.0,5.0,55559116.0,6.953187216315067
1.0,1.0,185.0,200.0,1.0,55559116.0,12.770893844525649
1.0,1.0,185.0,200.0,2.333333333333333,55559116.0,12.770893844525611
1.0,1.0,185.0,200.0,3.6666666666666665,55559116.0,12.770893844525586
1.0,1.0,185.0,200.0,5.0,55559116.0,12.770893844525563
1.0,1.0,200.0,200.0,1.0,55559116.0,2508.3675039566124
1.0,1.0,200.0,200.0,2.333333333333333,55559116.0,2508.367503957378
1.0,1.0,200.0,200.0,3.6666666666666665,55559116.0,2508.367503957938
1.0,1.0,200.0,200.0,5.0,55559116.0,2508.3675039584045
1.0,1.0,216.0,200.0,1.0,55559116.0,14.38521230141419
1.0,1.0,216.0,200.0,2.333333333333333,55559116.0,14.471759927149538
1.0,1.0,216.0,200.0,3.6666666666666665,55559116.0,14.563997950351396
1.0,1.0,216.0,200.0,5.0,55559116.0,14.658919511072805
1.0,1.0,234.0,200.0,1.0,55559116.0,5.880267067510768
1.0,1.0,234.0,200.0,2.333333333333333,55559116.0,6.073855179209639
1.0,1.0,234.0,200.0,3.6666666666666665,55559116.0,6.271434386578667
1.0,1.0,234.0,200.0,5.0,55559116.0,6.470895756843698
1.0,1.0,254.0,200.0,1.0,55559116.0,3.9314442405963645
1.0,1.0,254.0,200.0,2.333333333333333,55559116.0,4.264134103645632
1.0,1.0,254.0,200.0,3.6666666666666665,55559116.0,4.584936617026889
1.0,1.0,254.0,200.0,5.0,55559116.0,4.900133168956453
1.0,1.0,275.0,200.0,1.0,55559116.0,3.3273212371648055
1.0,1.0,275.0,200.0,2.333333333333333,55559116.0,3.7379988358656524
1.0,1.0,275.0,200.0,3.6666666666666665,55559116.0,4.133005020258308
1.0,1.0,275.0,200.0,5.0,55559116.0,4.520620714175051
1.0,1.0,297.0,200.0,1.0,55559116.0,2.865538983860053
1.0,1.0,297.0,200.0,2.333333333333333,55559116.0,3.3918657195755393
1.0,1.0,297.0,200.0,3.6666666666666665,55559116.0,3.8913565635771823
1.0,1.0,297.0,200.0,5.0,55559116.0,4.378191855359772
1.0,1.0,322.0,200.0,1.0,55559116.0,2.330097187601072
1.0,1.0,322.0,200.0,2.333333333333333,55559116.0,2.90982413784939
1.0,1.0,322.0,200.0,3.6666666666666665,55559116.0,3.4726010668674987
1.0,1.0,322.0,200.0,5.0,55559116.0,4.027384526502128
1.0,1.0,348.0,200.0,1.0,55559116.0,1.9418390498290237
1.0,1.0,348.0,200.0,2.333333333333333,55559116.0,2.5617012215684447
1.0,1.0,348.0,200.0,3.6666666666666665,55559116.0,3.1693312543435317
1.0,1.0,348.0,200.0,5.0,55559116.0,3.7711927263022105
1.0,1.0,377.0,200.0,1.0,55559116.0,1.748047488509216
1.0,1.0,377.0,200.0,2.333333333333333,55559116.0,2.4351692445300714
1.0,1.0,377.0,200.0,3.6666666666666665,55559116.0,3.1148141485954777
1.0,1.0,377.0,200.0,5.0,55559116.0,3.7909330401338805
1.0,1.0,408.0,200.0,1.0,55559116.0,1.5945613001905334
1.0,1.0,408.0,200.0,2.333333333333333,55559116.0,2.3113926042257793
1.0,1.0,408.0,200.0,3.6666666666666665,55559116.0,3.02388960902339
1.0,1.0,408.0,200.0,5.0,55559116.0,3.7343425993749806
1.0,1.0,442.0,200.0,1.0,55559116.0,1.418974691195216
1.0,1.0,442.0,200.0,2.333333333333333,55559116.0,2.1655365225099437
1.0,1.0,442.0,200.0,3.6666666666666665,55559116.0,2.9142259145977514
1.0,1.0,442.0,200.0,5.0,55559116.0,3.6639186441840863
1.0,1.0,479.0,200.0,1.0,55559116.0,1.344172220890412
1.0,1.0,479.0,200.0,2.333333333333333,55559116.0,2.153766196391689
1.0,1.0,479.0,200.0,3.6666666666666665,55559116.0,2.9625530389391797
1.0,1.0,479.0,200.0,5.0,55559116.0,3.770959245234547
1.0,1.0,518.0,200.0,1.0,55559116.0,1.3170404607614026
1.0,1.0,518.0,200.0,2.333333333333333,55559116.0,2.182783003761487
1.0,1.0,518.0,200.0,3.6666666666666665,55559116.0,3.0471550387528654
1.0,1.0,518.0,200.0,5.0,55559116.0,3.9108807551551044
1.0,1.0,561.0,200.0,1.0,55559116.0,1.266876469318019
1.0,1.0,561.0,200.0,2.333333333333333,55559116.0,2.1878503932187208
1.0,1.0,561.0,200.0,3.6666666666666665,55559116.0,3.1122582198934996
1.0,1.0,561.0,200.0,5.0,55559116.0,4.038285442574786
1.0,1.0,608.0,200.0,1.0,55559116.0,1.2348767703135266
1.0,1.0,608.0,200.0,2.333333333333333,55559116.0,2.1631792079767282
1.0,1.0,608.0,200.0,3.6666666666666665,55559116.0,3.0907886553599937
1.0,1.0,608.0,200.0,5.0,55559116.0,4.018071295094437
1.0,1.0,658.0,200.0,1.0,55559116.0,1.2087349422548983
1.0,1.0,658.0,200.0,2.333333333333333,55559116.0,2.157921552264219
1.0,1.0,658.0,200.0,3.6666666666666665,55559116.0,3.107497395567308
1.0,1.0,658.0,200.0,5.0,55559116.0,4.0572567976031255
1.0,1.0,712.0,200.0,1.0,55559116.0,1.157019341861698
1.0,1.0,712.0,200.0,2.333333333333333,55559116.0,2.1113810072640358
1.0,1.0,712.0,200.0,3.6666666666666665,55559116.0,3.0671696854669754
1.0,1.0,712.0,200.0,5.0,55559116.0,4.023631329383441
1.0,1.0,771.0,200.0,1.0,55559116.0,1.1140029794658033
1.0,1.0,771.0,200.0,2.333333333333333,55559116.0,2.071084139344704
1.0,1.0,771.0,200.0,3.6666666666666665,55559116.0,3.0282882142406926
1.0,1.0,771.0,200.0,5.0,55559116.0,3.9855502546939205
1.0,1.0,835.0,200.0,1.0,55559116.0,1.0811758764400445
1.0,1.0,835.0,200.0,2.333333333333333,55559116.0,2.0469091208131345
1.0,1.0,835.0,200.0,3.6666666666666665,55559116.0,3.012961488993436
1.0,1.0,835.0,200.0,5.0,55559116.0,3.979164352937007
1.0,1.0,904.0,200.0,1.0,55559116.0,1.0601426334621706
1.0,1.0,904.0,200.0,2.333333333333333,55559116.0,2.0204163603539227
1.0,1.0,904.0,200.0,3.6666666666666665,55559116.0,2.9792546380327285
1.0,1.0,904.0,200.0,5.0,55559116.0,3.937415971465895
1.0,1.0,979.0,200.0,1.0,55559116.0,1.0222784054016705
1.0,1.0,979.0,200.0,2.333333333333333,55559116.0,1.9901475479345714
1.0,1.0,979.0,200.0,3.6666666666666665,55559116.0,2.959824778461085
1.0,1.0,979.0,200.0,5.0,55559116.0,3.9303546861508485
1.0,1.0,1059.0,200.0,1.0,55559116.0,1.0610988557767693
1.0,1.0,1059.0,200.0,2.333333333333333,55559116.0,2.1074446488639746
1.0,1.0,1059.0,200.0,3.6666666666666665,55559116.0,3.1528477155356915
1.0,1.0,1059.0,200.0,5.0,55559116.0,4.197806201363711
1.0,1.0,1147.0,200.0,1.0,55559116.0,1.0425395820899694
1.0,1.0,1147.0,200.0,2.333333333333333,55559116.0,2.099334124238662
1.0,1.0,1147.0,200.0,3.6666666666666665,55559116.0,3.1560085494727708
1.0,1.0,1147.0,200.0,5.0,55559116.0,4.212626328708263
1.0,1.0,1242.0,200.0,1.0,55559116.0,0.996753982324352
1.0,1.0,1242.0,200.0,2.333333333333333,55559116.0,2.0388212871924947
1.0,1.0,1242.0,200.0,3.6666666666666665,55559116.0,3.083357249065653
1.0,1.0,1242.0,200.0,5.0,55559116.0,4.129057406187885
1.0,1.0,1344.0,200.0,1.0,55559116.0,0.9972296911965758
1.0,1.0,1344.0,200.0,2.333333333333333,55559116.0,2.074948344683741
1.0,1.0,1344.0,200.0,3.6666666666666665,55559116.0,3.1541153573040384
1.0,1.0,1344.0,200.0,5.0,55559116.0,4.233965402365992
1.0,1.0,1455.0,200.0,1.0,55559116.0,0.9631737297602291
1.0,1.0,1455.0,200.0,2.333333333333333,55559116.0,2.043751282180545
1.0,1.0,1455.0,200.0,3.6666666666666665,55559116.0,3.129544488538582
1.0,1.0,1455.0,200.0,5.0,55559116.0,4.217797347866946
1.0,1.0,1576.0,200.0,1.0,55559116.0,0.9543397878470058
1.0,1.0,1576.0,200.0,2.333333333333333,55559116.0,2.044083514142234
1.0,1.0,1576.0,200.0,3.6666666666666665,55559116.0,3.1392161494965984
1.0,1.0,1576.0,200.0,5.0,55559116.0,4.236890143294679
1.0,1.0,1706.0,200.0,1.0,55559116.0,0.9200912305164831
1.0,1.0,1706.0,200.0,2.333333333333333,55559116.0,2.0030926399874227
1.0,1.0,1706.0,200.0,3.6666666666666665,55559116.0,3.094842875879516
1.0,1.0,1706.0,200.0,5.0,55559116.0,4.190718975402637
1.0,1.0,1847.0,200.0,1.0,55559116.0,0.9309272566507557
1.0,1.0,1847.0,200.0,2.333333333333333,55559116.0,2.04086931071149
1.0,1.0,1847.0,200.0,3.6666666666666665,55559116.0,3.15761542182496
1.0,1.0,1847.0,200.0,5.0,55559116.0,4.277570261765126
1.0,1.0,2000.0,200.0,1.0,55559116.0,0.9453887010499639
1.0,1.0,2000.0,200.0,2.333333333333333,55559116.0,2.088357228545843
1.0,1.0,2000.0,200.0,3.6666666666666665,55559116.0,3.238060554355555
1.0,1.0,2000.0,200.0,5.0,55559116.0,4.390939947227035
1.0,3.0,20.0,200.0,1.0,55559116.0,0.1543629191961628
1.0,3.0,20.0,200.0,2.333333333333333,55559116.0,0.15436291919616282
1.0,3.0,20.0,200.0,3.6666666666666665,55559116.0,0.1543629191961629
1.0,3.0,20.0,200.0,5.0,55559116.0,0.15436291919616282
1.0,3.0,21.0,200.0,1.0,55559116.0,0.1553971763904757
1.0,3.0,21.0,200.0,2.333333333333333,55559116.0,0.1553971763904757
1.0,3.0,21.0,200.0,3.6666666666666665,55559116.0,0.15539717639047562
1.0,3.0,21.0,200.0,5.0,55559116.0,0.15539717639047562
1.0,3.0,23.0,200.0,1.0,55559116.0,0.17776431045530444
1.0,3.0,23.0,200.0,2.333333333333333,55559116.0,0.17776431045530433
1.0,3.0,23.0,200.0,3.6666666666666665,55559116.0,0.17776431045530433
1.0,3.0,23.0,200.0,5.0,55559116.0,0.17776431045530433
1.0,3.0,25.0,200.0,1.0,55559116.0,0.1897138305486162
1.0,3.0,25.0,200.0,2.333333333333333,55559116.0,0.1897138305486163
1.0,3.0,25.0,200.0,3.6666666666666665,55559116.0,0.18971383054861626
1.0,3.0,25.0,200.0,5.0,55559116.0,0.1897138305486163
1.0,3.0,27.0,200.0,1.0,55559116.0,0.20123791555412845
1.0,3.0,27.0,200.0,2.333333333333333,55559116.0,0.2012379155541284
1.0,3.0,27.0,200.0,3.6666666666666665,55559116.0,0.2012379155541284
1.0,3.0,27.0,200.0,5.0,55559116.0,0.2012379155541284
1.0,3.0,29.0,200.0,1.0,55559116.0,0.21101619354191614
1.0,3.0,29.0,200.0,2.333333333333333,55559116.0,0.2110161935419162
1.0,3.0,29.0,200.0,3.6666666666666665,55559116.0,0.21101619354191614
1.0,3.0,29.0,200.0,5.0,55559116.0,0.21101619354191614
1.0,3.0,31.0,200.0,1.0,55559116.0,0.21992177740843713
1.0,3.0,31.0,200.0,2.333333333333333,55559116.0,0.21992177740843716
1.0,3.0,31.0,200.0,3.6666666666666665,55559116.0,0.21992177740843713
1.0,3.0,31.0,200.0,5.0,55559116.0,0.21992177740843707
1.0,3.0,34.0,200.0,1.0,55559116.0,0.24665457594455037
1.0,3.0,34.0,200.0,2.333333333333333,55559116.0,0.24665457594455037
1.0,3.0,34.0,200.0,3.6666666666666665,55559116.0,0.24665457594455037
1.0,3.0,34.0,200.0,5.0,55559116.0,0.24665457594455042
1.0,3.0,36.0,200.0,1.0,55559116.0,0.28249929766080545
1.0,3.0,36.0,200.0,2.333333333333333,55559116.0,0.28249929766080545
1.0,3.0,36.0,200.0,3.6666666666666665,55559116.0,0.2824992976608055
1.0,3.0,36.0,200.0,5.0,55559116.0,0.28249929766080556
1.0,3.0,39.0,200.0,1.0,55559116.0,0.3087913185158159
1.0,3.0,39.0,200.0,2.333333333333333,55559116.0,0.3087913185158158
1.0,3.0,39.0,200.0,3.6666666666666665,55559116.0,0.30879131851581587
1.0,3.0,39.0,200.0,5.0,55559116.0,0.30879131851581576
1.0,3.0,43.0,200.0,1.0,55559116.0,0.35312482286300045
1.0,3.0,43.0,200.0,2.333333333333333,55559116.0,0.3531248228630005
1.0,3.0,43.0,200.0,3.6666666666666665,55559116.0,0.3531248228630005
1.0,3.0,43.0,200.0,5.0,55559116.0,0.35312482286300045
1.0,3.0,46.0,200.0,1.0,55559116.0,0.3845001227632594
1.0,3.0,46.0,200.0,2.333333333333333,55559116.0,0.38450012276325946
1.0,3.0,46.0,200.0,3.6666666666666665,55559116.0,0.3845001227632595
1.0,3.0,46.0,200.0,5.0,55559116.0,0.38450012276325957
1.0,3.0,50.0,200.0,1.0,55559116.0,0.3991378627910715
1.0,3.0,50.0,200.0,2.333333333333333,55559116.0,0.3991378627910714
1.0,3.0,50.0,200.0,3.6666666666666665,55559116.0,0.3991378627910713
1.0,3.0,50.0,200.0,5.0,55559116.0,0.3991378627910713
1.0,3.0,54.0,200.0,1.0,55559116.0,0.42514052213291686
1.0,3.0,54.0,200.0,2.333333333333333,55559116.0,0.42514052213291686
1.0,3.0,54.0,200.0,3.6666666666666665,55559116.0,0.42514052213291686
1.0,3.0,54.0,200.0,5.0,55559116.0,0.4251405221329169
1.0,3.0,58.0,200.0,1.0,55559116.0,0.4666473427683263
1.0,3.0,58.0,200.0,2.333333333333333,55559116.0,0.46664734276832637
1.0,3.0,58.0,200.0,3.6666666666666665,55559116.0,0.4666473427683265
1.0,3.0,58.0,200.0,5.0,55559116.0,0.4666473427683265
1.0,3.0,63.0,200.0,1.0,55559116.0,0.5296234184873503
1.0,3.0,63.0,200.0,2.333333333333333,55559116.0,0.5296234184873503
1.0,3.0,63.0,200.0,3.6666666666666665,55559116.0,0.5296234184873503
1.0,3.0,63.0,200.0,5.0,55559116.0,0.5296234184873503
1.0,3.0,68.0,200.0,1.0,55559116.0,0.6140751629191219
1.0,3.0,68.0,200.0,2.333333333333333,55559116.0,0.6140751629191219
1.0,3.0,68.0,200.0,3.6666666666666665,55559116.0,0.6140751629191219
1.0,3.0,68.0,200.0,5.0,55559116.0,0.614075162919122
1.0,3.0,73.0,200.0,1.0,55559116.0,0.6652357693679907
1.0,3.0,73.0,200.0,2.333333333333333,55559116.0,0.6652357693679907
1.0,3.0,73.0,200.0,3.6666666666666665,55559116.0,0.6652357693679909
1.0,3.0,73.0,200.0,5.0,55559116.0,0.6652357693679907
1.0,3.0,79.0,200.0,1.0,55559116.0,0.7264015764613321
1.0,3.0,79.0,200.0,2.333333333333333,55559116.0,0.7264015764613323
1.0,3.0,79.0,200.0,3.6666666666666665,55559116.0,0.7264015764613326
1.0,3.0,79.0,200.0,5.0,55559116.0,0.7264015764613327
1.0,3.0,85.0,200.0,1.0,55559116.0,0.8499768910188165
1.0,3.0,85.0,200.0,2.333333333333333,55559116.0,0.8499768910188162
1.0,3.0,85.0,200.0,3.6666666666666665,55559116.0,0.8499768910188161
1.0,3.0,85.0,200.0,5.0,55559116.0,0.8499768910188161
1.0,3.0,92.0,200.0,1.0,55559116.0,0.986054030632569
1.0,3.0,92.0,200.0,2.333333333333333,55559116.0,0.986054030632569
1.0,3.0,92.0,200.0,3.6666666666666665,55559116.0,0.9860540306325689
1.0,3.0,92.0,200.0,5.0,55559116.0,0.9860540306325689
1.0,3.0,100.0,200.0,1.0,55559116.0,1.2328508917454375
1.0,3.0,100.0,200.0,2.333333333333333,55559116.0,1.232850891745438
1.0,3.0,100.0,200.0,3.6666666666666665,55559116.0,1.2328508917454386
1.0,3.0,100.0,200.0,5.0,55559116.0,1.2328508917454388
1.0,3.0,108.0,200.0,1.0,55559116.0,1.3759533407583193
1.0,3.0,108.0,200.0,2.333333333333333,55559116.0,1.3759533407583193
1.0,3.0,108.0,200.0,3.6666666666666665,55559116.0,1.375953340758319
1.0,3.0,108.0,200.0,5.0,55559116.0,1.3759533407583189
1.0,3.0,116.0,200.0,1.0,55559116.0,1.5289455012151145
1.0,3.0,116.0,200.0,2.333333333333333,55559116.0,1.5289455012151136
1.0,3.0,116.0,200.0,3.6666666666666665,55559116.0,1.5289455012151134
1.0,3.0,116.0,200.0,5.0,55559116.0,1.5289455012151132
1.0,3.0,126.0,200.0,1.0,55559116.0,1.9249454984223413
1.0,3.0,126.0,200.0,2.333333333333333,55559116.0,1.9249454984223415
1.0,3.0,126.0,200.0,3.6666666666666665,55559116.0,1.9249454984223426
1.0,3.0,126.0,200.0,5.0,55559116.0,1.9249454984223426
1.0,3.0,136.0,200.0,1.0,55559116.0,2.478598937540612
1.0,3.0,136.0,200.0,2.333333333333333,55559116.0,2.478598937540611
1.0,3.0,136.0,200.0,3.6666666666666665,55559116.0,2.4785989375406103
1.0,3.0,136.0,200.0,5.0,55559116.0,2.47859893754061
1.0,3.0,147.0,200.0,1.0,55559116.0,3.378177007307793
1.0,3.0,147.0,200.0,2.333333333333333,55559116.0,3.3781770073077917
1.0,3.0,147.0,200.0,3.6666666666666665,55559116.0,3.3781770073077917
1.0,3.0,147.0,200.0,5.0,55559116.0,3.378177007307791
1.0,3.0,158.0,200.0,1.0,55559116.0,4.149347752706852
1.0,3.0,158.0,200.0,2.333333333333333,55559116.0,4.14934775270685
1.0,3.0,158.0,200.0,3.6666666666666665,55559116.0,4.149347752706849
1.0,3.0,158.0,200.0,5.0,55559116.0,4.149347752706848
1.0,3.0,171.0,200.0,1.0,55559116.0,6.968779765698406
1.0,3.0,171.0,200.0,2.333333333333333,55559116.0,6.96877976569841
1.0,3.0,171.0,200.0,3.6666666666666665,55559116.0,6.9687797656984145
1.0,3.0,171.0,200.0,5.0,55559116.0,6.96877976569842
1.0,3.0,185.0,200.0,1.0,55559116.0,12.951142149931872
1.0,3.0,185.0,200.0,2.333333333333333,55559116.0,12.951142149931872
1.0,3.0,185.0,200.0,3.6666666666666665,55559116.0,12.951142149931872
1.0,3.0,185.0,200.0,5.0,55559116.0,12.951142149931872
1.0,3.0,200.0,200.0,1.0,55559116.0,2531.269881908611
1.0,3.0,200.0,200.0,2.333333333333333,55559116.0,2531.2698819085863
1.0,3.0,200.0,200.0,3.6666666666666665,55559116.0,2531.2698819085676
1.0,3.0,200.0,200.0,5.0,55559116.0,2531.2698819085535
1.0,3.0,216.0,200.0,1.0,55559116.0,14.609498137143342
1.0,3.0,216.0,200.0,2.333333333333333,55559116.0,14.692185161434505
1.0,3.0,216.0,200.0,3.6666666666666665,55559116.0,14.78149211753051
1.0,3.0,216.0,200.0,5.0,55559116.0,14.87392097073118
1.0,3.0,234.0,200.0,1.0,55559116.0,5.894863678810662
1.0,3.0,234.0,200.0,2.333333333333333,55559116.0,6.078812346876781
1.0,3.0,234.0,200.0,3.6666666666666665,55559116.0,6.268662697225446
1.0,3.0,234.0,200.0,5.0,55559116.0,6.461296225010639
1.0,3.0,254.0,200.0,1.0,55559116.0,3.946579456351425
1.0,3.0,254.0,200.0,2.333333333333333,55559116.0,4.268697533815812
1.0,3.0,254.0,200.0,3.6666666666666665,55559116.0,4.581399322654386
1.0,3.0,254.0,200.0,5.0,55559116.0,4.889660479011492
