λ,μ,p,n,tau,snr,MSE
1.0,1.0,126.0,200.0,0.5061224489795918,1.0,0.4401153025284912
1.0,1.0,136.0,200.0,0.0,1.0,1.873172203339736
1.0,1.0,136.0,200.0,0.9122448979591836,1.0,0.474078256383661
1.0,1.0,147.0,200.0,0.0,1.0,2.8181286810315798
1.0,1.0,147.0,200.0,0.9122448979591836,1.0,0.4875314414890203
1.0,1.0,158.0,200.0,0.0,1.0,4.507889020255681
1.0,1.0,158.0,200.0,0.9122448979591836,1.0,0.4816094500656225
1.0,1.0,171.0,200.0,0.0,1.0,5.704825173745911
1.0,1.0,171.0,200.0,0.9122448979591836,1.0,0.49541118982792387
1.0,1.0,185.0,200.0,0.0,1.0,17.232614725598744
1.0,1.0,185.0,200.0,0.9122448979591836,1.0,0.5253584950847023
1.0,1.0,200.0,200.0,0.0,1.0,299.06618726528933
1.0,1.0,200.0,200.0,0.9122448979591836,1.0,0.534797224045109
1.0,1.0,216.0,200.0,0.0,1.0,13.7312638974311
1.0,1.0,216.0,200.0,0.9122448979591836,1.0,0.5915809383914504
1.0,1.0,234.0,200.0,0.0,1.0,5.668431102191064
1.0,1.0,234.0,200.0,0.9122448979591836,1.0,0.6217310078688629
1.0,1.0,254.0,200.0,0.0,1.0,3.8816842457666136
1.0,1.0,254.0,200.0,0.9122448979591836,1.0,0.6594125040677703
1.0,1.0,275.0,200.0,0.0,1.0,3.0846165530031517
1.0,1.0,275.0,200.0,1.3183673469387756,1.0,0.6841373377691871
1.0,1.0,297.0,200.0,0.0,1.0,2.5927311819151475
1.0,1.0,297.0,200.0,1.3183673469387756,1.0,0.7005583710205511
1.0,1.0,322.0,200.0,0.0,1.0,2.0099544190933565
1.0,1.0,322.0,200.0,0.9122448979591836,1.0,0.7296768364891368
1.0,1.0,348.0,200.0,0.0,1.0,1.7968252720615214
1.0,1.0,348.0,200.0,1.3183673469387756,1.0,0.7347823834449935
1.0,1.0,377.0,200.0,0.0,1.0,1.5639421134780693
1.0,1.0,377.0,200.0,1.3183673469387756,1.0,0.7782426525472476
1.0,1.0,408.0,200.0,0.0,1.0,1.4208471229246515
1.0,1.0,408.0,200.0,1.3183673469387756,1.0,0.806470997261443
1.0,1.0,442.0,200.0,0.0,1.0,1.341255307663578
1.0,1.0,442.0,200.0,1.3183673469387756,1.0,0.8156700800364236
1.0,1.0,479.0,200.0,0.0,1.0,1.2567829219495619
1.0,1.0,479.0,200.0,0.9122448979591836,1.0,0.8721838286768936
1.0,1.0,518.0,200.0,0.0,1.0,1.1971144585708255
1.0,1.0,518.0,200.0,2.1306122448979594,1.0,0.8120676282165347
1.0,1.0,561.0,200.0,0.0,1.0,1.1706371994841855
1.0,1.0,561.0,200.0,4.5673469387755095,1.0,0.8349813444776107
1.0,1.0,608.0,200.0,0.0,1.0,1.1281977659571982
1.0,1.0,608.0,200.0,4.5673469387755095,1.0,0.8475968359982952
1.0,1.0,658.0,200.0,0.0,1.0,1.133640163560683
1.0,1.0,658.0,200.0,7.410204081632653,1.0,0.8800444418208783
1.0,1.0,712.0,200.0,0.0,1.0,1.1209925842050377
1.0,1.0,712.0,200.0,5.785714285714285,1.0,0.8752524356924094
1.0,1.0,771.0,200.0,0.0,1.0,1.10003144546479
1.0,1.0,771.0,200.0,5.3795918367346935,1.0,0.8743587474144068
1.0,1.0,835.0,200.0,0.0,1.0,1.078495299173092
1.0,1.0,835.0,200.0,5.3795918367346935,1.0,0.8845042039548676
1.0,1.0,904.0,200.0,0.0,1.0,1.0643173923566236
1.0,1.0,904.0,200.0,5.785714285714285,1.0,0.8857022390160113
1.0,1.0,979.0,200.0,0.0,1.0,1.0507223805523416
1.0,1.0,979.0,200.0,13.908163265306122,1.0,0.9134003468240935
1.0,1.0,1059.0,200.0,0.0,1.0,1.0457379384638297
1.0,1.0,1059.0,200.0,20.0,1.0,0.9298068008845054
1.0,1.0,1147.0,200.0,0.0,1.0,1.0401662571521486
1.0,1.0,1147.0,200.0,20.0,1.0,0.9371497185369906
1.0,1.0,1242.0,200.0,0.0,1.0,1.0399142063394253
1.0,1.0,1242.0,200.0,20.0,1.0,0.944169199425452
1.0,1.0,1344.0,200.0,0.0,1.0,1.0295897198577582
1.0,1.0,1344.0,200.0,14.720408163265306,1.0,0.9327045361941279
1.0,1.0,1455.0,200.0,0.0,1.0,1.0266887288533328
1.0,1.0,1455.0,200.0,20.0,1.0,0.9456634027310956
1.0,1.0,1576.0,200.0,0.0,1.0,1.018105657605293
1.0,1.0,1576.0,200.0,20.0,1.0,0.9429935381519339
1.0,1.0,1706.0,200.0,0.0,1.0,1.0149269999838477
1.0,1.0,1706.0,200.0,20.0,1.0,0.9493877846639088
1.0,1.0,1847.0,200.0,0.0,1.0,1.0260411299807803
1.0,1.0,1847.0,200.0,20.0,1.0,0.9661594017806409
1.0,1.0,2000.0,200.0,0.0,1.0,1.0269140955241136
1.0,1.0,2000.0,200.0,20.0,1.0,0.9725110519816959
1.0,1.0,20.0,200.0,0.0,2.333333333333333,0.049701053331771404
1.0,1.0,20.0,200.0,0.1,2.333333333333333,0.03497603926300622
1.0,1.0,21.0,200.0,0.0,2.333333333333333,0.05203707803975124
1.0,1.0,21.0,200.0,0.1,2.333333333333333,0.03392515978097721
1.0,1.0,23.0,200.0,0.0,2.333333333333333,0.06817201548854211
1.0,1.0,23.0,200.0,0.1,2.333333333333333,0.04757511875811739
1.0,1.0,25.0,200.0,0.0,2.333333333333333,0.08021737854475873
1.0,1.0,25.0,200.0,0.1,2.333333333333333,0.05739725343891597
1.0,1.0,27.0,200.0,0.0,2.333333333333333,0.09501911899966187
1.0,1.0,27.0,200.0,0.1,2.333333333333333,0.06493302723694062
1.0,1.0,29.0,200.0,0.0,2.333333333333333,0.10437992539247225
1.0,1.0,29.0,200.0,0.1,2.333333333333333,0.07609116709071082
1.0,1.0,31.0,200.0,0.0,2.333333333333333,0.11402223407071124
1.0,1.0,31.0,200.0,0.1,2.333333333333333,0.08630078441436362
1.0,1.0,34.0,200.0,0.0,2.333333333333333,0.14874394149963976
1.0,1.0,34.0,200.0,0.1,2.333333333333333,0.10941450123280538
1.0,1.0,36.0,200.0,0.0,2.333333333333333,0.15786650233824448
1.0,1.0,36.0,200.0,0.1,2.333333333333333,0.12973935906226503
1.0,1.0,39.0,200.0,0.0,2.333333333333333,0.15489562285541028
1.0,1.0,39.0,200.0,0.1,2.333333333333333,0.12752393237039014
1.0,1.0,43.0,200.0,0.0,2.333333333333333,0.15782564156986473
1.0,1.0,43.0,200.0,0.1,2.333333333333333,0.14051267112701124
1.0,1.0,46.0,200.0,0.0,2.333333333333333,0.15786326714599483
1.0,1.0,46.0,200.0,0.1,2.333333333333333,0.14226256518037406
1.0,1.0,50.0,200.0,0.0,2.333333333333333,0.20889385029865634
1.0,1.0,50.0,200.0,0.1,2.333333333333333,0.17558526390569187
1.0,1.0,54.0,200.0,0.0,2.333333333333333,0.2944550844521354
1.0,1.0,54.0,200.0,0.1,2.333333333333333,0.2701773298098196
1.0,1.0,58.0,200.0,0.0,2.333333333333333,0.30642889974036686
1.0,1.0,58.0,200.0,0.1,2.333333333333333,0.274987166791611
1.0,1.0,63.0,200.0,0.0,2.333333333333333,0.3694516888182006
1.0,1.0,63.0,200.0,0.1,2.333333333333333,0.31960028475069374
1.0,1.0,68.0,200.0,0.0,2.333333333333333,0.4102916911935154
1.0,1.0,68.0,200.0,0.1,2.333333333333333,0.3343790509889107
1.0,1.0,73.0,200.0,0.0,2.333333333333333,0.471075813043182
1.0,1.0,73.0,200.0,0.1,2.333333333333333,0.3727592220519726
1.0,1.0,79.0,200.0,0.0,2.333333333333333,0.512678061143155
1.0,1.0,79.0,200.0,0.1,2.333333333333333,0.3891243800665631
1.0,1.0,85.0,200.0,0.0,2.333333333333333,0.5480327361121202
1.0,1.0,85.0,200.0,0.1,2.333333333333333,0.40408523433826876
1.0,1.0,92.0,200.0,0.0,2.333333333333333,0.6035904570664851
1.0,1.0,92.0,200.0,0.1,2.333333333333333,0.45970916447423016
1.0,1.0,100.0,200.0,0.0,2.333333333333333,0.8097092972603929
1.0,1.0,100.0,200.0,0.1,2.333333333333333,0.5932113499789167
1.0,1.0,108.0,200.0,0.0,2.333333333333333,1.1931653298533142
1.0,1.0,108.0,200.0,0.5061224489795918,2.333333333333333,0.6932954255317318
1.0,1.0,116.0,200.0,0.0,2.333333333333333,1.3165362408379313
1.0,1.0,116.0,200.0,0.5061224489795918,2.333333333333333,0.7200818029614819
1.0,1.0,126.0,200.0,0.0,2.333333333333333,1.5010414822641873
1.0,1.0,126.0,200.0,0.5061224489795918,2.333333333333333,0.7681039973403453
1.0,1.0,136.0,200.0,0.0,2.333333333333333,1.873172203339733
1.0,1.0,136.0,200.0,0.5061224489795918,2.333333333333333,0.8316314749874331
1.0,1.0,147.0,200.0,0.0,2.333333333333333,2.818128681031586
1.0,1.0,147.0,200.0,0.5061224489795918,2.333333333333333,0.8602813690147563
1.0,1.0,158.0,200.0,0.0,2.333333333333333,4.507889020255681
1.0,1.0,158.0,200.0,0.5061224489795918,2.333333333333333,0.851050495352031
1.0,1.0,171.0,200.0,0.0,2.333333333333333,5.704825173745913
1.0,1.0,171.0,200.0,0.5061224489795918,2.333333333333333,0.8857555593487585
1.0,1.0,185.0,200.0,0.0,2.333333333333333,17.232614725598946
1.0,1.0,185.0,200.0,0.5061224489795918,2.333333333333333,0.9526915245910779
1.0,1.0,200.0,200.0,0.0,2.333333333333333,299.0661872652424
1.0,1.0,200.0,200.0,0.5061224489795918,2.333333333333333,0.9738687487334641
1.0,1.0,216.0,200.0,0.0,2.333333333333333,13.804867647930292
1.0,1.0,216.0,200.0,0.5061224489795918,2.333333333333333,1.1094629233250692
1.0,1.0,234.0,200.0,0.0,2.333333333333333,5.853371909213076
1.0,1.0,234.0,200.0,0.5061224489795918,2.333333333333333,1.1737791574552172
1.0,1.0,254.0,200.0,0.0,2.333333333333333,4.160833714825706
1.0,1.0,254.0,200.0,0.5061224489795918,2.333333333333333,1.2677565620789732
1.0,1.0,275.0,200.0,0.0,2.333333333333333,3.5349117945773556
1.0,1.0,275.0,200.0,0.5061224489795918,2.333333333333333,1.3640426979628424
1.0,1.0,297.0,200.0,0.0,2.333333333333333,3.132446194297934
1.0,1.0,297.0,200.0,0.5061224489795918,2.333333333333333,1.4301474847884181
1.0,1.0,322.0,200.0,0.0,2.333333333333333,2.5726758372361087
1.0,1.0,322.0,200.0,0.5061224489795918,2.333333333333333,1.460448037633907
1.0,1.0,348.0,200.0,0.0,2.333333333333333,2.407934169737278
1.0,1.0,348.0,200.0,0.5061224489795918,2.333333333333333,1.5220947650658476
1.0,1.0,377.0,200.0,0.0,2.333333333333333,2.2300507412490496
1.0,1.0,377.0,200.0,0.5061224489795918,2.333333333333333,1.618465302299818
1.0,1.0,408.0,200.0,0.0,2.333333333333333,2.141181427978996
1.0,1.0,408.0,200.0,0.9122448979591836,2.333333333333333,1.661775514490332
1.0,1.0,442.0,200.0,0.0,2.333333333333333,2.0868112504696597
1.0,1.0,442.0,200.0,0.5061224489795918,2.333333333333333,1.7133229902725695
1.0,1.0,479.0,200.0,0.0,2.333333333333333,2.067328192109795
1.0,1.0,479.0,200.0,0.1,2.333333333333333,1.9563674861874067
1.0,1.0,518.0,200.0,0.0,2.333333333333333,2.004386880668062
1.0,1.0,518.0,200.0,0.9122448979591836,2.333333333333333,1.725271057084565
1.0,1.0,561.0,200.0,0.0,2.333333333333333,2.0123880752905485
1.0,1.0,561.0,200.0,1.7244897959183674,2.333333333333333,1.7709610446751536
1.0,1.0,608.0,200.0,0.0,2.333333333333333,2.0101606571066224
1.0,1.0,608.0,200.0,1.7244897959183674,2.333333333333333,1.8153382578469903
1.0,1.0,658.0,200.0,0.0,2.333333333333333,2.0670202394139614
1.0,1.0,658.0,200.0,2.9428571428571426,2.333333333333333,1.9025514373314159
1.0,1.0,712.0,200.0,0.0,2.333333333333333,2.095658618496682
1.0,1.0,712.0,200.0,2.536734693877551,2.333333333333333,1.9184079729421188
1.0,1.0,771.0,200.0,0.0,2.333333333333333,2.102256402161526
1.0,1.0,771.0,200.0,2.1306122448979594,2.333333333333333,1.9290144491022765
1.0,1.0,835.0,200.0,0.0,2.333333333333333,2.1088595526619325
1.0,1.0,835.0,200.0,2.536734693877551,2.333333333333333,1.9671768973526333
1.0,1.0,904.0,200.0,0.0,2.333333333333333,2.1125325702240283
1.0,1.0,904.0,200.0,2.9428571428571426,2.333333333333333,1.9820436364231337
1.0,1.0,979.0,200.0,0.0,2.333333333333333,2.113724500560722
1.0,1.0,979.0,200.0,5.785714285714285,2.333333333333333,2.03276942030754
1.0,1.0,1059.0,200.0,0.0,2.333333333333333,2.1305947838956207
1.0,1.0,1059.0,200.0,10.253061224489795,2.333333333333333,2.09839035873413
1.0,1.0,1147.0,200.0,0.0,2.333333333333333,2.1459984534481724
1.0,1.0,1147.0,200.0,13.095918367346938,2.333333333333333,2.1412858743460546
1.0,1.0,1242.0,200.0,0.0,2.333333333333333,2.1687298110498126
1.0,1.0,1242.0,200.0,8.222448979591837,2.333333333333333,2.1226495365258304
1.0,1.0,1344.0,200.0,0.0,2.333333333333333,2.1682566620175967
1.0,1.0,1344.0,200.0,6.191836734693877,2.333333333333333,2.1055529476707537
1.0,1.0,1455.0,200.0,0.0,2.333333333333333,2.1811168681936475
1.0,1.0,1455.0,200.0,13.502040816326529,2.333333333333333,2.1687412096738465
1.0,1.0,1576.0,200.0,0.0,2.333333333333333,2.1784889073095304
1.0,1.0,1576.0,200.0,17.56326530612245,2.333333333333333,2.1807245803430484
1.0,1.0,1706.0,200.0,0.0,2.333333333333333,2.19079725219212
1.0,1.0,1706.0,200.0,20.0,2.333333333333333,2.203167550422229
1.0,1.0,1847.0,200.0,0.0,2.333333333333333,2.2318888638443624
1.0,1.0,1847.0,200.0,20.0,2.333333333333333,2.2425184383845553
1.0,1.0,2000.0,200.0,0.0,2.333333333333333,2.2496279646009594
1.0,1.0,2000.0,200.0,20.0,2.333333333333333,2.2580704122040416
1.0,1.0,20.0,200.0,0.0,3.6666666666666665,0.049701053331771335
1.0,1.0,20.0,200.0,0.1,3.6666666666666665,0.03993362783219117
1.0,1.0,21.0,200.0,0.0,3.6666666666666665,0.05203707803975128
1.0,1.0,21.0,200.0,0.1,3.6666666666666665,0.03856645150334905
1.0,1.0,23.0,200.0,0.0,3.6666666666666665,0.06817201548854235
1.0,1.0,23.0,200.0,0.1,3.6666666666666665,0.05405251761795695
1.0,1.0,25.0,200.0,0.0,3.6666666666666665,0.08021737854475883
1.0,1.0,25.0,200.0,0.1,3.6666666666666665,0.06400309473733846
1.0,1.0,27.0,200.0,0.0,3.6666666666666665,0.09501911899966178
1.0,1.0,27.0,200.0,0.1,3.6666666666666665,0.07074748595181156
1.0,1.0,29.0,200.0,0.0,3.6666666666666665,0.10437992539247216
1.0,1.0,29.0,200.0,0.1,3.6666666666666665,0.08327680316979182
1.0,1.0,31.0,200.0,0.0,3.6666666666666665,0.11402223407071115
1.0,1.0,31.0,200.0,0.1,3.6666666666666665,0.09464454215138156
1.0,1.0,34.0,200.0,0.0,3.6666666666666665,0.1487439414996396
1.0,1.0,34.0,200.0,0.1,3.6666666666666665,0.11816429174850264
1.0,1.0,36.0,200.0,0.0,3.6666666666666665,0.15786650233824442
1.0,1.0,36.0,200.0,0.1,3.6666666666666665,0.14306619748116134
1.0,1.0,39.0,200.0,0.0,3.6666666666666665,0.15489562285541045
1.0,1.0,39.0,200.0,0.1,3.6666666666666665,0.13973160521597053
1.0,1.0,43.0,200.0,0.0,3.6666666666666665,0.15782564156986467
1.0,1.0,43.0,200.0,0.1,3.6666666666666665,0.15732275826908385
1.0,1.0,46.0,200.0,0.0,3.6666666666666665,0.15786326714599477
1.0,1.0,46.0,200.0,0.1,3.6666666666666665,0.1590279351270788
1.0,1.0,50.0,200.0,0.0,3.6666666666666665,0.2088938502986563
1.0,1.0,50.0,200.0,0.1,3.6666666666666665,0.19247260654519247
1.0,1.0,54.0,200.0,0.0,3.6666666666666665,0.29445508445213514
1.0,1.0,54.0,200.0,0.1,3.6666666666666665,0.2988066659678579
1.0,1.0,58.0,200.0,0.0,3.6666666666666665,0.30642889974036697
1.0,1.0,58.0,200.0,0.1,3.6666666666666665,0.3048948902068677
1.0,1.0,63.0,200.0,0.0,3.6666666666666665,0.36945168881820034
1.0,1.0,63.0,200.0,0.1,3.6666666666666665,0.34961622526296376
1.0,1.0,68.0,200.0,0.0,3.6666666666666665,0.4102916911935146
1.0,1.0,68.0,200.0,0.1,3.6666666666666665,0.3620235356105748
1.0,1.0,73.0,200.0,0.0,3.6666666666666665,0.4710758130431823
1.0,1.0,73.0,200.0,0.1,3.6666666666666665,0.4066561874260111
1.0,1.0,79.0,200.0,0.0,3.6666666666666665,0.5126780611431553
1.0,1.0,79.0,200.0,0.1,3.6666666666666665,0.4226497520594424
1.0,1.0,85.0,200.0,0.0,3.6666666666666665,0.5480327361121206
1.0,1.0,85.0,200.0,0.1,3.6666666666666665,0.4360940094599245
1.0,1.0,92.0,200.0,0.0,3.6666666666666665,0.6035904570664846
1.0,1.0,92.0,200.0,0.1,3.6666666666666665,0.5010175639065174
1.0,1.0,100.0,200.0,0.0,3.6666666666666665,0.8097092972603925
1.0,1.0,100.0,200.0,0.1,3.6666666666666665,0.6533044267055031
1.0,1.0,108.0,200.0,0.0,3.6666666666666665,1.1931653298533136
1.0,1.0,108.0,200.0,0.1,3.6666666666666665,0.8294296465155868
1.0,1.0,116.0,200.0,0.0,3.6666666666666665,1.31653624083793
1.0,1.0,116.0,200.0,0.1,3.6666666666666665,0.8896437528159693
1.0,1.0,126.0,200.0,0.0,3.6666666666666665,1.5010414822641867
1.0,1.0,126.0,200.0,0.1,3.6666666666666665,0.9424766890337148
1.0,1.0,136.0,200.0,0.0,3.6666666666666665,1.873172203339731
1.0,1.0,136.0,200.0,0.5061224489795918,3.6666666666666665,1.1858941468676039
1.0,1.0,147.0,200.0,0.0,3.6666666666666665,2.8181286810315904
1.0,1.0,147.0,200.0,0.5061224489795918,3.6666666666666665,1.2304232978211216
1.0,1.0,158.0,200.0,0.0,3.6666666666666665,4.507889020255682
1.0,1.0,158.0,200.0,0.5061224489795918,3.6666666666666665,1.2196197202471186
1.0,1.0,171.0,200.0,0.0,3.6666666666666665,5.704825173745916
1.0,1.0,171.0,200.0,0.5061224489795918,3.6666666666666665,1.2655596677947265
1.0,1.0,185.0,200.0,0.0,3.6666666666666665,17.232614725599106
1.0,1.0,185.0,200.0,0.5061224489795918,3.6666666666666665,1.3573757148162668
1.0,1.0,200.0,200.0,0.0,3.6666666666666665,299.0661872652078
1.0,1.0,200.0,200.0,0.5061224489795918,3.6666666666666665,1.3845561132891628
1.0,1.0,216.0,200.0,0.0,3.6666666666666665,13.882770353394573
1.0,1.0,216.0,200.0,0.5061224489795918,3.6666666666666665,1.5705190097710748
1.0,1.0,234.0,200.0,0.0,3.6666666666666665,6.037974834785667
1.0,1.0,234.0,200.0,0.5061224489795918,3.6666666666666665,1.677168643279767
1.0,1.0,254.0,200.0,0.0,3.6666666666666665,4.442073872567671
1.0,1.0,254.0,200.0,0.5061224489795918,3.6666666666666665,1.8277369121099647
1.0,1.0,275.0,200.0,0.0,3.6666666666666665,3.984440384717255
1.0,1.0,275.0,200.0,0.5061224489795918,3.6666666666666665,1.974755646283795
1.0,1.0,297.0,200.0,0.0,3.6666666666666665,3.669317371157788
1.0,1.0,297.0,200.0,0.5061224489795918,3.6666666666666665,2.081266931673795
1.0,1.0,322.0,200.0,0.0,3.6666666666666665,3.133557820975629
1.0,1.0,322.0,200.0,0.5061224489795918,3.6666666666666665,2.1181776337308484
1.0,1.0,348.0,200.0,0.0,3.6666666666666665,3.0177243255920105
1.0,1.0,348.0,200.0,0.5061224489795918,3.6666666666666665,2.214854722819991
1.0,1.0,377.0,200.0,0.0,3.6666666666666665,2.8939675571290295
1.0,1.0,377.0,200.0,0.5061224489795918,3.6666666666666665,2.354945892710405
1.0,1.0,408.0,200.0,0.0,3.6666666666666665,2.859547491354608
1.0,1.0,408.0,200.0,0.5061224489795918,3.6666666666666665,2.4611818068934728
1.0,1.0,442.0,200.0,0.0,3.6666666666666665,2.8302362342431016
1.0,1.0,442.0,200.0,0.5061224489795918,3.6666666666666665,2.507384105500686
1.0,1.0,479.0,200.0,0.0,3.6666666666666665,2.873769704327289
1.0,1.0,479.0,200.0,0.1,3.6666666666666665,2.766371578293729
1.0,1.0,518.0,200.0,0.0,3.6666666666666665,2.809217564411523
1.0,1.0,518.0,200.0,0.5061224489795918,3.6666666666666665,2.590908086028778
1.0,1.0,561.0,200.0,0.0,3.6666666666666665,2.8517051224979273
1.0,1.0,561.0,200.0,0.9122448979591836,3.6666666666666665,2.651193557519
1.0,1.0,608.0,200.0,0.0,3.6666666666666665,2.8889819793459437
1.0,1.0,608.0,200.0,0.9122448979591836,3.6666666666666665,2.732547862767161
1.0,1.0,658.0,200.0,0.0,3.6666666666666665,2.9963424873401725
1.0,1.0,658.0,200.0,2.1306122448979594,3.6666666666666665,2.8956975856760816
1.0,1.0,712.0,200.0,0.0,3.6666666666666665,3.066152841570371
1.0,1.0,712.0,200.0,1.3183673469387756,3.6666666666666665,2.913267257844753
1.0,1.0,771.0,200.0,0.0,3.6666666666666665,3.1011825834734483
1.0,1.0,771.0,200.0,1.3183673469387756,3.6666666666666665,2.9558541994185443
1.0,1.0,835.0,200.0,0.0,3.6666666666666665,3.1364389527691516
1.0,1.0,835.0,200.0,1.7244897959183674,3.6666666666666665,3.0216837450934766
1.0,1.0,904.0,200.0,0.0,3.6666666666666665,3.1582680085121186
1.0,1.0,904.0,200.0,2.1306122448979594,3.6666666666666665,3.0545897604634242
1.0,1.0,979.0,200.0,0.0,3.6666666666666665,3.175103797099529
1.0,1.0,979.0,200.0,4.161224489795918,3.6666666666666665,3.132958350986492
1.0,1.0,1059.0,200.0,0.0,3.6666666666666665,3.21445524978046
1.0,1.0,1059.0,200.0,7.004081632653061,3.6666666666666665,3.2307108190810743
1.0,1.0,1147.0,200.0,0.0,3.6666666666666665,3.2511399226268924
1.0,1.0,1147.0,200.0,8.628571428571428,3.6666666666666665,3.2961234141910243
1.0,1.0,1242.0,200.0,0.0,3.6666666666666665,3.296471034520457
1.0,1.0,1242.0,200.0,5.785714285714285,3.6666666666666665,3.283152197450396
1.0,1.0,1344.0,200.0,0.0,3.6666666666666665,3.3058415203524683
1.0,1.0,1344.0,200.0,4.5673469387755095,3.6666666666666665,3.266581856745685
1.0,1.0,1455.0,200.0,0.0,3.6666666666666665,3.3343943702132566
1.0,1.0,1455.0,200.0,10.253061224489795,3.6666666666666665,3.368634001195284
1.0,1.0,1576.0,200.0,0.0,3.6666666666666665,3.3374968644225373
1.0,1.0,1576.0,200.0,13.095918367346938,3.6666666666666665,3.3882681524090237
1.0,1.0,1706.0,200.0,0.0,3.6666666666666665,3.3653568169799706
1.0,1.0,1706.0,200.0,20.0,3.6666666666666665,3.4570336031834152
1.0,1.0,1847.0,200.0,0.0,3.6666666666666665,3.4365882220740693
1.0,1.0,1847.0,200.0,20.0,3.6666666666666665,3.519084218566472
1.0,1.0,2000.0,200.0,0.0,3.6666666666666665,3.4715883461069184
1.0,1.0,2000.0,200.0,20.0,3.6666666666666665,3.5440166539807536
1.0,1.0,20.0,200.0,0.0,5.0,0.049701053331771244
1.0,1.0,20.0,200.0,0.1,5.0,0.04589453418982411
1.0,1.0,21.0,200.0,0.0,5.0,0.05203707803975133
1.0,1.0,21.0,200.0,0.1,5.0,0.04434239182413226
1.0,1.0,23.0,200.0,0.0,5.0,0.06817201548854253
1.0,1.0,23.0,200.0,0.1,5.0,0.061847716764687505
1.0,1.0,25.0,200.0,0.0,5.0,0.08021737854475888
1.0,1.0,25.0,200.0,0.1,5.0,0.07178278555187467
1.0,1.0,27.0,200.0,0.0,5.0,0.09501911899966178
1.0,1.0,27.0,200.0,0.1,5.0,0.07783302104464673
1.0,1.0,29.0,200.0,0.0,5.0,0.1043799253924722
1.0,1.0,29.0,200.0,0.1,5.0,0.09153812052899993
1.0,1.0,31.0,200.0,0.0,5.0,0.11402223407071108
1.0,1.0,31.0,200.0,0.1,5.0,0.10400545586028115
1.0,1.0,34.0,200.0,0.0,5.0,0.14874394149963957
