λ,μ,p,true_p,n,snr,MSE
3.0,1.0,408.0,400.0,200.0,3.6666666666666665,3.262342697085612
3.0,1.0,442.0,400.0,200.0,3.6666666666666665,3.2854338446045053
3.0,1.0,479.0,400.0,200.0,3.6666666666666665,3.3863313036404055
3.0,1.0,518.0,400.0,200.0,3.6666666666666665,3.5341141927502875
3.0,1.0,561.0,400.0,200.0,3.6666666666666665,3.665033812074623
3.0,1.0,608.0,400.0,200.0,3.6666666666666665,3.8409563147979773
3.0,1.0,658.0,400.0,200.0,3.6666666666666665,3.9789721233097755
3.0,1.0,712.0,400.0,200.0,3.6666666666666665,4.07201846369068
3.0,1.0,771.0,400.0,200.0,3.6666666666666665,4.273943525492863
3.0,1.0,835.0,400.0,200.0,3.6666666666666665,4.37482962468569
3.0,1.0,904.0,400.0,200.0,3.6666666666666665,4.528524677824158
3.0,1.0,979.0,400.0,200.0,3.6666666666666665,4.618549048682283
3.0,1.0,1059.0,400.0,200.0,3.6666666666666665,4.730926431750149
3.0,1.0,1147.0,400.0,200.0,3.6666666666666665,4.8773842720794
3.0,1.0,1242.0,400.0,200.0,3.6666666666666665,5.050684419859154
3.0,1.0,1344.0,400.0,200.0,3.6666666666666665,5.1154196080012655
3.0,1.0,1455.0,400.0,200.0,3.6666666666666665,5.309226484301901
3.0,1.0,1576.0,400.0,200.0,3.6666666666666665,5.280500291152693
3.0,1.0,1706.0,400.0,200.0,3.6666666666666665,5.4584249202747195
3.0,1.0,1847.0,400.0,200.0,3.6666666666666665,5.485138734623226
3.0,1.0,2000.0,400.0,200.0,3.6666666666666665,5.485378585697084
3.0,1.0,20.0,400.0,200.0,5.0,13.258596893340908
3.0,1.0,21.0,400.0,200.0,5.0,13.24383281083238
3.0,1.0,23.0,400.0,200.0,5.0,13.537703047276212
3.0,1.0,25.0,400.0,200.0,5.0,13.379228336654153
3.0,1.0,27.0,400.0,200.0,5.0,13.288327842444316
3.0,1.0,29.0,400.0,200.0,5.0,13.207148858648862
3.0,1.0,31.0,400.0,200.0,5.0,13.032955620342905
3.0,1.0,34.0,400.0,200.0,5.0,12.9850119621182
3.0,1.0,36.0,400.0,200.0,5.0,13.464947123665647
3.0,1.0,39.0,400.0,200.0,5.0,13.810552423693336
3.0,1.0,43.0,400.0,200.0,5.0,13.63286714835176
3.0,1.0,46.0,400.0,200.0,5.0,13.370922497077531
3.0,1.0,50.0,400.0,200.0,5.0,12.970087671927109
3.0,1.0,54.0,400.0,200.0,5.0,13.377234369039542
3.0,1.0,58.0,400.0,200.0,5.0,13.472035366959634
3.0,1.0,63.0,400.0,200.0,5.0,13.685835600770233
3.0,1.0,68.0,400.0,200.0,5.0,14.271130649103561
3.0,1.0,73.0,400.0,200.0,5.0,13.936303463333411
3.0,1.0,79.0,400.0,200.0,5.0,14.5483734142537
3.0,1.0,85.0,400.0,200.0,5.0,14.646060703675976
3.0,1.0,92.0,400.0,200.0,5.0,14.796898413877
3.0,1.0,100.0,400.0,200.0,5.0,15.029440644995757
3.0,1.0,108.0,400.0,200.0,5.0,14.807095126947962
3.0,1.0,116.0,400.0,200.0,5.0,17.55781134359909
3.0,1.0,126.0,400.0,200.0,5.0,20.056537154292133
3.0,1.0,136.0,400.0,200.0,5.0,22.881223643962077
3.0,1.0,147.0,400.0,200.0,5.0,26.94385581787575
3.0,1.0,158.0,400.0,200.0,5.0,31.618165038024145
3.0,1.0,171.0,400.0,200.0,5.0,30.047609148100996
3.0,1.0,185.0,400.0,200.0,5.0,64.05907177447605
3.0,1.0,200.0,400.0,200.0,5.0,1599.5986157546415
3.0,1.0,216.0,400.0,200.0,5.0,59.99314740282835
3.0,1.0,234.0,400.0,200.0,5.0,23.852756739560114
3.0,1.0,254.0,400.0,200.0,5.0,13.014008472729586
3.0,1.0,275.0,400.0,200.0,5.0,10.285174464477494
3.0,1.0,297.0,400.0,200.0,5.0,8.00610859137983
3.0,1.0,322.0,400.0,200.0,5.0,6.686885746589279
3.0,1.0,348.0,400.0,200.0,5.0,5.335944994725565
3.0,1.0,377.0,400.0,200.0,5.0,4.610571668933229
3.0,1.0,408.0,400.0,200.0,5.0,3.7407668448230385
3.0,1.0,442.0,400.0,200.0,5.0,3.8263413677344813
3.0,1.0,479.0,400.0,200.0,5.0,4.014073215349031
3.0,1.0,518.0,400.0,200.0,5.0,4.244774373215564
3.0,1.0,561.0,400.0,200.0,5.0,4.449947938661858
3.0,1.0,608.0,400.0,200.0,5.0,4.709661367095567
3.0,1.0,658.0,400.0,200.0,5.0,4.920456201889233
3.0,1.0,712.0,400.0,200.0,5.0,5.067991169498878
3.0,1.0,771.0,400.0,200.0,5.0,5.343766973838254
3.0,1.0,835.0,400.0,200.0,5.0,5.497311893820703
3.0,1.0,904.0,400.0,200.0,5.0,5.708903797295073
3.0,1.0,979.0,400.0,200.0,5.0,5.832555698199416
3.0,1.0,1059.0,400.0,200.0,5.0,5.996895521019842
3.0,1.0,1147.0,400.0,200.0,5.0,6.205592595739345
3.0,1.0,1242.0,400.0,200.0,5.0,6.445724761135303
3.0,1.0,1344.0,400.0,200.0,5.0,6.539550290290398
3.0,1.0,1455.0,400.0,200.0,5.0,6.815805345313623
3.0,1.0,1576.0,400.0,200.0,5.0,6.7777841590486325
3.0,1.0,1706.0,400.0,200.0,5.0,7.0247834449308195
3.0,1.0,1847.0,400.0,200.0,5.0,7.069836604600964
3.0,1.0,2000.0,400.0,200.0,5.0,7.069338947905686
5.0,1.0,20.0,400.0,200.0,1.0,5.887578598752691
5.0,1.0,21.0,400.0,200.0,1.0,5.868697043074077
5.0,1.0,23.0,400.0,200.0,1.0,5.9824821722311885
5.0,1.0,25.0,400.0,200.0,1.0,5.860991704745765
5.0,1.0,27.0,400.0,200.0,1.0,5.793334454487854
5.0,1.0,29.0,400.0,200.0,1.0,5.7428324817196685
5.0,1.0,31.0,400.0,200.0,1.0,5.624226772993059
5.0,1.0,34.0,400.0,200.0,1.0,5.562117199539083
5.0,1.0,36.0,400.0,200.0,1.0,5.8243690935967996
5.0,1.0,39.0,400.0,200.0,1.0,5.883297762804114
5.0,1.0,43.0,400.0,200.0,1.0,5.791866215712472
5.0,1.0,46.0,400.0,200.0,1.0,5.6013913765405485
5.0,1.0,50.0,400.0,200.0,1.0,5.384622172437691
5.0,1.0,54.0,400.0,200.0,1.0,5.490151781893832
5.0,1.0,58.0,400.0,200.0,1.0,5.387719550584699
5.0,1.0,63.0,400.0,200.0,1.0,5.359409575537823
5.0,1.0,68.0,400.0,200.0,1.0,5.4551537523787825
5.0,1.0,73.0,400.0,200.0,1.0,5.362656320291482
5.0,1.0,79.0,400.0,200.0,1.0,5.536182237073665
5.0,1.0,85.0,400.0,200.0,1.0,5.676169806713917
5.0,1.0,92.0,400.0,200.0,1.0,5.591922177398668
5.0,1.0,100.0,400.0,200.0,1.0,5.385598287894169
5.0,1.0,108.0,400.0,200.0,1.0,5.07941067765486
5.0,1.0,116.0,400.0,200.0,1.0,5.774642437537348
5.0,1.0,126.0,400.0,200.0,1.0,6.764427019948617
5.0,1.0,136.0,400.0,200.0,1.0,7.455359917970807
5.0,1.0,147.0,400.0,200.0,1.0,9.016546513338923
5.0,1.0,158.0,400.0,200.0,1.0,10.493231640555713
5.0,1.0,171.0,400.0,200.0,1.0,8.8636595943769
5.0,1.0,185.0,400.0,200.0,1.0,26.89916651494949
5.0,1.0,200.0,400.0,200.0,1.0,1238.7292501067136
5.0,1.0,216.0,400.0,200.0,1.0,24.644724809208725
5.0,1.0,234.0,400.0,200.0,1.0,12.713985988304055
5.0,1.0,254.0,400.0,200.0,1.0,6.284169331953883
5.0,1.0,275.0,400.0,200.0,1.0,4.836624644981266
5.0,1.0,297.0,400.0,200.0,1.0,4.045057345705778
5.0,1.0,322.0,400.0,200.0,1.0,3.4798505395721864
5.0,1.0,348.0,400.0,200.0,1.0,2.8722079380486107
5.0,1.0,377.0,400.0,200.0,1.0,2.5560179948195447
5.0,1.0,408.0,400.0,200.0,1.0,2.1534461328112986
5.0,1.0,442.0,400.0,200.0,1.0,2.0450775031717074
5.0,1.0,479.0,400.0,200.0,1.0,1.9813823383201081
5.0,1.0,518.0,400.0,200.0,1.0,1.9560301039351806
5.0,1.0,561.0,400.0,200.0,1.0,1.942188344496469
5.0,1.0,608.0,400.0,200.0,1.0,1.9419547998108504
5.0,1.0,658.0,400.0,200.0,1.0,1.9308360771931399
5.0,1.0,712.0,400.0,200.0,1.0,1.9220749396110142
5.0,1.0,771.0,400.0,200.0,1.0,1.956215032532496
5.0,1.0,835.0,400.0,200.0,1.0,2.089201189889562
5.0,1.0,904.0,400.0,200.0,1.0,1.9894821705039798
5.0,1.0,979.0,400.0,200.0,1.0,2.017962926520842
5.0,1.0,1059.0,400.0,200.0,1.0,2.022255299470754
5.0,1.0,1147.0,400.0,200.0,1.0,2.0625614716987903
5.0,1.0,1242.0,400.0,200.0,1.0,2.1081906268291832
5.0,1.0,1344.0,400.0,200.0,1.0,2.274778930035852
5.0,1.0,1455.0,400.0,200.0,1.0,2.3525681237442093
5.0,1.0,1576.0,400.0,200.0,1.0,2.325673126115846
5.0,1.0,1706.0,400.0,200.0,1.0,2.2420063798460594
5.0,1.0,1847.0,400.0,200.0,1.0,2.338088659260555
5.0,1.0,2000.0,400.0,200.0,1.0,2.2336417406783724
5.0,1.0,20.0,400.0,200.0,2.333333333333333,12.360740472971695
5.0,1.0,21.0,400.0,200.0,2.333333333333333,12.252124518769925
5.0,1.0,23.0,400.0,200.0,2.333333333333333,12.45721345292508
5.0,1.0,25.0,400.0,200.0,2.333333333333333,12.156848760278713
5.0,1.0,27.0,400.0,200.0,2.333333333333333,12.069800289646402
5.0,1.0,29.0,400.0,200.0,2.333333333333333,11.954291837277989
5.0,1.0,31.0,400.0,200.0,2.333333333333333,11.69668813141275
5.0,1.0,34.0,400.0,200.0,2.333333333333333,11.491337069464574
5.0,1.0,36.0,400.0,200.0,2.333333333333333,11.971501734492351
5.0,1.0,39.0,400.0,200.0,2.333333333333333,12.077592043364685
5.0,1.0,43.0,400.0,200.0,2.333333333333333,11.837014993188536
5.0,1.0,46.0,400.0,200.0,2.333333333333333,11.412720340280567
5.0,1.0,50.0,400.0,200.0,2.333333333333333,10.852617852179945
5.0,1.0,54.0,400.0,200.0,2.333333333333333,10.963961975514943
5.0,1.0,58.0,400.0,200.0,2.333333333333333,10.757224396918655
5.0,1.0,63.0,400.0,200.0,2.333333333333333,10.60378187455645
5.0,1.0,68.0,400.0,200.0,2.333333333333333,10.810800557179334
5.0,1.0,73.0,400.0,200.0,2.333333333333333,10.523201338683586
5.0,1.0,79.0,400.0,200.0,2.333333333333333,10.764561863214103
5.0,1.0,85.0,400.0,200.0,2.333333333333333,10.789508483499231
5.0,1.0,92.0,400.0,200.0,2.333333333333333,10.648002236865796
5.0,1.0,100.0,400.0,200.0,2.333333333333333,10.415556656934397
5.0,1.0,108.0,400.0,200.0,2.333333333333333,9.85161351605542
5.0,1.0,116.0,400.0,200.0,2.333333333333333,11.26212006800119
5.0,1.0,126.0,400.0,200.0,2.333333333333333,13.06637147233814
5.0,1.0,136.0,400.0,200.0,2.333333333333333,14.318362390245333
5.0,1.0,147.0,400.0,200.0,2.333333333333333,16.961228658971866
5.0,1.0,158.0,400.0,200.0,2.333333333333333,19.805007063291956
5.0,1.0,171.0,400.0,200.0,2.333333333333333,17.220193943441853
5.0,1.0,185.0,400.0,200.0,2.333333333333333,41.15956394031667
5.0,1.0,200.0,400.0,200.0,2.333333333333333,1334.0002265034575
5.0,1.0,216.0,400.0,200.0,2.333333333333333,37.233410362830206
5.0,1.0,234.0,400.0,200.0,2.333333333333333,16.515209045849524
5.0,1.0,254.0,400.0,200.0,2.333333333333333,8.501972431090357
5.0,1.0,275.0,400.0,200.0,2.333333333333333,6.6187270110788
5.0,1.0,297.0,400.0,200.0,2.333333333333333,5.275341073271977
5.0,1.0,322.0,400.0,200.0,2.333333333333333,4.4457773948826045
5.0,1.0,348.0,400.0,200.0,2.333333333333333,3.508806229971518
5.0,1.0,377.0,400.0,200.0,2.333333333333333,3.0202748206460157
5.0,1.0,408.0,400.0,200.0,2.333333333333333,2.4317794690185512
5.0,1.0,442.0,400.0,200.0,2.333333333333333,2.373960535441225
5.0,1.0,479.0,400.0,200.0,2.333333333333333,2.3991040945149367
5.0,1.0,518.0,400.0,200.0,2.333333333333333,2.4573485605897636
5.0,1.0,561.0,400.0,200.0,2.333333333333333,2.5247137992318143
5.0,1.0,608.0,400.0,200.0,2.333333333333333,2.6003710597202807
5.0,1.0,658.0,400.0,200.0,2.333333333333333,2.6559130319581272
5.0,1.0,712.0,400.0,200.0,2.333333333333333,2.707490166921245
5.0,1.0,771.0,400.0,200.0,2.333333333333333,2.806157318084348
5.0,1.0,835.0,400.0,200.0,2.333333333333333,3.1747217149812967
5.0,1.0,904.0,400.0,200.0,2.333333333333333,2.9610477256140273
5.0,1.0,979.0,400.0,200.0,2.333333333333333,3.0371038439456415
5.0,1.0,1059.0,400.0,200.0,2.333333333333333,3.07986302049128
5.0,1.0,1147.0,400.0,200.0,2.333333333333333,3.21021034347652
5.0,1.0,1242.0,400.0,200.0,2.333333333333333,3.327647313060418
5.0,1.0,1344.0,400.0,200.0,2.333333333333333,3.7336702109477033
5.0,1.0,1455.0,400.0,200.0,2.333333333333333,3.9455627102075645
5.0,1.0,1576.0,400.0,200.0,2.333333333333333,3.8919781941180043
5.0,1.0,1706.0,400.0,200.0,2.333333333333333,3.7180551483079274
5.0,1.0,1847.0,400.0,200.0,2.333333333333333,3.9440701283364428
5.0,1.0,2000.0,400.0,200.0,2.333333333333333,3.729636822230337
5.0,1.0,20.0,400.0,200.0,3.6666666666666665,18.847563203165105
5.0,1.0,21.0,400.0,200.0,3.6666666666666665,18.64162248872833
5.0,1.0,23.0,400.0,200.0,3.6666666666666665,18.92974415323292
5.0,1.0,25.0,400.0,200.0,3.6666666666666665,18.44829662117319
5.0,1.0,27.0,400.0,200.0,3.6666666666666665,18.366392066462737
5.0,1.0,29.0,400.0,200.0,3.6666666666666665,18.186601071909656
5.0,1.0,31.0,400.0,200.0,3.6666666666666665,17.79329060305823
5.0,1.0,34.0,400.0,200.0,3.6666666666666665,17.436311330513295
5.0,1.0,36.0,400.0,200.0,3.6666666666666665,18.11899770150856
5.0,1.0,39.0,400.0,200.0,3.6666666666666665,18.26572123969993
5.0,1.0,43.0,400.0,200.0,3.6666666666666665,17.871489679995157
5.0,1.0,46.0,400.0,200.0,3.6666666666666665,17.219092491804624
5.0,1.0,50.0,400.0,200.0,3.6666666666666665,16.324671248364904
5.0,1.0,54.0,400.0,200.0,3.6666666666666665,16.419372424880123
5.0,1.0,58.0,400.0,200.0,3.6666666666666665,16.115008879284094
5.0,1.0,63.0,400.0,200.0,3.6666666666666665,15.83982964534933
5.0,1.0,68.0,400.0,200.0,3.6666666666666665,16.154906624539922
5.0,1.0,73.0,400.0,200.0,3.6666666666666665,15.670031543753087
5.0,1.0,79.0,400.0,200.0,3.6666666666666665,15.970524193480093
5.0,1.0,85.0,400.0,200.0,3.6666666666666665,15.851927354521615
5.0,1.0,92.0,400.0,200.0,3.6666666666666665,15.683598127877739
5.0,1.0,100.0,400.0,200.0,3.6666666666666665,15.469850903151725
5.0,1.0,108.0,400.0,200.0,3.6666666666666665,14.66501400390403
5.0,1.0,116.0,400.0,200.0,3.6666666666666665,16.79927041977087
5.0,1.0,126.0,400.0,200.0,3.6666666666666665,19.35476757232799
5.0,1.0,136.0,400.0,200.0,3.6666666666666665,21.14305998974007
5.0,1.0,147.0,400.0,200.0,3.6666666666666665,24.80921309141598
5.0,1.0,158.0,400.0,200.0,3.6666666666666665,29.229673217303226
5.0,1.0,171.0,400.0,200.0,3.6666666666666665,26.046152426236763
5.0,1.0,185.0,400.0,200.0,3.6666666666666665,56.924520857714015
5.0,1.0,200.0,400.0,200.0,3.6666666666666665,1438.367845738594
5.0,1.0,216.0,400.0,200.0,3.6666666666666665,51.3559566107353
5.0,1.0,234.0,400.0,200.0,3.6666666666666665,20.676288354081603
5.0,1.0,254.0,400.0,200.0,3.6666666666666665,10.853429056596779
5.0,1.0,275.0,400.0,200.0,3.6666666666666665,8.459319662202878
5.0,1.0,297.0,400.0,200.0,3.6666666666666665,6.532353581874009
5.0,1.0,322.0,400.0,200.0,3.6666666666666665,5.398089157273137
5.0,1.0,348.0,400.0,200.0,3.6666666666666665,4.144446747545788
5.0,1.0,377.0,400.0,200.0,3.6666666666666665,3.464297023949916
5.0,1.0,408.0,400.0,200.0,3.6666666666666665,2.7067919938893708
5.0,1.0,442.0,400.0,200.0,3.6666666666666665,2.6990418598426094
5.0,1.0,479.0,400.0,200.0,3.6666666666666665,2.814407382709528
5.0,1.0,518.0,400.0,200.0,3.6666666666666665,2.956354177015146
5.0,1.0,561.0,400.0,200.0,3.6666666666666665,3.1046726420434765
5.0,1.0,608.0,400.0,200.0,3.6666666666666665,3.2559300979745043
5.0,1.0,658.0,400.0,200.0,3.6666666666666665,3.379871015990916
5.0,1.0,712.0,400.0,200.0,3.6666666666666665,3.4926441380155704
5.0,1.0,771.0,400.0,200.0,3.6666666666666665,3.6525183229435076
5.0,1.0,835.0,400.0,200.0,3.6666666666666665,4.258034060542815
5.0,1.0,904.0,400.0,200.0,3.6666666666666665,3.9261769799396076
5.0,1.0,979.0,400.0,200.0,3.6666666666666665,4.047680254383905
5.0,1.0,1059.0,400.0,200.0,3.6666666666666665,4.129378278262342
5.0,1.0,1147.0,400.0,200.0,3.6666666666666665,4.348803922036763
5.0,1.0,1242.0,400.0,200.0,3.6666666666666665,4.536356371951302
5.0,1.0,1344.0,400.0,200.0,3.6666666666666665,5.181762024565707
5.0,1.0,1455.0,400.0,200.0,3.6666666666666665,5.529957760533548
5.0,1.0,1576.0,400.0,200.0,3.6666666666666665,5.448709718210891
5.0,1.0,1706.0,400.0,200.0,3.6666666666666665,5.185994425383831
5.0,1.0,1847.0,400.0,200.0,3.6666666666666665,5.53913659477226
5.0,1.0,2000.0,400.0,200.0,3.6666666666666665,5.216900546369083
5.0,1.0,20.0,400.0,200.0,5.0,25.34082826357747
5.0,1.0,21.0,400.0,200.0,5.0,25.033983246253296
5.0,1.0,23.0,400.0,200.0,5.0,25.401237080684766
5.0,1.0,25.0,400.0,200.0,5.0,24.73766514766037
5.0,1.0,27.0,400.0,200.0,5.0,24.67247504663926
5.0,1.0,29.0,400.0,200.0,5.0,24.428742911926204
5.0,1.0,31.0,400.0,200.0,5.0,23.901277794925186
5.0,1.0,34.0,400.0,200.0,5.0,23.388715213117624
5.0,1.0,36.0,400.0,200.0,5.0,24.266665009680157
5.0,1.0,39.0,400.0,200.0,5.0,24.450943040738593
5.0,1.0,43.0,400.0,200.0,5.0,23.900930566796184
5.0,1.0,46.0,400.0,200.0,5.0,23.023127057661366
5.0,1.0,50.0,400.0,200.0,5.0,21.7986382251708
5.0,1.0,54.0,400.0,200.0,5.0,21.86610572922136
5.0,1.0,58.0,400.0,200.0,5.0,21.46726614907127
5.0,1.0,63.0,400.0,200.0,5.0,21.07195164751919
5.0,1.0,68.0,400.0,200.0,5.0,21.493570189490782
5.0,1.0,73.0,400.0,200.0,5.0,20.810393972829523
5.0,1.0,79.0,400.0,200.0,5.0,21.165914739451612
5.0,1.0,85.0,400.0,200.0,5.0,20.890332927693148
5.0,1.0,92.0,400.0,200.0,5.0,20.70953387916665
5.0,1.0,100.0,400.0,200.0,5.0,20.53562171842424
5.0,1.0,108.0,400.0,200.0,5.0,19.497842912818406
5.0,1.0,116.0,400.0,200.0,5.0,22.35984595617954
5.0,1.0,126.0,400.0,200.0,5.0,25.636774397718522
5.0,1.0,136.0,400.0,200.0,5.0,27.949693374231963
5.0,1.0,147.0,400.0,200.0,5.0,32.6115957986864
5.0,1.0,158.0,400.0,200.0,5.0,38.707577570362766
5.0,1.0,171.0,400.0,200.0,5.0,35.093486881950604
5.0,1.0,185.0,400.0,200.0,5.0,73.39901377343402
5.0,1.0,200.0,400.0,200.0,5.0,1547.0253555310082
5.0,1.0,216.0,400.0,200.0,5.0,66.20185702626956
5.0,1.0,234.0,400.0,200.0,5.0,25.00707245992121
5.0,1.0,254.0,400.0,200.0,5.0,13.267915418557319
5.0,1.0,275.0,400.0,200.0,5.0,10.327495777456043
5.0,1.0,297.0,400.0,200.0,5.0,7.801971130314406
5.0,1.0,322.0,400.0,200.0,5.0,6.3439801708675265
5.0,1.0,348.0,400.0,200.0,5.0,4.779635587813684
5.0,1.0,377.0,400.0,200.0,5.0,3.898776771027739
5.0,1.0,408.0,400.0,200.0,5.0,2.9802384556039447
5.0,1.0,442.0,400.0,200.0,5.0,3.0223303348406736
5.0,1.0,479.0,400.0,200.0,5.0,3.2285701443140855
5.0,1.0,518.0,400.0,200.0,5.0,3.454269079906319
5.0,1.0,561.0,400.0,200.0,5.0,3.6834210949947037
5.0,1.0,608.0,400.0,200.0,5.0,3.9101416975729038
5.0,1.0,658.0,400.0,200.0,5.0,4.103301304030452
5.0,1.0,712.0,400.0,200.0,5.0,4.277674903154304
5.0,1.0,771.0,400.0,200.0,5.0,4.497190429766395
5.0,1.0,835.0,400.0,200.0,5.0,5.34030504956394
5.0,1.0,904.0,400.0,200.0,5.0,4.888270935809533
5.0,1.0,979.0,400.0,200.0,5.0,5.054217724489777
5.0,1.0,1059.0,400.0,200.0,5.0,5.175077207054052
5.0,1.0,1147.0,400.0,200.0,5.0,5.4831271101290735
5.0,1.0,1242.0,400.0,200.0,5.0,5.739996951639524
5.0,1.0,1344.0,400.0,200.0,5.0,6.624760911750241
5.0,1.0,1455.0,400.0,200.0,5.0,7.110297351111555
5.0,1.0,1576.0,400.0,200.0,5.0,7.0009264497208585
5.0,1.0,1706.0,400.0,200.0,5.0,6.650109343172563
5.0,1.0,1847.0,400.0,200.0,5.0,7.129055649400211
5.0,1.0,2000.0,400.0,200.0,5.0,6.7000466450953695
10.0,1.0,20.0,400.0,200.0,1.0,12.064921282495062
10.0,1.0,21.0,400.0,200.0,1.0,11.666802898857014
10.0,1.0,23.0,400.0,200.0,1.0,11.572610187624182
10.0,1.0,25.0,400.0,200.0,1.0,11.075182212260442
10.0,1.0,27.0,400.0,200.0,1.0,10.939255066536147
10.0,1.0,29.0,400.0,200.0,1.0,10.730948197386175
10.0,1.0,31.0,400.0,200.0,1.0,10.28811182050018
10.0,1.0,34.0,400.0,200.0,1.0,9.87223837440561
10.0,1.0,36.0,400.0,200.0,1.0,10.070798263920274
10.0,1.0,39.0,400.0,200.0,1.0,9.913908112052432
10.0,1.0,43.0,400.0,200.0,1.0,9.600284710332604
10.0,1.0,46.0,400.0,200.0,1.0,9.035555325791773
10.0,1.0,50.0,400.0,200.0,1.0,8.324485716465803
10.0,1.0,54.0,400.0,200.0,1.0,8.206249439404376
10.0,1.0,58.0,400.0,200.0,1.0,7.753109447546216
10.0,1.0,63.0,400.0,200.0,1.0,7.443337320891237
10.0,1.0,68.0,400.0,200.0,1.0,7.394221913742613
10.0,1.0,73.0,400.0,200.0,1.0,7.201873886549311
10.0,1.0,79.0,400.0,200.0,1.0,7.1638707721051675
10.0,1.0,85.0,400.0,200.0,1.0,7.2210609484561425
10.0,1.0,92.0,400.0,200.0,1.0,6.923495116414256
10.0,1.0,100.0,400.0,200.0,1.0,6.49770695454061
10.0,1.0,108.0,400.0,200.0,1.0,5.979771424568095
10.0,1.0,116.0,400.0,200.0,1.0,6.680236890320749
10.0,1.0,126.0,400.0,200.0,1.0,7.759985509015937
10.0,1.0,136.0,400.0,200.0,1.0,8.153108233339452
10.0,1.0,147.0,400.0,200.0,1.0,9.863282718635743
10.0,1.0,158.0,400.0,200.0,1.0,11.66101219887647
10.0,1.0,171.0,400.0,200.0,1.0,9.600342323910516
10.0,1.0,185.0,400.0,200.0,1.0,28.139525989598617
10.0,1.0,200.0,400.0,200.0,1.0,1178.816776374501
10.0,1.0,216.0,400.0,200.0,1.0,25.667759666415733
10.0,1.0,234.0,400.0,200.0,1.0,12.822132711093483
10.0,1.0,254.0,400.0,200.0,1.0,6.280569575018982
10.0,1.0,275.0,400.0,200.0,1.0,4.800054482021212
10.0,1.0,297.0,400.0,200.0,1.0,3.994737896748993
10.0,1.0,322.0,400.0,200.0,1.0,3.4044512374067635
10.0,1.0,348.0,400.0,200.0,1.0,2.7743242173675937
10.0,1.0,377.0,400.0,200.0,1.0,2.428638141306356
10.0,1.0,408.0,400.0,200.0,1.0,2.019940683844297
10.0,1.0,442.0,400.0,200.0,1.0,1.9066458495180316
10.0,1.0,479.0,400.0,200.0,1.0,1.8368767848409622
10.0,1.0,518.0,400.0,200.0,1.0,1.797728608694212
10.0,1.0,561.0,400.0,200.0,1.0,1.781410466652897
10.0,1.0,608.0,400.0,200.0,1.0,1.7651799469204437
10.0,1.0,658.0,400.0,200.0,1.0,1.7445622552074593
10.0,1.0,712.0,400.0,200.0,1.0,1.7384646932428227
10.0,1.0,771.0,400.0,200.0,1.0,1.7556428040428196
10.0,1.0,835.0,400.0,200.0,1.0,1.7514246565544722
10.0,1.0,904.0,400.0,200.0,1.0,1.771262801901484
10.0,1.0,979.0,400.0,200.0,1.0,1.8053875271575601
10.0,1.0,1059.0,400.0,200.0,1.0,1.8105604753766746
10.0,1.0,1147.0,400.0,200.0,1.0,1.8455883890635028
10.0,1.0,1242.0,400.0,200.0,1.0,1.8875904527347245
10.0,1.0,1344.0,400.0,200.0,1.0,1.8986559894386865
10.0,1.0,1455.0,400.0,200.0,1.0,1.913829072570736
10.0,1.0,1576.0,400.0,200.0,1.0,2.038368262651429
10.0,1.0,1706.0,400.0,200.0,1.0,2.0812014823211697
10.0,1.0,1847.0,400.0,200.0,1.0,2.1459472396386174
10.0,1.0,2000.0,400.0,200.0,1.0,2.135954764802586
10.0,1.0,20.0,400.0,200.0,2.333333333333333,26.87723622662749
10.0,1.0,21.0,400.0,200.0,2.333333333333333,25.86266655162691
10.0,1.0,23.0,400.0,200.0,2.333333333333333,25.56110479892364
10.0,1.0,25.0,400.0,200.0,2.333333333333333,24.36503841951344
10.0,1.0,27.0,400.0,200.0,2.333333333333333,24.252066847465024
10.0,1.0,29.0,400.0,200.0,2.333333333333333,23.771395795718124
10.0,1.0,31.0,400.0,200.0,2.333333333333333,22.768182357774858
10.0,1.0,34.0,400.0,200.0,2.333333333333333,21.697318617886946
10.0,1.0,36.0,400.0,200.0,2.333333333333333,21.98820883240219
10.0,1.0,39.0,400.0,200.0,2.333333333333333,21.551166563313657
10.0,1.0,43.0,400.0,200.0,2.333333333333333,20.768804148426096
10.0,1.0,46.0,400.0,200.0,2.333333333333333,19.48968862564159
10.0,1.0,50.0,400.0,200.0,2.333333333333333,17.737536313076852
10.0,1.0,54.0,400.0,200.0,2.333333333333333,17.274254418038115
10.0,1.0,58.0,400.0,200.0,2.333333333333333,16.296110294178536
10.0,1.0,63.0,400.0,200.0,2.333333333333333,15.493126598832792
10.0,1.0,68.0,400.0,200.0,2.333333333333333,15.345047213010496
10.0,1.0,73.0,400.0,200.0,2.333333333333333,14.823747010976298
10.0,1.0,79.0,400.0,200.0,2.333333333333333,14.553625794868323
10.0,1.0,85.0,400.0,200.0,2.333333333333333,14.358278792760585
10.0,1.0,92.0,400.0,200.0,2.333333333333333,13.763717863052944
10.0,1.0,100.0,400.0,200.0,2.333333333333333,13.056216628655905
10.0,1.0,108.0,400.0,200.0,2.333333333333333,11.995770404900972
10.0,1.0,116.0,400.0,200.0,2.333333333333333,13.400222106814407
10.0,1.0,126.0,400.0,200.0,2.333333333333333,15.356366511841587
10.0,1.0,136.0,400.0,200.0,2.333333333333333,15.888322672680353
10.0,1.0,147.0,400.0,200.0,2.333333333333333,18.9225404057975
