λ,μ,p,true_p,n,tau,snr,MSE
1.0,1.0,29.0,100.0,200.0,-4.0,1.0,2.2590798558109784
1.0,1.0,29.0,100.0,200.0,-5.0,1.0,2.153838490317193
1.0,1.0,29.0,100.0,200.0,-6.0,1.0,2.099991507371638
1.0,1.0,29.0,100.0,200.0,-7.0,1.0,2.067405911158786
1.0,1.0,29.0,100.0,200.0,-8.0,1.0,2.0456110048136145
1.0,1.0,31.0,100.0,200.0,0.0,1.0,1.8376513268741084
1.0,1.0,31.0,100.0,200.0,-1.0,1.0,121.73045232395611
1.0,1.0,31.0,100.0,200.0,-2.0,1.0,8.130052833677517
1.0,1.0,31.0,100.0,200.0,-3.0,1.0,2.64009960789145
1.0,1.0,31.0,100.0,200.0,-4.0,1.0,2.30269495789133
1.0,1.0,31.0,100.0,200.0,-5.0,1.0,2.1824838040327754
1.0,1.0,31.0,100.0,200.0,-6.0,1.0,2.121264973052302
1.0,1.0,31.0,100.0,200.0,-7.0,1.0,2.084308456999057
1.0,1.0,31.0,100.0,200.0,-8.0,1.0,2.0596259893425146
1.0,1.0,34.0,100.0,200.0,0.0,1.0,1.8766554048048165
1.0,1.0,34.0,100.0,200.0,-1.0,1.0,57.42236448101237
1.0,1.0,34.0,100.0,200.0,-2.0,1.0,9.419977759501636
1.0,1.0,34.0,100.0,200.0,-3.0,1.0,2.6697814762379477
1.0,1.0,34.0,100.0,200.0,-4.0,1.0,2.319000531139754
1.0,1.0,34.0,100.0,200.0,-5.0,1.0,2.193555550699485
1.0,1.0,34.0,100.0,200.0,-6.0,1.0,2.1295822930990127
1.0,1.0,34.0,100.0,200.0,-7.0,1.0,2.090943460057557
1.0,1.0,34.0,100.0,200.0,-8.0,1.0,2.0651332694752687
1.0,1.0,36.0,100.0,200.0,0.0,1.0,1.9487853810361462
1.0,1.0,36.0,100.0,200.0,-1.0,1.0,72.19371842176794
1.0,1.0,36.0,100.0,200.0,-2.0,1.0,11.260320951080331
1.0,1.0,36.0,100.0,200.0,-3.0,1.0,2.7145484678025236
1.0,1.0,36.0,100.0,200.0,-4.0,1.0,2.3443665468655674
1.0,1.0,36.0,100.0,200.0,-5.0,1.0,2.2115437548140724
1.0,1.0,36.0,100.0,200.0,-6.0,1.0,2.1435566701165407
1.0,1.0,36.0,100.0,200.0,-7.0,1.0,2.102376344905657
1.0,1.0,36.0,100.0,200.0,-8.0,1.0,2.0748087273656646
1.0,1.0,39.0,100.0,200.0,0.0,1.0,1.9515278725459477
1.0,1.0,39.0,100.0,200.0,-1.0,1.0,169.49914819062874
1.0,1.0,39.0,100.0,200.0,-2.0,1.0,12.120130550772336
1.0,1.0,39.0,100.0,200.0,-3.0,1.0,2.7447837463674905
1.0,1.0,39.0,100.0,200.0,-4.0,1.0,2.35757916359242
1.0,1.0,39.0,100.0,200.0,-5.0,1.0,2.2200572646681636
1.0,1.0,39.0,100.0,200.0,-6.0,1.0,2.149887999842011
1.0,1.0,39.0,100.0,200.0,-7.0,1.0,2.1074372040875198
1.0,1.0,39.0,100.0,200.0,-8.0,1.0,2.079033014405517
1.0,1.0,43.0,100.0,200.0,0.0,1.0,1.9085446284859182
1.0,1.0,43.0,100.0,200.0,-1.0,1.0,23.376133450835383
1.0,1.0,43.0,100.0,200.0,-2.0,1.0,41.25090344198857
1.0,1.0,43.0,100.0,200.0,-3.0,1.0,3.022561425366023
1.0,1.0,43.0,100.0,200.0,-4.0,1.0,2.4481581103996217
1.0,1.0,43.0,100.0,200.0,-5.0,1.0,2.270346560033306
1.0,1.0,43.0,100.0,200.0,-6.0,1.0,2.1838979840147053
1.0,1.0,43.0,100.0,200.0,-7.0,1.0,2.1328871322711613
1.0,1.0,43.0,100.0,200.0,-8.0,1.0,2.0992726718993997
1.0,1.0,46.0,100.0,200.0,0.0,1.0,1.8785183824379112
1.0,1.0,46.0,100.0,200.0,-1.0,1.0,23.2672976444842
1.0,1.0,46.0,100.0,200.0,-2.0,1.0,23.944831806872404
1.0,1.0,46.0,100.0,200.0,-3.0,1.0,3.0735890347642036
1.0,1.0,46.0,100.0,200.0,-4.0,1.0,2.479878311286751
1.0,1.0,46.0,100.0,200.0,-5.0,1.0,2.2930080358715377
1.0,1.0,46.0,100.0,200.0,-6.0,1.0,2.2014600799364574
1.0,1.0,46.0,100.0,200.0,-7.0,1.0,2.1472040673196315
1.0,1.0,46.0,100.0,200.0,-8.0,1.0,2.1113492654107744
1.0,1.0,50.0,100.0,200.0,0.0,1.0,1.9034591665347085
1.0,1.0,50.0,100.0,200.0,-1.0,1.0,30.60966037672216
1.0,1.0,50.0,100.0,200.0,-2.0,1.0,24.816097226847205
1.0,1.0,50.0,100.0,200.0,-3.0,1.0,3.118262238504671
1.0,1.0,50.0,100.0,200.0,-4.0,1.0,2.490132067889092
1.0,1.0,50.0,100.0,200.0,-5.0,1.0,2.2983740741267114
1.0,1.0,50.0,100.0,200.0,-6.0,1.0,2.2050814714039246
1.0,1.0,50.0,100.0,200.0,-7.0,1.0,2.149943203467025
1.0,1.0,50.0,100.0,200.0,-8.0,1.0,2.113555761247711
1.0,1.0,54.0,100.0,200.0,0.0,1.0,1.9155966150726913
1.0,1.0,54.0,100.0,200.0,-1.0,1.0,519.0376420163121
1.0,1.0,54.0,100.0,200.0,-2.0,1.0,48.33101431479356
1.0,1.0,54.0,100.0,200.0,-3.0,1.0,3.353948473143974
1.0,1.0,54.0,100.0,200.0,-4.0,1.0,2.552628968585297
1.0,1.0,54.0,100.0,200.0,-5.0,1.0,2.331068486897265
1.0,1.0,54.0,100.0,200.0,-6.0,1.0,2.226722725454969
1.0,1.0,54.0,100.0,200.0,-7.0,1.0,2.166003211480083
1.0,1.0,54.0,100.0,200.0,-8.0,1.0,2.1262891588709234
1.0,1.0,58.0,100.0,200.0,0.0,1.0,1.8115845434007558
1.0,1.0,58.0,100.0,200.0,-1.0,1.0,1264.2085784045212
1.0,1.0,58.0,100.0,200.0,-2.0,1.0,172.48245199580117
1.0,1.0,58.0,100.0,200.0,-3.0,1.0,3.4044985770303136
1.0,1.0,58.0,100.0,200.0,-4.0,1.0,2.58432182808201
1.0,1.0,58.0,100.0,200.0,-5.0,1.0,2.354140253569535
1.0,1.0,58.0,100.0,200.0,-6.0,1.0,2.2448701362694745
1.0,1.0,58.0,100.0,200.0,-7.0,1.0,2.1809631367383386
1.0,1.0,58.0,100.0,200.0,-8.0,1.0,2.1390162233032615
1.0,1.0,63.0,100.0,200.0,0.0,1.0,1.815135843152562
1.0,1.0,63.0,100.0,200.0,-1.0,1.0,81.02692070758299
1.0,1.0,63.0,100.0,200.0,-2.0,1.0,80.78912935228637
1.0,1.0,63.0,100.0,200.0,-3.0,1.0,3.670446332602117
1.0,1.0,63.0,100.0,200.0,-4.0,1.0,2.6652468757974055
1.0,1.0,63.0,100.0,200.0,-5.0,1.0,2.4014998158663685
1.0,1.0,63.0,100.0,200.0,-6.0,1.0,2.2782739374502605
1.0,1.0,63.0,100.0,200.0,-7.0,1.0,2.206731987310424
1.0,1.0,63.0,100.0,200.0,-8.0,1.0,2.1599756939956523
1.0,1.0,68.0,100.0,200.0,0.0,1.0,1.7903419962211664
1.0,1.0,68.0,100.0,200.0,-1.0,1.0,113.38915690908951
1.0,1.0,68.0,100.0,200.0,-2.0,1.0,179.46937344955305
1.0,1.0,68.0,100.0,200.0,-3.0,1.0,3.861939270496633
1.0,1.0,68.0,100.0,200.0,-4.0,1.0,2.710190532623521
1.0,1.0,68.0,100.0,200.0,-5.0,1.0,2.421388716877638
1.0,1.0,68.0,100.0,200.0,-6.0,1.0,2.28951850595664
1.0,1.0,68.0,100.0,200.0,-7.0,1.0,2.2139898691179845
1.0,1.0,68.0,100.0,200.0,-8.0,1.0,2.1650677352975443
1.0,1.0,73.0,100.0,200.0,0.0,1.0,1.8193791844130083
1.0,1.0,73.0,100.0,200.0,-1.0,1.0,657.8108684108827
1.0,1.0,73.0,100.0,200.0,-2.0,1.0,1739.7107364150509
1.0,1.0,73.0,100.0,200.0,-3.0,1.0,4.099825372700591
1.0,1.0,73.0,100.0,200.0,-4.0,1.0,2.756310463991075
1.0,1.0,73.0,100.0,200.0,-5.0,1.0,2.4434842668804957
1.0,1.0,73.0,100.0,200.0,-6.0,1.0,2.3036525529082645
1.0,1.0,73.0,100.0,200.0,-7.0,1.0,2.224323024890931
1.0,1.0,73.0,100.0,200.0,-8.0,1.0,2.1732047859827333
1.0,1.0,79.0,100.0,200.0,0.0,1.0,1.9181214531352486
1.0,1.0,79.0,100.0,200.0,-1.0,1.0,294.3279926676019
1.0,1.0,79.0,100.0,200.0,-2.0,1.0,775.2046974467928
1.0,1.0,79.0,100.0,200.0,-3.0,1.0,4.36300104582741
1.0,1.0,79.0,100.0,200.0,-4.0,1.0,2.8132499267094078
1.0,1.0,79.0,100.0,200.0,-5.0,1.0,2.4804166310349416
1.0,1.0,79.0,100.0,200.0,-6.0,1.0,2.3317537285019565
1.0,1.0,79.0,100.0,200.0,-7.0,1.0,2.247126808387799
1.0,1.0,79.0,100.0,200.0,-8.0,1.0,2.1924215800985913
1.0,1.0,85.0,100.0,200.0,0.0,1.0,1.91340730252875
1.0,1.0,85.0,100.0,200.0,-1.0,1.0,117.02124553191304
1.0,1.0,85.0,100.0,200.0,-2.0,1.0,74.47456594712837
1.0,1.0,85.0,100.0,200.0,-3.0,1.0,5.608765748352927
1.0,1.0,85.0,100.0,200.0,-4.0,1.0,2.934170184596653
1.0,1.0,85.0,100.0,200.0,-5.0,1.0,2.5393188271013276
1.0,1.0,85.0,100.0,200.0,-6.0,1.0,2.370787202584009
1.0,1.0,85.0,100.0,200.0,-7.0,1.0,2.276408282248481
1.0,1.0,85.0,100.0,200.0,-8.0,1.0,2.215891997522432
1.0,1.0,92.0,100.0,200.0,0.0,1.0,1.9052697124687088
1.0,1.0,92.0,100.0,200.0,-1.0,1.0,1149.133601724696
1.0,1.0,92.0,100.0,200.0,-2.0,1.0,6835.9243813535395
1.0,1.0,92.0,100.0,200.0,-3.0,1.0,6.068856244417655
1.0,1.0,92.0,100.0,200.0,-4.0,1.0,2.991004077290577
1.0,1.0,92.0,100.0,200.0,-5.0,1.0,2.5727998711310898
1.0,1.0,92.0,100.0,200.0,-6.0,1.0,2.3954186322340267
1.0,1.0,92.0,100.0,200.0,-7.0,1.0,2.2961001759784274
1.0,1.0,92.0,100.0,200.0,-8.0,1.0,2.23236062376198
1.0,1.0,100.0,100.0,200.0,0.0,1.0,1.7131330974587902
1.0,1.0,100.0,100.0,200.0,-1.0,1.0,2446.7833331844276
1.0,1.0,100.0,100.0,200.0,-2.0,1.0,56.07742153272538
1.0,1.0,100.0,100.0,200.0,-3.0,1.0,7.929648061906258
1.0,1.0,100.0,100.0,200.0,-4.0,1.0,3.083632964106123
1.0,1.0,100.0,100.0,200.0,-5.0,1.0,2.618277265699206
1.0,1.0,100.0,100.0,200.0,-6.0,1.0,2.4259828120059157
1.0,1.0,100.0,100.0,200.0,-7.0,1.0,2.3192682044480724
1.0,1.0,100.0,100.0,200.0,-8.0,1.0,2.2510763616600444
1.0,1.0,108.0,100.0,200.0,0.0,1.0,1.6732808788323996
1.0,1.0,108.0,100.0,200.0,-1.0,1.0,424.6709309551796
1.0,1.0,108.0,100.0,200.0,-2.0,1.0,9438.287198407315
1.0,1.0,108.0,100.0,200.0,-3.0,1.0,23.23510832201639
1.0,1.0,108.0,100.0,200.0,-4.0,1.0,3.1550703830086175
1.0,1.0,108.0,100.0,200.0,-5.0,1.0,2.638480786059996
1.0,1.0,108.0,100.0,200.0,-6.0,1.0,2.4358558682209654
1.0,1.0,108.0,100.0,200.0,-7.0,1.0,2.325335130851921
1.0,1.0,108.0,100.0,200.0,-8.0,1.0,2.255299025332253
1.0,1.0,116.0,100.0,200.0,0.0,1.0,1.8812963073150268
1.0,1.0,116.0,100.0,200.0,-1.0,1.0,130.57944787616358
1.0,1.0,116.0,100.0,200.0,-2.0,1.0,217.06151666363766
1.0,1.0,116.0,100.0,200.0,-3.0,1.0,133.18710621995334
1.0,1.0,116.0,100.0,200.0,-4.0,1.0,3.29794474957764
1.0,1.0,116.0,100.0,200.0,-5.0,1.0,2.6689915461184386
1.0,1.0,116.0,100.0,200.0,-6.0,1.0,2.4478073133064684
1.0,1.0,116.0,100.0,200.0,-7.0,1.0,2.3312950422071665
1.0,1.0,116.0,100.0,200.0,-8.0,1.0,2.2586737687137064
1.0,1.0,126.0,100.0,200.0,0.0,1.0,2.106650570935393
1.0,1.0,126.0,100.0,200.0,-1.0,1.0,926.3556413915525
1.0,1.0,126.0,100.0,200.0,-2.0,1.0,222.5726763186193
1.0,1.0,126.0,100.0,200.0,-3.0,1.0,39.6927219763491
1.0,1.0,126.0,100.0,200.0,-4.0,1.0,3.50042297942069
1.0,1.0,126.0,100.0,200.0,-5.0,1.0,2.7203671804454532
1.0,1.0,126.0,100.0,200.0,-6.0,1.0,2.4712918072004473
1.0,1.0,126.0,100.0,200.0,-7.0,1.0,2.344616375784672
1.0,1.0,126.0,100.0,200.0,-8.0,1.0,2.2671689978982013
1.0,1.0,136.0,100.0,200.0,0.0,1.0,2.2692407010370754
1.0,1.0,136.0,100.0,200.0,-1.0,1.0,79.87846987059528
1.0,1.0,136.0,100.0,200.0,-2.0,1.0,363.4564656168558
1.0,1.0,136.0,100.0,200.0,-3.0,1.0,100.45619430800404
1.0,1.0,136.0,100.0,200.0,-4.0,1.0,3.9335961180078165
1.0,1.0,136.0,100.0,200.0,-5.0,1.0,2.776405484166594
1.0,1.0,136.0,100.0,200.0,-6.0,1.0,2.489457076505758
1.0,1.0,136.0,100.0,200.0,-7.0,1.0,2.3523903606006034
1.0,1.0,136.0,100.0,200.0,-8.0,1.0,2.2708634078561225
1.0,1.0,147.0,100.0,200.0,0.0,1.0,3.0215302772446218
1.0,1.0,147.0,100.0,200.0,-1.0,1.0,131.26607440606017
1.0,1.0,147.0,100.0,200.0,-2.0,1.0,126.67760273980134
1.0,1.0,147.0,100.0,200.0,-3.0,1.0,153.9543396675743
1.0,1.0,147.0,100.0,200.0,-4.0,1.0,4.225933388449014
1.0,1.0,147.0,100.0,200.0,-5.0,1.0,2.8074865908998263
1.0,1.0,147.0,100.0,200.0,-6.0,1.0,2.502451579712672
1.0,1.0,147.0,100.0,200.0,-7.0,1.0,2.3599610069366252
1.0,1.0,147.0,100.0,200.0,-8.0,1.0,2.2759570454303195
1.0,1.0,158.0,100.0,200.0,0.0,1.0,3.9896874689581905
1.0,1.0,158.0,100.0,200.0,-1.0,1.0,71.83472049481925
1.0,1.0,158.0,100.0,200.0,-2.0,1.0,2112.031118386904
1.0,1.0,158.0,100.0,200.0,-3.0,1.0,50.063631240855216
1.0,1.0,158.0,100.0,200.0,-4.0,1.0,5.412679200180054
1.0,1.0,158.0,100.0,200.0,-5.0,1.0,2.8914599879039384
1.0,1.0,158.0,100.0,200.0,-6.0,1.0,2.529935786801566
1.0,1.0,158.0,100.0,200.0,-7.0,1.0,2.372932818840248
1.0,1.0,158.0,100.0,200.0,-8.0,1.0,2.2831243573701796
1.0,1.0,171.0,100.0,200.0,0.0,1.0,4.271901646733492
1.0,1.0,171.0,100.0,200.0,-1.0,1.0,258.59005150226403
1.0,1.0,171.0,100.0,200.0,-2.0,1.0,42.07801583907037
1.0,1.0,171.0,100.0,200.0,-3.0,1.0,32.5374434431027
1.0,1.0,171.0,100.0,200.0,-4.0,1.0,7.7884524149595205
1.0,1.0,171.0,100.0,200.0,-5.0,1.0,3.014221205182094
1.0,1.0,171.0,100.0,200.0,-6.0,1.0,2.575507632074387
1.0,1.0,171.0,100.0,200.0,-7.0,1.0,2.397266160762499
1.0,1.0,171.0,100.0,200.0,-8.0,1.0,2.2983596247268596
1.0,1.0,185.0,100.0,200.0,0.0,1.0,20.816149993615774
1.0,1.0,185.0,100.0,200.0,-1.0,1.0,790.3635094812021
1.0,1.0,185.0,100.0,200.0,-2.0,1.0,353.307432316556
1.0,1.0,185.0,100.0,200.0,-3.0,1.0,77.31872181647772
1.0,1.0,185.0,100.0,200.0,-4.0,1.0,83.29066933021345
1.0,1.0,185.0,100.0,200.0,-5.0,1.0,3.1891384345956215
1.0,1.0,185.0,100.0,200.0,-6.0,1.0,2.621708436247213
1.0,1.0,185.0,100.0,200.0,-7.0,1.0,2.4188256750688657
1.0,1.0,185.0,100.0,200.0,-8.0,1.0,2.3109692304368425
1.0,1.0,200.0,100.0,200.0,0.0,1.0,1671.3192781305922
1.0,1.0,200.0,100.0,200.0,-1.0,1.0,303.79349562350933
1.0,1.0,200.0,100.0,200.0,-2.0,1.0,157.35431475371723
1.0,1.0,200.0,100.0,200.0,-3.0,1.0,348922.93119742227
1.0,1.0,200.0,100.0,200.0,-4.0,1.0,2084.690817518191
1.0,1.0,200.0,100.0,200.0,-5.0,1.0,3.3446681337708504
1.0,1.0,200.0,100.0,200.0,-6.0,1.0,2.6617692742436554
1.0,1.0,200.0,100.0,200.0,-7.0,1.0,2.436837806950831
1.0,1.0,200.0,100.0,200.0,-8.0,1.0,2.3210831864061654
1.0,1.0,216.0,100.0,200.0,0.0,1.0,26.021348621366574
1.0,1.0,216.0,100.0,200.0,-1.0,1.0,934.1094298481047
1.0,1.0,216.0,100.0,200.0,-2.0,1.0,78471.32172177175
1.0,1.0,216.0,100.0,200.0,-3.0,1.0,277.14571575228655
1.0,1.0,216.0,100.0,200.0,-4.0,1.0,26.522417389223573
1.0,1.0,216.0,100.0,200.0,-5.0,1.0,3.6909374507473256
1.0,1.0,216.0,100.0,200.0,-6.0,1.0,2.7251549013103804
1.0,1.0,216.0,100.0,200.0,-7.0,1.0,2.463826198685019
1.0,1.0,216.0,100.0,200.0,-8.0,1.0,2.3365467797862705
1.0,1.0,234.0,100.0,200.0,0.0,1.0,11.54325262290089
1.0,1.0,234.0,100.0,200.0,-1.0,1.0,127.1386824547979
1.0,1.0,234.0,100.0,200.0,-2.0,1.0,2868.4511676671905
1.0,1.0,234.0,100.0,200.0,-3.0,1.0,95.55860495499431
1.0,1.0,234.0,100.0,200.0,-4.0,1.0,39.37042767108979
1.0,1.0,234.0,100.0,200.0,-5.0,1.0,3.867756739019093
1.0,1.0,234.0,100.0,200.0,-6.0,1.0,2.745840109491286
1.0,1.0,234.0,100.0,200.0,-7.0,1.0,2.471678452217089
1.0,1.0,234.0,100.0,200.0,-8.0,1.0,2.3404449493785653
1.0,1.0,254.0,100.0,200.0,0.0,1.0,5.460699525360449
1.0,1.0,254.0,100.0,200.0,-1.0,1.0,451.46156839666384
1.0,1.0,254.0,100.0,200.0,-2.0,1.0,1715.842136306156
1.0,1.0,254.0,100.0,200.0,-3.0,1.0,227.7642365697628
1.0,1.0,254.0,100.0,200.0,-4.0,1.0,51.36336091116382
1.0,1.0,254.0,100.0,200.0,-5.0,1.0,4.497104136711145
1.0,1.0,254.0,100.0,200.0,-6.0,1.0,2.883175872954043
1.0,1.0,254.0,100.0,200.0,-7.0,1.0,2.5354920425706218
1.0,1.0,254.0,100.0,200.0,-8.0,1.0,2.3782565274832983
1.0,1.0,275.0,100.0,200.0,0.0,1.0,4.094976842787046
1.0,1.0,275.0,100.0,200.0,-1.0,1.0,311.6728148377534
1.0,1.0,275.0,100.0,200.0,-2.0,1.0,2656.4017997253814
1.0,1.0,275.0,100.0,200.0,-3.0,1.0,324.34566421877327
1.0,1.0,275.0,100.0,200.0,-4.0,1.0,179.43828217323147
1.0,1.0,275.0,100.0,200.0,-5.0,1.0,5.804461577029358
1.0,1.0,275.0,100.0,200.0,-6.0,1.0,2.9890505746137785
1.0,1.0,275.0,100.0,200.0,-7.0,1.0,2.5721682540429627
1.0,1.0,275.0,100.0,200.0,-8.0,1.0,2.3971233106022387
1.0,1.0,297.0,100.0,200.0,0.0,1.0,3.6211522433051564
1.0,1.0,297.0,100.0,200.0,-1.0,1.0,405.1654897212447
1.0,1.0,297.0,100.0,200.0,-2.0,1.0,16360.996908115176
1.0,1.0,297.0,100.0,200.0,-3.0,1.0,445.3953658508436
1.0,1.0,297.0,100.0,200.0,-4.0,1.0,193.88108131327104
1.0,1.0,297.0,100.0,200.0,-5.0,1.0,174.931218699409
1.0,1.0,297.0,100.0,200.0,-6.0,1.0,3.236485967041813
1.0,1.0,297.0,100.0,200.0,-7.0,1.0,2.6551898766272406
1.0,1.0,297.0,100.0,200.0,-8.0,1.0,2.4399827220817656
1.0,1.0,322.0,100.0,200.0,0.0,1.0,3.1242299659494575
1.0,1.0,322.0,100.0,200.0,-1.0,1.0,214.23934001093468
1.0,1.0,322.0,100.0,200.0,-2.0,1.0,877072.8801669297
1.0,1.0,322.0,100.0,200.0,-3.0,1.0,546.0184339986943
1.0,1.0,322.0,100.0,200.0,-4.0,1.0,52.50419225512536
1.0,1.0,322.0,100.0,200.0,-5.0,1.0,29.89983448711529
1.0,1.0,322.0,100.0,200.0,-6.0,1.0,3.5505108544420114
1.0,1.0,322.0,100.0,200.0,-7.0,1.0,2.7426279719081132
1.0,1.0,322.0,100.0,200.0,-8.0,1.0,2.482003608328582
1.0,1.0,348.0,100.0,200.0,0.0,1.0,2.862578096327378
1.0,1.0,348.0,100.0,200.0,-1.0,1.0,124.31967052821852
1.0,1.0,348.0,100.0,200.0,-2.0,1.0,416.8619861772597
1.0,1.0,348.0,100.0,200.0,-3.0,1.0,173.58186539530269
1.0,1.0,348.0,100.0,200.0,-4.0,1.0,734.515110345009
1.0,1.0,348.0,100.0,200.0,-5.0,1.0,131.67319195124344
1.0,1.0,348.0,100.0,200.0,-6.0,1.0,3.855420757122462
1.0,1.0,348.0,100.0,200.0,-7.0,1.0,2.8119339638546954
1.0,1.0,348.0,100.0,200.0,-8.0,1.0,2.5131933190585767
1.0,1.0,377.0,100.0,200.0,0.0,1.0,2.638995808304657
1.0,1.0,377.0,100.0,200.0,-1.0,1.0,321.70032564876226
1.0,1.0,377.0,100.0,200.0,-2.0,1.0,2635.2301266162485
1.0,1.0,377.0,100.0,200.0,-3.0,1.0,1149.5957045110192
1.0,1.0,377.0,100.0,200.0,-4.0,1.0,51.30866330174693
1.0,1.0,377.0,100.0,200.0,-5.0,1.0,61.13936524033393
1.0,1.0,377.0,100.0,200.0,-6.0,1.0,4.898748713684266
1.0,1.0,377.0,100.0,200.0,-7.0,1.0,2.9645272993623797
1.0,1.0,377.0,100.0,200.0,-8.0,1.0,2.5773177281862316
1.0,1.0,408.0,100.0,200.0,0.0,1.0,2.470891271600764
1.0,1.0,408.0,100.0,200.0,-1.0,1.0,1418.9876883001666
1.0,1.0,408.0,100.0,200.0,-2.0,1.0,3952.6519801362574
1.0,1.0,408.0,100.0,200.0,-3.0,1.0,2284.721445395347
1.0,1.0,408.0,100.0,200.0,-4.0,1.0,452.7194574665699
1.0,1.0,408.0,100.0,200.0,-5.0,1.0,74.73475414850859
1.0,1.0,408.0,100.0,200.0,-6.0,1.0,9.32919787453425
1.0,1.0,408.0,100.0,200.0,-7.0,1.0,3.152359100609451
1.0,1.0,408.0,100.0,200.0,-8.0,1.0,2.651246825840797
1.0,1.0,442.0,100.0,200.0,0.0,1.0,2.3443793971552003
1.0,1.0,442.0,100.0,200.0,-1.0,1.0,641.2450476105046
1.0,1.0,442.0,100.0,200.0,-2.0,1.0,72.60867543973401
1.0,1.0,442.0,100.0,200.0,-3.0,1.0,873.4583224227924
1.0,1.0,442.0,100.0,200.0,-4.0,1.0,172.1520271589119
1.0,1.0,442.0,100.0,200.0,-5.0,1.0,308.1229956773166
1.0,1.0,442.0,100.0,200.0,-6.0,1.0,34.05860436733718
1.0,1.0,442.0,100.0,200.0,-7.0,1.0,3.598029539722907
1.0,1.0,442.0,100.0,200.0,-8.0,1.0,2.7784731864410066
1.0,1.0,479.0,100.0,200.0,0.0,1.0,2.2482798711994967
1.0,1.0,479.0,100.0,200.0,-1.0,1.0,424.53442043903516
1.0,1.0,479.0,100.0,200.0,-2.0,1.0,145.56496507711657
1.0,1.0,479.0,100.0,200.0,-3.0,1.0,105.4755069888074
1.0,1.0,479.0,100.0,200.0,-4.0,1.0,506.86836488479764
