λ,μ,p,n,snr,MSE
1.0,1.0,116.0,200.0,5.0,1.282569533548827
1.0,1.0,126.0,200.0,5.0,1.6273660195856425
1.0,1.0,136.0,200.0,5.0,1.6222340254451526
1.0,1.0,147.0,200.0,5.0,1.9670170658702002
1.0,1.0,158.0,200.0,5.0,3.916166943897444
1.0,1.0,171.0,200.0,5.0,4.782416035611373
1.0,1.0,185.0,200.0,5.0,14.658535011787558
1.0,1.0,200.0,200.0,5.0,107.07640936882859
1.0,1.0,216.0,200.0,5.0,11.482335562623607
1.0,1.0,234.0,200.0,5.0,7.015895789079537
1.0,1.0,254.0,200.0,5.0,5.502597106539662
1.0,1.0,275.0,200.0,5.0,4.474713142550456
1.0,1.0,297.0,200.0,5.0,4.009663368105303
1.0,1.0,322.0,200.0,5.0,3.608165897699016
1.0,1.0,348.0,200.0,5.0,3.465118324035911
1.0,1.0,377.0,200.0,5.0,3.572266615506575
1.0,1.0,408.0,200.0,5.0,3.5571142761730212
1.0,1.0,442.0,200.0,5.0,3.6407860251295237
1.0,1.0,479.0,200.0,5.0,3.6911848287872644
1.0,1.0,518.0,200.0,5.0,3.8075389861761084
1.0,1.0,561.0,200.0,5.0,3.7468987733616204
1.0,1.0,608.0,200.0,5.0,3.7630898459898607
1.0,1.0,658.0,200.0,5.0,3.8207198938106375
1.0,1.0,712.0,200.0,5.0,3.844275242866152
1.0,1.0,771.0,200.0,5.0,3.975499744988165
1.0,1.0,835.0,200.0,5.0,4.038969552281567
1.0,1.0,904.0,200.0,5.0,4.1296944686971955
1.0,1.0,979.0,200.0,5.0,4.187075461255503
1.0,1.0,1059.0,200.0,5.0,4.336821651286084
1.0,1.0,1147.0,200.0,5.0,4.386020987878143
1.0,1.0,1242.0,200.0,5.0,4.372050338278496
1.0,1.0,1344.0,200.0,5.0,4.387980418620311
1.0,1.0,1455.0,200.0,5.0,4.497265526928691
1.0,1.0,1576.0,200.0,5.0,4.588543733681087
1.0,1.0,1706.0,200.0,5.0,4.573721505187611
1.0,1.0,1847.0,200.0,5.0,4.652115784626352
1.0,1.0,2000.0,200.0,5.0,4.680806238311723
1.0,100.0,20.0,200.0,1.0,0.1785960042409035
1.0,100.0,21.0,200.0,1.0,0.18051302767883226
1.0,100.0,23.0,200.0,1.0,0.1836387561217377
1.0,100.0,25.0,200.0,1.0,0.18918833266339632
1.0,100.0,27.0,200.0,1.0,0.19423723214180427
1.0,100.0,29.0,200.0,1.0,0.21500117527517204
1.0,100.0,31.0,200.0,1.0,0.2547254293458452
1.0,100.0,34.0,200.0,1.0,0.2564005598055601
1.0,100.0,36.0,200.0,1.0,0.27033321852312003
1.0,100.0,39.0,200.0,1.0,0.27940334629055885
1.0,100.0,43.0,200.0,1.0,0.2982565685490561
1.0,100.0,46.0,200.0,1.0,0.3164119107209641
1.0,100.0,50.0,200.0,1.0,0.39072044550870594
1.0,100.0,54.0,200.0,1.0,0.41984029632138853
1.0,100.0,58.0,200.0,1.0,0.4256579377345045
1.0,100.0,63.0,200.0,1.0,0.5490120390122675
1.0,100.0,68.0,200.0,1.0,0.5693450236166997
1.0,100.0,73.0,200.0,1.0,0.6250341950236328
1.0,100.0,79.0,200.0,1.0,0.7677871877314624
1.0,100.0,85.0,200.0,1.0,0.790061861021951
1.0,100.0,92.0,200.0,1.0,0.8133191205372673
1.0,100.0,100.0,200.0,1.0,0.8578502748776323
1.0,100.0,108.0,200.0,1.0,1.0433704569953384
1.0,100.0,116.0,200.0,1.0,1.2912170507895468
1.0,100.0,126.0,200.0,1.0,1.6230396735525598
1.0,100.0,136.0,200.0,1.0,1.6323227740045538
1.0,100.0,147.0,200.0,1.0,1.9997463952102221
1.0,100.0,158.0,200.0,1.0,3.899508503549552
1.0,100.0,171.0,200.0,1.0,4.079342481118248
1.0,100.0,185.0,200.0,1.0,16.915680089667397
1.0,100.0,200.0,200.0,1.0,83.0677175994909
1.0,100.0,216.0,200.0,1.0,11.311632915032819
1.0,100.0,234.0,200.0,1.0,6.727590497407147
1.0,100.0,254.0,200.0,1.0,5.071074560075359
1.0,100.0,275.0,200.0,1.0,3.6733827276470215
1.0,100.0,297.0,200.0,1.0,2.825637115208424
1.0,100.0,322.0,200.0,1.0,2.1635234479465764
1.0,100.0,348.0,200.0,1.0,1.8388231960373573
1.0,100.0,377.0,200.0,1.0,1.7437412698520867
1.0,100.0,408.0,200.0,1.0,1.5957754044956436
1.0,100.0,442.0,200.0,1.0,1.506200527543963
1.0,100.0,479.0,200.0,1.0,1.41597000983193
1.0,100.0,518.0,200.0,1.0,1.360674444905629
1.0,100.0,561.0,200.0,1.0,1.2599682182726093
1.0,100.0,608.0,200.0,1.0,1.197448568010641
1.0,100.0,658.0,200.0,1.0,1.1378413704964605
1.0,100.0,712.0,200.0,1.0,1.1172914626266481
1.0,100.0,771.0,200.0,1.0,1.1088563346249245
1.0,100.0,835.0,200.0,1.0,1.0843463356756584
1.0,100.0,904.0,200.0,1.0,1.0724071621425995
1.0,100.0,979.0,200.0,1.0,1.0538057825190335
1.0,100.0,1059.0,200.0,1.0,1.0665235566916385
1.0,100.0,1147.0,200.0,1.0,1.045865404454005
1.0,100.0,1242.0,200.0,1.0,1.031816952386316
1.0,100.0,1344.0,200.0,1.0,1.0216790674103147
1.0,100.0,1455.0,200.0,1.0,1.0179686384164373
1.0,100.0,1576.0,200.0,1.0,1.0267887292766504
1.0,100.0,1706.0,200.0,1.0,1.018588757205239
1.0,100.0,1847.0,200.0,1.0,1.0106766858792928
1.0,100.0,2000.0,200.0,1.0,1.0129521047662806
1.0,100.0,20.0,200.0,2.333333333333333,0.1785960042409034
1.0,100.0,21.0,200.0,2.333333333333333,0.18051302767883218
1.0,100.0,23.0,200.0,2.333333333333333,0.1836387561217378
1.0,100.0,25.0,200.0,2.333333333333333,0.18918833266339646
1.0,100.0,27.0,200.0,2.333333333333333,0.19423723214180444
1.0,100.0,29.0,200.0,2.333333333333333,0.21500117527517196
1.0,100.0,31.0,200.0,2.333333333333333,0.2547254293458454
1.0,100.0,34.0,200.0,2.333333333333333,0.25640055980556015
1.0,100.0,36.0,200.0,2.333333333333333,0.2703332185231199
1.0,100.0,39.0,200.0,2.333333333333333,0.27940334629055885
1.0,100.0,43.0,200.0,2.333333333333333,0.2982565685490558
1.0,100.0,46.0,200.0,2.333333333333333,0.3164119107209637
1.0,100.0,50.0,200.0,2.333333333333333,0.3907204455087055
1.0,100.0,54.0,200.0,2.333333333333333,0.4198402963213888
1.0,100.0,58.0,200.0,2.333333333333333,0.42565793773450394
1.0,100.0,63.0,200.0,2.333333333333333,0.549012039012268
1.0,100.0,68.0,200.0,2.333333333333333,0.5693450236166991
1.0,100.0,73.0,200.0,2.333333333333333,0.6250341950236324
1.0,100.0,79.0,200.0,2.333333333333333,0.7677871877314637
1.0,100.0,85.0,200.0,2.333333333333333,0.7900618610219511
1.0,100.0,92.0,200.0,2.333333333333333,0.813319120537268
1.0,100.0,100.0,200.0,2.333333333333333,0.8578502748776333
1.0,100.0,108.0,200.0,2.333333333333333,1.0433704569953395
1.0,100.0,116.0,200.0,2.333333333333333,1.2912170507895457
1.0,100.0,126.0,200.0,2.333333333333333,1.6230396735525547
1.0,100.0,136.0,200.0,2.333333333333333,1.6323227740045612
1.0,100.0,147.0,200.0,2.333333333333333,1.99974639521023
1.0,100.0,158.0,200.0,2.333333333333333,3.8995085035494683
1.0,100.0,171.0,200.0,2.333333333333333,4.079342481118126
1.0,100.0,185.0,200.0,2.333333333333333,16.915680089668214
1.0,100.0,200.0,200.0,2.333333333333333,83.06771759954768
1.0,100.0,216.0,200.0,2.333333333333333,11.412540066460718
1.0,100.0,234.0,200.0,2.333333333333333,6.895239704392312
1.0,100.0,254.0,200.0,2.333333333333333,5.357149211982073
1.0,100.0,275.0,200.0,2.333333333333333,4.017515077787002
1.0,100.0,297.0,200.0,2.333333333333333,3.2592683032910217
1.0,100.0,322.0,200.0,2.333333333333333,2.6593900445174325
1.0,100.0,348.0,200.0,2.333333333333333,2.398743588382911
1.0,100.0,377.0,200.0,2.333333333333333,2.3793705706688844
1.0,100.0,408.0,200.0,2.333333333333333,2.2669136747189915
1.0,100.0,442.0,200.0,2.333333333333333,2.2437837696078913
1.0,100.0,479.0,200.0,2.333333333333333,2.1945631089412245
1.0,100.0,518.0,200.0,2.333333333333333,2.186359675714201
1.0,100.0,561.0,200.0,2.333333333333333,2.0943323220766272
1.0,100.0,608.0,200.0,2.333333333333333,2.0564681404169067
1.0,100.0,658.0,200.0,2.333333333333333,2.0338759582781663
1.0,100.0,712.0,200.0,2.333333333333333,2.0302940675704697
1.0,100.0,771.0,200.0,2.333333333333333,2.0685414159028785
1.0,100.0,835.0,200.0,2.333333333333333,2.0726193390602576
1.0,100.0,904.0,200.0,2.333333333333333,2.0937447979395825
1.0,100.0,979.0,200.0,2.333333333333333,2.0960064058193235
1.0,100.0,1059.0,200.0,2.333333333333333,2.1657274084032982
1.0,100.0,1147.0,200.0,2.333333333333333,2.149154551003583
1.0,100.0,1242.0,200.0,2.333333333333333,2.1412623224395015
1.0,100.0,1344.0,200.0,2.333333333333333,2.1397439442118538
1.0,100.0,1455.0,200.0,2.333333333333333,2.1560223691472093
1.0,100.0,1576.0,200.0,2.333333333333333,2.192148224397845
1.0,100.0,1706.0,200.0,2.333333333333333,2.195232956637939
1.0,100.0,1847.0,200.0,2.333333333333333,2.195298510544223
1.0,100.0,2000.0,200.0,2.333333333333333,2.2148736699724343
1.0,100.0,20.0,200.0,3.6666666666666665,0.17859600424090327
1.0,100.0,21.0,200.0,3.6666666666666665,0.18051302767883218
1.0,100.0,23.0,200.0,3.6666666666666665,0.1836387561217378
1.0,100.0,25.0,200.0,3.6666666666666665,0.18918833266339657
1.0,100.0,27.0,200.0,3.6666666666666665,0.19423723214180463
1.0,100.0,29.0,200.0,3.6666666666666665,0.21500117527517182
1.0,100.0,31.0,200.0,3.6666666666666665,0.2547254293458456
1.0,100.0,34.0,200.0,3.6666666666666665,0.25640055980556037
1.0,100.0,36.0,200.0,3.6666666666666665,0.27033321852312003
1.0,100.0,39.0,200.0,3.6666666666666665,0.2794033462905587
1.0,100.0,43.0,200.0,3.6666666666666665,0.2982565685490556
1.0,100.0,46.0,200.0,3.6666666666666665,0.31641191072096353
1.0,100.0,50.0,200.0,3.6666666666666665,0.39072044550870544
1.0,100.0,54.0,200.0,3.6666666666666665,0.4198402963213891
1.0,100.0,58.0,200.0,3.6666666666666665,0.42565793773450394
1.0,100.0,63.0,200.0,3.6666666666666665,0.5490120390122684
1.0,100.0,68.0,200.0,3.6666666666666665,0.5693450236166993
1.0,100.0,73.0,200.0,3.6666666666666665,0.6250341950236319
1.0,100.0,79.0,200.0,3.6666666666666665,0.767787187731464
1.0,100.0,85.0,200.0,3.6666666666666665,0.7900618610219518
1.0,100.0,92.0,200.0,3.6666666666666665,0.8133191205372685
1.0,100.0,100.0,200.0,3.6666666666666665,0.8578502748776345
1.0,100.0,108.0,200.0,3.6666666666666665,1.0433704569953406
1.0,100.0,116.0,200.0,3.6666666666666665,1.2912170507895457
1.0,100.0,126.0,200.0,3.6666666666666665,1.6230396735525516
1.0,100.0,136.0,200.0,3.6666666666666665,1.6323227740045638
1.0,100.0,147.0,200.0,3.6666666666666665,1.9997463952102335
1.0,100.0,158.0,200.0,3.6666666666666665,3.8995085035494137
1.0,100.0,171.0,200.0,3.6666666666666665,4.079342481118036
1.0,100.0,185.0,200.0,3.6666666666666665,16.915680089668815
1.0,100.0,200.0,200.0,3.6666666666666665,83.06771759958986
1.0,100.0,216.0,200.0,3.6666666666666665,11.510953656121323
1.0,100.0,234.0,200.0,3.6666666666666665,7.061064025362823
1.0,100.0,254.0,200.0,3.6666666666666665,5.640401977510691
1.0,100.0,275.0,200.0,3.6666666666666665,4.360675685225179
1.0,100.0,297.0,200.0,3.6666666666666665,3.6908845427175336
