λ,μ,p,n,snr,MSE
1.0,1.0,185.0,200.0,2.333333333333333,10.57742707005016
1.0,1.0,200.0,200.0,2.333333333333333,4876.6447189959545
1.0,1.0,216.0,200.0,2.333333333333333,8.66374074175834
1.0,1.0,234.0,200.0,2.333333333333333,3.8654799568459572
1.0,1.0,254.0,200.0,2.333333333333333,3.2364488775239204
1.0,1.0,275.0,200.0,2.333333333333333,2.870787748415993
1.0,1.0,297.0,200.0,2.333333333333333,2.4551930338455277
1.0,1.0,322.0,200.0,2.333333333333333,2.315681838033686
1.0,1.0,348.0,200.0,2.333333333333333,2.2254910998104958
1.0,1.0,377.0,200.0,2.333333333333333,2.1714118980665122
1.0,1.0,408.0,200.0,2.333333333333333,2.0989091352014535
1.0,1.0,442.0,200.0,2.333333333333333,2.0749307832412107
1.0,1.0,479.0,200.0,2.333333333333333,2.0763432869879894
1.0,1.0,518.0,200.0,2.333333333333333,2.0434510233026457
1.0,1.0,561.0,200.0,2.333333333333333,2.0337954130246203
1.0,1.0,608.0,200.0,2.333333333333333,2.082124930756354
1.0,1.0,658.0,200.0,2.333333333333333,2.050516234860236
1.0,1.0,712.0,200.0,2.333333333333333,2.103261320252846
1.0,1.0,771.0,200.0,2.333333333333333,2.083987865014284
1.0,1.0,835.0,200.0,2.333333333333333,2.058569921806584
1.0,1.0,904.0,200.0,2.333333333333333,2.055713641623731
1.0,1.0,979.0,200.0,2.333333333333333,2.0725767307128735
1.0,1.0,1059.0,200.0,2.333333333333333,2.038696605453276
1.0,1.0,1147.0,200.0,2.333333333333333,2.0617568365816825
1.0,1.0,1242.0,200.0,2.333333333333333,2.0673839131048384
1.0,1.0,1344.0,200.0,2.333333333333333,2.0828805480755976
1.0,1.0,1455.0,200.0,2.333333333333333,2.1009851713048238
1.0,1.0,1576.0,200.0,2.333333333333333,2.125975431007978
1.0,1.0,1706.0,200.0,2.333333333333333,2.1537839310103624
1.0,1.0,1847.0,200.0,2.333333333333333,2.160125117357779
1.0,1.0,2000.0,200.0,2.333333333333333,2.1777351875537168
1.0,1.0,20.0,200.0,3.6666666666666665,0.12487159679223699
1.0,1.0,21.0,200.0,3.6666666666666665,0.13451494954190885
1.0,1.0,23.0,200.0,3.6666666666666665,0.14038652531554063
1.0,1.0,25.0,200.0,3.6666666666666665,0.1548163837214391
1.0,1.0,27.0,200.0,3.6666666666666665,0.18644849509485967
1.0,1.0,29.0,200.0,3.6666666666666665,0.22359198819265988
1.0,1.0,31.0,200.0,3.6666666666666665,0.22774674652422514
1.0,1.0,34.0,200.0,3.6666666666666665,0.23473746287655195
1.0,1.0,36.0,200.0,3.6666666666666665,0.24551352328616471
1.0,1.0,39.0,200.0,3.6666666666666665,0.24347488234583717
1.0,1.0,43.0,200.0,3.6666666666666665,0.3000791097154298
1.0,1.0,46.0,200.0,3.6666666666666665,0.31812405448212433
1.0,1.0,50.0,200.0,3.6666666666666665,0.3247106670785917
1.0,1.0,54.0,200.0,3.6666666666666665,0.4293376565960859
1.0,1.0,58.0,200.0,3.6666666666666665,0.44063894111397556
1.0,1.0,63.0,200.0,3.6666666666666665,0.5081032601793464
1.0,1.0,68.0,200.0,3.6666666666666665,0.5907766875880528
1.0,1.0,73.0,200.0,3.6666666666666665,0.6826587142229842
1.0,1.0,79.0,200.0,3.6666666666666665,0.7209028008857403
1.0,1.0,85.0,200.0,3.6666666666666665,0.8588741381494368
1.0,1.0,92.0,200.0,3.6666666666666665,1.0524830142025485
1.0,1.0,100.0,200.0,3.6666666666666665,1.0788865307641182
1.0,1.0,108.0,200.0,3.6666666666666665,1.189211757125675
1.0,1.0,116.0,200.0,3.6666666666666665,1.7987776013861658
1.0,1.0,126.0,200.0,3.6666666666666665,2.39012413664557
1.0,1.0,136.0,200.0,3.6666666666666665,3.1273524800034966
1.0,1.0,147.0,200.0,3.6666666666666665,3.0118171998669494
1.0,1.0,158.0,200.0,3.6666666666666665,4.457035470370726
1.0,1.0,171.0,200.0,3.6666666666666665,6.4520483182327615
1.0,1.0,185.0,200.0,3.6666666666666665,10.577427070050096
1.0,1.0,200.0,200.0,3.6666666666666665,4876.644719057308
1.0,1.0,216.0,200.0,3.6666666666666665,8.730345966052068
1.0,1.0,234.0,200.0,3.6666666666666665,4.020495702890026
1.0,1.0,254.0,200.0,3.6666666666666665,3.5616305013163094
1.0,1.0,275.0,200.0,3.6666666666666665,3.2670885500213402
1.0,1.0,297.0,200.0,3.6666666666666665,2.9192225527861417
1.0,1.0,322.0,200.0,3.6666666666666665,2.8305863773078563
1.0,1.0,348.0,200.0,3.6666666666666665,2.7673618699855815
1.0,1.0,377.0,200.0,3.6666666666666665,2.7914683450018556
1.0,1.0,408.0,200.0,3.6666666666666665,2.758141271433339
1.0,1.0,442.0,200.0,3.6666666666666665,2.7857166589174867
1.0,1.0,479.0,200.0,3.6666666666666665,2.8426704329666674
1.0,1.0,518.0,200.0,3.6666666666666665,2.845273266541296
1.0,1.0,561.0,200.0,3.6666666666666665,2.876660039254517
1.0,1.0,608.0,200.0,3.6666666666666665,2.978585819567967
1.0,1.0,658.0,200.0,3.6666666666666665,2.9702902139544554
1.0,1.0,712.0,200.0,3.6666666666666665,3.077031004906993
1.0,1.0,771.0,200.0,3.6666666666666665,3.0768000253693826
1.0,1.0,835.0,200.0,3.6666666666666665,3.061775538388414
1.0,1.0,904.0,200.0,3.6666666666666665,3.075019089851549
1.0,1.0,979.0,200.0,3.6666666666666665,3.1103690551218737
1.0,1.0,1059.0,200.0,3.6666666666666665,3.074697230168905
1.0,1.0,1147.0,200.0,3.6666666666666665,3.1235397623247967
1.0,1.0,1242.0,200.0,3.6666666666666665,3.142648186891104
1.0,1.0,1344.0,200.0,3.6666666666666665,3.179234768780298
1.0,1.0,1455.0,200.0,3.6666666666666665,3.2143819126091535
1.0,1.0,1576.0,200.0,3.6666666666666665,3.2613077049383636
1.0,1.0,1706.0,200.0,3.6666666666666665,3.3132174738195754
1.0,1.0,1847.0,200.0,3.6666666666666665,3.3287360236228816
1.0,1.0,2000.0,200.0,3.6666666666666665,3.3624210137373427
1.0,1.0,20.0,200.0,5.0,0.12487159679223696
1.0,1.0,21.0,200.0,5.0,0.1345149495419089
1.0,1.0,23.0,200.0,5.0,0.14038652531554066
1.0,1.0,25.0,200.0,5.0,0.15481638372143902
1.0,1.0,27.0,200.0,5.0,0.18644849509485967
1.0,1.0,29.0,200.0,5.0,0.2235919881926597
1.0,1.0,31.0,200.0,5.0,0.22774674652422508
1.0,1.0,34.0,200.0,5.0,0.23473746287655176
1.0,1.0,36.0,200.0,5.0,0.24551352328616485
1.0,1.0,39.0,200.0,5.0,0.24347488234583717
1.0,1.0,43.0,200.0,5.0,0.3000791097154296
1.0,1.0,46.0,200.0,5.0,0.3181240544821244
1.0,1.0,50.0,200.0,5.0,0.3247106670785916
1.0,1.0,54.0,200.0,5.0,0.4293376565960857
1.0,1.0,58.0,200.0,5.0,0.44063894111397556
1.0,1.0,63.0,200.0,5.0,0.508103260179346
1.0,1.0,68.0,200.0,5.0,0.590776687588053
1.0,1.0,73.0,200.0,5.0,0.6826587142229842
1.0,1.0,79.0,200.0,5.0,0.7209028008857405
1.0,1.0,85.0,200.0,5.0,0.8588741381494372
1.0,1.0,92.0,200.0,5.0,1.0524830142025479
1.0,1.0,100.0,200.0,5.0,1.0788865307641184
1.0,1.0,108.0,200.0,5.0,1.1892117571256757
1.0,1.0,116.0,200.0,5.0,1.798777601386166
1.0,1.0,126.0,200.0,5.0,2.390124136645572
1.0,1.0,136.0,200.0,5.0,3.1273524800034953
1.0,1.0,147.0,200.0,5.0,3.0118171998669467
1.0,1.0,158.0,200.0,5.0,4.457035470370723
1.0,1.0,171.0,200.0,5.0,6.452048318232765
1.0,1.0,185.0,200.0,5.0,10.57742707005005
1.0,1.0,200.0,200.0,5.0,4876.644719108175
1.0,1.0,216.0,200.0,5.0,8.79697407150938
1.0,1.0,234.0,200.0,5.0,4.175873297804349
1.0,1.0,254.0,200.0,5.0,3.8874522454285194
1.0,1.0,275.0,200.0,5.0,3.6646784315363954
1.0,1.0,297.0,200.0,5.0,3.3833612840033522
1.0,1.0,322.0,200.0,5.0,3.345616120592116
1.0,1.0,348.0,200.0,5.0,3.308959643249209
1.0,1.0,377.0,200.0,5.0,3.4110976926652716
1.0,1.0,408.0,200.0,5.0,3.417760727002791
1.0,1.0,442.0,200.0,5.0,3.4966442503927704
1.0,1.0,479.0,200.0,5.0,3.6086741321371583
1.0,1.0,518.0,200.0,5.0,3.6469258792602477
1.0,1.0,561.0,200.0,5.0,3.7191019295745127
1.0,1.0,608.0,200.0,5.0,3.8748219281850136
1.0,1.0,658.0,200.0,5.0,3.890289574604656
1.0,1.0,712.0,200.0,5.0,4.0504914720249285
1.0,1.0,771.0,200.0,5.0,4.069341274939719
1.0,1.0,835.0,200.0,5.0,4.064753657004378
1.0,1.0,904.0,200.0,5.0,4.094293487341261
1.0,1.0,979.0,200.0,5.0,4.147816605058122
1.0,1.0,1059.0,200.0,5.0,4.110492321331695
1.0,1.0,1147.0,200.0,5.0,4.185015473664546
1.0,1.0,1242.0,200.0,5.0,4.2176823353402
1.0,1.0,1344.0,200.0,5.0,4.275745738842647
1.0,1.0,1455.0,200.0,5.0,4.327805061347769
1.0,1.0,1576.0,200.0,5.0,4.396620236889429
1.0,1.0,1706.0,200.0,5.0,4.47289217569945
1.0,1.0,1847.0,200.0,5.0,4.4974734298975605
1.0,1.0,2000.0,200.0,5.0,4.547298286793437
3.0,1.0,20.0,200.0,1.0,0.12248933941586576
3.0,1.0,21.0,200.0,1.0,0.1325794242788732
3.0,1.0,23.0,200.0,1.0,0.1378752152425031
3.0,1.0,25.0,200.0,1.0,0.15140594823023423
3.0,1.0,27.0,200.0,1.0,0.1799519121461435
3.0,1.0,29.0,200.0,1.0,0.21341784502731434
3.0,1.0,31.0,200.0,1.0,0.21846044011981813
3.0,1.0,34.0,200.0,1.0,0.22494155776310473
3.0,1.0,36.0,200.0,1.0,0.23570088208798123
3.0,1.0,39.0,200.0,1.0,0.23312445417438893
3.0,1.0,43.0,200.0,1.0,0.29464919970553877
3.0,1.0,46.0,200.0,1.0,0.3097954764758679
3.0,1.0,50.0,200.0,1.0,0.31575315882983107
3.0,1.0,54.0,200.0,1.0,0.42561487241946844
3.0,1.0,58.0,200.0,1.0,0.43365578915944014
3.0,1.0,63.0,200.0,1.0,0.508551682686039
3.0,1.0,68.0,200.0,1.0,0.5948145163837371
3.0,1.0,73.0,200.0,1.0,0.6982927120910287
3.0,1.0,79.0,200.0,1.0,0.7266055821211275
3.0,1.0,85.0,200.0,1.0,0.8311748820488994
3.0,1.0,92.0,200.0,1.0,1.0309130505156459
3.0,1.0,100.0,200.0,1.0,1.0919508634718222
3.0,1.0,108.0,200.0,1.0,1.2357255807547363
3.0,1.0,116.0,200.0,1.0,1.909984308840263
3.0,1.0,126.0,200.0,1.0,2.5709292261027383
3.0,1.0,136.0,200.0,1.0,3.1169051508144703
3.0,1.0,147.0,200.0,1.0,2.9658185484659443
3.0,1.0,158.0,200.0,1.0,4.172168735689884
3.0,1.0,171.0,200.0,1.0,6.127443570086837
3.0,1.0,185.0,200.0,1.0,7.9753071431651605
3.0,1.0,200.0,200.0,1.0,144.1975281529055
3.0,1.0,216.0,200.0,1.0,8.854831994828631
3.0,1.0,234.0,200.0,1.0,3.730347236519616
3.0,1.0,254.0,200.0,1.0,2.8702191448089374
3.0,1.0,275.0,200.0,1.0,2.494550933390687
3.0,1.0,297.0,200.0,1.0,2.0125257506214895
3.0,1.0,322.0,200.0,1.0,1.8069988072739809
3.0,1.0,348.0,200.0,1.0,1.6923111482212765
3.0,1.0,377.0,200.0,1.0,1.5504264974794928
3.0,1.0,408.0,200.0,1.0,1.4510199673144413
3.0,1.0,442.0,200.0,1.0,1.3757676846730058
3.0,1.0,479.0,200.0,1.0,1.3181194633072073
3.0,1.0,518.0,200.0,1.0,1.2517588518910867
3.0,1.0,561.0,200.0,1.0,1.2002891783021943
3.0,1.0,608.0,200.0,1.0,1.1989830204591678
3.0,1.0,658.0,200.0,1.0,1.1469108827578407
3.0,1.0,712.0,200.0,1.0,1.1510828334371064
3.0,1.0,771.0,200.0,1.0,1.1113169555765965
3.0,1.0,835.0,200.0,1.0,1.0755735006322364
3.0,1.0,904.0,200.0,1.0,1.05473976675247
3.0,1.0,979.0,200.0,1.0,1.0528002036193782
3.0,1.0,1059.0,200.0,1.0,1.020718459846318
3.0,1.0,1147.0,200.0,1.0,1.0198417151270103
3.0,1.0,1242.0,200.0,1.0,1.0132596510792962
3.0,1.0,1344.0,200.0,1.0,1.010347039094967
3.0,1.0,1455.0,200.0,1.0,1.0110579881035093
3.0,1.0,1576.0,200.0,1.0,1.018654202316358
3.0,1.0,1706.0,200.0,1.0,1.027317079805936
3.0,1.0,1847.0,200.0,1.0,1.0276638224493428
3.0,1.0,2000.0,200.0,1.0,1.0344003961616242
3.0,1.0,20.0,200.0,2.333333333333333,0.12248933941586565
3.0,1.0,21.0,200.0,2.333333333333333,0.13257942427887323
3.0,1.0,23.0,200.0,2.333333333333333,0.13787521524250304
3.0,1.0,25.0,200.0,2.333333333333333,0.1514059482302341
3.0,1.0,27.0,200.0,2.333333333333333,0.17995191214614362
3.0,1.0,29.0,200.0,2.333333333333333,0.21341784502731428
3.0,1.0,31.0,200.0,2.333333333333333,0.21846044011981822
3.0,1.0,34.0,200.0,2.333333333333333,0.22494155776310482
3.0,1.0,36.0,200.0,2.333333333333333,0.2357008820879813
3.0,1.0,39.0,200.0,2.333333333333333,0.2331244541743889
3.0,1.0,43.0,200.0,2.333333333333333,0.29464919970553893
3.0,1.0,46.0,200.0,2.333333333333333,0.3097954764758678
3.0,1.0,50.0,200.0,2.333333333333333,0.3157531588298308
3.0,1.0,54.0,200.0,2.333333333333333,0.4256148724194685
3.0,1.0,58.0,200.0,2.333333333333333,0.43365578915944036
3.0,1.0,63.0,200.0,2.333333333333333,0.5085516826860391
3.0,1.0,68.0,200.0,2.333333333333333,0.5948145163837372
3.0,1.0,73.0,200.0,2.333333333333333,0.6982927120910281
3.0,1.0,79.0,200.0,2.333333333333333,0.7266055821211276
3.0,1.0,85.0,200.0,2.333333333333333,0.8311748820488998
3.0,1.0,92.0,200.0,2.333333333333333,1.0309130505156463
3.0,1.0,100.0,200.0,2.333333333333333,1.0919508634718222
3.0,1.0,108.0,200.0,2.333333333333333,1.2357255807547354
3.0,1.0,116.0,200.0,2.333333333333333,1.909984308840262
3.0,1.0,126.0,200.0,2.333333333333333,2.5709292261027397
3.0,1.0,136.0,200.0,2.333333333333333,3.1169051508144627
3.0,1.0,147.0,200.0,2.333333333333333,2.9658185484659376
3.0,1.0,158.0,200.0,2.333333333333333,4.172168735689876
3.0,1.0,171.0,200.0,2.333333333333333,6.127443570086808
3.0,1.0,185.0,200.0,2.333333333333333,7.975307143165153
3.0,1.0,200.0,200.0,2.333333333333333,144.19752815287404
3.0,1.0,216.0,200.0,2.333333333333333,8.926719327568756
3.0,1.0,234.0,200.0,2.333333333333333,3.871169021027109
3.0,1.0,254.0,200.0,2.333333333333333,3.2174986469125475
3.0,1.0,275.0,200.0,2.333333333333333,2.901036286008374
3.0,1.0,297.0,200.0,2.333333333333333,2.4746478461895913
3.0,1.0,322.0,200.0,2.333333333333333,2.3210578896388077
3.0,1.0,348.0,200.0,2.333333333333333,2.2294492014870886
3.0,1.0,377.0,200.0,2.333333333333333,2.167957784552836
3.0,1.0,408.0,200.0,2.333333333333333,2.112002458430253
3.0,1.0,442.0,200.0,2.333333333333333,2.0880694623300027
3.0,1.0,479.0,200.0,2.333333333333333,2.0887579277987776
3.0,1.0,518.0,200.0,2.333333333333333,2.0607462337124054
3.0,1.0,561.0,200.0,2.333333333333333,2.054558275826493
3.0,1.0,608.0,200.0,2.333333333333333,2.1112732956372318
3.0,1.0,658.0,200.0,2.333333333333333,2.0834875414000447
3.0,1.0,712.0,200.0,2.333333333333333,2.1512798020917523
3.0,1.0,771.0,200.0,2.333333333333333,2.131530756200742
3.0,1.0,835.0,200.0,2.333333333333333,2.10611144932466
3.0,1.0,904.0,200.0,2.333333333333333,2.0999444471863056
3.0,1.0,979.0,200.0,2.333333333333333,2.1169529990176654
3.0,1.0,1059.0,200.0,2.333333333333333,2.08231215020194
3.0,1.0,1147.0,200.0,2.333333333333333,2.1100461386766236
3.0,1.0,1242.0,200.0,2.333333333333333,2.1187390779767017
3.0,1.0,1344.0,200.0,2.333333333333333,2.1385728768710033
3.0,1.0,1455.0,200.0,2.333333333333333,2.156913291837431
3.0,1.0,1576.0,200.0,2.333333333333333,2.192903956380488
3.0,1.0,1706.0,200.0,2.333333333333333,2.2312668475714346
3.0,1.0,1847.0,200.0,2.333333333333333,2.2450816091704158
3.0,1.0,2000.0,200.0,2.333333333333333,2.275180166470462
3.0,1.0,20.0,200.0,3.6666666666666665,0.12248933941586565
3.0,1.0,21.0,200.0,3.6666666666666665,0.13257942427887331
3.0,1.0,23.0,200.0,3.6666666666666665,0.13787521524250304
3.0,1.0,25.0,200.0,3.6666666666666665,0.15140594823023404
3.0,1.0,27.0,200.0,3.6666666666666665,0.17995191214614373
3.0,1.0,29.0,200.0,3.6666666666666665,0.21341784502731426
3.0,1.0,31.0,200.0,3.6666666666666665,0.21846044011981822
3.0,1.0,34.0,200.0,3.6666666666666665,0.2249415577631051
3.0,1.0,36.0,200.0,3.6666666666666665,0.2357008820879815
3.0,1.0,39.0,200.0,3.6666666666666665,0.2331244541743889
3.0,1.0,43.0,200.0,3.6666666666666665,0.29464919970553893
3.0,1.0,46.0,200.0,3.6666666666666665,0.3097954764758678
3.0,1.0,50.0,200.0,3.6666666666666665,0.31575315882983074
3.0,1.0,54.0,200.0,3.6666666666666665,0.42561487241946844
3.0,1.0,58.0,200.0,3.6666666666666665,0.43365578915944036
3.0,1.0,63.0,200.0,3.6666666666666665,0.5085516826860392
3.0,1.0,68.0,200.0,3.6666666666666665,0.5948145163837375
3.0,1.0,73.0,200.0,3.6666666666666665,0.6982927120910281
3.0,1.0,79.0,200.0,3.6666666666666665,0.7266055821211277
3.0,1.0,85.0,200.0,3.6666666666666665,0.8311748820489
3.0,1.0,92.0,200.0,3.6666666666666665,1.0309130505156463
3.0,1.0,100.0,200.0,3.6666666666666665,1.0919508634718222
3.0,1.0,108.0,200.0,3.6666666666666665,1.2357255807547345
3.0,1.0,116.0,200.0,3.6666666666666665,1.9099843088402602
3.0,1.0,126.0,200.0,3.6666666666666665,2.570929226102742
3.0,1.0,136.0,200.0,3.6666666666666665,3.116905150814457
3.0,1.0,147.0,200.0,3.6666666666666665,2.9658185484659327
3.0,1.0,158.0,200.0,3.6666666666666665,4.172168735689869
3.0,1.0,171.0,200.0,3.6666666666666665,6.127443570086787
3.0,1.0,185.0,200.0,3.6666666666666665,7.975307143165148
3.0,1.0,200.0,200.0,3.6666666666666665,144.19752815285094
3.0,1.0,216.0,200.0,3.6666666666666665,8.998813852851955
3.0,1.0,234.0,200.0,3.6666666666666665,4.013031220403661
3.0,1.0,254.0,200.0,3.6666666666666665,3.566638721813882
3.0,1.0,275.0,200.0,3.6666666666666665,3.3100115359696285
3.0,1.0,297.0,200.0,3.6666666666666665,2.9366915749743616
3.0,1.0,322.0,200.0,3.6666666666666665,2.835121752814583
3.0,1.0,348.0,200.0,3.6666666666666665,2.765710506502827
3.0,1.0,377.0,200.0,3.6666666666666665,2.784331367176367
3.0,1.0,408.0,200.0,3.6666666666666665,2.7736287714762127
3.0,1.0,442.0,200.0,3.6666666666666665,2.800339913354062
3.0,1.0,479.0,200.0,3.6666666666666665,2.8583581844134276
3.0,1.0,518.0,200.0,3.6666666666666665,2.8691290987287372
3.0,1.0,561.0,200.0,3.6666666666666665,2.907452530603706
3.0,1.0,608.0,200.0,3.6666666666666665,3.0227246761939166
3.0,1.0,658.0,200.0,3.6666666666666665,3.020214553044694
3.0,1.0,712.0,200.0,3.6666666666666665,3.1505168548246973
3.0,1.0,771.0,200.0,3.6666666666666665,3.1509891570962907
3.0,1.0,835.0,200.0,3.6666666666666665,3.135981510528523
3.0,1.0,904.0,200.0,3.6666666666666665,3.145165480987965
3.0,1.0,979.0,200.0,3.6666666666666665,3.180434465567873
3.0,1.0,1059.0,200.0,3.6666666666666665,3.1434592730467017
3.0,1.0,1147.0,200.0,3.6666666666666665,3.1996416886726964
3.0,1.0,1242.0,200.0,3.6666666666666665,3.2238250279167975
3.0,1.0,1344.0,200.0,3.6666666666666665,3.26720000958025
3.0,1.0,1455.0,200.0,3.6666666666666665,3.303051150438253
3.0,1.0,1576.0,200.0,3.6666666666666665,3.3674084645194498
3.0,1.0,1706.0,200.0,3.6666666666666665,3.4360288440246585
3.0,1.0,1847.0,200.0,3.6666666666666665,3.4630699242397225
3.0,1.0,2000.0,200.0,3.6666666666666665,3.5167391265333774
3.0,1.0,20.0,200.0,5.0,0.12248933941586561
3.0,1.0,21.0,200.0,5.0,0.13257942427887334
3.0,1.0,23.0,200.0,5.0,0.13787521524250296
3.0,1.0,25.0,200.0,5.0,0.151405948230234
3.0,1.0,27.0,200.0,5.0,0.17995191214614378
3.0,1.0,29.0,200.0,5.0,0.21341784502731434
3.0,1.0,31.0,200.0,5.0,0.21846044011981813
3.0,1.0,34.0,200.0,5.0,0.22494155776310526
3.0,1.0,36.0,200.0,5.0,0.2357008820879815
3.0,1.0,39.0,200.0,5.0,0.2331244541743887
3.0,1.0,43.0,200.0,5.0,0.2946491997055392
3.0,1.0,46.0,200.0,5.0,0.3097954764758678
3.0,1.0,50.0,200.0,5.0,0.3157531588298308
3.0,1.0,54.0,200.0,5.0,0.42561487241946816
3.0,1.0,58.0,200.0,5.0,0.43365578915944014
3.0,1.0,63.0,200.0,5.0,0.5085516826860393
3.0,1.0,68.0,200.0,5.0,0.5948145163837376
3.0,1.0,73.0,200.0,5.0,0.6982927120910277
3.0,1.0,79.0,200.0,5.0,0.7266055821211277
3.0,1.0,85.0,200.0,5.0,0.8311748820489003
3.0,1.0,92.0,200.0,5.0,1.0309130505156463
3.0,1.0,100.0,200.0,5.0,1.0919508634718227
3.0,1.0,108.0,200.0,5.0,1.2357255807547338
3.0,1.0,116.0,200.0,5.0,1.9099843088402588
3.0,1.0,126.0,200.0,5.0,2.570929226102742
3.0,1.0,136.0,200.0,5.0,3.116905150814453
