λ,μ,p,n,snr,MSE
1.0,1.0,20.0,200.0,1.0,0.11641926180469181
1.0,1.0,21.0,200.0,1.0,0.12261063417309012
1.0,1.0,23.0,200.0,1.0,0.1488449663458469
1.0,1.0,25.0,200.0,1.0,0.14784447088374555
1.0,1.0,27.0,200.0,1.0,0.19622850119701907
1.0,1.0,29.0,200.0,1.0,0.21148702338097383
1.0,1.0,31.0,200.0,1.0,0.21179293417148687
1.0,1.0,34.0,200.0,1.0,0.22635714340212498
1.0,1.0,36.0,200.0,1.0,0.2330105569746271
1.0,1.0,39.0,200.0,1.0,0.2654952130321309
1.0,1.0,43.0,200.0,1.0,0.2800238087502166
1.0,1.0,46.0,200.0,1.0,0.3324682393910686
1.0,1.0,50.0,200.0,1.0,0.34920245126990146
1.0,1.0,54.0,200.0,1.0,0.3676339030317617
1.0,1.0,58.0,200.0,1.0,0.40155167068406333
1.0,1.0,63.0,200.0,1.0,0.4431854070268617
1.0,1.0,68.0,200.0,1.0,0.4613692685415839
1.0,1.0,73.0,200.0,1.0,0.4873747360250509
1.0,1.0,79.0,200.0,1.0,0.5686021801725019
1.0,1.0,85.0,200.0,1.0,0.598049343523219
1.0,1.0,92.0,200.0,1.0,0.6632539702925635
1.0,1.0,100.0,200.0,1.0,0.7781091494324113
1.0,1.0,108.0,200.0,1.0,0.8969762038813871
1.0,1.0,116.0,200.0,1.0,1.2156439015674405
1.0,1.0,126.0,200.0,1.0,1.42451335885288
1.0,1.0,136.0,200.0,1.0,1.7050677091791178
1.0,1.0,147.0,200.0,1.0,2.957018311483156
1.0,1.0,158.0,200.0,1.0,4.533119228594913
1.0,1.0,171.0,200.0,1.0,6.249102184740123
1.0,1.0,185.0,200.0,1.0,9.462508812142268
1.0,1.0,200.0,200.0,1.0,65.38957243010691
1.0,1.0,216.0,200.0,1.0,11.700089839445232
1.0,1.0,234.0,200.0,1.0,6.0596271147074265
1.0,1.0,254.0,200.0,1.0,3.515663531143883
1.0,1.0,275.0,200.0,1.0,3.0344950408825833
1.0,1.0,297.0,200.0,1.0,2.627383640876194
1.0,1.0,322.0,200.0,1.0,2.0379623898221353
1.0,1.0,348.0,200.0,1.0,1.7301291913442851
1.0,1.0,377.0,200.0,1.0,1.588552922748329
1.0,1.0,408.0,200.0,1.0,1.5253867824906777
1.0,1.0,442.0,200.0,1.0,1.3952224232715151
1.0,1.0,479.0,200.0,1.0,1.2895484190877433
1.0,1.0,518.0,200.0,1.0,1.2026352394704027
1.0,1.0,561.0,200.0,1.0,1.1590772391920465
1.0,1.0,608.0,200.0,1.0,1.1428625427120735
1.0,1.0,658.0,200.0,1.0,1.1167463838115477
1.0,1.0,712.0,200.0,1.0,1.0979223021287157
1.0,1.0,771.0,200.0,1.0,1.0957342331172992
1.0,1.0,835.0,200.0,1.0,1.0682222691054062
1.0,1.0,904.0,200.0,1.0,1.0655340704447958
1.0,1.0,979.0,200.0,1.0,1.054227237085424
1.0,1.0,1059.0,200.0,1.0,1.0385379788527276
1.0,1.0,1147.0,200.0,1.0,1.0429073410618883
1.0,1.0,1242.0,200.0,1.0,1.036654362832608
1.0,1.0,1344.0,200.0,1.0,1.016062154897882
1.0,1.0,1455.0,200.0,1.0,1.026445049958953
1.0,1.0,1576.0,200.0,1.0,1.0201126494329087
1.0,1.0,1706.0,200.0,1.0,1.0172647643680945
1.0,1.0,1847.0,200.0,1.0,1.0272837795366114
1.0,1.0,2000.0,200.0,1.0,1.0215228681728237
1.0,1.0,20.0,200.0,2.333333333333333,0.1164192618046917
1.0,1.0,21.0,200.0,2.333333333333333,0.12261063417309022
1.0,1.0,23.0,200.0,2.333333333333333,0.14884496634584726
1.0,1.0,25.0,200.0,2.333333333333333,0.14784447088374508
1.0,1.0,27.0,200.0,2.333333333333333,0.19622850119701898
1.0,1.0,29.0,200.0,2.333333333333333,0.211487023380974
1.0,1.0,31.0,200.0,2.333333333333333,0.21179293417148687
1.0,1.0,34.0,200.0,2.333333333333333,0.2263571434021247
1.0,1.0,36.0,200.0,2.333333333333333,0.23301055697462703
1.0,1.0,39.0,200.0,2.333333333333333,0.26549521303213097
1.0,1.0,43.0,200.0,2.333333333333333,0.2800238087502164
1.0,1.0,46.0,200.0,2.333333333333333,0.33246823939106823
1.0,1.0,50.0,200.0,2.333333333333333,0.34920245126990124
1.0,1.0,54.0,200.0,2.333333333333333,0.36763390303176174
1.0,1.0,58.0,200.0,2.333333333333333,0.401551670684063
1.0,1.0,63.0,200.0,2.333333333333333,0.4431854070268617
1.0,1.0,68.0,200.0,2.333333333333333,0.46136926854158417
1.0,1.0,73.0,200.0,2.333333333333333,0.4873747360250507
1.0,1.0,79.0,200.0,2.333333333333333,0.5686021801725017
1.0,1.0,85.0,200.0,2.333333333333333,0.5980493435232197
1.0,1.0,92.0,200.0,2.333333333333333,0.6632539702925638
1.0,1.0,100.0,200.0,2.333333333333333,0.7781091494324118
1.0,1.0,108.0,200.0,2.333333333333333,0.8969762038813871
1.0,1.0,116.0,200.0,2.333333333333333,1.2156439015674398
1.0,1.0,126.0,200.0,2.333333333333333,1.4245133588528807
1.0,1.0,136.0,200.0,2.333333333333333,1.7050677091791175
1.0,1.0,147.0,200.0,2.333333333333333,2.9570183114831563
1.0,1.0,158.0,200.0,2.333333333333333,4.5331192285949315
1.0,1.0,171.0,200.0,2.333333333333333,6.249102184740102
1.0,1.0,185.0,200.0,2.333333333333333,9.462508812142243
1.0,1.0,200.0,200.0,2.333333333333333,65.38957242997886
1.0,1.0,216.0,200.0,2.333333333333333,11.809759382522243
1.0,1.0,234.0,200.0,2.333333333333333,6.216930189655153
1.0,1.0,254.0,200.0,2.333333333333333,3.7561317059540933
1.0,1.0,275.0,200.0,2.333333333333333,3.3661263242050583
1.0,1.0,297.0,200.0,2.333333333333333,3.0583265426225146
1.0,1.0,322.0,200.0,2.333333333333333,2.5420923745237243
1.0,1.0,348.0,200.0,2.333333333333333,2.289033797889024
1.0,1.0,377.0,200.0,2.333333333333333,2.2294611224579683
1.0,1.0,408.0,200.0,2.333333333333333,2.2344408601847805
1.0,1.0,442.0,200.0,2.333333333333333,2.1372344982056677
1.0,1.0,479.0,200.0,2.333333333333333,2.0476144512383345
1.0,1.0,518.0,200.0,2.333333333333333,1.9808728906343749
1.0,1.0,561.0,200.0,2.333333333333333,1.9706884666543596
1.0,1.0,608.0,200.0,2.333333333333333,2.0084150799316625
1.0,1.0,658.0,200.0,2.333333333333333,2.0062163956439867
1.0,1.0,712.0,200.0,2.333333333333333,2.0291781698000237
1.0,1.0,771.0,200.0,2.333333333333333,2.0610599903646185
1.0,1.0,835.0,200.0,2.333333333333333,2.0536249141669805
1.0,1.0,904.0,200.0,2.333333333333333,2.0825127015704648
1.0,1.0,979.0,200.0,2.333333333333333,2.097087703330712
1.0,1.0,1059.0,200.0,2.333333333333333,2.100526606129497
1.0,1.0,1147.0,200.0,2.333333333333333,2.1404734141239308
1.0,1.0,1242.0,200.0,2.333333333333333,2.1520495880608173
1.0,1.0,1344.0,200.0,2.333333333333333,2.13957100043778
1.0,1.0,1455.0,200.0,2.333333333333333,2.1773829475824686
1.0,1.0,1576.0,200.0,2.333333333333333,2.1751663818088307
1.0,1.0,1706.0,200.0,2.333333333333333,2.188196463850991
1.0,1.0,1847.0,200.0,2.333333333333333,2.216615202988718
1.0,1.0,2000.0,200.0,2.333333333333333,2.215557447833575
1.0,1.0,20.0,200.0,3.6666666666666665,0.11641926180469168
1.0,1.0,21.0,200.0,3.6666666666666665,0.12261063417309001
1.0,1.0,23.0,200.0,3.6666666666666665,0.14884496634584748
1.0,1.0,25.0,200.0,3.6666666666666665,0.1478444708837447
1.0,1.0,27.0,200.0,3.6666666666666665,0.19622850119701898
1.0,1.0,29.0,200.0,3.6666666666666665,0.2114870233809742
1.0,1.0,31.0,200.0,3.6666666666666665,0.21179293417148665
1.0,1.0,34.0,200.0,3.6666666666666665,0.22635714340212448
1.0,1.0,36.0,200.0,3.6666666666666665,0.2330105569746266
1.0,1.0,39.0,200.0,3.6666666666666665,0.26549521303213064
1.0,1.0,43.0,200.0,3.6666666666666665,0.28002380875021604
1.0,1.0,46.0,200.0,3.6666666666666665,0.33246823939106823
1.0,1.0,50.0,200.0,3.6666666666666665,0.34920245126990146
1.0,1.0,54.0,200.0,3.6666666666666665,0.367633903031762
1.0,1.0,58.0,200.0,3.6666666666666665,0.40155167068406283
1.0,1.0,63.0,200.0,3.6666666666666665,0.4431854070268615
