λ,μ,p,true_p,n,tau,snr,MSE
1.0,1.0,23.0,100.0,200.0,0.0,1.0,2.0791329232126636
1.0,1.0,25.0,100.0,200.0,0.1353352832366127,1.0,2.0015400661541447
1.0,1.0,25.0,100.0,200.0,0.22313016014842982,1.0,1.968583509802537
1.0,1.0,25.0,100.0,200.0,0.36787944117144233,1.0,1.935046596476615
1.0,1.0,25.0,100.0,200.0,0.6065306597126334,1.0,1.9080708171169594
1.0,1.0,25.0,100.0,200.0,1.0,1.0,1.893537569406884
1.0,1.0,25.0,100.0,200.0,1.6487212707001282,1.0,1.892590873517128
1.0,1.0,25.0,100.0,200.0,2.718281828459045,1.0,1.9015560743515962
1.0,1.0,25.0,100.0,200.0,4.4816890703380645,1.0,1.9148699345739448
1.0,1.0,25.0,100.0,200.0,7.38905609893065,1.0,1.9280459513459267
1.0,1.0,25.0,100.0,200.0,0.0,1.0,2.0889899523990447
1.0,1.0,27.0,100.0,200.0,0.1353352832366127,1.0,1.9685220942345873
1.0,1.0,27.0,100.0,200.0,0.22313016014842982,1.0,1.9388045120343362
1.0,1.0,27.0,100.0,200.0,0.36787944117144233,1.0,1.909133846358353
1.0,1.0,27.0,100.0,200.0,0.6065306597126334,1.0,1.886427495292882
1.0,1.0,27.0,100.0,200.0,1.0,1.0,1.876288511307013
1.0,1.0,27.0,100.0,200.0,1.6487212707001282,1.0,1.8795409900135929
1.0,1.0,27.0,100.0,200.0,2.718281828459045,1.0,1.8921876574066958
1.0,1.0,27.0,100.0,200.0,4.4816890703380645,1.0,1.9084526834795121
1.0,1.0,27.0,100.0,200.0,7.38905609893065,1.0,1.9238134066620551
1.0,1.0,27.0,100.0,200.0,0.0,1.0,2.0483450615119643
1.0,1.0,29.0,100.0,200.0,0.1353352832366127,1.0,1.9755656239148134
1.0,1.0,29.0,100.0,200.0,0.22313016014842982,1.0,1.941000199035043
1.0,1.0,29.0,100.0,200.0,0.36787944117144233,1.0,1.9066549528167633
1.0,1.0,29.0,100.0,200.0,0.6065306597126334,1.0,1.880361590949475
1.0,1.0,29.0,100.0,200.0,1.0,1.0,1.8683032073544037
1.0,1.0,29.0,100.0,200.0,1.6487212707001282,1.0,1.871301633600801
1.0,1.0,29.0,100.0,200.0,2.718281828459045,1.0,1.884898945649101
1.0,1.0,29.0,100.0,200.0,4.4816890703380645,1.0,1.9026918090393055
1.0,1.0,29.0,100.0,200.0,7.38905609893065,1.0,1.9196287463054367
1.0,1.0,29.0,100.0,200.0,0.0,1.0,2.0694739028009583
1.0,1.0,31.0,100.0,200.0,0.1353352832366127,1.0,1.949797344795733
1.0,1.0,31.0,100.0,200.0,0.22313016014842982,1.0,1.9155833046183623
1.0,1.0,31.0,100.0,200.0,0.36787944117144233,1.0,1.8823467570035601
1.0,1.0,31.0,100.0,200.0,0.6065306597126334,1.0,1.8580323489157162
1.0,1.0,31.0,100.0,200.0,1.0,1.0,1.848671703448137
1.0,1.0,31.0,100.0,200.0,1.6487212707001282,1.0,1.8548269631023964
1.0,1.0,31.0,100.0,200.0,2.718281828459045,1.0,1.871784087555654
1.0,1.0,31.0,100.0,200.0,4.4816890703380645,1.0,1.8928422326144245
1.0,1.0,31.0,100.0,200.0,7.38905609893065,1.0,1.9126400867040418
1.0,1.0,31.0,100.0,200.0,0.0,1.0,2.04502878130989
1.0,1.0,34.0,100.0,200.0,0.1353352832366127,1.0,1.9624223725270993
1.0,1.0,34.0,100.0,200.0,0.22313016014842982,1.0,1.918728357299576
1.0,1.0,34.0,100.0,200.0,0.36787944117144233,1.0,1.8754407987159116
1.0,1.0,34.0,100.0,200.0,0.6065306597126334,1.0,1.8422453856270193
1.0,1.0,34.0,100.0,200.0,1.0,1.0,1.8268489850070684
1.0,1.0,34.0,100.0,200.0,1.6487212707001282,1.0,1.830727443256384
1.0,1.0,34.0,100.0,200.0,2.718281828459045,1.0,1.8489877901597978
1.0,1.0,34.0,100.0,200.0,4.4816890703380645,1.0,1.8737698618876482
1.0,1.0,34.0,100.0,200.0,7.38905609893065,1.0,1.8981703190223331
1.0,1.0,34.0,100.0,200.0,0.0,1.0,2.0822045437390932
1.0,1.0,36.0,100.0,200.0,0.1353352832366127,1.0,1.9164518596042144
1.0,1.0,36.0,100.0,200.0,0.22313016014842982,1.0,1.8797772744566394
1.0,1.0,36.0,100.0,200.0,0.36787944117144233,1.0,1.8438066354419316
1.0,1.0,36.0,100.0,200.0,0.6065306597126334,1.0,1.8171170792347315
1.0,1.0,36.0,100.0,200.0,1.0,1.0,1.8068521639055755
1.0,1.0,36.0,100.0,200.0,1.6487212707001282,1.0,1.8147718201407574
1.0,1.0,36.0,100.0,200.0,2.718281828459045,1.0,1.8365347616434617
1.0,1.0,36.0,100.0,200.0,4.4816890703380645,1.0,1.8644890329651629
1.0,1.0,36.0,100.0,200.0,7.38905609893065,1.0,1.891613622857565
1.0,1.0,36.0,100.0,200.0,0.0,1.0,2.0177166404006663
1.0,1.0,39.0,100.0,200.0,0.1353352832366127,1.0,1.9429499856154973
1.0,1.0,39.0,100.0,200.0,0.22313016014842982,1.0,1.88727105631364
1.0,1.0,39.0,100.0,200.0,0.36787944117144233,1.0,1.8332049975585512
1.0,1.0,39.0,100.0,200.0,0.6065306597126334,1.0,1.7932974786348306
1.0,1.0,39.0,100.0,200.0,1.0,1.0,1.7770313766830312
1.0,1.0,39.0,100.0,200.0,1.6487212707001282,1.0,1.7855380793209754
1.0,1.0,39.0,100.0,200.0,2.718281828459045,1.0,1.8118770911330095
1.0,1.0,39.0,100.0,200.0,4.4816890703380645,1.0,1.8457236707046265
1.0,1.0,39.0,100.0,200.0,7.38905609893065,1.0,1.878337955860031
1.0,1.0,39.0,100.0,200.0,0.0,1.0,2.0991196339093907
1.0,1.0,43.0,100.0,200.0,0.1353352832366127,1.0,1.8956380884352098
1.0,1.0,43.0,100.0,200.0,0.22313016014842982,1.0,1.843355475804134
1.0,1.0,43.0,100.0,200.0,0.36787944117144233,1.0,1.7927870319488506
1.0,1.0,43.0,100.0,200.0,0.6065306597126334,1.0,1.7564543010757006
1.0,1.0,43.0,100.0,200.0,1.0,1.0,1.7442761011323609
1.0,1.0,43.0,100.0,200.0,1.6487212707001282,1.0,1.75777097345332
1.0,1.0,43.0,100.0,200.0,2.718281828459045,1.0,1.7897701796138445
1.0,1.0,43.0,100.0,200.0,4.4816890703380645,1.0,1.8292331249821845
1.0,1.0,43.0,100.0,200.0,7.38905609893065,1.0,1.866732523199363
1.0,1.0,43.0,100.0,200.0,0.0,1.0,2.0417967742908822
1.0,1.0,46.0,100.0,200.0,0.1353352832366127,1.0,1.87993795253204
1.0,1.0,46.0,100.0,200.0,0.22313016014842982,1.0,1.8267031629948418
1.0,1.0,46.0,100.0,200.0,0.36787944117144233,1.0,1.7773599902752322
1.0,1.0,46.0,100.0,200.0,0.6065306597126334,1.0,1.7440330333763736
1.0,1.0,46.0,100.0,200.0,1.0,1.0,1.7353610838813
1.0,1.0,46.0,100.0,200.0,1.6487212707001282,1.0,1.7517403915673415
1.0,1.0,46.0,100.0,200.0,2.718281828459045,1.0,1.785689228235175
1.0,1.0,46.0,100.0,200.0,4.4816890703380645,1.0,1.8264100975516004
1.0,1.0,46.0,100.0,200.0,7.38905609893065,1.0,1.864773308975239
1.0,1.0,46.0,100.0,200.0,0.0,1.0,2.039691510425463
1.0,1.0,50.0,100.0,200.0,0.1353352832366127,1.0,1.968751810797403
1.0,1.0,50.0,100.0,200.0,0.22313016014842982,1.0,1.8773394753735788
1.0,1.0,50.0,100.0,200.0,0.36787944117144233,1.0,1.796868171725175
1.0,1.0,50.0,100.0,200.0,0.6065306597126334,1.0,1.743441361847458
1.0,1.0,50.0,100.0,200.0,1.0,1.0,1.7251519036329315
1.0,1.0,50.0,100.0,200.0,1.6487212707001282,1.0,1.7390419184107833
1.0,1.0,50.0,100.0,200.0,2.718281828459045,1.0,1.7741517407435488
1.0,1.0,50.0,100.0,200.0,4.4816890703380645,1.0,1.8173397886406624
1.0,1.0,50.0,100.0,200.0,7.38905609893065,1.0,1.8582399845075575
1.0,1.0,50.0,100.0,200.0,0.0,1.0,2.2763976988214796
1.0,1.0,54.0,100.0,200.0,0.1353352832366127,1.0,1.961867989003867
1.0,1.0,54.0,100.0,200.0,0.22313016014842982,1.0,1.8634618984439746
1.0,1.0,54.0,100.0,200.0,0.36787944117144233,1.0,1.7777883437210562
1.0,1.0,54.0,100.0,200.0,0.6065306597126334,1.0,1.722162733535871
1.0,1.0,54.0,100.0,200.0,1.0,1.0,1.7048009963203283
1.0,1.0,54.0,100.0,200.0,1.6487212707001282,1.0,1.721710725839917
1.0,1.0,54.0,100.0,200.0,2.718281828459045,1.0,1.7605792584612765
1.0,1.0,54.0,100.0,200.0,4.4816890703380645,1.0,1.8073499800509214
1.0,1.0,54.0,100.0,200.0,7.38905609893065,1.0,1.8512465059399024
1.0,1.0,54.0,100.0,200.0,0.0,1.0,2.297965628197058
1.0,1.0,58.0,100.0,200.0,0.1353352832366127,1.0,1.91359478777234
1.0,1.0,58.0,100.0,200.0,0.22313016014842982,1.0,1.8225837029687326
1.0,1.0,58.0,100.0,200.0,0.36787944117144233,1.0,1.7432314201527697
1.0,1.0,58.0,100.0,200.0,0.6065306597126334,1.0,1.6925722760886368
1.0,1.0,58.0,100.0,200.0,1.0,1.0,1.6795072369032038
1.0,1.0,58.0,100.0,200.0,1.6487212707001282,1.0,1.7008125026372471
1.0,1.0,58.0,100.0,200.0,2.718281828459045,1.0,1.7442750880042324
1.0,1.0,58.0,100.0,200.0,4.4816890703380645,1.0,1.7954003164799055
1.0,1.0,58.0,100.0,200.0,7.38905609893065,1.0,1.8429590389097343
1.0,1.0,58.0,100.0,200.0,0.0,1.0,2.222230717282392
1.0,1.0,63.0,100.0,200.0,0.1353352832366127,1.0,1.894392722506878
1.0,1.0,63.0,100.0,200.0,0.22313016014842982,1.0,1.788286791810917
1.0,1.0,63.0,100.0,200.0,0.36787944117144233,1.0,1.6999880468073505
1.0,1.0,63.0,100.0,200.0,0.6065306597126334,1.0,1.6479687333961803
1.0,1.0,63.0,100.0,200.0,1.0,1.0,1.6395874517575095
1.0,1.0,63.0,100.0,200.0,1.6487212707001282,1.0,1.6685796914428952
1.0,1.0,63.0,100.0,200.0,2.718281828459045,1.0,1.7201287988801501
1.0,1.0,63.0,100.0,200.0,4.4816890703380645,1.0,1.7783021176850926
1.0,1.0,63.0,100.0,200.0,7.38905609893065,1.0,1.8313704949363827
1.0,1.0,63.0,100.0,200.0,0.0,1.0,2.278842853790429
1.0,1.0,68.0,100.0,200.0,0.1353352832366127,1.0,1.8167269426325896
1.0,1.0,68.0,100.0,200.0,0.22313016014842982,1.0,1.7218956764193913
1.0,1.0,68.0,100.0,200.0,0.36787944117144233,1.0,1.6429379967017084
1.0,1.0,68.0,100.0,200.0,0.6065306597126334,1.0,1.5975872575053867
1.0,1.0,68.0,100.0,200.0,1.0,1.0,1.5945267978262043
1.0,1.0,68.0,100.0,200.0,1.6487212707001282,1.0,1.6294733402618364
1.0,1.0,68.0,100.0,200.0,2.718281828459045,1.0,1.6882940263511708
1.0,1.0,68.0,100.0,200.0,4.4816890703380645,1.0,1.7542252402888552
1.0,1.0,68.0,100.0,200.0,7.38905609893065,1.0,1.8143204517529776
1.0,1.0,68.0,100.0,200.0,0.0,1.0,2.159338295228196
1.0,1.0,73.0,100.0,200.0,0.1353352832366127,1.0,1.834558212676747
1.0,1.0,73.0,100.0,200.0,0.22313016014842982,1.0,1.7204603321492367
1.0,1.0,73.0,100.0,200.0,0.36787944117144233,1.0,1.6280105675046013
1.0,1.0,73.0,100.0,200.0,0.6065306597126334,1.0,1.5760876671199553
1.0,1.0,73.0,100.0,200.0,1.0,1.0,1.5721842203409653
1.0,1.0,73.0,100.0,200.0,1.6487212707001282,1.0,1.6097891284953163
1.0,1.0,73.0,100.0,200.0,2.718281828459045,1.0,1.6727196432651124
1.0,1.0,73.0,100.0,200.0,4.4816890703380645,1.0,1.7428268393775201
1.0,1.0,73.0,100.0,200.0,7.38905609893065,1.0,1.8064502376447658
1.0,1.0,73.0,100.0,200.0,0.0,1.0,2.270987406494005
1.0,1.0,79.0,100.0,200.0,0.1353352832366127,1.0,1.8512817614744366
1.0,1.0,79.0,100.0,200.0,0.22313016014842982,1.0,1.7160031431496199
1.0,1.0,79.0,100.0,200.0,0.36787944117144233,1.0,1.6090186841952019
1.0,1.0,79.0,100.0,200.0,0.6065306597126334,1.0,1.5504831223149325
1.0,1.0,79.0,100.0,200.0,1.0,1.0,1.5461337455294724
1.0,1.0,79.0,100.0,200.0,1.6487212707001282,1.0,1.5867151723159645
1.0,1.0,79.0,100.0,200.0,2.718281828459045,1.0,1.6539753657501277
1.0,1.0,79.0,100.0,200.0,4.4816890703380645,1.0,1.7285791620421795
1.0,1.0,79.0,100.0,200.0,7.38905609893065,1.0,1.796222420797489
1.0,1.0,79.0,100.0,200.0,0.0,1.0,2.3878869411718746
1.0,1.0,85.0,100.0,200.0,0.1353352832366127,1.0,1.7478457881333473
1.0,1.0,85.0,100.0,200.0,0.22313016014842982,1.0,1.638005737902789
1.0,1.0,85.0,100.0,200.0,0.36787944117144233,1.0,1.5528238617024672
1.0,1.0,85.0,100.0,200.0,0.6065306597126334,1.0,1.508131702798499
1.0,1.0,85.0,100.0,200.0,1.0,1.0,1.510108305342371
1.0,1.0,85.0,100.0,200.0,1.6487212707001282,1.0,1.5535626374954234
1.0,1.0,85.0,100.0,200.0,2.718281828459045,1.0,1.6240535790340471
1.0,1.0,85.0,100.0,200.0,4.4816890703380645,1.0,1.7035328498643538
1.0,1.0,85.0,100.0,200.0,7.38905609893065,1.0,1.7769688576922327
1.0,1.0,85.0,100.0,200.0,0.0,1.0,2.212316432485315
1.0,1.0,92.0,100.0,200.0,0.1353352832366127,1.0,1.669826858377138
1.0,1.0,92.0,100.0,200.0,0.22313016014842982,1.0,1.5594798791823588
1.0,1.0,92.0,100.0,200.0,0.36787944117144233,1.0,1.4790524919698091
1.0,1.0,92.0,100.0,200.0,0.6065306597126334,1.0,1.4431640821875928
1.0,1.0,92.0,100.0,200.0,1.0,1.0,1.4560992538367492
1.0,1.0,92.0,100.0,200.0,1.6487212707001282,1.0,1.510845357538098
1.0,1.0,92.0,100.0,200.0,2.718281828459045,1.0,1.5917052610985782
1.0,1.0,92.0,100.0,200.0,4.4816890703380645,1.0,1.6800155132183148
1.0,1.0,92.0,100.0,200.0,7.38905609893065,1.0,1.7605429823323713
1.0,1.0,92.0,100.0,200.0,0.0,1.0,2.1831943928215325
1.0,1.0,100.0,100.0,200.0,0.1353352832366127,1.0,1.5542141130823088
1.0,1.0,100.0,100.0,200.0,0.22313016014842982,1.0,1.456894782050822
1.0,1.0,100.0,100.0,200.0,0.36787944117144233,1.0,1.388419418916006
1.0,1.0,100.0,100.0,200.0,0.6065306597126334,1.0,1.3643691528945419
1.0,1.0,100.0,100.0,200.0,1.0,1.0,1.3900940474598573
1.0,1.0,100.0,100.0,200.0,1.6487212707001282,1.0,1.4582985490878357
1.0,1.0,100.0,100.0,200.0,2.718281828459045,1.0,1.5520685495790048
1.0,1.0,100.0,100.0,200.0,4.4816890703380645,1.0,1.6515999646660402
1.0,1.0,100.0,100.0,200.0,7.38905609893065,1.0,1.7410660617655627
1.0,1.0,100.0,100.0,200.0,0.0,1.0,2.0196631243041883
1.0,1.0,108.0,100.0,200.0,0.1353352832366127,1.0,1.6191449429228284
1.0,1.0,108.0,100.0,200.0,0.22313016014842982,1.0,1.5058095315916826
1.0,1.0,108.0,100.0,200.0,0.36787944117144233,1.0,1.425823018604162
1.0,1.0,108.0,100.0,200.0,0.6065306597126334,1.0,1.3932322130206163
1.0,1.0,108.0,100.0,200.0,1.0,1.0,1.4114845516698127
1.0,1.0,108.0,100.0,200.0,1.6487212707001282,1.0,1.4725233378463538
1.0,1.0,108.0,100.0,200.0,2.718281828459045,1.0,1.5600665252817276
1.0,1.0,108.0,100.0,200.0,4.4816890703380645,1.0,1.6551746007363974
1.0,1.0,108.0,100.0,200.0,7.38905609893065,1.0,1.7421433814291878
1.0,1.0,108.0,100.0,200.0,0.0,1.0,2.2058581233935985
1.0,1.0,116.0,100.0,200.0,0.1353352832366127,1.0,1.6172158617882895
1.0,1.0,116.0,100.0,200.0,0.22313016014842982,1.0,1.5008492370868425
1.0,1.0,116.0,100.0,200.0,0.36787944117144233,1.0,1.4243615396899576
1.0,1.0,116.0,100.0,200.0,0.6065306597126334,1.0,1.3967132331221508
1.0,1.0,116.0,100.0,200.0,1.0,1.0,1.4175564947286245
1.0,1.0,116.0,100.0,200.0,1.6487212707001282,1.0,1.4783564026817315
1.0,1.0,116.0,100.0,200.0,2.718281828459045,1.0,1.5642920241007745
1.0,1.0,116.0,100.0,200.0,4.4816890703380645,1.0,1.657755320149073
1.0,1.0,116.0,100.0,200.0,7.38905609893065,1.0,1.7435628404672214
1.0,1.0,116.0,100.0,200.0,0.0,1.0,2.3281676001179066
1.0,1.0,126.0,100.0,200.0,0.1353352832366127,1.0,1.6965787627728506
1.0,1.0,126.0,100.0,200.0,0.22313016014842982,1.0,1.5446949984353393
1.0,1.0,126.0,100.0,200.0,0.36787944117144233,1.0,1.4481258780858268
1.0,1.0,126.0,100.0,200.0,0.6065306597126334,1.0,1.4102735526898282
1.0,1.0,126.0,100.0,200.0,1.0,1.0,1.4262673142885711
1.0,1.0,126.0,100.0,200.0,1.6487212707001282,1.0,1.4844703905069219
1.0,1.0,126.0,100.0,200.0,2.718281828459045,1.0,1.5684692079837774
1.0,1.0,126.0,100.0,200.0,4.4816890703380645,1.0,1.6602934040147592
1.0,1.0,126.0,100.0,200.0,7.38905609893065,1.0,1.7448919854753695
1.0,1.0,126.0,100.0,200.0,0.0,1.0,3.005885919206294
1.0,1.0,136.0,100.0,200.0,0.1353352832366127,1.0,1.7321162109489185
1.0,1.0,136.0,100.0,200.0,0.22313016014842982,1.0,1.575766539513501
1.0,1.0,136.0,100.0,200.0,0.36787944117144233,1.0,1.4777552321113034
1.0,1.0,136.0,100.0,200.0,0.6065306597126334,1.0,1.436634058930831
1.0,1.0,136.0,100.0,200.0,1.0,1.0,1.4474449630516284
1.0,1.0,136.0,100.0,200.0,1.6487212707001282,1.0,1.4997929362245277
1.0,1.0,136.0,100.0,200.0,2.718281828459045,1.0,1.5784618291078403
1.0,1.0,136.0,100.0,200.0,4.4816890703380645,1.0,1.666227666052767
1.0,1.0,136.0,100.0,200.0,7.38905609893065,1.0,1.7481781638146814
1.0,1.0,136.0,100.0,200.0,0.0,1.0,4.138298989214234
1.0,1.0,147.0,100.0,200.0,0.1353352832366127,1.0,1.7595076964040195
1.0,1.0,147.0,100.0,200.0,0.22313016014842982,1.0,1.5925058923000976
1.0,1.0,147.0,100.0,200.0,0.36787944117144233,1.0,1.490776029272226
1.0,1.0,147.0,100.0,200.0,0.6065306597126334,1.0,1.4487119279067104
1.0,1.0,147.0,100.0,200.0,1.0,1.0,1.458601308743731
1.0,1.0,147.0,100.0,200.0,1.6487212707001282,1.0,1.509134605271175
1.0,1.0,147.0,100.0,200.0,2.718281828459045,1.0,1.5854085491628367
1.0,1.0,147.0,100.0,200.0,4.4816890703380645,1.0,1.6708645831688587
1.0,1.0,147.0,100.0,200.0,7.38905609893065,1.0,1.7510294730978342
1.0,1.0,147.0,100.0,200.0,0.0,1.0,4.827537630721068
1.0,1.0,158.0,100.0,200.0,0.1353352832366127,1.0,1.852264034853073
1.0,1.0,158.0,100.0,200.0,0.22313016014842982,1.0,1.667996232872287
1.0,1.0,158.0,100.0,200.0,0.36787944117144233,1.0,1.5511657581545695
1.0,1.0,158.0,100.0,200.0,0.6065306597126334,1.0,1.4944187653251648
1.0,1.0,158.0,100.0,200.0,1.0,1.0,1.4901800500110782
1.0,1.0,158.0,100.0,200.0,1.6487212707001282,1.0,1.5285503929517499
1.0,1.0,158.0,100.0,200.0,2.718281828459045,1.0,1.5959118350469423
1.0,1.0,158.0,100.0,200.0,4.4816890703380645,1.0,1.6758363442035527
1.0,1.0,158.0,100.0,200.0,7.38905609893065,1.0,1.7530528642309327
1.0,1.0,158.0,100.0,200.0,0.0,1.0,5.763995764450011
1.0,1.0,171.0,100.0,200.0,0.1353352832366127,1.0,1.9214243574863183
1.0,1.0,171.0,100.0,200.0,0.22313016014842982,1.0,1.7121344768062765
1.0,1.0,171.0,100.0,200.0,0.36787944117144233,1.0,1.5787222427016903
1.0,1.0,171.0,100.0,200.0,0.6065306597126334,1.0,1.5108852621095323
1.0,1.0,171.0,100.0,200.0,1.0,1.0,1.4994097084411089
1.0,1.0,171.0,100.0,200.0,1.6487212707001282,1.0,1.5333946684922932
1.0,1.0,171.0,100.0,200.0,2.718281828459045,1.0,1.5982658176968194
1.0,1.0,171.0,100.0,200.0,4.4816890703380645,1.0,1.6768156582088858
1.0,1.0,171.0,100.0,200.0,7.38905609893065,1.0,1.7533152307014432
1.0,1.0,171.0,100.0,200.0,0.0,1.0,7.496071621780537
1.0,1.0,185.0,100.0,200.0,0.1353352832366127,1.0,2.001306640855628
1.0,1.0,185.0,100.0,200.0,0.22313016014842982,1.0,1.7559879522199466
1.0,1.0,185.0,100.0,200.0,0.36787944117144233,1.0,1.6036646636219134
1.0,1.0,185.0,100.0,200.0,0.6065306597126334,1.0,1.526216519014588
1.0,1.0,185.0,100.0,200.0,1.0,1.0,1.5096255855379543
1.0,1.0,185.0,100.0,200.0,1.6487212707001282,1.0,1.5404171170428795
1.0,1.0,185.0,100.0,200.0,2.718281828459045,1.0,1.6029131164765928
1.0,1.0,185.0,100.0,200.0,4.4816890703380645,1.0,1.6796163142496945
1.0,1.0,185.0,100.0,200.0,7.38905609893065,1.0,1.7548090965282186
1.0,1.0,185.0,100.0,200.0,0.0,1.0,16.251098741584983
1.0,1.0,200.0,100.0,200.0,0.1353352832366127,1.0,2.030461437260767
1.0,1.0,200.0,100.0,200.0,0.22313016014842982,1.0,1.7895838294715225
1.0,1.0,200.0,100.0,200.0,0.36787944117144233,1.0,1.6391580128684975
1.0,1.0,200.0,100.0,200.0,0.6065306597126334,1.0,1.560180584884251
1.0,1.0,200.0,100.0,200.0,1.0,1.0,1.538855888527177
1.0,1.0,200.0,100.0,200.0,1.6487212707001282,1.0,1.5626897916088371
1.0,1.0,200.0,100.0,200.0,2.718281828459045,1.0,1.6176960286191011
1.0,1.0,200.0,100.0,200.0,4.4816890703380645,1.0,1.6880791484055873
1.0,1.0,200.0,100.0,200.0,7.38905609893065,1.0,1.7589718123008409
1.0,1.0,200.0,100.0,200.0,0.0,1.0,132.09220966020203
1.0,1.0,216.0,100.0,200.0,0.1353352832366127,1.0,2.081800983212082
1.0,1.0,216.0,100.0,200.0,0.22313016014842982,1.0,1.8382819373190573
1.0,1.0,216.0,100.0,200.0,0.36787944117144233,1.0,1.6760748305344082
1.0,1.0,216.0,100.0,200.0,0.6065306597126334,1.0,1.5853995588730219
1.0,1.0,216.0,100.0,200.0,1.0,1.0,1.5553815102439459
1.0,1.0,216.0,100.0,200.0,1.6487212707001282,1.0,1.5733078829616332
1.0,1.0,216.0,100.0,200.0,2.718281828459045,1.0,1.6242098889479966
1.0,1.0,216.0,100.0,200.0,4.4816890703380645,1.0,1.6917143886494654
1.0,1.0,216.0,100.0,200.0,7.38905609893065,1.0,1.7607496098734285
1.0,1.0,216.0,100.0,200.0,0.0,1.0,12.300002636877789
1.0,1.0,234.0,100.0,200.0,0.1353352832366127,1.0,2.112280313560326
1.0,1.0,234.0,100.0,200.0,0.22313016014842982,1.0,1.8713310581409914
1.0,1.0,234.0,100.0,200.0,0.36787944117144233,1.0,1.7124671554517685
1.0,1.0,234.0,100.0,200.0,0.6065306597126334,1.0,1.6224618704303533
1.0,1.0,234.0,100.0,200.0,1.0,1.0,1.5887733762418954
1.0,1.0,234.0,100.0,200.0,1.6487212707001282,1.0,1.5996062150167731
1.0,1.0,234.0,100.0,200.0,2.718281828459045,1.0,1.6423456770077438
1.0,1.0,234.0,100.0,200.0,4.4816890703380645,1.0,1.7027898744708714
1.0,1.0,234.0,100.0,200.0,7.38905609893065,1.0,1.7668673353518953
1.0,1.0,234.0,100.0,200.0,0.0,1.0,5.889981389898095
1.0,1.0,254.0,100.0,200.0,0.1353352832366127,1.0,2.152235161851715
1.0,1.0,254.0,100.0,200.0,0.22313016014842982,1.0,1.9232003484627167
1.0,1.0,254.0,100.0,200.0,0.36787944117144233,1.0,1.7618714046043955
1.0,1.0,254.0,100.0,200.0,0.6065306597126334,1.0,1.661886788243202
1.0,1.0,254.0,100.0,200.0,1.0,1.0,1.616275179218572
1.0,1.0,254.0,100.0,200.0,1.6487212707001282,1.0,1.61687782211657
1.0,1.0,254.0,100.0,200.0,2.718281828459045,1.0,1.6522609839652738
1.0,1.0,254.0,100.0,200.0,4.4816890703380645,1.0,1.707907855257452
1.0,1.0,254.0,100.0,200.0,7.38905609893065,1.0,1.769118911281682
1.0,1.0,254.0,100.0,200.0,0.0,1.0,4.706222880506405
1.0,1.0,275.0,100.0,200.0,0.1353352832366127,1.0,2.181494191171345
1.0,1.0,275.0,100.0,200.0,0.22313016014842982,1.0,1.9706408033432468
1.0,1.0,275.0,100.0,200.0,0.36787944117144233,1.0,1.8100349493771224
1.0,1.0,275.0,100.0,200.0,0.6065306597126334,1.0,1.7031997373358638
