λ,μ,p,true_p,n,tau,snr,MSE
1.0,1.0,73.0,100.0,200.0,-7.0,1.0,2.2914324880035934
1.0,1.0,73.0,100.0,200.0,-8.0,1.0,2.232787807044013
1.0,1.0,79.0,100.0,200.0,0.0,1.0,2.3878869411718697
1.0,1.0,79.0,100.0,200.0,-1.0,1.0,84.94508060651388
1.0,1.0,79.0,100.0,200.0,-2.0,1.0,56.57461241636356
1.0,1.0,79.0,100.0,200.0,-3.0,1.0,5.2509920342649785
1.0,1.0,79.0,100.0,200.0,-4.0,1.0,3.017494044840107
1.0,1.0,79.0,100.0,200.0,-5.0,1.0,2.599798774129821
1.0,1.0,79.0,100.0,200.0,-6.0,1.0,2.41980791096509
1.0,1.0,79.0,100.0,200.0,-7.0,1.0,2.31915166308104
1.0,1.0,79.0,100.0,200.0,-8.0,1.0,2.2547692270523463
1.0,1.0,85.0,100.0,200.0,0.0,1.0,2.2123164324853066
1.0,1.0,85.0,100.0,200.0,-1.0,1.0,162.27030265851178
1.0,1.0,85.0,100.0,200.0,-2.0,1.0,122.15940593188193
1.0,1.0,85.0,100.0,200.0,-3.0,1.0,6.844744384718928
1.0,1.0,85.0,100.0,200.0,-4.0,1.0,3.2790003771402567
1.0,1.0,85.0,100.0,200.0,-5.0,1.0,2.731622786274618
1.0,1.0,85.0,100.0,200.0,-6.0,1.0,2.50605178526436
1.0,1.0,85.0,100.0,200.0,-7.0,1.0,2.382691008766258
1.0,1.0,85.0,100.0,200.0,-8.0,1.0,2.3048609652623364
1.0,1.0,92.0,100.0,200.0,0.0,1.0,2.1831943928215343
1.0,1.0,92.0,100.0,200.0,-1.0,1.0,681.8848023923331
1.0,1.0,92.0,100.0,200.0,-2.0,1.0,140.34955198747195
1.0,1.0,92.0,100.0,200.0,-3.0,1.0,8.649284774066913
1.0,1.0,92.0,100.0,200.0,-4.0,1.0,3.464415402379344
1.0,1.0,92.0,100.0,200.0,-5.0,1.0,2.8194151636894165
1.0,1.0,92.0,100.0,200.0,-6.0,1.0,2.56283150167973
1.0,1.0,92.0,100.0,200.0,-7.0,1.0,2.4246074202844823
1.0,1.0,92.0,100.0,200.0,-8.0,1.0,2.3380997712530647
1.0,1.0,100.0,100.0,200.0,0.0,1.0,2.019663124304178
1.0,1.0,100.0,100.0,200.0,-1.0,1.0,695.1321045771364
1.0,1.0,100.0,100.0,200.0,-2.0,1.0,270.6219181112568
1.0,1.0,100.0,100.0,200.0,-3.0,1.0,9.936021918988981
1.0,1.0,100.0,100.0,200.0,-4.0,1.0,3.5876058093836676
1.0,1.0,100.0,100.0,200.0,-5.0,1.0,2.8898408928527672
1.0,1.0,100.0,100.0,200.0,-6.0,1.0,2.6128066954937923
1.0,1.0,100.0,100.0,200.0,-7.0,1.0,2.463527464638101
1.0,1.0,100.0,100.0,200.0,-8.0,1.0,2.3700396169240245
1.0,1.0,108.0,100.0,200.0,0.0,1.0,2.2058581233935777
1.0,1.0,108.0,100.0,200.0,-1.0,1.0,9157.20060984634
1.0,1.0,108.0,100.0,200.0,-2.0,1.0,319.3374103165874
1.0,1.0,108.0,100.0,200.0,-3.0,1.0,14.825253378815047
1.0,1.0,108.0,100.0,200.0,-4.0,1.0,3.7256089666071524
1.0,1.0,108.0,100.0,200.0,-5.0,1.0,2.9439035795250463
1.0,1.0,108.0,100.0,200.0,-6.0,1.0,2.6426572483862865
1.0,1.0,108.0,100.0,200.0,-7.0,1.0,2.482882184223765
1.0,1.0,108.0,100.0,200.0,-8.0,1.0,2.3838275448594324
1.0,1.0,116.0,100.0,200.0,0.0,1.0,2.328167600117881
1.0,1.0,116.0,100.0,200.0,-1.0,1.0,1186.1795160490892
1.0,1.0,116.0,100.0,200.0,-2.0,1.0,46.7112472460873
1.0,1.0,116.0,100.0,200.0,-3.0,1.0,48.081377907718334
1.0,1.0,116.0,100.0,200.0,-4.0,1.0,3.787530940434546
1.0,1.0,116.0,100.0,200.0,-5.0,1.0,2.9608530569885585
1.0,1.0,116.0,100.0,200.0,-6.0,1.0,2.6502341566318437
1.0,1.0,116.0,100.0,200.0,-7.0,1.0,2.48706688459484
1.0,1.0,116.0,100.0,200.0,-8.0,1.0,2.3864229514761215
1.0,1.0,126.0,100.0,200.0,0.0,1.0,3.005885919206278
1.0,1.0,126.0,100.0,200.0,-1.0,1.0,668.2986798969145
1.0,1.0,126.0,100.0,200.0,-2.0,1.0,102.60221064946319
1.0,1.0,126.0,100.0,200.0,-3.0,1.0,42.37778465257591
1.0,1.0,126.0,100.0,200.0,-4.0,1.0,3.964446082467989
1.0,1.0,126.0,100.0,200.0,-5.0,1.0,3.0089405983722717
1.0,1.0,126.0,100.0,200.0,-6.0,1.0,2.6721619795913125
1.0,1.0,126.0,100.0,200.0,-7.0,1.0,2.4995552887427324
1.0,1.0,126.0,100.0,200.0,-8.0,1.0,2.3944851208997444
1.0,1.0,136.0,100.0,200.0,0.0,1.0,4.138298989214182
1.0,1.0,136.0,100.0,200.0,-1.0,1.0,82.01402044656956
1.0,1.0,136.0,100.0,200.0,-2.0,1.0,3146.0811427413205
1.0,1.0,136.0,100.0,200.0,-3.0,1.0,274.8338475467182
1.0,1.0,136.0,100.0,200.0,-4.0,1.0,4.084893735386086
1.0,1.0,136.0,100.0,200.0,-5.0,1.0,3.037777495531824
1.0,1.0,136.0,100.0,200.0,-6.0,1.0,2.6847426119318896
1.0,1.0,136.0,100.0,200.0,-7.0,1.0,2.506352443953007
1.0,1.0,136.0,100.0,200.0,-8.0,1.0,2.398578748977013
1.0,1.0,147.0,100.0,200.0,0.0,1.0,4.82753763072102
1.0,1.0,147.0,100.0,200.0,-1.0,1.0,968.2260237329428
1.0,1.0,147.0,100.0,200.0,-2.0,1.0,5357.918051951909
1.0,1.0,147.0,100.0,200.0,-3.0,1.0,4062.1941658391984
1.0,1.0,147.0,100.0,200.0,-4.0,1.0,4.266479311940608
1.0,1.0,147.0,100.0,200.0,-5.0,1.0,3.06942259720398
1.0,1.0,147.0,100.0,200.0,-6.0,1.0,2.6963396418380396
1.0,1.0,147.0,100.0,200.0,-7.0,1.0,2.5117542715968644
1.0,1.0,147.0,100.0,200.0,-8.0,1.0,2.401365130528584
1.0,1.0,158.0,100.0,200.0,0.0,1.0,5.763995764450165
1.0,1.0,158.0,100.0,200.0,-1.0,1.0,3055.3221093980974
1.0,1.0,158.0,100.0,200.0,-2.0,1.0,561.2148080582489
1.0,1.0,158.0,100.0,200.0,-3.0,1.0,106.50348125850742
1.0,1.0,158.0,100.0,200.0,-4.0,1.0,4.693447814235538
1.0,1.0,158.0,100.0,200.0,-5.0,1.0,3.1432299506058317
1.0,1.0,158.0,100.0,200.0,-6.0,1.0,2.727523159587309
1.0,1.0,158.0,100.0,200.0,-7.0,1.0,2.5294972853678774
1.0,1.0,158.0,100.0,200.0,-8.0,1.0,2.413052732611884
1.0,1.0,171.0,100.0,200.0,0.0,1.0,7.49607162178041
1.0,1.0,171.0,100.0,200.0,-1.0,1.0,341.60356163617166
1.0,1.0,171.0,100.0,200.0,-2.0,1.0,170.78411833482315
1.0,1.0,171.0,100.0,200.0,-3.0,1.0,35.414014926860986
1.0,1.0,171.0,100.0,200.0,-4.0,1.0,5.455193459694459
1.0,1.0,171.0,100.0,200.0,-5.0,1.0,3.2145090819626203
1.0,1.0,171.0,100.0,200.0,-6.0,1.0,2.752978958578562
1.0,1.0,171.0,100.0,200.0,-7.0,1.0,2.542863564781557
1.0,1.0,171.0,100.0,200.0,-8.0,1.0,2.4214659023700755
1.0,1.0,185.0,100.0,200.0,0.0,1.0,16.251098741584485
1.0,1.0,185.0,100.0,200.0,-1.0,1.0,118.0591945332586
1.0,1.0,185.0,100.0,200.0,-2.0,1.0,1218.8168406471993
1.0,1.0,185.0,100.0,200.0,-3.0,1.0,133.81231550312745
1.0,1.0,185.0,100.0,200.0,-4.0,1.0,7.5785285711103
1.0,1.0,185.0,100.0,200.0,-5.0,1.0,3.3347634834200477
1.0,1.0,185.0,100.0,200.0,-6.0,1.0,2.7925249258706875
1.0,1.0,185.0,100.0,200.0,-7.0,1.0,2.562387255468354
1.0,1.0,185.0,100.0,200.0,-8.0,1.0,2.433092211355188
1.0,1.0,200.0,100.0,200.0,0.0,1.0,132.09220965657167
1.0,1.0,200.0,100.0,200.0,-1.0,1.0,239.31053710281012
1.0,1.0,200.0,100.0,200.0,-2.0,1.0,685.4433143841717
1.0,1.0,200.0,100.0,200.0,-3.0,1.0,53.28898205377534
1.0,1.0,200.0,100.0,200.0,-4.0,1.0,11.518669366051359
1.0,1.0,200.0,100.0,200.0,-5.0,1.0,3.5613177540756222
1.0,1.0,200.0,100.0,200.0,-6.0,1.0,2.8776461377233864
1.0,1.0,200.0,100.0,200.0,-7.0,1.0,2.6077312640075276
1.0,1.0,200.0,100.0,200.0,-8.0,1.0,2.4615338178934008
1.0,1.0,216.0,100.0,200.0,0.0,1.0,12.300002636877949
1.0,1.0,216.0,100.0,200.0,-1.0,1.0,224.34932447767682
1.0,1.0,216.0,100.0,200.0,-2.0,1.0,177.5478740301896
1.0,1.0,216.0,100.0,200.0,-3.0,1.0,9843.736079096827
1.0,1.0,216.0,100.0,200.0,-4.0,1.0,23.18529998376157
1.0,1.0,216.0,100.0,200.0,-5.0,1.0,3.6648526374509673
1.0,1.0,216.0,100.0,200.0,-6.0,1.0,2.9166323527297378
1.0,1.0,216.0,100.0,200.0,-7.0,1.0,2.628557627294562
1.0,1.0,216.0,100.0,200.0,-8.0,1.0,2.4746019558646744
1.0,1.0,234.0,100.0,200.0,0.0,1.0,5.8899813898979705
1.0,1.0,234.0,100.0,200.0,-1.0,1.0,146.44430198076643
1.0,1.0,234.0,100.0,200.0,-2.0,1.0,2929.547950826602
1.0,1.0,234.0,100.0,200.0,-3.0,1.0,164.03184950343268
1.0,1.0,234.0,100.0,200.0,-4.0,1.0,197.70784999060373
1.0,1.0,234.0,100.0,200.0,-5.0,1.0,3.9647583397100186
1.0,1.0,234.0,100.0,200.0,-6.0,1.0,2.9971947194659085
1.0,1.0,234.0,100.0,200.0,-7.0,1.0,2.66632856585783
1.0,1.0,234.0,100.0,200.0,-8.0,1.0,2.4964869282739643
1.0,1.0,254.0,100.0,200.0,0.0,1.0,4.706222880506351
1.0,1.0,254.0,100.0,200.0,-1.0,1.0,347441.55903947074
1.0,1.0,254.0,100.0,200.0,-2.0,1.0,246.45036314263604
1.0,1.0,254.0,100.0,200.0,-3.0,1.0,120.1931196774031
1.0,1.0,254.0,100.0,200.0,-4.0,1.0,725.2496801465963
1.0,1.0,254.0,100.0,200.0,-5.0,1.0,4.452130303934343
1.0,1.0,254.0,100.0,200.0,-6.0,1.0,3.1134516778887433
1.0,1.0,254.0,100.0,200.0,-7.0,1.0,2.7204080201464653
1.0,1.0,254.0,100.0,200.0,-8.0,1.0,2.5282777326571404
1.0,1.0,275.0,100.0,200.0,0.0,1.0,3.6369137229652604
1.0,1.0,275.0,100.0,200.0,-1.0,1.0,607.8967556997034
1.0,1.0,275.0,100.0,200.0,-2.0,1.0,2866.0692545140155
1.0,1.0,275.0,100.0,200.0,-3.0,1.0,142.11199577301733
1.0,1.0,275.0,100.0,200.0,-4.0,1.0,67.63315276605749
1.0,1.0,275.0,100.0,200.0,-5.0,1.0,4.860942575093357
1.0,1.0,275.0,100.0,200.0,-6.0,1.0,3.2149496947247282
1.0,1.0,275.0,100.0,200.0,-7.0,1.0,2.7697930701053743
1.0,1.0,275.0,100.0,200.0,-8.0,1.0,2.557911661928018
1.0,1.0,297.0,100.0,200.0,0.0,1.0,3.3603187412978106
1.0,1.0,297.0,100.0,200.0,-1.0,1.0,489.9999428030436
1.0,1.0,297.0,100.0,200.0,-2.0,1.0,96.79869794620548
1.0,1.0,297.0,100.0,200.0,-3.0,1.0,53.57546676247327
1.0,1.0,297.0,100.0,200.0,-4.0,1.0,1229.806565255939
1.0,1.0,297.0,100.0,200.0,-5.0,1.0,5.3701909707105795
1.0,1.0,297.0,100.0,200.0,-6.0,1.0,3.314565624708253
1.0,1.0,297.0,100.0,200.0,-7.0,1.0,2.812423238082652
1.0,1.0,297.0,100.0,200.0,-8.0,1.0,2.5813145870671694
1.0,1.0,322.0,100.0,200.0,0.0,1.0,3.095520662476508
1.0,1.0,322.0,100.0,200.0,-1.0,1.0,382.13210187115754
1.0,1.0,322.0,100.0,200.0,-2.0,1.0,1828.563689427839
1.0,1.0,322.0,100.0,200.0,-3.0,1.0,828.4671601001938
1.0,1.0,322.0,100.0,200.0,-4.0,1.0,362.0142289611208
1.0,1.0,322.0,100.0,200.0,-5.0,1.0,7.7544473548078825
1.0,1.0,322.0,100.0,200.0,-6.0,1.0,3.491921993162476
1.0,1.0,322.0,100.0,200.0,-7.0,1.0,2.878231792955102
1.0,1.0,322.0,100.0,200.0,-8.0,1.0,2.6156700365004832
1.0,1.0,348.0,100.0,200.0,0.0,1.0,2.8281915623377922
1.0,1.0,348.0,100.0,200.0,-1.0,1.0,807.9381852190808
1.0,1.0,348.0,100.0,200.0,-2.0,1.0,1310.9354897340693
1.0,1.0,348.0,100.0,200.0,-3.0,1.0,480.745156090065
1.0,1.0,348.0,100.0,200.0,-4.0,1.0,1543.0845507578374
1.0,1.0,348.0,100.0,200.0,-5.0,1.0,96.23456370852735
1.0,1.0,348.0,100.0,200.0,-6.0,1.0,3.8790844252736614
1.0,1.0,348.0,100.0,200.0,-7.0,1.0,2.9927683128165206
1.0,1.0,348.0,100.0,200.0,-8.0,1.0,2.672726971484764
1.0,1.0,377.0,100.0,200.0,0.0,1.0,2.6206530411427598
1.0,1.0,377.0,100.0,200.0,-1.0,1.0,1982.8272967909948
1.0,1.0,377.0,100.0,200.0,-2.0,1.0,304.16814105328376
1.0,1.0,377.0,100.0,200.0,-3.0,1.0,26167.184802646603
1.0,1.0,377.0,100.0,200.0,-4.0,1.0,2314.0538213549507
1.0,1.0,377.0,100.0,200.0,-5.0,1.0,20.278450009912852
1.0,1.0,377.0,100.0,200.0,-6.0,1.0,5.141406288596892
1.0,1.0,377.0,100.0,200.0,-7.0,1.0,3.186871294043438
1.0,1.0,377.0,100.0,200.0,-8.0,1.0,2.757209367244679
1.0,1.0,408.0,100.0,200.0,0.0,1.0,2.5414642769350397
1.0,1.0,408.0,100.0,200.0,-1.0,1.0,1012.0519072496111
1.0,1.0,408.0,100.0,200.0,-2.0,1.0,3747.4456276621363
1.0,1.0,408.0,100.0,200.0,-3.0,1.0,141566.11073024382
1.0,1.0,408.0,100.0,200.0,-4.0,1.0,97.02039032230357
1.0,1.0,408.0,100.0,200.0,-5.0,1.0,41.20488511771749
1.0,1.0,408.0,100.0,200.0,-6.0,1.0,12.903817347614481
1.0,1.0,408.0,100.0,200.0,-7.0,1.0,3.343151719425676
1.0,1.0,408.0,100.0,200.0,-8.0,1.0,2.8208284222811546
1.0,1.0,442.0,100.0,200.0,0.0,1.0,2.4332420748707895
1.0,1.0,442.0,100.0,200.0,-1.0,1.0,1306.4476619225197
1.0,1.0,442.0,100.0,200.0,-2.0,1.0,65519.90726857982
1.0,1.0,442.0,100.0,200.0,-3.0,1.0,653.2865657440876
1.0,1.0,442.0,100.0,200.0,-4.0,1.0,135.59419983076256
1.0,1.0,442.0,100.0,200.0,-5.0,1.0,246.82568755793366
1.0,1.0,442.0,100.0,200.0,-6.0,1.0,24.220454230740184
1.0,1.0,442.0,100.0,200.0,-7.0,1.0,3.563243178719145
1.0,1.0,442.0,100.0,200.0,-8.0,1.0,2.901535763325782
1.0,1.0,479.0,100.0,200.0,0.0,1.0,2.3214111369847603
1.0,1.0,479.0,100.0,200.0,-1.0,1.0,204.5402065923934
1.0,1.0,479.0,100.0,200.0,-2.0,1.0,585.0727063946476
1.0,1.0,479.0,100.0,200.0,-3.0,1.0,404.0220983130048
1.0,1.0,479.0,100.0,200.0,-4.0,1.0,706.4259686742207
