λ,μ,p,n,tau,snr,MSE
1.0,1.0,63.0,200.0,-7.0,1.0,0.42851820940563884
1.0,1.0,63.0,200.0,-8.0,1.0,0.4392516942606583
1.0,1.0,68.0,200.0,0.0,1.0,0.41029169119351755
1.0,1.0,68.0,200.0,-1.0,1.0,0.41917840595853323
1.0,1.0,68.0,200.0,-2.0,1.0,0.42860980164417695
1.0,1.0,68.0,200.0,-3.0,1.0,0.4386285476334552
1.0,1.0,68.0,200.0,-4.0,1.0,0.4492819288915468
1.0,1.0,68.0,200.0,-5.0,1.0,0.460622489874587
1.0,1.0,68.0,200.0,-6.0,1.0,0.4727087887019743
1.0,1.0,68.0,200.0,-7.0,1.0,0.48560628407252454
1.0,1.0,68.0,200.0,-8.0,1.0,0.4993883827536452
1.0,1.0,73.0,200.0,0.0,1.0,0.4710758130431836
1.0,1.0,73.0,200.0,-1.0,1.0,0.4827778056366744
1.0,1.0,73.0,200.0,-2.0,1.0,0.4952754537241386
1.0,1.0,73.0,200.0,-3.0,1.0,0.5086393410064366
1.0,1.0,73.0,200.0,-4.0,1.0,0.5229485679022496
1.0,1.0,73.0,200.0,-5.0,1.0,0.5382920709667441
1.0,1.0,73.0,200.0,-6.0,1.0,0.554770194885743
1.0,1.0,73.0,200.0,-7.0,1.0,0.5724965754396788
1.0,1.0,73.0,200.0,-8.0,1.0,0.59160040790169
1.0,1.0,79.0,200.0,0.0,1.0,0.5126780611431551
1.0,1.0,79.0,200.0,-1.0,1.0,0.5270525118719419
1.0,1.0,79.0,200.0,-2.0,1.0,0.5425099015943057
1.0,1.0,79.0,200.0,-3.0,1.0,0.55916367460491
1.0,1.0,79.0,200.0,-4.0,1.0,0.5771439686693417
1.0,1.0,79.0,200.0,-5.0,1.0,0.5966008577369624
1.0,1.0,79.0,200.0,-6.0,1.0,0.6177083947360483
1.0,1.0,79.0,200.0,-7.0,1.0,0.6406696993415131
1.0,1.0,79.0,200.0,-8.0,1.0,0.665723427064984
1.0,1.0,85.0,200.0,0.0,1.0,0.5480327361121207
1.0,1.0,85.0,200.0,-1.0,1.0,0.5641489680420553
1.0,1.0,85.0,200.0,-2.0,1.0,0.581562681249422
1.0,1.0,85.0,200.0,-3.0,1.0,0.6004352093163333
1.0,1.0,85.0,200.0,-4.0,1.0,0.6209580671227352
1.0,1.0,85.0,200.0,-5.0,1.0,0.6433607190572181
1.0,1.0,85.0,200.0,-6.0,1.0,0.6679209385827669
1.0,1.0,85.0,200.0,-7.0,1.0,0.6949788373402016
1.0,1.0,85.0,200.0,-8.0,1.0,0.7249561875512085
1.0,1.0,92.0,200.0,0.0,1.0,0.6035904570664866
1.0,1.0,92.0,200.0,-1.0,1.0,0.6211923155418931
1.0,1.0,92.0,200.0,-2.0,1.0,0.6403985209476172
1.0,1.0,92.0,200.0,-3.0,1.0,0.6614621297879482
1.0,1.0,92.0,200.0,-4.0,1.0,0.6846983603017794
1.0,1.0,92.0,200.0,-5.0,1.0,0.710505669979768
1.0,1.0,92.0,200.0,-6.0,1.0,0.7393960800933411
1.0,1.0,92.0,200.0,-7.0,1.0,0.7720398140439624
1.0,1.0,92.0,200.0,-8.0,1.0,0.8093327131739981
1.0,1.0,100.0,200.0,0.0,1.0,0.8097092972603905
1.0,1.0,100.0,200.0,-1.0,1.0,0.8370161151150382
1.0,1.0,100.0,200.0,-2.0,1.0,0.8669311262172025
1.0,1.0,100.0,200.0,-3.0,1.0,0.8998741185275074
1.0,1.0,100.0,200.0,-4.0,1.0,0.9363664710690925
1.0,1.0,100.0,200.0,-5.0,1.0,0.9770649825963621
1.0,1.0,100.0,200.0,-6.0,1.0,1.022810567892135
1.0,1.0,100.0,200.0,-7.0,1.0,1.0747002977824938
1.0,1.0,100.0,200.0,-8.0,1.0,1.1341974989169485
1.0,1.0,108.0,200.0,0.0,1.0,1.1931653298533205
1.0,1.0,108.0,200.0,-1.0,1.0,1.2517338847850317
1.0,1.0,108.0,200.0,-2.0,1.0,1.3176995070649518
1.0,1.0,108.0,200.0,-3.0,1.0,1.3925830982713896
1.0,1.0,108.0,200.0,-4.0,1.0,1.4783571215951288
1.0,1.0,108.0,200.0,-5.0,1.0,1.5776264075966273
1.0,1.0,108.0,200.0,-6.0,1.0,1.6939032725723664
1.0,1.0,108.0,200.0,-7.0,1.0,1.8320399701662637
1.0,1.0,108.0,200.0,-8.0,1.0,1.998935195385888
1.0,1.0,116.0,200.0,0.0,1.0,1.3165362408379349
1.0,1.0,116.0,200.0,-1.0,1.0,1.3978500882720222
1.0,1.0,116.0,200.0,-2.0,1.0,1.4935586982005418
1.0,1.0,116.0,200.0,-3.0,1.0,1.6080808169733263
1.0,1.0,116.0,200.0,-4.0,1.0,1.7478577656461032
1.0,1.0,116.0,200.0,-5.0,1.0,1.9226367414430747
1.0,1.0,116.0,200.0,-6.0,1.0,2.147846442321602
1.0,1.0,116.0,200.0,-7.0,1.0,2.449297534746681
1.0,1.0,116.0,200.0,-8.0,1.0,2.873288704029991
1.0,1.0,126.0,200.0,0.0,1.0,1.501041482264197
1.0,1.0,126.0,200.0,-1.0,1.0,1.619535024060533
1.0,1.0,126.0,200.0,-2.0,1.0,1.766022310688693
1.0,1.0,126.0,200.0,-3.0,1.0,1.952594654496793
1.0,1.0,126.0,200.0,-4.0,1.0,2.1997451684597786
1.0,1.0,126.0,200.0,-5.0,1.0,2.545285017951867
1.0,1.0,126.0,200.0,-6.0,1.0,3.06761432363711
1.0,1.0,126.0,200.0,-7.0,1.0,3.959526536819147
1.0,1.0,126.0,200.0,-8.0,1.0,5.844550283899083
1.0,1.0,136.0,200.0,0.0,1.0,1.873172203339737
1.0,1.0,136.0,200.0,-1.0,1.0,2.097205653223121
1.0,1.0,136.0,200.0,-2.0,1.0,2.412945783421057
1.0,1.0,136.0,200.0,-3.0,1.0,2.899679890982755
1.0,1.0,136.0,200.0,-4.0,1.0,3.7693362473847736
1.0,1.0,136.0,200.0,-5.0,1.0,5.812476657837409
1.0,1.0,136.0,200.0,-6.0,1.0,14.885355583671597
1.0,1.0,136.0,200.0,-7.0,1.0,10038.95908328051
1.0,1.0,136.0,200.0,-8.0,1.0,17.493002498874272
1.0,1.0,147.0,200.0,0.0,1.0,2.8181286810315633
1.0,1.0,147.0,200.0,-1.0,1.0,3.3983740187557845
1.0,1.0,147.0,200.0,-2.0,1.0,4.324578576441106
1.0,1.0,147.0,200.0,-3.0,1.0,6.015600534782279
1.0,1.0,147.0,200.0,-4.0,1.0,9.944683254278171
1.0,1.0,147.0,200.0,-5.0,1.0,25.903684878531877
1.0,1.0,147.0,200.0,-6.0,1.0,3909.7376243782683
1.0,1.0,147.0,200.0,-7.0,1.0,1102.8419151692713
1.0,1.0,147.0,200.0,-8.0,1.0,189.49856278558542
1.0,1.0,158.0,200.0,0.0,1.0,4.507889020255774
1.0,1.0,158.0,200.0,-1.0,1.0,6.372350183338413
1.0,1.0,158.0,200.0,-2.0,1.0,12.90652265338006
1.0,1.0,158.0,200.0,-3.0,1.0,159.7588597358522
1.0,1.0,158.0,200.0,-4.0,1.0,52.42907233366674
1.0,1.0,158.0,200.0,-5.0,1.0,123.6311542291847
1.0,1.0,158.0,200.0,-6.0,1.0,2380.116962933593
1.0,1.0,158.0,200.0,-7.0,1.0,225.40850070800175
1.0,1.0,158.0,200.0,-8.0,1.0,156.81054895496797
1.0,1.0,171.0,200.0,0.0,1.0,5.704825173745794
1.0,1.0,171.0,200.0,-1.0,1.0,11.511637503932333
1.0,1.0,171.0,200.0,-2.0,1.0,47.541267543560764
1.0,1.0,171.0,200.0,-3.0,1.0,1566.499178331515
1.0,1.0,171.0,200.0,-4.0,1.0,60.439665812602406
1.0,1.0,171.0,200.0,-5.0,1.0,1042.4491764376612
1.0,1.0,171.0,200.0,-6.0,1.0,109.11609085288714
1.0,1.0,171.0,200.0,-7.0,1.0,2565.2494536617437
1.0,1.0,171.0,200.0,-8.0,1.0,810.7816549934397
1.0,1.0,185.0,200.0,0.0,1.0,17.232614725600158
1.0,1.0,185.0,200.0,-1.0,1.0,3947.692059659964
1.0,1.0,185.0,200.0,-2.0,1.0,128.68839566475143
1.0,1.0,185.0,200.0,-3.0,1.0,166.64096946703847
1.0,1.0,185.0,200.0,-4.0,1.0,41.25439375592793
1.0,1.0,185.0,200.0,-5.0,1.0,252.11112331075856
1.0,1.0,185.0,200.0,-6.0,1.0,1405.88058785513
1.0,1.0,185.0,200.0,-7.0,1.0,16634.553060366157
1.0,1.0,185.0,200.0,-8.0,1.0,107.17846204798738
1.0,1.0,200.0,200.0,0.0,1.0,299.06618726530587
1.0,1.0,200.0,200.0,-1.0,1.0,273.1469308929455
1.0,1.0,200.0,200.0,-2.0,1.0,386.24082055206003
1.0,1.0,200.0,200.0,-3.0,1.0,591.2284755093939
1.0,1.0,200.0,200.0,-4.0,1.0,1261903.3646544416
1.0,1.0,200.0,200.0,-5.0,1.0,1034.9905846169272
1.0,1.0,200.0,200.0,-6.0,1.0,836.7629582770506
1.0,1.0,200.0,200.0,-7.0,1.0,100.21736722154368
1.0,1.0,200.0,200.0,-8.0,1.0,107.69211150898494
1.0,1.0,216.0,200.0,0.0,1.0,13.731263897430996
1.0,1.0,216.0,200.0,-1.0,1.0,729.4529193939884
1.0,1.0,216.0,200.0,-2.0,1.0,154.12672145622423
1.0,1.0,216.0,200.0,-3.0,1.0,2418.1921061944104
1.0,1.0,216.0,200.0,-4.0,1.0,64.25602498017693
1.0,1.0,216.0,200.0,-5.0,1.0,1191.201203964884
1.0,1.0,216.0,200.0,-6.0,1.0,2509.263103324294
1.0,1.0,216.0,200.0,-7.0,1.0,1743.323518673702
1.0,1.0,216.0,200.0,-8.0,1.0,2011.8861578543056
1.0,1.0,234.0,200.0,0.0,1.0,5.668431102191076
1.0,1.0,234.0,200.0,-1.0,1.0,9.597537122806083
1.0,1.0,234.0,200.0,-2.0,1.0,41.58648852750038
1.0,1.0,234.0,200.0,-3.0,1.0,483.221923344855
1.0,1.0,234.0,200.0,-4.0,1.0,50.09175523448375
1.0,1.0,234.0,200.0,-5.0,1.0,690.5538128687782
1.0,1.0,234.0,200.0,-6.0,1.0,90226.05405365009
1.0,1.0,234.0,200.0,-7.0,1.0,1321.7284415470992
1.0,1.0,234.0,200.0,-8.0,1.0,141.91083435408146
1.0,1.0,254.0,200.0,0.0,1.0,3.8816842457666243
1.0,1.0,254.0,200.0,-1.0,1.0,4.791338593299663
1.0,1.0,254.0,200.0,-2.0,1.0,6.801080980878649
1.0,1.0,254.0,200.0,-3.0,1.0,19.68372794927362
1.0,1.0,254.0,200.0,-4.0,1.0,35.97519194886829
1.0,1.0,254.0,200.0,-5.0,1.0,93.86528082260612
1.0,1.0,254.0,200.0,-6.0,1.0,5492.279296067282
1.0,1.0,254.0,200.0,-7.0,1.0,317.48184557295644
1.0,1.0,254.0,200.0,-8.0,1.0,101.52720330215821
1.0,1.0,275.0,200.0,0.0,1.0,3.084616553003141
1.0,1.0,275.0,200.0,-1.0,1.0,3.4326216589805876
1.0,1.0,275.0,200.0,-2.0,1.0,3.895613604888263
1.0,1.0,275.0,200.0,-3.0,1.0,4.541616177864915
1.0,1.0,275.0,200.0,-4.0,1.0,5.5046384965456
1.0,1.0,275.0,200.0,-5.0,1.0,7.097112771739868
1.0,1.0,275.0,200.0,-6.0,1.0,10.93682536048304
1.0,1.0,275.0,200.0,-7.0,1.0,17.289568529221903
1.0,1.0,275.0,200.0,-8.0,1.0,47.93538081205351
1.0,1.0,297.0,200.0,0.0,1.0,2.5927311819151493
1.0,1.0,297.0,200.0,-1.0,1.0,2.7877038774473912
1.0,1.0,297.0,200.0,-2.0,1.0,3.0268981834372264
1.0,1.0,297.0,200.0,-3.0,1.0,3.3278575883261334
1.0,1.0,297.0,200.0,-4.0,1.0,3.7189961775934464
1.0,1.0,297.0,200.0,-5.0,1.0,4.249659695549566
1.0,1.0,297.0,200.0,-6.0,1.0,5.013937741332554
1.0,1.0,297.0,200.0,-7.0,1.0,6.216384641569809
1.0,1.0,297.0,200.0,-8.0,1.0,8.398542425397885
1.0,1.0,322.0,200.0,0.0,1.0,2.009954419093361
1.0,1.0,322.0,200.0,-1.0,1.0,2.0943707386334274
1.0,1.0,322.0,200.0,-2.0,1.0,2.1902791895701985
1.0,1.0,322.0,200.0,-3.0,1.0,2.3003170032793823
1.0,1.0,322.0,200.0,-4.0,1.0,2.4280068637176866
1.0,1.0,322.0,200.0,-5.0,1.0,2.5781639108941716
1.0,1.0,322.0,200.0,-6.0,1.0,2.7575506985738825
1.0,1.0,322.0,200.0,-7.0,1.0,2.9759770252368605
1.0,1.0,322.0,200.0,-8.0,1.0,3.2482438252108468
1.0,1.0,348.0,200.0,0.0,1.0,1.796825272061523
1.0,1.0,348.0,200.0,-1.0,1.0,1.8512047561336293
1.0,1.0,348.0,200.0,-2.0,1.0,1.911187570434664
1.0,1.0,348.0,200.0,-3.0,1.0,1.9777358358673758
1.0,1.0,348.0,200.0,-4.0,1.0,2.0520485591034237
1.0,1.0,348.0,200.0,-5.0,1.0,2.135638898197471
1.0,1.0,348.0,200.0,-6.0,1.0,2.2304434109255924
1.0,1.0,348.0,200.0,-7.0,1.0,2.3389796733593675
1.0,1.0,348.0,200.0,-8.0,1.0,2.4645788952664835
1.0,1.0,377.0,200.0,0.0,1.0,1.5639421134780709
1.0,1.0,377.0,200.0,-1.0,1.0,1.5915808739849229
1.0,1.0,377.0,200.0,-2.0,1.0,1.6210165596702253
1.0,1.0,377.0,200.0,-3.0,1.0,1.6524397770880639
1.0,1.0,377.0,200.0,-4.0,1.0,1.6860699880608416
1.0,1.0,377.0,200.0,-5.0,1.0,1.7221612757074318
1.0,1.0,377.0,200.0,-6.0,1.0,1.7610095608148535
1.0,1.0,377.0,200.0,-7.0,1.0,1.8029617135755935
1.0,1.0,377.0,200.0,-8.0,1.0,1.8484271686773879
1.0,1.0,408.0,200.0,0.0,1.0,1.4208471229246533
1.0,1.0,408.0,200.0,-1.0,1.0,1.4378835035865491
1.0,1.0,408.0,200.0,-2.0,1.0,1.4557176762911712
1.0,1.0,408.0,200.0,-3.0,1.0,1.4744075120308031
1.0,1.0,408.0,200.0,-4.0,1.0,1.494016696615774
1.0,1.0,408.0,200.0,-5.0,1.0,1.5146154896650277
1.0,1.0,408.0,200.0,-6.0,1.0,1.5362816073310972
1.0,1.0,408.0,200.0,-7.0,1.0,1.55910125329851
1.0,1.0,408.0,200.0,-8.0,1.0,1.5831703283710223
1.0,1.0,442.0,200.0,0.0,1.0,1.3412553076635776
1.0,1.0,442.0,200.0,-1.0,1.0,1.3532924802411566
1.0,1.0,442.0,200.0,-2.0,1.0,1.3657817848860285
1.0,1.0,442.0,200.0,-3.0,1.0,1.3787498423105238
1.0,1.0,442.0,200.0,-4.0,1.0,1.392225449876762
1.0,1.0,442.0,200.0,-5.0,1.0,1.406239810619576
1.0,1.0,442.0,200.0,-6.0,1.0,1.4208267918988577
1.0,1.0,442.0,200.0,-7.0,1.0,1.4360232182570325
1.0,1.0,442.0,200.0,-8.0,1.0,1.4518692038836354
1.0,1.0,479.0,200.0,0.0,1.0,1.2567829219495616
1.0,1.0,479.0,200.0,-1.0,1.0,1.2640307420638743
1.0,1.0,479.0,200.0,-2.0,1.0,1.2714655032400721
1.0,1.0,479.0,200.0,-3.0,1.0,1.279094566819341
1.0,1.0,479.0,200.0,-4.0,1.0,1.2869256982823614
1.0,1.0,479.0,200.0,-5.0,1.0,1.2949670962110396
1.0,1.0,479.0,200.0,-6.0,1.0,1.3032274238550556
1.0,1.0,479.0,200.0,-7.0,1.0,1.3117158435818612
1.0,1.0,479.0,200.0,-8.0,1.0,1.320442054538358
1.0,1.0,518.0,200.0,0.0,1.0,1.1971144585708273
1.0,1.0,518.0,200.0,-1.0,1.0,1.2031759981665404
1.0,1.0,518.0,200.0,-2.0,1.0,1.2093755020559724
1.0,1.0,518.0,200.0,-3.0,1.0,1.2157175865763001
1.0,1.0,518.0,200.0,-4.0,1.0,1.2222070797351232
1.0,1.0,518.0,200.0,-5.0,1.0,1.2288490337666476
1.0,1.0,518.0,200.0,-6.0,1.0,1.2356487386247137
1.0,1.0,518.0,200.0,-7.0,1.0,1.2426117364857827
1.0,1.0,518.0,200.0,-8.0,1.0,1.2497438373605123
1.0,1.0,561.0,200.0,0.0,1.0,1.1706371994841855
1.0,1.0,561.0,200.0,-1.0,1.0,1.1754827629249267
1.0,1.0,561.0,200.0,-2.0,1.0,1.180422256432518
1.0,1.0,561.0,200.0,-3.0,1.0,1.185458335026338
1.0,1.0,561.0,200.0,-4.0,1.0,1.1905937562636446
1.0,1.0,561.0,200.0,-5.0,1.0,1.1958313853073255
1.0,1.0,561.0,200.0,-6.0,1.0,1.2011742003079997
1.0,1.0,561.0,200.0,-7.0,1.0,1.2066252981127017
1.0,1.0,561.0,200.0,-8.0,1.0,1.212187900326333
1.0,1.0,608.0,200.0,0.0,1.0,1.1281977659571985
1.0,1.0,608.0,200.0,-1.0,1.0,1.1315050003488367
1.0,1.0,608.0,200.0,-2.0,1.0,1.1348627651851446
1.0,1.0,608.0,200.0,-3.0,1.0,1.1382721636894269
1.0,1.0,608.0,200.0,-4.0,1.0,1.1417343318551787
1.0,1.0,608.0,200.0,-5.0,1.0,1.1452504397006305
1.0,1.0,608.0,200.0,-6.0,1.0,1.1488216925678898
1.0,1.0,608.0,200.0,-7.0,1.0,1.152449332493124
1.0,1.0,608.0,200.0,-8.0,1.0,1.1561346396363263
1.0,1.0,658.0,200.0,0.0,1.0,1.1336401635606832
1.0,1.0,658.0,200.0,-1.0,1.0,1.1364568719293509
1.0,1.0,658.0,200.0,-2.0,1.0,1.1393116488888888
1.0,1.0,658.0,200.0,-3.0,1.0,1.1422052218712435
1.0,1.0,658.0,200.0,-4.0,1.0,1.1451383370435033
1.0,1.0,658.0,200.0,-5.0,1.0,1.1481117599179245
1.0,1.0,658.0,200.0,-6.0,1.0,1.1511262759904275
1.0,1.0,658.0,200.0,-7.0,1.0,1.1541826914039133
1.0,1.0,658.0,200.0,-8.0,1.0,1.1572818336359951
1.0,1.0,712.0,200.0,0.0,1.0,1.1209925842050377
