λ,μ,p,n,snr,MSE
1.0,1.0,20.0,200.0,1.0,2.2793504653758903
1.0,1.0,21.0,200.0,1.0,2.281151749797452
1.0,1.0,23.0,200.0,1.0,2.2830744364326625
1.0,1.0,25.0,200.0,1.0,2.3211842998720416
1.0,1.0,27.0,200.0,1.0,2.328995311295341
1.0,1.0,29.0,200.0,1.0,2.350269770203466
1.0,1.0,31.0,200.0,1.0,2.3841873306558528
1.0,1.0,34.0,200.0,1.0,2.653755607466511
1.0,1.0,36.0,200.0,1.0,2.6832123616254595
1.0,1.0,39.0,200.0,1.0,2.7576822269484196
1.0,1.0,43.0,200.0,1.0,2.758524643853291
1.0,1.0,46.0,200.0,1.0,2.735443746526468
1.0,1.0,50.0,200.0,1.0,2.82143398734862
1.0,1.0,54.0,200.0,1.0,2.913668121716678
1.0,1.0,58.0,200.0,1.0,2.9164694830484006
1.0,1.0,63.0,200.0,1.0,3.0086497001796837
1.0,1.0,68.0,200.0,1.0,3.093359998592403
1.0,1.0,73.0,200.0,1.0,3.1971897031311878
1.0,1.0,79.0,200.0,1.0,3.5630416798894884
1.0,1.0,85.0,200.0,1.0,3.631582026077343
1.0,1.0,92.0,200.0,1.0,3.9456414802980246
1.0,1.0,100.0,200.0,1.0,4.328152694903662
1.0,1.0,108.0,200.0,1.0,4.712118642249982
1.0,1.0,116.0,200.0,1.0,4.833966731827706
1.0,1.0,126.0,200.0,1.0,5.047923255447361
1.0,1.0,136.0,200.0,1.0,6.861447437838641
1.0,1.0,147.0,200.0,1.0,8.097549317665802
1.0,1.0,158.0,200.0,1.0,9.786926056577792
1.0,1.0,171.0,200.0,1.0,18.217469707211425
1.0,1.0,185.0,200.0,1.0,26.022277711797447
1.0,1.0,200.0,200.0,1.0,49.7430735045679
1.0,1.0,216.0,200.0,1.0,17.421271755945096
1.0,1.0,234.0,200.0,1.0,12.822695667561401
1.0,1.0,254.0,200.0,1.0,9.452663144247133
1.0,1.0,275.0,200.0,1.0,6.878933925569075
1.0,1.0,297.0,200.0,1.0,5.322036794736294
1.0,1.0,322.0,200.0,1.0,4.699118163350516
1.0,1.0,348.0,200.0,1.0,4.080957832802131
1.0,1.0,377.0,200.0,1.0,3.736167461883396
1.0,1.0,408.0,200.0,1.0,3.4647423386482834
1.0,1.0,442.0,200.0,1.0,3.2815395303881436
1.0,1.0,479.0,200.0,1.0,3.103320233076855
1.0,1.0,518.0,200.0,1.0,2.8513659193042
1.0,1.0,561.0,200.0,1.0,2.7645080682242376
1.0,1.0,608.0,200.0,1.0,2.6803840957656546
1.0,1.0,658.0,200.0,1.0,2.5512511005414806
1.0,1.0,712.0,200.0,1.0,2.5052998100193467
1.0,1.0,771.0,200.0,1.0,2.4601462018584614
1.0,1.0,835.0,200.0,1.0,2.393179941633719
1.0,1.0,904.0,200.0,1.0,2.3578374306949925
1.0,1.0,979.0,200.0,1.0,2.3135251720636654
1.0,1.0,1059.0,200.0,1.0,2.2751947458431325
1.0,1.0,1147.0,200.0,1.0,2.2160044278268134
1.0,1.0,1242.0,200.0,1.0,2.173115888517982
1.0,1.0,1344.0,200.0,1.0,2.1458396362734913
1.0,1.0,1455.0,200.0,1.0,2.1035895993130405
1.0,1.0,1576.0,200.0,1.0,2.075544028736769
1.0,1.0,1706.0,200.0,1.0,2.049111108791359
1.0,1.0,1847.0,200.0,1.0,2.0086231175432125
1.0,1.0,2000.0,200.0,1.0,1.9871689223197988
1.0,1.0,20.0,200.0,2.333333333333333,3.8259800720322326
1.0,1.0,21.0,200.0,2.333333333333333,3.8356793481142186
1.0,1.0,23.0,200.0,2.333333333333333,3.842414003806781
1.0,1.0,25.0,200.0,2.333333333333333,3.957499450079283
1.0,1.0,27.0,200.0,2.333333333333333,3.9637591355347896
1.0,1.0,29.0,200.0,2.333333333333333,3.99092072969872
1.0,1.0,31.0,200.0,2.333333333333333,4.037751246490893
1.0,1.0,34.0,200.0,2.333333333333333,4.471176176914733
1.0,1.0,36.0,200.0,2.333333333333333,4.534698001208166
1.0,1.0,39.0,200.0,2.333333333333333,4.624591004998689
