λ,μ,p,n,snr,MSE
1.0,1.0,1353.0,20.0,2.333333333333333,2.3736863488824866
1.0,1.0,1463.0,20.0,2.333333333333333,2.365754572182898
1.0,1.0,1582.0,20.0,2.333333333333333,2.3672760967462185
1.0,1.0,1710.0,20.0,2.333333333333333,2.352445014058372
1.0,1.0,1849.0,20.0,2.333333333333333,2.3940478602648865
1.0,1.0,2000.0,20.0,2.333333333333333,2.397065542367626
1.0,1.0,2.0,20.0,3.6666666666666665,0.0038836763146186224
1.0,1.0,3.0,20.0,3.6666666666666665,0.032232519488954406
1.0,1.0,4.0,20.0,3.6666666666666665,0.07397709832560075
1.0,1.0,5.0,20.0,3.6666666666666665,0.09477202672226362
1.0,1.0,6.0,20.0,3.6666666666666665,0.11985758260251578
1.0,1.0,7.0,20.0,3.6666666666666665,0.6028672939297921
1.0,1.0,8.0,20.0,3.6666666666666665,0.6866300865735158
1.0,1.0,9.0,20.0,3.6666666666666665,1.087841571758924
1.0,1.0,10.0,20.0,3.6666666666666665,1.0623018168134033
1.0,1.0,11.0,20.0,3.6666666666666665,1.120798017029141
1.0,1.0,12.0,20.0,3.6666666666666665,1.170550184056044
1.0,1.0,13.0,20.0,3.6666666666666665,1.1896135468394382
1.0,1.0,14.0,20.0,3.6666666666666665,1.216074627139778
1.0,1.0,15.0,20.0,3.6666666666666665,4.037550899076546
1.0,1.0,17.0,20.0,3.6666666666666665,2.3701905373495205
1.0,1.0,18.0,20.0,3.6666666666666665,7.521693189055712
1.0,1.0,20.0,20.0,3.6666666666666665,70.41487467658352
1.0,1.0,21.0,20.0,3.6666666666666665,44.098990488063635
1.0,1.0,23.0,20.0,3.6666666666666665,7.87233636542912
1.0,1.0,25.0,20.0,3.6666666666666665,4.842301346818365
1.0,1.0,27.0,20.0,3.6666666666666665,3.4390944625087863
1.0,1.0,29.0,20.0,3.6666666666666665,2.651902117163928
1.0,1.0,31.0,20.0,3.6666666666666665,2.4442753367974874
1.0,1.0,34.0,20.0,3.6666666666666665,2.473912124055
1.0,1.0,37.0,20.0,3.6666666666666665,2.2408046075517856
1.0,1.0,40.0,20.0,3.6666666666666665,2.4269113771645934
1.0,1.0,43.0,20.0,3.6666666666666665,2.5575809501346507
1.0,1.0,47.0,20.0,3.6666666666666665,2.5658564613369874
1.0,1.0,51.0,20.0,3.6666666666666665,2.713246214795264
1.0,1.0,55.0,20.0,3.6666666666666665,3.0671177814272026
1.0,1.0,59.0,20.0,3.6666666666666665,2.9965418135535558
1.0,1.0,64.0,20.0,3.6666666666666665,3.029081421423319
1.0,1.0,69.0,20.0,3.6666666666666665,2.97821536861949
1.0,1.0,75.0,20.0,3.6666666666666665,3.018504343137589
1.0,1.0,81.0,20.0,3.6666666666666665,3.3056288290583056
1.0,1.0,88.0,20.0,3.6666666666666665,3.2416090021913684
1.0,1.0,95.0,20.0,3.6666666666666665,3.2535212203986847
1.0,1.0,103.0,20.0,3.6666666666666665,3.275913732282146
1.0,1.0,111.0,20.0,3.6666666666666665,3.346553155929425
1.0,1.0,120.0,20.0,3.6666666666666665,3.3947454766044167
1.0,1.0,130.0,20.0,3.6666666666666665,3.317382681988529
1.0,1.0,140.0,20.0,3.6666666666666665,3.340732125666765
1.0,1.0,152.0,20.0,3.6666666666666665,3.35753045811924
1.0,1.0,164.0,20.0,3.6666666666666665,3.3567845180845035
1.0,1.0,177.0,20.0,3.6666666666666665,3.4731584085265275
1.0,1.0,192.0,20.0,3.6666666666666665,3.495732031052903
1.0,1.0,208.0,20.0,3.6666666666666665,3.489139437520374
1.0,1.0,224.0,20.0,3.6666666666666665,3.4896737794360555
1.0,1.0,243.0,20.0,3.6666666666666665,3.4842890462137044
1.0,1.0,262.0,20.0,3.6666666666666665,3.446242323319107
1.0,1.0,284.0,20.0,3.6666666666666665,3.4921423651110293
1.0,1.0,307.0,20.0,3.6666666666666665,3.504986310585706
1.0,1.0,332.0,20.0,3.6666666666666665,3.4954487735636124
1.0,1.0,359.0,20.0,3.6666666666666665,3.536017538391429
1.0,1.0,388.0,20.0,3.6666666666666665,3.525765103535757
1.0,1.0,419.0,20.0,3.6666666666666665,3.5656676446701474
1.0,1.0,454.0,20.0,3.6666666666666665,3.4996474896018275
1.0,1.0,490.0,20.0,3.6666666666666665,3.536053428518487
1.0,1.0,530.0,20.0,3.6666666666666665,3.587295526716439
1.0,1.0,573.0,20.0,3.6666666666666665,3.59292193861865
1.0,1.0,620.0,20.0,3.6666666666666665,3.649670598667285
1.0,1.0,670.0,20.0,3.6666666666666665,3.6655441145472403
1.0,1.0,725.0,20.0,3.6666666666666665,3.723320235029183
1.0,1.0,784.0,20.0,3.6666666666666665,3.719735990875431
1.0,1.0,847.0,20.0,3.6666666666666665,3.6912264941026303
1.0,1.0,916.0,20.0,3.6666666666666665,3.712455906210235
1.0,1.0,990.0,20.0,3.6666666666666665,3.6850765106750942
1.0,1.0,1071.0,20.0,3.6666666666666665,3.724113982118437
1.0,1.0,1158.0,20.0,3.6666666666666665,3.727231658014339
1.0,1.0,1252.0,20.0,3.6666666666666665,3.7267683638779125
1.0,1.0,1353.0,20.0,3.6666666666666665,3.7231095431713097
1.0,1.0,1463.0,20.0,3.6666666666666665,3.7115603349479693
1.0,1.0,1582.0,20.0,3.6666666666666665,3.7142630302601507
1.0,1.0,1710.0,20.0,3.6666666666666665,3.691832920441786
1.0,1.0,1849.0,20.0,3.6666666666666665,3.7573912254095703
1.0,1.0,2000.0,20.0,3.6666666666666665,3.7614680804531293
1.0,1.0,2.0,20.0,5.0,0.0038836763146186436
1.0,1.0,3.0,20.0,5.0,0.03223251948895445
1.0,1.0,4.0,20.0,5.0,0.07397709832560062
1.0,1.0,5.0,20.0,5.0,0.09477202672226345
1.0,1.0,6.0,20.0,5.0,0.11985758260251575
1.0,1.0,7.0,20.0,5.0,0.6028672939297919
1.0,1.0,8.0,20.0,5.0,0.6866300865735153
1.0,1.0,9.0,20.0,5.0,1.0878415717589247
1.0,1.0,10.0,20.0,5.0,1.0623018168134037
1.0,1.0,11.0,20.0,5.0,1.120798017029142
1.0,1.0,12.0,20.0,5.0,1.1705501840560442
1.0,1.0,13.0,20.0,5.0,1.1896135468394382
1.0,1.0,14.0,20.0,5.0,1.2160746271397778
1.0,1.0,15.0,20.0,5.0,4.037550899076544
1.0,1.0,17.0,20.0,5.0,2.370190537349513
1.0,1.0,18.0,20.0,5.0,7.521693189055694
1.0,1.0,20.0,20.0,5.0,70.41487467658236
1.0,1.0,21.0,20.0,5.0,44.10720423273717
1.0,1.0,23.0,20.0,5.0,7.99654416419254
1.0,1.0,25.0,20.0,5.0,5.055196183422604
1.0,1.0,27.0,20.0,5.0,3.6998645992178396
1.0,1.0,29.0,20.0,5.0,2.92648770606279
1.0,1.0,31.0,20.0,5.0,2.7620275300583397
1.0,1.0,34.0,20.0,5.0,2.8325695936818245
1.0,1.0,37.0,20.0,5.0,2.643064842923674
1.0,1.0,40.0,20.0,5.0,2.91879014676551
1.0,1.0,43.0,20.0,5.0,3.130099068888645
1.0,1.0,47.0,20.0,5.0,3.21843026809472
1.0,1.0,51.0,20.0,5.0,3.469278337488219
1.0,1.0,55.0,20.0,5.0,3.9655141518327794
1.0,1.0,59.0,20.0,5.0,3.891815883214966
1.0,1.0,64.0,20.0,5.0,3.958946911336501
1.0,1.0,69.0,20.0,5.0,3.9060140858307073
1.0,1.0,75.0,20.0,5.0,3.9880973917094646
1.0,1.0,81.0,20.0,5.0,4.398082343980843
1.0,1.0,88.0,20.0,5.0,4.325430612108388
1.0,1.0,95.0,20.0,5.0,4.347913160619732
1.0,1.0,103.0,20.0,5.0,4.385723196259139
1.0,1.0,111.0,20.0,5.0,4.483791246118684
1.0,1.0,120.0,20.0,5.0,4.558213633649155
1.0,1.0,130.0,20.0,5.0,4.456941450171737
1.0,1.0,140.0,20.0,5.0,4.4988553894401075
1.0,1.0,152.0,20.0,5.0,4.524157338669797
1.0,1.0,164.0,20.0,5.0,4.5352558348743255
1.0,1.0,177.0,20.0,5.0,4.696244689095535
1.0,1.0,192.0,20.0,5.0,4.728035134756289
1.0,1.0,208.0,20.0,5.0,4.723564845232939
1.0,1.0,224.0,20.0,5.0,4.726529425645353
1.0,1.0,243.0,20.0,5.0,4.724131215192941
1.0,1.0,262.0,20.0,5.0,4.6739960728943855
1.0,1.0,284.0,20.0,5.0,4.7382575609977025
1.0,1.0,307.0,20.0,5.0,4.7574979916103155
1.0,1.0,332.0,20.0,5.0,4.745041170235463
1.0,1.0,359.0,20.0,5.0,4.801739474957926
1.0,1.0,388.0,20.0,5.0,4.789192940891277
1.0,1.0,419.0,20.0,5.0,4.844833264410112
1.0,1.0,454.0,20.0,5.0,4.755788131326481
1.0,1.0,490.0,20.0,5.0,4.8062917529706555
1.0,1.0,530.0,20.0,5.0,4.877010602869898
1.0,1.0,573.0,20.0,5.0,4.886302258815617
1.0,1.0,620.0,20.0,5.0,4.963915407788914
1.0,1.0,670.0,20.0,5.0,4.9855075105271975
1.0,1.0,725.0,20.0,5.0,5.065296531409567
1.0,1.0,784.0,20.0,5.0,5.061560814068525
1.0,1.0,847.0,20.0,5.0,5.0238393250764055
1.0,1.0,916.0,20.0,5.0,5.05333784232365
1.0,1.0,990.0,20.0,5.0,5.0177516741112695
1.0,1.0,1071.0,20.0,5.0,5.070954689714042
1.0,1.0,1158.0,20.0,5.0,5.075781390769823
1.0,1.0,1252.0,20.0,5.0,5.075692881474021
1.0,1.0,1353.0,20.0,5.0,5.07257509520178
1.0,1.0,1463.0,20.0,5.0,5.0574581310895015
1.0,1.0,1582.0,20.0,5.0,5.0613192293511196
1.0,1.0,1710.0,20.0,5.0,5.031340995739819
1.0,1.0,1849.0,20.0,5.0,5.120831113939602
1.0,1.0,2000.0,20.0,5.0,5.125814980138686
1.5,1.0,2.0,20.0,1.0,0.004001441604863843
1.5,1.0,3.0,20.0,1.0,0.033446518164885634
1.5,1.0,4.0,20.0,1.0,0.07390467388640354
1.5,1.0,5.0,20.0,1.0,0.09372525914025687
1.5,1.0,6.0,20.0,1.0,0.1192576273811032
1.5,1.0,7.0,20.0,1.0,0.6066080596931551
1.5,1.0,8.0,20.0,1.0,0.6880108507239171
1.5,1.0,9.0,20.0,1.0,1.07666333762158
1.5,1.0,10.0,20.0,1.0,1.0511988415049247
1.5,1.0,11.0,20.0,1.0,1.1077239586074639
1.5,1.0,12.0,20.0,1.0,1.1654010682542717
1.5,1.0,13.0,20.0,1.0,1.187688465959813
1.5,1.0,14.0,20.0,1.0,1.215571409337095
1.5,1.0,15.0,20.0,1.0,4.024541501672126
1.5,1.0,17.0,20.0,1.0,2.4090858104927086
1.5,1.0,18.0,20.0,1.0,7.388790957345373
1.5,1.0,20.0,20.0,1.0,64.73212954970346
1.5,1.0,21.0,20.0,1.0,42.06577733018167
1.5,1.0,23.0,20.0,1.0,7.57636354289421
1.5,1.0,25.0,20.0,1.0,4.413513495686364
1.5,1.0,27.0,20.0,1.0,2.92056184384437
1.5,1.0,29.0,20.0,1.0,2.1035283463184955
1.5,1.0,31.0,20.0,1.0,1.8137977884602223
1.5,1.0,34.0,20.0,1.0,1.75589497367363
1.5,1.0,37.0,20.0,1.0,1.439045571811932
1.5,1.0,40.0,20.0,1.0,1.4517468210641657
1.5,1.0,43.0,20.0,1.0,1.4284363042087302
1.5,1.0,47.0,20.0,1.0,1.2758659590418404
1.5,1.0,51.0,20.0,1.0,1.2298017158208396
1.5,1.0,55.0,20.0,1.0,1.292881024404319
1.5,1.0,59.0,20.0,1.0,1.2273968660301575
1.5,1.0,64.0,20.0,1.0,1.1965831001422589
1.5,1.0,69.0,20.0,1.0,1.1484362870702576
1.5,1.0,75.0,20.0,1.0,1.113565658402945
1.5,1.0,81.0,20.0,1.0,1.163942754137385
1.5,1.0,88.0,20.0,1.0,1.119311278679382
1.5,1.0,95.0,20.0,1.0,1.1074148355706068
1.5,1.0,103.0,20.0,1.0,1.1042728358692464
1.5,1.0,111.0,20.0,1.0,1.1248640971985124
1.5,1.0,120.0,20.0,1.0,1.1298071086981993
1.5,1.0,130.0,20.0,1.0,1.0949942110954585
1.5,1.0,140.0,20.0,1.0,1.0883220099589277
1.5,1.0,152.0,20.0,1.0,1.0919400555734755
1.5,1.0,164.0,20.0,1.0,1.0795012779669244
1.5,1.0,177.0,20.0,1.0,1.1173571545817846
1.5,1.0,192.0,20.0,1.0,1.1272164341796667
1.5,1.0,208.0,20.0,1.0,1.1216623562832835
1.5,1.0,224.0,20.0,1.0,1.123316699855448
1.5,1.0,243.0,20.0,1.0,1.1166250926367043
1.5,1.0,262.0,20.0,1.0,1.1073314933356808
1.5,1.0,284.0,20.0,1.0,1.1354991727650252
1.5,1.0,307.0,20.0,1.0,1.1510643069062434
1.5,1.0,332.0,20.0,1.0,1.1645266215153387
1.5,1.0,359.0,20.0,1.0,1.1979625859180805
1.5,1.0,388.0,20.0,1.0,1.2065180178336519
1.5,1.0,419.0,20.0,1.0,1.2387393829098403
1.5,1.0,454.0,20.0,1.0,1.2294893763682717
1.5,1.0,490.0,20.0,1.0,1.2556691140531966
1.5,1.0,530.0,20.0,1.0,1.3007941832278824
1.5,1.0,573.0,20.0,1.0,1.3295339527485168
1.5,1.0,620.0,20.0,1.0,1.378973131185571
1.5,1.0,670.0,20.0,1.0,1.4195692954909545
1.5,1.0,725.0,20.0,1.0,1.472699609199945
1.5,1.0,784.0,20.0,1.0,1.5064324247062726
1.5,1.0,847.0,20.0,1.0,1.532378733576552
1.5,1.0,916.0,20.0,1.0,1.5838920240773815
1.5,1.0,990.0,20.0,1.0,1.6241457976208946
1.5,1.0,1071.0,20.0,1.0,1.6904203711719925
1.5,1.0,1158.0,20.0,1.0,1.7488809220851231
1.5,1.0,1252.0,20.0,1.0,1.8057454696306894
1.5,1.0,1353.0,20.0,1.0,1.861367894446303
1.5,1.0,1463.0,20.0,1.0,1.9182209691899268
1.5,1.0,1582.0,20.0,1.0,1.9917809367763752
1.5,1.0,1710.0,20.0,1.0,2.0589633733591493
1.5,1.0,1849.0,20.0,1.0,2.1677123468022197
1.5,1.0,2000.0,20.0,1.0,2.2615146264303783
1.5,1.0,2.0,20.0,2.333333333333333,0.004001441604863847
1.5,1.0,3.0,20.0,2.333333333333333,0.033446518164885614
1.5,1.0,4.0,20.0,2.333333333333333,0.0739046738864035
1.5,1.0,5.0,20.0,2.333333333333333,0.09372525914025694
1.5,1.0,6.0,20.0,2.333333333333333,0.11925762738110333
1.5,1.0,7.0,20.0,2.333333333333333,0.6066080596931556
1.5,1.0,8.0,20.0,2.333333333333333,0.6880108507239172
1.5,1.0,9.0,20.0,2.333333333333333,1.0766633376215806
1.5,1.0,10.0,20.0,2.333333333333333,1.0511988415049247
1.5,1.0,11.0,20.0,2.333333333333333,1.1077239586074625
1.5,1.0,12.0,20.0,2.333333333333333,1.1654010682542717
1.5,1.0,13.0,20.0,2.333333333333333,1.1876884659598126
1.5,1.0,14.0,20.0,2.333333333333333,1.2155714093370955
1.5,1.0,15.0,20.0,2.333333333333333,4.024541501672158
1.5,1.0,17.0,20.0,2.333333333333333,2.4090858104927197
1.5,1.0,18.0,20.0,2.333333333333333,7.388790957345275
1.5,1.0,20.0,20.0,2.333333333333333,64.73212954970242
1.5,1.0,21.0,20.0,2.333333333333333,42.07405371038448
1.5,1.0,23.0,20.0,2.333333333333333,7.702216370495157
1.5,1.0,25.0,20.0,2.333333333333333,4.6212733393083365
1.5,1.0,27.0,20.0,2.333333333333333,3.188081159565603
1.5,1.0,29.0,20.0,2.333333333333333,2.3865291647984566
1.5,1.0,31.0,20.0,2.333333333333333,2.142540903518988
1.5,1.0,34.0,20.0,2.333333333333333,2.1276850818221376
1.5,1.0,37.0,20.0,2.333333333333333,1.8560115610265318
1.5,1.0,40.0,20.0,2.333333333333333,1.9658694559601544
1.5,1.0,43.0,20.0,2.333333333333333,2.0308963948201173
1.5,1.0,47.0,20.0,2.333333333333333,1.9622802307971614
1.5,1.0,51.0,20.0,2.333333333333333,2.0292126911536745
1.5,1.0,55.0,20.0,2.333333333333333,2.22576942194298
1.5,1.0,59.0,20.0,2.333333333333333,2.1545864828090813
1.5,1.0,64.0,20.0,2.333333333333333,2.1693117781625806
1.5,1.0,69.0,20.0,2.333333333333333,2.1127019697701312
1.5,1.0,75.0,20.0,2.333333333333333,2.120411527373229
1.5,1.0,81.0,20.0,2.333333333333333,2.2998797425856425
1.5,1.0,88.0,20.0,2.333333333333333,2.2492814525523226
1.5,1.0,95.0,20.0,2.333333333333333,2.245579524963517
1.5,1.0,103.0,20.0,2.333333333333333,2.2659266146048234
1.5,1.0,111.0,20.0,2.333333333333333,2.3204308595436642
1.5,1.0,120.0,20.0,2.333333333333333,2.363001454575242
1.5,1.0,130.0,20.0,2.333333333333333,2.299825330419411
1.5,1.0,140.0,20.0,2.333333333333333,2.321240893321678
1.5,1.0,152.0,20.0,2.333333333333333,2.3413278571371423
1.5,1.0,164.0,20.0,2.333333333333333,2.3502983381135913
1.5,1.0,177.0,20.0,2.333333333333333,2.4468777571336267
1.5,1.0,192.0,20.0,2.333333333333333,2.475498418164578
1.5,1.0,208.0,20.0,2.333333333333333,2.478713751030839
1.5,1.0,224.0,20.0,2.333333333333333,2.4951936399621353
1.5,1.0,243.0,20.0,2.333333333333333,2.498842624483911
1.5,1.0,262.0,20.0,2.333333333333333,2.4833506560186174
1.5,1.0,284.0,20.0,2.333333333333333,2.555202310880212
1.5,1.0,307.0,20.0,2.333333333333333,2.5990417595151643
1.5,1.0,332.0,20.0,2.333333333333333,2.6338115362785617
1.5,1.0,359.0,20.0,2.333333333333333,2.71432977764357
1.5,1.0,388.0,20.0,2.333333333333333,2.7438227111129536
1.5,1.0,419.0,20.0,2.333333333333333,2.8232292707518774
1.5,1.0,454.0,20.0,2.333333333333333,2.807286858044536
1.5,1.0,490.0,20.0,2.333333333333333,2.8729404418407705
1.5,1.0,530.0,20.0,2.333333333333333,2.9801634491846563
1.5,1.0,573.0,20.0,2.333333333333333,3.0522606212824654
1.5,1.0,620.0,20.0,2.333333333333333,3.1683374250510314
1.5,1.0,670.0,20.0,2.333333333333333,3.265871123102259
1.5,1.0,725.0,20.0,2.333333333333333,3.391311373490204
1.5,1.0,784.0,20.0,2.333333333333333,3.47512215883341
1.5,1.0,847.0,20.0,2.333333333333333,3.538344167221633
1.5,1.0,916.0,20.0,2.333333333333333,3.663211048174105
1.5,1.0,990.0,20.0,2.333333333333333,3.763173878588379
1.5,1.0,1071.0,20.0,2.333333333333333,3.918332339959996
1.5,1.0,1158.0,20.0,2.333333333333333,4.055623877164004
1.5,1.0,1252.0,20.0,2.333333333333333,4.190933601075469
1.5,1.0,1353.0,20.0,2.333333333333333,4.324197470247223
1.5,1.0,1463.0,20.0,2.333333333333333,4.459901345647981
