λ,μ,p,n,snr,MSE
1.0,1.0,109.0,50.0,3.6666666666666665,2.554179597156942
1.0,1.0,118.0,50.0,3.6666666666666665,2.545315732156084
1.0,1.0,127.0,50.0,3.6666666666666665,2.4782812928572806
1.0,1.0,138.0,50.0,3.6666666666666665,2.5040041813948575
1.0,1.0,149.0,50.0,3.6666666666666665,2.7083178333374502
1.0,1.0,161.0,50.0,3.6666666666666665,2.9049116441961536
1.0,1.0,174.0,50.0,3.6666666666666665,3.0464579842588475
1.0,1.0,188.0,50.0,3.6666666666666665,2.954750917272343
1.0,1.0,203.0,50.0,3.6666666666666665,3.016451097028669
1.0,1.0,220.0,50.0,3.6666666666666665,3.090048359819624
1.0,1.0,238.0,50.0,3.6666666666666665,3.191130516961154
1.0,1.0,257.0,50.0,3.6666666666666665,3.2214051258006147
1.0,1.0,278.0,50.0,3.6666666666666665,3.3428311553551167
1.0,1.0,301.0,50.0,3.6666666666666665,3.291973844030952
1.0,1.0,325.0,50.0,3.6666666666666665,3.3457180371435635
1.0,1.0,352.0,50.0,3.6666666666666665,3.2755162469193246
1.0,1.0,380.0,50.0,3.6666666666666665,3.418395376403775
1.0,1.0,411.0,50.0,3.6666666666666665,3.416454784773008
1.0,1.0,444.0,50.0,3.6666666666666665,3.391438518063916
1.0,1.0,481.0,50.0,3.6666666666666665,3.3932031374181477
1.0,1.0,520.0,50.0,3.6666666666666665,3.475188545780185
1.0,1.0,562.0,50.0,3.6666666666666665,3.45318515394181
1.0,1.0,608.0,50.0,3.6666666666666665,3.488027460565563
1.0,1.0,657.0,50.0,3.6666666666666665,3.5077159542119394
1.0,1.0,710.0,50.0,3.6666666666666665,3.519407651922416
1.0,1.0,768.0,50.0,3.6666666666666665,3.531436309379121
1.0,1.0,830.0,50.0,3.6666666666666665,3.5540709900660237
1.0,1.0,898.0,50.0,3.6666666666666665,3.4943693366371344
1.0,1.0,971.0,50.0,3.6666666666666665,3.4909531935330538
1.0,1.0,1049.0,50.0,3.6666666666666665,3.520077196692025
1.0,1.0,1135.0,50.0,3.6666666666666665,3.537107010827528
1.0,1.0,1227.0,50.0,3.6666666666666665,3.5205632331449612
1.0,1.0,1326.0,50.0,3.6666666666666665,3.5376916797668208
1.0,1.0,1434.0,50.0,3.6666666666666665,3.563467028660333
1.0,1.0,1550.0,50.0,3.6666666666666665,3.5648339988947284
1.0,1.0,1676.0,50.0,3.6666666666666665,3.568284937742861
1.0,1.0,1812.0,50.0,3.6666666666666665,3.598624349274087
1.0,1.0,1960.0,50.0,3.6666666666666665,3.6114779433602235
1.0,1.0,2119.0,50.0,3.6666666666666665,3.6053511982742648
1.0,1.0,2291.0,50.0,3.6666666666666665,3.5702182737361587
1.0,1.0,2477.0,50.0,3.6666666666666665,3.5627997840800263
1.0,1.0,2678.0,50.0,3.6666666666666665,3.5747369749529136
1.0,1.0,2895.0,50.0,3.6666666666666665,3.6115172461610348
1.0,1.0,3130.0,50.0,3.6666666666666665,3.561596004461059
1.0,1.0,3384.0,50.0,3.6666666666666665,3.5858848468181312
1.0,1.0,3659.0,50.0,3.6666666666666665,3.586068070001604
1.0,1.0,3956.0,50.0,3.6666666666666665,3.57983322000053
1.0,1.0,4277.0,50.0,3.6666666666666665,3.6161476365785514
1.0,1.0,4624.0,50.0,3.6666666666666665,3.6232576951090314
1.0,1.0,5000.0,50.0,3.6666666666666665,3.6348065476550984
1.0,1.0,5.0,50.0,5.0,0.1734499463211308
1.0,1.0,6.0,50.0,5.0,0.16741936928354487
1.0,1.0,7.0,50.0,5.0,0.17237292019331898
1.0,1.0,8.0,50.0,5.0,0.17928505539817766
1.0,1.0,9.0,50.0,5.0,0.17851151296177117
1.0,1.0,10.0,50.0,5.0,0.18435632547723943
1.0,1.0,11.0,50.0,5.0,0.2826390474069614
1.0,1.0,12.0,50.0,5.0,0.2824977360131652
1.0,1.0,13.0,50.0,5.0,0.2831763997782274
1.0,1.0,14.0,50.0,5.0,0.2661701779842811
1.0,1.0,15.0,50.0,5.0,0.34745757434318647
1.0,1.0,17.0,50.0,5.0,0.4704160567746714
1.0,1.0,18.0,50.0,5.0,0.4717296215425974
1.0,1.0,19.0,50.0,5.0,0.5820697636176743
1.0,1.0,21.0,50.0,5.0,0.6043432271076179
1.0,1.0,23.0,50.0,5.0,0.95768708942191
1.0,1.0,25.0,50.0,5.0,1.0407905197139462
1.0,1.0,27.0,50.0,5.0,1.0909930870838342
1.0,1.0,29.0,50.0,5.0,1.215377280566057
1.0,1.0,31.0,50.0,5.0,1.6388898000627607
1.0,1.0,34.0,50.0,5.0,1.6498804693629292
1.0,1.0,36.0,50.0,5.0,1.8731855174033185
1.0,1.0,39.0,50.0,5.0,4.149823555402487
1.0,1.0,42.0,50.0,5.0,3.9662534419555633
1.0,1.0,46.0,50.0,5.0,3.1228370690019362
1.0,1.0,50.0,50.0,5.0,18.032287206971347
1.0,1.0,54.0,50.0,5.0,6.367037420920062
1.0,1.0,58.0,50.0,5.0,5.40719214551149
1.0,1.0,63.0,50.0,5.0,4.83696973169887
1.0,1.0,68.0,50.0,5.0,4.231681382993215
1.0,1.0,73.0,50.0,5.0,3.3249365473994774
1.0,1.0,79.0,50.0,5.0,3.024263093600254
1.0,1.0,86.0,50.0,5.0,3.1466257013185794
1.0,1.0,93.0,50.0,5.0,3.1124989106860403
1.0,1.0,101.0,50.0,5.0,3.0610931352662596
1.0,1.0,109.0,50.0,5.0,3.202002421056841
1.0,1.0,118.0,50.0,5.0,3.2081923918048183
1.0,1.0,127.0,50.0,5.0,3.169335790267167
1.0,1.0,138.0,50.0,5.0,3.218400276671243
1.0,1.0,149.0,50.0,5.0,3.516381460374393
1.0,1.0,161.0,50.0,5.0,3.7876055043611725
1.0,1.0,174.0,50.0,5.0,3.998695840036159
1.0,1.0,188.0,50.0,5.0,3.899543029480776
1.0,1.0,203.0,50.0,5.0,3.996425550589338
1.0,1.0,220.0,50.0,5.0,4.103998854038135
1.0,1.0,238.0,50.0,5.0,4.247283543120014
1.0,1.0,257.0,50.0,5.0,4.299192778388418
1.0,1.0,278.0,50.0,5.0,4.467246852718578
1.0,1.0,301.0,50.0,5.0,4.40995663888317
1.0,1.0,325.0,50.0,5.0,4.4880689548349135
1.0,1.0,352.0,50.0,5.0,4.396408564566086
1.0,1.0,380.0,50.0,5.0,4.597851717510235
1.0,1.0,411.0,50.0,5.0,4.599859085206327
1.0,1.0,444.0,50.0,5.0,4.5713537347033215
1.0,1.0,481.0,50.0,5.0,4.580314178345487
1.0,1.0,520.0,50.0,5.0,4.6959096041268
1.0,1.0,562.0,50.0,5.0,4.666891154352081
1.0,1.0,608.0,50.0,5.0,4.717933954362109
1.0,1.0,657.0,50.0,5.0,4.7459449278531665
1.0,1.0,710.0,50.0,5.0,4.7643490631324275
1.0,1.0,768.0,50.0,5.0,4.783981967185642
1.0,1.0,830.0,50.0,5.0,4.822805084016842
1.0,1.0,898.0,50.0,5.0,4.74338007297148
1.0,1.0,971.0,50.0,5.0,4.740558854466879
1.0,1.0,1049.0,50.0,5.0,4.781159530908662
1.0,1.0,1135.0,50.0,5.0,4.804450506992879
1.0,1.0,1227.0,50.0,5.0,4.7817926334537155
1.0,1.0,1326.0,50.0,5.0,4.807576842868895
1.0,1.0,1434.0,50.0,5.0,4.845670720085036
1.0,1.0,1550.0,50.0,5.0,4.848766541819586
1.0,1.0,1676.0,50.0,5.0,4.855597795879641
1.0,1.0,1812.0,50.0,5.0,4.899140516341186
1.0,1.0,1960.0,50.0,5.0,4.918368585648763
1.0,1.0,2119.0,50.0,5.0,4.910356184418042
1.0,1.0,2291.0,50.0,5.0,4.861894967722346
1.0,1.0,2477.0,50.0,5.0,4.852012420279221
1.0,1.0,2678.0,50.0,5.0,4.869402235557918
1.0,1.0,2895.0,50.0,5.0,4.919954755980578
1.0,1.0,3130.0,50.0,5.0,4.851361126207883
1.0,1.0,3384.0,50.0,5.0,4.884949723305945
1.0,1.0,3659.0,50.0,5.0,4.885330127972385
1.0,1.0,3956.0,50.0,5.0,4.877583329615369
1.0,1.0,4277.0,50.0,5.0,4.927210876850142
1.0,1.0,4624.0,50.0,5.0,4.9365298256599965
1.0,1.0,5000.0,50.0,5.0,4.953036780239017
1.5,1.0,5.0,50.0,1.0,0.1752035218285891
1.5,1.0,6.0,50.0,1.0,0.16902446447857808
1.5,1.0,7.0,50.0,1.0,0.17394317183340696
1.5,1.0,8.0,50.0,1.0,0.18074630063869093
1.5,1.0,9.0,50.0,1.0,0.17984934800173236
1.5,1.0,10.0,50.0,1.0,0.18605473536372766
1.5,1.0,11.0,50.0,1.0,0.2830299036330045
1.5,1.0,12.0,50.0,1.0,0.28257447918665723
1.5,1.0,13.0,50.0,1.0,0.28322094985569335
1.5,1.0,14.0,50.0,1.0,0.2664859639068459
1.5,1.0,15.0,50.0,1.0,0.34720274933866624
1.5,1.0,17.0,50.0,1.0,0.47103051911458726
1.5,1.0,18.0,50.0,1.0,0.472012152495368
1.5,1.0,19.0,50.0,1.0,0.5849525223570318
1.5,1.0,21.0,50.0,1.0,0.6078319057992502
1.5,1.0,23.0,50.0,1.0,0.9547061616642247
1.5,1.0,25.0,50.0,1.0,1.0381729812907317
1.5,1.0,27.0,50.0,1.0,1.0886061798724838
1.5,1.0,29.0,50.0,1.0,1.2148512421522586
1.5,1.0,31.0,50.0,1.0,1.638313872258431
1.5,1.0,34.0,50.0,1.0,1.6418722893877327
1.5,1.0,36.0,50.0,1.0,1.8664096567386155
1.5,1.0,39.0,50.0,1.0,4.161191644845274
1.5,1.0,42.0,50.0,1.0,3.9696742442624577
1.5,1.0,46.0,50.0,1.0,3.151688076623805
1.5,1.0,50.0,50.0,1.0,15.760006310467826
1.5,1.0,54.0,50.0,1.0,6.147613084387935
1.5,1.0,58.0,50.0,1.0,4.790585777846645
1.5,1.0,63.0,50.0,1.0,4.103723703418891
1.5,1.0,68.0,50.0,1.0,3.3722596112811325
1.5,1.0,73.0,50.0,1.0,2.5038292351120166
1.5,1.0,79.0,50.0,1.0,1.948468782299442
1.5,1.0,86.0,50.0,1.0,1.6360080102247658
1.5,1.0,93.0,50.0,1.0,1.4020852149542953
1.5,1.0,101.0,50.0,1.0,1.275730792877154
1.5,1.0,109.0,50.0,1.0,1.2583443232768765
1.5,1.0,118.0,50.0,1.0,1.2237669831090394
1.5,1.0,127.0,50.0,1.0,1.0996725981428888
1.5,1.0,138.0,50.0,1.0,1.0796482394017697
1.5,1.0,149.0,50.0,1.0,1.0950158972498802
1.5,1.0,161.0,50.0,1.0,1.1434605425931774
1.5,1.0,174.0,50.0,1.0,1.1495564901907416
1.5,1.0,188.0,50.0,1.0,1.0782374756190012
1.5,1.0,203.0,50.0,1.0,1.073057556955
1.5,1.0,220.0,50.0,1.0,1.082616697846837
1.5,1.0,238.0,50.0,1.0,1.1008996011403427
1.5,1.0,257.0,50.0,1.0,1.0917505849268678
1.5,1.0,278.0,50.0,1.0,1.131034891431117
1.5,1.0,301.0,50.0,1.0,1.0960351012033853
1.5,1.0,325.0,50.0,1.0,1.106529973803606
1.5,1.0,352.0,50.0,1.0,1.0804655785900605
1.5,1.0,380.0,50.0,1.0,1.11896371268936
1.5,1.0,411.0,50.0,1.0,1.1163927934681224
1.5,1.0,444.0,50.0,1.0,1.107539493877902
1.5,1.0,481.0,50.0,1.0,1.1058411380630415
1.5,1.0,520.0,50.0,1.0,1.1325691582772648
1.5,1.0,562.0,50.0,1.0,1.1338120908640725
1.5,1.0,608.0,50.0,1.0,1.1487100651225628
1.5,1.0,657.0,50.0,1.0,1.1597877736848072
1.5,1.0,710.0,50.0,1.0,1.1697340592177758
1.5,1.0,768.0,50.0,1.0,1.1836370477987885
1.5,1.0,830.0,50.0,1.0,1.1951004595146033
1.5,1.0,898.0,50.0,1.0,1.190178897978363
1.5,1.0,971.0,50.0,1.0,1.2043917554927495
1.5,1.0,1049.0,50.0,1.0,1.2337237922161461
1.5,1.0,1135.0,50.0,1.0,1.2552521374326697
1.5,1.0,1227.0,50.0,1.0,1.2669639170945137
1.5,1.0,1326.0,50.0,1.0,1.2919074366206222
1.5,1.0,1434.0,50.0,1.0,1.3202305251048105
1.5,1.0,1550.0,50.0,1.0,1.3405261795415182
1.5,1.0,1676.0,50.0,1.0,1.3739740202898894
1.5,1.0,1812.0,50.0,1.0,1.413223288230096
1.5,1.0,1960.0,50.0,1.0,1.454110519432447
1.5,1.0,2119.0,50.0,1.0,1.4895608533199447
1.5,1.0,2291.0,50.0,1.0,1.5134387972328245
1.5,1.0,2477.0,50.0,1.0,1.5589055560139433
1.5,1.0,2678.0,50.0,1.0,1.6088894022161897
1.5,1.0,2895.0,50.0,1.0,1.6682216491750013
1.5,1.0,3130.0,50.0,1.0,1.7094283638574823
1.5,1.0,3384.0,50.0,1.0,1.7803236707226322
1.5,1.0,3659.0,50.0,1.0,1.8455903624572683
1.5,1.0,3956.0,50.0,1.0,1.9104085169654397
1.5,1.0,4277.0,50.0,1.0,1.9999615657131489
1.5,1.0,4624.0,50.0,1.0,2.086294993228086
1.5,1.0,5000.0,50.0,1.0,2.178527856675616
1.5,1.0,5.0,50.0,2.333333333333333,0.17520352182858873
1.5,1.0,6.0,50.0,2.333333333333333,0.16902446447857797
1.5,1.0,7.0,50.0,2.333333333333333,0.17394317183340705
1.5,1.0,8.0,50.0,2.333333333333333,0.1807463006386909
1.5,1.0,9.0,50.0,2.333333333333333,0.17984934800173227
1.5,1.0,10.0,50.0,2.333333333333333,0.18605473536372696
1.5,1.0,11.0,50.0,2.333333333333333,0.28302990363300484
1.5,1.0,12.0,50.0,2.333333333333333,0.2825744791866573
1.5,1.0,13.0,50.0,2.333333333333333,0.2832209498556936
1.5,1.0,14.0,50.0,2.333333333333333,0.2664859639068462
1.5,1.0,15.0,50.0,2.333333333333333,0.3472027493386663
1.5,1.0,17.0,50.0,2.333333333333333,0.4710305191145863
1.5,1.0,18.0,50.0,2.333333333333333,0.4720121524953681
1.5,1.0,19.0,50.0,2.333333333333333,0.5849525223570319
1.5,1.0,21.0,50.0,2.333333333333333,0.6078319057992507
1.5,1.0,23.0,50.0,2.333333333333333,0.9547061616642243
1.5,1.0,25.0,50.0,2.333333333333333,1.0381729812907314
1.5,1.0,27.0,50.0,2.333333333333333,1.088606179872483
1.5,1.0,29.0,50.0,2.333333333333333,1.2148512421522584
1.5,1.0,31.0,50.0,2.333333333333333,1.6383138722584334
1.5,1.0,34.0,50.0,2.333333333333333,1.6418722893877309
1.5,1.0,36.0,50.0,2.333333333333333,1.8664096567386121
1.5,1.0,39.0,50.0,2.333333333333333,4.16119164484527
1.5,1.0,42.0,50.0,2.333333333333333,3.969674244262459
1.5,1.0,46.0,50.0,2.333333333333333,3.1516880766238144
1.5,1.0,50.0,50.0,2.333333333333333,15.760006310406915
1.5,1.0,54.0,50.0,2.333333333333333,6.197440216465712
1.5,1.0,58.0,50.0,2.333333333333333,4.952115092263237
