λ,μ,p,n,snr,MSE
1.0,1.0,20.0,200.0,1.0,0.13959192770348292
1.0,1.0,21.0,200.0,1.0,0.158715557860202
1.0,1.0,23.0,200.0,1.0,0.1651968233865406
1.0,1.0,25.0,200.0,1.0,0.168463167766628
1.0,1.0,27.0,200.0,1.0,0.2144689263527902
1.0,1.0,29.0,200.0,1.0,0.21778280643700346
1.0,1.0,31.0,200.0,1.0,0.21840287170142947
1.0,1.0,34.0,200.0,1.0,0.2281395794858143
1.0,1.0,36.0,200.0,1.0,0.2664154416968688
1.0,1.0,39.0,200.0,1.0,0.26272476253900484
1.0,1.0,43.0,200.0,1.0,0.26539623697876025
1.0,1.0,46.0,200.0,1.0,0.2733354344900532
1.0,1.0,50.0,200.0,1.0,0.3515486033708655
1.0,1.0,54.0,200.0,1.0,0.35773364640070227
1.0,1.0,58.0,200.0,1.0,0.3623739839289986
1.0,1.0,63.0,200.0,1.0,0.44177297238245644
1.0,1.0,68.0,200.0,1.0,0.44100205721722685
1.0,1.0,73.0,200.0,1.0,0.49113901240814084
1.0,1.0,79.0,200.0,1.0,0.5842659624672457
1.0,1.0,85.0,200.0,1.0,0.6955216960377105
1.0,1.0,92.0,200.0,1.0,0.7848715421690338
1.0,1.0,100.0,200.0,1.0,0.7814276277723813
1.0,1.0,108.0,200.0,1.0,0.7431910130937349
1.0,1.0,116.0,200.0,1.0,0.9525349423474059
1.0,1.0,126.0,200.0,1.0,1.1789264208744286
1.0,1.0,136.0,200.0,1.0,1.348519704321324
1.0,1.0,147.0,200.0,1.0,2.134430989380558
1.0,1.0,158.0,200.0,1.0,3.0869999110002024
1.0,1.0,171.0,200.0,1.0,3.3055937474279693
1.0,1.0,185.0,200.0,1.0,19.75374786025894
1.0,1.0,200.0,200.0,1.0,1669.8870586712521
1.0,1.0,216.0,200.0,1.0,24.953192747205716
1.0,1.0,234.0,200.0,1.0,10.597001082502704
1.0,1.0,254.0,200.0,1.0,4.478589005664226
1.0,1.0,275.0,200.0,1.0,3.1080732373399615
1.0,1.0,297.0,200.0,1.0,2.632477299263796
1.0,1.0,322.0,200.0,1.0,2.1708652587098336
1.0,1.0,348.0,200.0,1.0,1.9109873926476677
1.0,1.0,377.0,200.0,1.0,1.6917007239697222
1.0,1.0,408.0,200.0,1.0,1.513192012845666
1.0,1.0,442.0,200.0,1.0,1.418329950366936
1.0,1.0,479.0,200.0,1.0,1.3043437923068384
1.0,1.0,518.0,200.0,1.0,1.267009612866684
1.0,1.0,561.0,200.0,1.0,1.2190973584372302
1.0,1.0,608.0,200.0,1.0,1.1775257739604774
1.0,1.0,658.0,200.0,1.0,1.1674358721410871
1.0,1.0,712.0,200.0,1.0,1.1418778067926498
1.0,1.0,771.0,200.0,1.0,1.1220699419285127
1.0,1.0,835.0,200.0,1.0,1.0879994010568905
1.0,1.0,904.0,200.0,1.0,1.0794930297620118
1.0,1.0,979.0,200.0,1.0,1.0636519611510566
1.0,1.0,1059.0,200.0,1.0,1.040933125158466
1.0,1.0,1147.0,200.0,1.0,1.030371548996282
1.0,1.0,1242.0,200.0,1.0,1.0245474534714885
1.0,1.0,1344.0,200.0,1.0,1.0216695048048736
1.0,1.0,1455.0,200.0,1.0,1.022929540852159
1.0,1.0,1576.0,200.0,1.0,1.0201635254526267
1.0,1.0,1706.0,200.0,1.0,1.0234953784962193
1.0,1.0,1847.0,200.0,1.0,1.0388332784049352
1.0,1.0,2000.0,200.0,1.0,1.0315735640716732
1.0,1.0,20.0,200.0,2.333333333333333,0.13959192770348267
1.0,1.0,21.0,200.0,2.333333333333333,0.1587155578602016
1.0,1.0,23.0,200.0,2.333333333333333,0.16519682338654074
1.0,1.0,25.0,200.0,2.333333333333333,0.16846316776662829
1.0,1.0,27.0,200.0,2.333333333333333,0.21446892635279033
1.0,1.0,29.0,200.0,2.333333333333333,0.21778280643700354
1.0,1.0,31.0,200.0,2.333333333333333,0.21840287170142955
1.0,1.0,34.0,200.0,2.333333333333333,0.22813957948581406
1.0,1.0,36.0,200.0,2.333333333333333,0.2664154416968689
1.0,1.0,39.0,200.0,2.333333333333333,0.2627247625390051
1.0,1.0,43.0,200.0,2.333333333333333,0.26539623697876
1.0,1.0,46.0,200.0,2.333333333333333,0.27333543449005326
1.0,1.0,50.0,200.0,2.333333333333333,0.351548603370866
1.0,1.0,54.0,200.0,2.333333333333333,0.3577336464007026
1.0,1.0,58.0,200.0,2.333333333333333,0.3623739839289985
1.0,1.0,63.0,200.0,2.333333333333333,0.44177297238245666
1.0,1.0,68.0,200.0,2.333333333333333,0.44100205721722685
1.0,1.0,73.0,200.0,2.333333333333333,0.49113901240814073
1.0,1.0,79.0,200.0,2.333333333333333,0.5842659624672455
1.0,1.0,85.0,200.0,2.333333333333333,0.6955216960377101
1.0,1.0,92.0,200.0,2.333333333333333,0.7848715421690344
1.0,1.0,100.0,200.0,2.333333333333333,0.7814276277723816
1.0,1.0,108.0,200.0,2.333333333333333,0.7431910130937338
1.0,1.0,116.0,200.0,2.333333333333333,0.952534942347405
1.0,1.0,126.0,200.0,2.333333333333333,1.1789264208744268
1.0,1.0,136.0,200.0,2.333333333333333,1.3485197043213242
1.0,1.0,147.0,200.0,2.333333333333333,2.1344309893805615
1.0,1.0,158.0,200.0,2.333333333333333,3.0869999110002104
1.0,1.0,171.0,200.0,2.333333333333333,3.3055937474279227
1.0,1.0,185.0,200.0,2.333333333333333,19.75374786025893
1.0,1.0,200.0,200.0,2.333333333333333,1669.8870586707394
1.0,1.0,216.0,200.0,2.333333333333333,25.046288332876305
1.0,1.0,234.0,200.0,2.333333333333333,10.743430162697344
1.0,1.0,254.0,200.0,2.333333333333333,4.799192238236837
1.0,1.0,275.0,200.0,2.333333333333333,3.4882273004285103
1.0,1.0,297.0,200.0,2.333333333333333,3.0836667160120657
1.0,1.0,322.0,200.0,2.333333333333333,2.6782557572417613
1.0,1.0,348.0,200.0,2.333333333333333,2.5085211386289608
1.0,1.0,377.0,200.0,2.333333333333333,2.3625917247654065
1.0,1.0,408.0,200.0,2.333333333333333,2.212306678543874
1.0,1.0,442.0,200.0,2.333333333333333,2.179884017164543
1.0,1.0,479.0,200.0,2.333333333333333,2.088713646798518
1.0,1.0,518.0,200.0,2.333333333333333,2.1258019902144034
1.0,1.0,561.0,200.0,2.333333333333333,2.1043346953804853
1.0,1.0,608.0,200.0,2.333333333333333,2.0872766580628355
1.0,1.0,658.0,200.0,2.333333333333333,2.126654585140988
1.0,1.0,712.0,200.0,2.333333333333333,2.1338949099557323
1.0,1.0,771.0,200.0,2.333333333333333,2.143192349141433
1.0,1.0,835.0,200.0,2.333333333333333,2.1238536192708177
1.0,1.0,904.0,200.0,2.333333333333333,2.1438091717268772
1.0,1.0,979.0,200.0,2.333333333333333,2.130202814730701
