λ,μ,p,n,snr,MSE
1.0,1.0,20.0,200.0,1.0,1.311015539819056
1.0,1.0,20.0,200.0,2.333333333333333,1.3110155398190553
1.0,1.0,20.0,200.0,3.6666666666666665,1.3110155398190548
1.0,1.0,20.0,200.0,5.0,1.3110155398190535
1.0,1.0,40.0,200.0,1.0,1.5206740935473084
1.0,1.0,40.0,200.0,2.333333333333333,1.520674093547306
1.0,1.0,40.0,200.0,3.6666666666666665,1.5206740935473055
1.0,1.0,40.0,200.0,5.0,1.5206740935473018
1.0,1.0,60.0,200.0,1.0,1.695687247456432
1.0,1.0,60.0,200.0,2.333333333333333,1.6956872474564335
1.0,1.0,60.0,200.0,3.6666666666666665,1.6956872474564355
1.0,1.0,60.0,200.0,5.0,1.6956872474564348
1.0,1.0,80.0,200.0,1.0,1.87735249006024
1.0,1.0,80.0,200.0,2.333333333333333,1.877352490060238
1.0,1.0,80.0,200.0,3.6666666666666665,1.8773524900602334
1.0,1.0,80.0,200.0,5.0,1.8773524900602294
1.0,1.0,100.0,200.0,1.0,4.868421443105893
1.0,1.0,100.0,200.0,2.333333333333333,4.868421443105891
1.0,1.0,100.0,200.0,3.6666666666666665,4.868421443105886
1.0,1.0,100.0,200.0,5.0,4.868421443105881
1.0,1.0,120.0,200.0,1.0,6.412622397108284
1.0,1.0,120.0,200.0,2.333333333333333,6.412622397108316
1.0,1.0,120.0,200.0,3.6666666666666665,6.412622397108344
1.0,1.0,120.0,200.0,5.0,6.412622397108367
1.0,1.0,140.0,200.0,1.0,114.49759278552207
1.0,1.0,140.0,200.0,2.333333333333333,114.49759278551973
1.0,1.0,140.0,200.0,3.6666666666666665,114.49759278551738
1.0,1.0,140.0,200.0,5.0,114.49759278551491
1.0,1.0,160.0,200.0,1.0,13.127129929427452
1.0,1.0,160.0,200.0,2.333333333333333,13.965246273463066
1.0,1.0,160.0,200.0,3.6666666666666665,15.14601319806272
1.0,1.0,160.0,200.0,5.0,16.669430703226464
1.0,1.0,180.0,200.0,1.0,5.215911770414834
1.0,1.0,180.0,200.0,2.333333333333333,6.147897009563366
1.0,1.0,180.0,200.0,3.6666666666666665,7.757452350833622
1.0,1.0,180.0,200.0,5.0,10.044577794225614
1.0,1.0,200.0,200.0,1.0,3.345328442614829
1.0,1.0,200.0,200.0,2.333333333333333,5.055603004226035
1.0,1.0,200.0,200.0,3.6666666666666665,8.203639921889051
1.0,1.0,200.0,200.0,5.0,12.789439195603881
1.0,1.0,220.0,200.0,1.0,3.19730676803258
1.0,1.0,220.0,200.0,2.333333333333333,5.22164202951953
1.0,1.0,220.0,200.0,3.6666666666666665,8.580711514178997
1.0,1.0,220.0,200.0,5.0,13.274515222010969
1.0,1.0,240.0,200.0,1.0,2.7242246842969706
1.0,1.0,240.0,200.0,2.333333333333333,4.579192281360507
1.0,1.0,240.0,200.0,3.6666666666666665,8.272968603524642
1.0,1.0,240.0,200.0,5.0,13.805553650789365
1.0,1.0,260.0,200.0,1.0,2.6234108872768105
1.0,1.0,260.0,200.0,2.333333333333333,4.43233276646899
1.0,1.0,260.0,200.0,3.6666666666666665,7.743110056068812
1.0,1.0,260.0,200.0,5.0,12.555742756076272
1.0,1.0,280.0,200.0,1.0,2.2754878128279357
1.0,1.0,280.0,200.0,2.333333333333333,4.794942810571781
1.0,1.0,280.0,200.0,3.6666666666666665,9.295152802140787
1.0,1.0,280.0,200.0,5.0,15.77611778753493
1.0,1.0,300.0,200.0,1.0,3.1737291886407113
1.0,1.0,300.0,200.0,2.333333333333333,5.91507204542749
1.0,1.0,300.0,200.0,3.6666666666666665,10.718075513728053
1.0,1.0,300.0,200.0,5.0,17.582739593542396
1.0,1.0,320.0,200.0,1.0,2.6591351912940917
1.0,1.0,320.0,200.0,2.333333333333333,4.343674859609406
1.0,1.0,320.0,200.0,3.6666666666666665,7.451224350873618
1.0,1.0,320.0,200.0,5.0,11.981783665086738
1.0,1.0,340.0,200.0,1.0,3.2063796348350055
1.0,1.0,340.0,200.0,2.333333333333333,7.224867561767836
1.0,1.0,340.0,200.0,3.6666666666666665,13.762713102882854
1.0,1.0,340.0,200.0,5.0,22.81991625818007
1.0,1.0,360.0,200.0,1.0,2.062988164923172
1.0,1.0,360.0,200.0,2.333333333333333,4.370931255342578
1.0,1.0,360.0,200.0,3.6666666666666665,9.097286889104103
1.0,1.0,360.0,200.0,5.0,16.242055066207744
1.0,1.0,380.0,200.0,1.0,2.2761134774690333
1.0,1.0,380.0,200.0,2.333333333333333,6.667120614419022
1.0,1.0,380.0,200.0,3.6666666666666665,14.584039856757318
1.0,1.0,380.0,200.0,5.0,26.02687120448393
1.0,1.0,400.0,200.0,1.0,2.9512267215783234
1.0,1.0,400.0,200.0,2.333333333333333,7.55024625498011
1.0,1.0,400.0,200.0,3.6666666666666665,15.260284403778234
1.0,1.0,400.0,200.0,5.0,26.081341167972667
1.0,1.0,420.0,200.0,1.0,1.9482000978860157
1.0,1.0,420.0,200.0,2.333333333333333,4.608935215892267
1.0,1.0,420.0,200.0,3.6666666666666665,9.797823398786612
1.0,1.0,420.0,200.0,5.0,17.514864646569055
1.0,1.0,440.0,200.0,1.0,2.001035294375347
1.0,1.0,440.0,200.0,2.333333333333333,3.6987947315079515
1.0,1.0,440.0,200.0,3.6666666666666665,6.990448402050849
1.0,1.0,440.0,200.0,5.0,11.875996306004033
1.0,1.0,460.0,200.0,1.0,2.0953303778515022
1.0,1.0,460.0,200.0,2.333333333333333,5.13815512079951
1.0,1.0,460.0,200.0,3.6666666666666665,10.583200475364508
1.0,1.0,460.0,200.0,5.0,18.4304664415465
1.0,1.0,480.0,200.0,1.0,2.365921432239063
1.0,1.0,480.0,200.0,2.333333333333333,4.787595420126459
1.0,1.0,480.0,200.0,3.6666666666666665,9.068581877978321
1.0,1.0,480.0,200.0,5.0,15.208880805794646
1.0,1.0,500.0,200.0,1.0,2.0573946396039284
1.0,1.0,500.0,200.0,2.333333333333333,5.311555914500459
1.0,1.0,500.0,200.0,3.6666666666666665,11.17487306339783
1.0,1.0,500.0,200.0,5.0,19.647346086296057
1.0,1.0,520.0,200.0,1.0,2.11144064054983
1.0,1.0,520.0,200.0,2.333333333333333,5.148794088671449
1.0,1.0,520.0,200.0,3.6666666666666665,10.672335754483287
1.0,1.0,520.0,200.0,5.0,18.68206563798534
1.0,1.0,540.0,200.0,1.0,2.4224902653236646
1.0,1.0,540.0,200.0,2.333333333333333,6.80171054187825
1.0,1.0,540.0,200.0,3.6666666666666665,14.674596841098813
1.0,1.0,540.0,200.0,5.0,26.041149162985366
1.0,1.0,560.0,200.0,1.0,1.9016619605168747
1.0,1.0,560.0,200.0,2.333333333333333,4.4521533455887035
1.0,1.0,560.0,200.0,3.6666666666666665,9.000806188815606
1.0,1.0,560.0,200.0,5.0,15.547620490197568
1.0,1.0,580.0,200.0,1.0,2.512994132498903
1.0,1.0,580.0,200.0,2.333333333333333,5.832896437282264
1.0,1.0,580.0,200.0,3.6666666666666665,11.450805570987926
1.0,1.0,580.0,200.0,5.0,19.36672153361588
1.0,1.0,600.0,200.0,1.0,2.0243507250015527
1.0,1.0,600.0,200.0,2.333333333333333,5.539641965449295
1.0,1.0,600.0,200.0,3.6666666666666665,11.68131750263773
1.0,1.0,600.0,200.0,5.0,20.449377336566872
1.0,1.0,620.0,200.0,1.0,2.34876942641649
1.0,1.0,620.0,200.0,2.333333333333333,6.46635578275155
1.0,1.0,620.0,200.0,3.6666666666666665,14.215295833675745
1.0,1.0,620.0,200.0,5.0,25.59558957918905
1.0,1.0,640.0,200.0,1.0,2.3947544026038616
1.0,1.0,640.0,200.0,2.333333333333333,7.303456803533777
1.0,1.0,640.0,200.0,3.6666666666666665,16.18024743721457
1.0,1.0,640.0,200.0,5.0,29.02512630364622
1.0,1.0,660.0,200.0,1.0,2.595851299136923
1.0,1.0,660.0,200.0,2.333333333333333,6.4791073634812015
1.0,1.0,660.0,200.0,3.6666666666666665,13.04997545922855
1.0,1.0,660.0,200.0,5.0,22.308455586378976
1.0,1.0,680.0,200.0,1.0,2.4123115476644506
1.0,1.0,680.0,200.0,2.333333333333333,7.088123185391026
1.0,1.0,680.0,200.0,3.6666666666666665,15.232189312785389
1.0,1.0,680.0,200.0,5.0,26.844509929847543
1.0,1.0,700.0,200.0,1.0,2.1091406182962915
1.0,1.0,700.0,200.0,2.333333333333333,5.5707103292798665
1.0,1.0,700.0,200.0,3.6666666666666665,11.802628656591473
1.0,1.0,700.0,200.0,5.0,20.804895600231085
1.0,1.0,720.0,200.0,1.0,1.9706991086114753
1.0,1.0,720.0,200.0,2.333333333333333,4.352053285867626
1.0,1.0,720.0,200.0,3.6666666666666665,8.566289609089315
1.0,1.0,720.0,200.0,5.0,14.61340807827653
1.0,1.0,740.0,200.0,1.0,1.8027476343215056
1.0,1.0,740.0,200.0,2.333333333333333,5.282051137624783
1.0,1.0,740.0,200.0,3.6666666666666665,11.923629751750356
1.0,1.0,740.0,200.0,5.0,21.727483476698225
1.0,1.0,760.0,200.0,1.0,2.169892832519603
1.0,1.0,760.0,200.0,2.333333333333333,6.254212620484334
1.0,1.0,760.0,200.0,3.6666666666666665,13.512612245421606
1.0,1.0,760.0,200.0,5.0,23.945091707331418
1.0,1.0,780.0,200.0,1.0,2.8018748533648403
1.0,1.0,780.0,200.0,2.333333333333333,7.174966902374313
1.0,1.0,780.0,200.0,3.6666666666666665,14.081794279695902
1.0,1.0,780.0,200.0,5.0,23.522356985329605
1.0,1.0,800.0,200.0,1.0,2.1708527572799836
1.0,1.0,800.0,200.0,2.333333333333333,6.294090545558277
1.0,1.0,800.0,200.0,3.6666666666666665,13.79279196733042
1.0,1.0,800.0,200.0,5.0,24.666957022596424
1.0,1.0,819.0,200.0,1.0,2.5279980836432503
1.0,1.0,819.0,200.0,2.333333333333333,6.742219024605883
1.0,1.0,819.0,200.0,3.6666666666666665,14.02121625221701
1.0,1.0,819.0,200.0,5.0,24.364989766476643
1.0,1.0,840.0,200.0,1.0,1.8535660890660661
1.0,1.0,840.0,200.0,2.333333333333333,4.890332914780214
1.0,1.0,840.0,200.0,3.6666666666666665,10.462656185710008
1.0,1.0,840.0,200.0,5.0,18.570535901855393
1.0,1.0,860.0,200.0,1.0,2.256631898419354
1.0,1.0,860.0,200.0,2.333333333333333,5.495808558928034
1.0,1.0,860.0,200.0,3.6666666666666665,11.014771771699998
1.0,1.0,860.0,200.0,5.0,18.813521536735255
1.0,1.0,879.0,200.0,1.0,2.066850045112817
1.0,1.0,879.0,200.0,2.333333333333333,5.704919338944797
1.0,1.0,879.0,200.0,3.6666666666666665,12.275533347621103
1.0,1.0,879.0,200.0,5.0,21.778692071141737
1.0,1.0,900.0,200.0,1.0,2.071501712323096
1.0,1.0,900.0,200.0,2.333333333333333,4.821810059485258
1.0,1.0,900.0,200.0,3.6666666666666665,9.684440063657826
1.0,1.0,900.0,200.0,5.0,16.6593917248408
1.0,1.0,919.0,200.0,1.0,2.4944530806747918
1.0,1.0,919.0,200.0,2.333333333333333,6.903083512199462
1.0,1.0,919.0,200.0,3.6666666666666665,14.484744712607805
1.0,1.0,919.0,200.0,5.0,25.239436681899818
1.0,1.0,940.0,200.0,1.0,2.0968776662033237
1.0,1.0,940.0,200.0,2.333333333333333,5.199830040233036
1.0,1.0,940.0,200.0,3.6666666666666665,10.779851231097691
1.0,1.0,940.0,200.0,5.0,18.836941238797298
1.0,1.0,960.0,200.0,1.0,2.5147845469336385
1.0,1.0,960.0,200.0,2.333333333333333,6.958944253793701
1.0,1.0,960.0,200.0,3.6666666666666665,14.35668535812452
1.0,1.0,960.0,200.0,5.0,24.708007859926102
1.0,1.0,980.0,200.0,1.0,1.8754681097795474
1.0,1.0,980.0,200.0,2.333333333333333,5.205058529273338
1.0,1.0,980.0,200.0,3.6666666666666665,11.318125029712684
1.0,1.0,980.0,200.0,5.0,20.21466761109756
1.0,1.0,1000.0,200.0,1.0,2.5295964845406633
1.0,1.0,1000.0,200.0,2.333333333333333,6.4762319133146455
1.0,1.0,1000.0,200.0,3.6666666666666665,13.25649747646965
1.0,1.0,1000.0,200.0,5.0,22.870393174005656
1.0,1.0,1019.0,200.0,1.0,1.715966211677665
1.0,1.0,1019.0,200.0,2.333333333333333,4.405518848677331
1.0,1.0,1019.0,200.0,3.6666666666666665,9.450016893984774
1.0,1.0,1019.0,200.0,5.0,16.849460347599994
1.0,1.0,1040.0,200.0,1.0,1.8695678244016463
1.0,1.0,1040.0,200.0,2.333333333333333,5.41093244688815
1.0,1.0,1040.0,200.0,3.6666666666666665,11.956050232532283
1.0,1.0,1040.0,200.0,5.0,21.504921181334048
1.0,1.0,1060.0,200.0,1.0,1.9139732406674832
1.0,1.0,1060.0,200.0,2.333333333333333,5.093218090487827
1.0,1.0,1060.0,200.0,3.6666666666666665,11.175242413447736
1.0,1.0,1060.0,200.0,5.0,20.16004620954719
1.0,1.0,1080.0,200.0,1.0,2.3041881589749886
1.0,1.0,1080.0,200.0,2.333333333333333,5.843570742442757
1.0,1.0,1080.0,200.0,3.6666666666666665,12.169903995882716
1.0,1.0,1080.0,200.0,5.0,21.283187919294885
1.0,1.0,1100.0,200.0,1.0,2.381223273730994
1.0,1.0,1100.0,200.0,2.333333333333333,7.023145373152201
1.0,1.0,1100.0,200.0,3.6666666666666665,15.333196715441039
1.0,1.0,1100.0,200.0,5.0,27.311377300597528
1.0,1.0,1120.0,200.0,1.0,2.265162940672582
1.0,1.0,1120.0,200.0,2.333333333333333,5.9865292770551495
1.0,1.0,1120.0,200.0,3.6666666666666665,12.316680147566435
1.0,1.0,1120.0,200.0,5.0,21.255615552206432
1.0,1.0,1140.0,200.0,1.0,1.8188117022925767
1.0,1.0,1140.0,200.0,2.333333333333333,5.793490429294689
1.0,1.0,1140.0,200.0,3.6666666666666665,13.398908015447402
1.0,1.0,1140.0,200.0,5.0,24.635064460750737
1.0,1.0,1160.0,200.0,1.0,2.1612270873517927
1.0,1.0,1160.0,200.0,2.333333333333333,5.884912201238688
1.0,1.0,1160.0,200.0,3.6666666666666665,12.717313866590638
1.0,1.0,1160.0,200.0,5.0,22.65843208340762
1.0,1.0,1180.0,200.0,1.0,1.9053499549567472
1.0,1.0,1180.0,200.0,2.333333333333333,5.041656611366533
1.0,1.0,1180.0,200.0,3.6666666666666665,10.648905054759773
1.0,1.0,1180.0,200.0,5.0,18.72709528513646
1.0,1.0,1200.0,200.0,1.0,2.1602972496015047
1.0,1.0,1200.0,200.0,2.333333333333333,5.870926183920064
1.0,1.0,1200.0,200.0,3.6666666666666665,12.311881191597292
1.0,1.0,1200.0,200.0,5.0,21.483162272633173
1.0,1.0,1220.0,200.0,1.0,1.8754456761609304
1.0,1.0,1220.0,200.0,2.333333333333333,5.02599538048976
1.0,1.0,1220.0,200.0,3.6666666666666665,10.78711838078222
1.0,1.0,1220.0,200.0,5.0,19.158814677038308
1.0,1.0,1240.0,200.0,1.0,2.12736743178659
1.0,1.0,1240.0,200.0,2.333333333333333,5.2577193625019785
1.0,1.0,1240.0,200.0,3.6666666666666665,10.805728918177502
1.0,1.0,1240.0,200.0,5.0,18.771396098813156
1.0,1.0,1260.0,200.0,1.0,1.984149256183524
1.0,1.0,1260.0,200.0,2.333333333333333,5.87409634680753
1.0,1.0,1260.0,200.0,3.6666666666666665,12.932330141087018
1.0,1.0,1260.0,200.0,5.0,23.158850639021974
1.0,1.0,1280.0,200.0,1.0,2.0446734510542686
1.0,1.0,1280.0,200.0,2.333333333333333,6.145693230756096
1.0,1.0,1280.0,200.0,3.6666666666666665,13.6898766076915
1.0,1.0,1280.0,200.0,5.0,24.677223581860456
1.0,1.0,1300.0,200.0,1.0,2.3108979431789876
1.0,1.0,1300.0,200.0,2.333333333333333,6.3947663426064505
1.0,1.0,1300.0,200.0,3.6666666666666665,13.732457751320565
1.0,1.0,1300.0,200.0,5.0,24.323972169321348
1.0,1.0,1320.0,200.0,1.0,2.086613118557604
1.0,1.0,1320.0,200.0,2.333333333333333,5.847992190284617
1.0,1.0,1320.0,200.0,3.6666666666666665,12.65806568409099
1.0,1.0,1320.0,200.0,5.0,22.516833599976717
1.0,1.0,1340.0,200.0,1.0,2.0445242260248215
1.0,1.0,1340.0,200.0,2.333333333333333,5.844995487305009
1.0,1.0,1340.0,200.0,3.6666666666666665,12.63214922192299
1.0,1.0,1340.0,200.0,5.0,22.405985429878758
1.0,1.0,1360.0,200.0,1.0,2.2181619879173207
1.0,1.0,1360.0,200.0,2.333333333333333,5.983785838803043
1.0,1.0,1360.0,200.0,3.6666666666666665,12.801086904375847
1.0,1.0,1360.0,200.0,5.0,22.67006518463572
1.0,1.0,1380.0,200.0,1.0,2.2859654624982797
1.0,1.0,1380.0,200.0,2.333333333333333,6.821863054633592
1.0,1.0,1380.0,200.0,3.6666666666666665,14.82141134001889
1.0,1.0,1380.0,200.0,5.0,26.284610318654135
1.0,1.0,1400.0,200.0,1.0,2.6301356994262304
1.0,1.0,1400.0,200.0,2.333333333333333,7.89440054472846
1.0,1.0,1400.0,200.0,3.6666666666666665,16.878192740952578
1.0,1.0,1400.0,200.0,5.0,29.581512288098608
1.0,1.0,1420.0,200.0,1.0,2.3136365949906055
1.0,1.0,1420.0,200.0,2.333333333333333,6.4648819005323634
1.0,1.0,1420.0,200.0,3.6666666666666665,13.633068767445994
1.0,1.0,1420.0,200.0,5.0,23.818197195731525
1.0,1.0,1440.0,200.0,1.0,1.9787320826450967
1.0,1.0,1440.0,200.0,2.333333333333333,5.521717054392327
1.0,1.0,1440.0,200.0,3.6666666666666665,12.1002908034086
1.0,1.0,1440.0,200.0,5.0,21.714453329693907
1.0,1.0,1460.0,200.0,1.0,2.282115030898605
1.0,1.0,1460.0,200.0,2.333333333333333,6.525890921231982
1.0,1.0,1460.0,200.0,3.6666666666666665,14.056188834904718
1.0,1.0,1460.0,200.0,5.0,24.873008771916822
1.0,1.0,1480.0,200.0,1.0,2.033037715927462
1.0,1.0,1480.0,200.0,2.333333333333333,6.288952275003675
1.0,1.0,1480.0,200.0,3.6666666666666665,14.237663445669941
1.0,1.0,1480.0,200.0,5.0,25.879171227926214
1.0,1.0,1500.0,200.0,1.0,2.150696298652903
1.0,1.0,1500.0,200.0,2.333333333333333,6.384582716226755
1.0,1.0,1500.0,200.0,3.6666666666666665,14.116902361518111
1.0,1.0,1500.0,200.0,5.0,25.34765523452699
1.0,1.0,1520.0,200.0,1.0,2.1542827918563803
1.0,1.0,1520.0,200.0,2.333333333333333,5.887937747295808
