λ,μ,p,true_p,n,snr,MSE
1.0,1.0,216.0,100.0,200.0,1.0,12.300002636877789
1.0,1.0,234.0,100.0,200.0,1.0,5.889981389898095
1.0,1.0,254.0,100.0,200.0,1.0,4.706222880506405
1.0,1.0,275.0,100.0,200.0,1.0,3.6369137229652915
1.0,1.0,297.0,100.0,200.0,1.0,3.3603187412978084
1.0,1.0,322.0,100.0,200.0,1.0,3.0955206624765137
1.0,1.0,348.0,100.0,200.0,1.0,2.8281915623377967
1.0,1.0,377.0,100.0,200.0,1.0,2.620653041142764
1.0,1.0,408.0,100.0,200.0,1.0,2.541464276935039
1.0,1.0,442.0,100.0,200.0,1.0,2.4332420748707873
1.0,1.0,479.0,100.0,200.0,1.0,2.3214111369847603
1.0,1.0,518.0,100.0,200.0,1.0,2.2270396954416354
1.0,1.0,561.0,100.0,200.0,1.0,2.2132215126456294
1.0,1.0,608.0,100.0,200.0,1.0,2.170676618990845
1.0,1.0,658.0,100.0,200.0,1.0,2.115165026363732
1.0,1.0,712.0,100.0,200.0,1.0,2.0909041084660234
1.0,1.0,771.0,100.0,200.0,1.0,2.0760543430200777
1.0,1.0,835.0,100.0,200.0,1.0,2.0664295348278054
1.0,1.0,904.0,100.0,200.0,1.0,2.056980842229724
1.0,1.0,979.0,100.0,200.0,1.0,2.0382783931883686
1.0,1.0,1059.0,100.0,200.0,1.0,2.0198765140646873
1.0,1.0,1147.0,100.0,200.0,1.0,2.004968617558985
1.0,1.0,1242.0,100.0,200.0,1.0,2.0006891285400576
1.0,1.0,1344.0,100.0,200.0,1.0,1.9896145955298257
1.0,1.0,1455.0,100.0,200.0,1.0,1.9835270786879926
1.0,1.0,1576.0,100.0,200.0,1.0,1.9792190197258657
1.0,1.0,1706.0,100.0,200.0,1.0,1.9770579257118597
1.0,1.0,1847.0,100.0,200.0,1.0,1.9682062474392519
1.0,1.0,2000.0,100.0,200.0,1.0,1.9599885316196661
1.0,1.0,20.0,100.0,200.0,2.333333333333333,3.445342789447513
1.0,1.0,21.0,100.0,200.0,2.333333333333333,3.4231048831406565
1.0,1.0,23.0,100.0,200.0,2.333333333333333,3.3774437605812584
1.0,1.0,25.0,100.0,200.0,2.333333333333333,3.3759924673909145
1.0,1.0,27.0,100.0,200.0,2.333333333333333,3.2913569344306874
1.0,1.0,29.0,100.0,200.0,2.333333333333333,3.311554714188524
1.0,1.0,31.0,100.0,200.0,2.333333333333333,3.238124155520206
1.0,1.0,34.0,100.0,200.0,2.333333333333333,3.239883666635856
1.0,1.0,36.0,100.0,200.0,2.333333333333333,3.0913618233436937
1.0,1.0,39.0,100.0,200.0,2.333333333333333,3.186651101739901
1.0,1.0,43.0,100.0,200.0,2.333333333333333,3.0409591592190046
1.0,1.0,46.0,100.0,200.0,2.333333333333333,3.0029109800636093
1.0,1.0,50.0,100.0,200.0,2.333333333333333,3.3560115352915556
1.0,1.0,54.0,100.0,200.0,2.333333333333333,3.3294921014581726
1.0,1.0,58.0,100.0,200.0,2.333333333333333,3.178218086205981
1.0,1.0,63.0,100.0,200.0,2.333333333333333,3.1562034322631
1.0,1.0,68.0,100.0,200.0,2.333333333333333,2.8539983911972002
1.0,1.0,73.0,100.0,200.0,2.333333333333333,2.978758261003002
1.0,1.0,79.0,100.0,200.0,2.333333333333333,3.0419207225226823
1.0,1.0,85.0,100.0,200.0,2.333333333333333,2.622873667366265
1.0,1.0,92.0,100.0,200.0,2.333333333333333,2.414180052937226
1.0,1.0,100.0,100.0,200.0,2.333333333333333,2.0196631243041883
1.0,1.0,108.0,100.0,200.0,2.333333333333333,2.2058581233935977
1.0,1.0,116.0,100.0,200.0,2.333333333333333,2.328167600117907
1.0,1.0,126.0,100.0,200.0,2.333333333333333,3.005885919206294
1.0,1.0,136.0,100.0,200.0,2.333333333333333,4.138298989214242
1.0,1.0,147.0,100.0,200.0,2.333333333333333,4.827537630721068
1.0,1.0,158.0,100.0,200.0,2.333333333333333,5.76399576445001
1.0,1.0,171.0,100.0,200.0,2.333333333333333,7.496071621780559
1.0,1.0,185.0,100.0,200.0,2.333333333333333,16.251098741584872
1.0,1.0,200.0,100.0,200.0,2.333333333333333,132.09220966025413
1.0,1.0,216.0,100.0,200.0,2.333333333333333,12.383033714180991
1.0,1.0,234.0,100.0,200.0,2.333333333333333,6.07747499982973
1.0,1.0,254.0,100.0,200.0,2.333333333333333,4.96305525284775
1.0,1.0,275.0,100.0,200.0,2.333333333333333,4.0005840595244
1.0,1.0,297.0,100.0,200.0,2.333333333333333,3.7800544247405354
1.0,1.0,322.0,100.0,200.0,2.333333333333333,3.584105799088051
1.0,1.0,348.0,100.0,200.0,2.333333333333333,3.408353377597025
1.0,1.0,377.0,100.0,200.0,2.333333333333333,3.2908114566515185
1.0,1.0,408.0,100.0,200.0,2.333333333333333,3.2518826012298603
1.0,1.0,442.0,100.0,200.0,2.333333333333333,3.171101090505232
1.0,1.0,479.0,100.0,200.0,2.333333333333333,3.1107070119310465
1.0,1.0,518.0,100.0,200.0,2.333333333333333,3.0330331250015585
1.0,1.0,561.0,100.0,200.0,2.333333333333333,3.067661211616394
1.0,1.0,608.0,100.0,200.0,2.333333333333333,3.073700148568148
1.0,1.0,658.0,100.0,200.0,2.333333333333333,3.042942825175819
1.0,1.0,712.0,100.0,200.0,2.333333333333333,3.0513812758807006
1.0,1.0,771.0,100.0,200.0,2.333333333333333,3.0669735737793813
1.0,1.0,835.0,100.0,200.0,2.333333333333333,3.083434480882344
1.0,1.0,904.0,100.0,200.0,2.333333333333333,3.1007869359167235
1.0,1.0,979.0,100.0,200.0,2.333333333333333,3.0996193129329357
1.0,1.0,1059.0,100.0,200.0,2.333333333333333,3.092251079203256
1.0,1.0,1147.0,100.0,200.0,2.333333333333333,3.092715113965698
1.0,1.0,1242.0,100.0,200.0,2.333333333333333,3.106028974613635
1.0,1.0,1344.0,100.0,200.0,2.333333333333333,3.1024325756556226
1.0,1.0,1455.0,100.0,200.0,2.333333333333333,3.114109725824057
1.0,1.0,1576.0,100.0,200.0,2.333333333333333,3.1197410475073353
1.0,1.0,1706.0,100.0,200.0,2.333333333333333,3.129817044479186
1.0,1.0,1847.0,100.0,200.0,2.333333333333333,3.1302308648577193
1.0,1.0,2000.0,100.0,200.0,2.333333333333333,3.1303664726369425
1.0,1.0,20.0,100.0,200.0,3.6666666666666665,4.782880345325107
1.0,1.0,21.0,100.0,200.0,3.6666666666666665,4.739110760267013
1.0,1.0,23.0,100.0,200.0,3.6666666666666665,4.672882059908147
1.0,1.0,25.0,100.0,200.0,3.6666666666666665,4.658027299402999
1.0,1.0,27.0,100.0,200.0,3.6666666666666665,4.532357314593153
1.0,1.0,29.0,100.0,200.0,3.6666666666666665,4.549186640223074
1.0,1.0,31.0,100.0,200.0,3.6666666666666665,4.427237674006851
1.0,1.0,34.0,100.0,200.0,3.6666666666666665,4.393339733045259
1.0,1.0,36.0,100.0,200.0,3.6666666666666665,4.161307769550202
1.0,1.0,39.0,100.0,200.0,3.6666666666666665,4.264293561257993
1.0,1.0,43.0,100.0,200.0,3.6666666666666665,4.032393633602897
1.0,1.0,46.0,100.0,200.0,3.6666666666666665,3.958746547816922
1.0,1.0,50.0,100.0,200.0,3.6666666666666665,4.408649869303358
1.0,1.0,54.0,100.0,200.0,3.6666666666666665,4.330211697363825
1.0,1.0,58.0,100.0,200.0,3.6666666666666665,4.105521296875096
1.0,1.0,63.0,100.0,200.0,3.6666666666666665,4.002317365022473
1.0,1.0,68.0,100.0,200.0,3.6666666666666665,3.526555863412992
1.0,1.0,73.0,100.0,200.0,3.6666666666666665,3.6545671028316415
1.0,1.0,79.0,100.0,200.0,3.6666666666666665,3.664638137854237
1.0,1.0,85.0,100.0,200.0,3.6666666666666665,3.0197250345808477
1.0,1.0,92.0,100.0,200.0,3.6666666666666665,2.6357193255008746
1.0,1.0,100.0,100.0,200.0,3.6666666666666665,2.019663124304188
1.0,1.0,108.0,100.0,200.0,3.6666666666666665,2.2058581233935977
1.0,1.0,116.0,100.0,200.0,3.6666666666666665,2.328167600117906
1.0,1.0,126.0,100.0,200.0,3.6666666666666665,3.005885919206292
1.0,1.0,136.0,100.0,200.0,3.6666666666666665,4.138298989214245
1.0,1.0,147.0,100.0,200.0,3.6666666666666665,4.827537630721068
1.0,1.0,158.0,100.0,200.0,3.6666666666666665,5.76399576445001
1.0,1.0,171.0,100.0,200.0,3.6666666666666665,7.496071621780573
1.0,1.0,185.0,100.0,200.0,3.6666666666666665,16.251098741584798
1.0,1.0,200.0,100.0,200.0,3.6666666666666665,132.09220966029264
1.0,1.0,216.0,100.0,200.0,3.6666666666666665,12.465759205556573
1.0,1.0,234.0,100.0,200.0,3.6666666666666665,6.263882943440504
1.0,1.0,254.0,100.0,200.0,3.6666666666666665,5.220287780450419
1.0,1.0,275.0,100.0,200.0,3.6666666666666665,4.364706480477572
1.0,1.0,297.0,100.0,200.0,3.6666666666666665,4.201752483831176
1.0,1.0,322.0,100.0,200.0,3.6666666666666665,4.075612628301702
1.0,1.0,348.0,100.0,200.0,3.6666666666666665,3.9909939543794337
1.0,1.0,377.0,100.0,200.0,3.6666666666666665,3.9616841868064787
1.0,1.0,408.0,100.0,200.0,3.6666666666666665,3.9636856053907357
1.0,1.0,442.0,100.0,200.0,3.6666666666666665,3.911426396015195
1.0,1.0,479.0,100.0,200.0,3.6666666666666665,3.9033382140766437
1.0,1.0,518.0,100.0,200.0,3.6666666666666665,3.843831440835577
1.0,1.0,561.0,100.0,200.0,3.6666666666666665,3.925039880755085
1.0,1.0,608.0,100.0,200.0,3.6666666666666665,3.9808217847537555
1.0,1.0,658.0,100.0,200.0,3.6666666666666665,3.974266366191837
1.0,1.0,712.0,100.0,200.0,3.6666666666666665,4.015035103955679
1.0,1.0,771.0,100.0,200.0,3.6666666666666665,4.059603950177392
1.0,1.0,835.0,100.0,200.0,3.6666666666666665,4.102264926817671
1.0,1.0,904.0,100.0,200.0,3.6666666666666665,4.146028347360784
1.0,1.0,979.0,100.0,200.0,3.6666666666666665,4.163366860103166
1.0,1.0,1059.0,100.0,200.0,3.6666666666666665,4.167652805340639
1.0,1.0,1147.0,100.0,200.0,3.6666666666666665,4.183299099061823
1.0,1.0,1242.0,100.0,200.0,3.6666666666666665,4.214550317873965
1.0,1.0,1344.0,100.0,200.0,3.6666666666666665,4.21880144218101
1.0,1.0,1455.0,100.0,200.0,3.6666666666666665,4.24819722679472
1.0,1.0,1576.0,100.0,200.0,3.6666666666666665,4.263854968742567
1.0,1.0,1706.0,100.0,200.0,3.6666666666666665,4.285718178315235
1.0,1.0,1847.0,100.0,200.0,3.6666666666666665,4.295469278754672
1.0,1.0,2000.0,100.0,200.0,3.6666666666666665,4.3045069705958765
1.0,1.0,20.0,100.0,200.0,5.0,6.118947330938152
1.0,1.0,21.0,100.0,200.0,5.0,6.052756094037515
1.0,1.0,23.0,100.0,200.0,5.0,5.966965697516472
1.0,1.0,25.0,100.0,200.0,5.0,5.937719419198575
1.0,1.0,27.0,100.0,200.0,5.0,5.772409093833894
1.0,1.0,29.0,100.0,200.0,5.0,5.784720514085469
1.0,1.0,31.0,100.0,200.0,5.0,5.614473387068683
1.0,1.0,34.0,100.0,200.0,5.0,5.544804246035466
1.0,1.0,36.0,100.0,200.0,5.0,5.2295091907679705
1.0,1.0,39.0,100.0,200.0,5.0,5.337272458170186
1.0,1.0,43.0,100.0,200.0,5.0,5.02018369860849
1.0,1.0,46.0,100.0,200.0,5.0,4.911099937415673
1.0,1.0,50.0,100.0,200.0,5.0,5.448566811992054
1.0,1.0,54.0,100.0,200.0,5.0,5.316403061853294
1.0,1.0,58.0,100.0,200.0,5.0,5.019297330339904
1.0,1.0,63.0,100.0,200.0,5.0,4.833695675775632
1.0,1.0,68.0,100.0,200.0,5.0,4.188689947724649
1.0,1.0,73.0,100.0,200.0,5.0,4.3153029623716455
1.0,1.0,79.0,100.0,200.0,5.0,4.272587051744001
1.0,1.0,85.0,100.0,200.0,5.0,3.4101128444890985
1.0,1.0,92.0,100.0,200.0,5.0,2.8528037712146754
1.0,1.0,100.0,100.0,200.0,5.0,2.019663124304188
1.0,1.0,108.0,100.0,200.0,5.0,2.2058581233935968
1.0,1.0,116.0,100.0,200.0,5.0,2.328167600117905
1.0,1.0,126.0,100.0,200.0,5.0,3.0058859192062917
1.0,1.0,136.0,100.0,200.0,5.0,4.138298989214253
1.0,1.0,147.0,100.0,200.0,5.0,4.827537630721068
1.0,1.0,158.0,100.0,200.0,5.0,5.763995764450013
1.0,1.0,171.0,100.0,200.0,5.0,7.496071621780589
1.0,1.0,185.0,100.0,200.0,5.0,16.25109874158474
1.0,1.0,200.0,100.0,200.0,5.0,132.09220966032427
1.0,1.0,216.0,100.0,200.0,5.0,12.54834058550465
1.0,1.0,234.0,100.0,200.0,5.0,6.449778897102784
1.0,1.0,254.0,100.0,200.0,5.0,5.477709017482206
1.0,1.0,275.0,100.0,200.0,5.0,4.729042100146762
1.0,1.0,297.0,100.0,200.0,5.0,4.624375980680714
1.0,1.0,322.0,100.0,200.0,5.0,4.568497300058764
1.0,1.0,348.0,100.0,200.0,5.0,4.574803491605916
1.0,1.0,377.0,100.0,200.0,5.0,4.632893780979302
1.0,1.0,408.0,100.0,200.0,5.0,4.6761416114543595
1.0,1.0,442.0,100.0,200.0,5.0,4.6529147804583975
1.0,1.0,479.0,100.0,200.0,5.0,4.697542324921849
1.0,1.0,518.0,100.0,200.0,5.0,4.656895695502437
1.0,1.0,561.0,100.0,200.0,5.0,4.7838045403735014
1.0,1.0,608.0,100.0,200.0,5.0,4.889876049179696
1.0,1.0,658.0,100.0,200.0,5.0,4.907262045629626
1.0,1.0,712.0,100.0,200.0,5.0,4.980187015094103
1.0,1.0,771.0,100.0,200.0,5.0,5.05304128664275
1.0,1.0,835.0,100.0,200.0,5.0,5.121956261197244
1.0,1.0,904.0,100.0,200.0,5.0,5.1919466410571165
1.0,1.0,979.0,100.0,200.0,5.0,5.22824934996066
1.0,1.0,1059.0,100.0,200.0,5.0,5.244482111917845
1.0,1.0,1147.0,100.0,200.0,5.0,5.27522121693411
1.0,1.0,1242.0,100.0,200.0,5.0,5.324572025057753
1.0,1.0,1344.0,100.0,200.0,5.0,5.3368448730820734
1.0,1.0,1455.0,100.0,200.0,5.0,5.383937583619651
1.0,1.0,1576.0,100.0,200.0,5.0,5.409662792891641
1.0,1.0,1706.0,100.0,200.0,5.0,5.443101056682058
1.0,1.0,1847.0,100.0,200.0,5.0,5.462223288614989
1.0,1.0,2000.0,100.0,200.0,5.0,5.4804218547522225
1.0,3.0,20.0,100.0,200.0,1.0,2.1038276427871776
1.0,3.0,21.0,100.0,200.0,1.0,2.101423971374748
1.0,3.0,23.0,100.0,200.0,1.0,2.0780475686601085
1.0,3.0,25.0,100.0,200.0,1.0,2.0881235352060283
1.0,3.0,27.0,100.0,200.0,1.0,2.0480607948619705
1.0,3.0,29.0,100.0,200.0,1.0,2.0687838638428127
1.0,3.0,31.0,100.0,200.0,1.0,2.0440624700497487
1.0,3.0,34.0,100.0,200.0,1.0,2.0818160984909357
1.0,3.0,36.0,100.0,200.0,1.0,2.018453573970881
1.0,3.0,39.0,100.0,200.0,1.0,2.0998276035103363
1.0,3.0,43.0,100.0,200.0,1.0,2.0423247396485267
1.0,3.0,46.0,100.0,200.0,1.0,2.039006040151342
1.0,3.0,50.0,100.0,200.0,1.0,2.2769260447557005
1.0,3.0,54.0,100.0,200.0,1.0,2.297693498951701
1.0,3.0,58.0,100.0,200.0,1.0,2.222852390237474
1.0,3.0,63.0,100.0,200.0,1.0,2.280410136447199
1.0,3.0,68.0,100.0,200.0,1.0,2.1621572128894253
1.0,3.0,73.0,100.0,200.0,1.0,2.280702044645968
1.0,3.0,79.0,100.0,200.0,1.0,2.393094861726012
1.0,3.0,85.0,100.0,200.0,1.0,2.2164522662600468
1.0,3.0,92.0,100.0,200.0,1.0,2.187076931464518
1.0,3.0,100.0,100.0,200.0,1.0,2.0257878026304863
1.0,3.0,108.0,100.0,200.0,1.0,2.201435085852301
1.0,3.0,116.0,100.0,200.0,1.0,2.324298921979263
1.0,3.0,126.0,100.0,200.0,1.0,3.009346942538824
1.0,3.0,136.0,100.0,200.0,1.0,4.152962805696382
1.0,3.0,147.0,100.0,200.0,1.0,4.855011333242362
1.0,3.0,158.0,100.0,200.0,1.0,5.769407745036302
1.0,3.0,171.0,100.0,200.0,1.0,7.183245651148702
1.0,3.0,185.0,100.0,200.0,1.0,16.40553012215948
1.0,3.0,200.0,100.0,200.0,1.0,123.21033991937982
1.0,3.0,216.0,100.0,200.0,1.0,12.277924224988128
1.0,3.0,234.0,100.0,200.0,1.0,5.9316795990029405
1.0,3.0,254.0,100.0,200.0,1.0,4.689973632867484
1.0,3.0,275.0,100.0,200.0,1.0,3.65165842741796
1.0,3.0,297.0,100.0,200.0,1.0,3.383779362613485
1.0,3.0,322.0,100.0,200.0,1.0,3.098314327942951
1.0,3.0,348.0,100.0,200.0,1.0,2.8246694701619894
1.0,3.0,377.0,100.0,200.0,1.0,2.6216777070819743
1.0,3.0,408.0,100.0,200.0,1.0,2.540039075178671
1.0,3.0,442.0,100.0,200.0,1.0,2.432679020974864
1.0,3.0,479.0,100.0,200.0,1.0,2.3205705528332414
1.0,3.0,518.0,100.0,200.0,1.0,2.2270358014272693
1.0,3.0,561.0,100.0,200.0,1.0,2.212383156160547
1.0,3.0,608.0,100.0,200.0,1.0,2.1703703251473665
1.0,3.0,658.0,100.0,200.0,1.0,2.1150673795840675
1.0,3.0,712.0,100.0,200.0,1.0,2.0909500181539826
1.0,3.0,771.0,100.0,200.0,1.0,2.0757962405390624
1.0,3.0,835.0,100.0,200.0,1.0,2.065990827997501
1.0,3.0,904.0,100.0,200.0,1.0,2.056833239273906
1.0,3.0,979.0,100.0,200.0,1.0,2.0381154759665003
1.0,3.0,1059.0,100.0,200.0,1.0,2.01973232979589
1.0,3.0,1147.0,100.0,200.0,1.0,2.004908603563235
1.0,3.0,1242.0,100.0,200.0,1.0,2.000526293759913
1.0,3.0,1344.0,100.0,200.0,1.0,1.989472962911342
1.0,3.0,1455.0,100.0,200.0,1.0,1.983498684491679
1.0,3.0,1576.0,100.0,200.0,1.0,1.9791719297200832
1.0,3.0,1706.0,100.0,200.0,1.0,1.9771109990107842
1.0,3.0,1847.0,100.0,200.0,1.0,1.9682234567106744
1.0,3.0,2000.0,100.0,200.0,1.0,1.960001550590955
1.0,3.0,20.0,100.0,200.0,2.333333333333333,3.44365943762197
1.0,3.0,21.0,100.0,200.0,2.333333333333333,3.4217660104653334
1.0,3.0,23.0,100.0,200.0,2.333333333333333,3.3754925144103516
1.0,3.0,25.0,100.0,200.0,2.333333333333333,3.3745122939473338
1.0,3.0,27.0,100.0,200.0,2.333333333333333,3.2907781495481454
1.0,3.0,29.0,100.0,200.0,2.333333333333333,3.3099300073241364
1.0,3.0,31.0,100.0,200.0,2.333333333333333,3.235821965524968
1.0,3.0,34.0,100.0,200.0,2.333333333333333,3.238280078929975
1.0,3.0,36.0,100.0,200.0,2.333333333333333,3.0920035009877793
1.0,3.0,39.0,100.0,200.0,2.333333333333333,3.1884674524513277
1.0,3.0,43.0,100.0,200.0,2.333333333333333,3.043024774229971
1.0,3.0,46.0,100.0,200.0,2.333333333333333,3.003280090415651
1.0,3.0,50.0,100.0,200.0,2.333333333333333,3.356980110100098
1.0,3.0,54.0,100.0,200.0,2.333333333333333,3.328029141668415
1.0,3.0,58.0,100.0,200.0,2.333333333333333,3.178354054130387
1.0,3.0,63.0,100.0,200.0,2.333333333333333,3.1563471861815984
1.0,3.0,68.0,100.0,200.0,2.333333333333333,2.855737141019455
1.0,3.0,73.0,100.0,200.0,2.333333333333333,2.988748430587012
1.0,3.0,79.0,100.0,200.0,2.333333333333333,3.045300726294666
1.0,3.0,85.0,100.0,200.0,2.333333333333333,2.626845976061971
1.0,3.0,92.0,100.0,200.0,2.333333333333333,2.415937237207397
1.0,3.0,100.0,100.0,200.0,2.333333333333333,2.0257878026304863
1.0,3.0,108.0,100.0,200.0,2.333333333333333,2.201435085852301
1.0,3.0,116.0,100.0,200.0,2.333333333333333,2.324298921979264
1.0,3.0,126.0,100.0,200.0,2.333333333333333,3.0093469425388246
1.0,3.0,136.0,100.0,200.0,2.333333333333333,4.152962805696387
1.0,3.0,147.0,100.0,200.0,2.333333333333333,4.8550113332423495
1.0,3.0,158.0,100.0,200.0,2.333333333333333,5.769407745036306
1.0,3.0,171.0,100.0,200.0,2.333333333333333,7.183245651148687
1.0,3.0,185.0,100.0,200.0,2.333333333333333,16.405530122159576
1.0,3.0,200.0,100.0,200.0,2.333333333333333,123.21033991924378
1.0,3.0,216.0,100.0,200.0,2.333333333333333,12.357251570428177
1.0,3.0,234.0,100.0,200.0,2.333333333333333,6.119753209604832
1.0,3.0,254.0,100.0,200.0,2.333333333333333,4.9467190342909
1.0,3.0,275.0,100.0,200.0,2.333333333333333,4.015612048289858
1.0,3.0,297.0,100.0,200.0,2.333333333333333,3.8035744249288226
1.0,3.0,322.0,100.0,200.0,2.333333333333333,3.586616797646557
1.0,3.0,348.0,100.0,200.0,2.333333333333333,3.404992061057379
1.0,3.0,377.0,100.0,200.0,2.333333333333333,3.2922884444571223
1.0,3.0,408.0,100.0,200.0,2.333333333333333,3.250494429585153
1.0,3.0,442.0,100.0,200.0,2.333333333333333,3.1707267857228283
1.0,3.0,479.0,100.0,200.0,2.333333333333333,3.109894137080325
1.0,3.0,518.0,100.0,200.0,2.333333333333333,3.0330032075993425
1.0,3.0,561.0,100.0,200.0,2.333333333333333,3.066743947513885
1.0,3.0,608.0,100.0,200.0,2.333333333333333,3.0733731519451233
1.0,3.0,658.0,100.0,200.0,2.333333333333333,3.0428904950418407
1.0,3.0,712.0,100.0,200.0,2.333333333333333,3.0515347108555804
1.0,3.0,771.0,100.0,200.0,2.333333333333333,3.066753781778692
1.0,3.0,835.0,100.0,200.0,2.333333333333333,3.082965351195627
1.0,3.0,904.0,100.0,200.0,2.333333333333333,3.1005998306545446
1.0,3.0,979.0,100.0,200.0,2.333333333333333,3.0994294372942015
1.0,3.0,1059.0,100.0,200.0,2.333333333333333,3.092158821008489
1.0,3.0,1147.0,100.0,200.0,2.333333333333333,3.092645839698389
1.0,3.0,1242.0,100.0,200.0,2.333333333333333,3.1058376790488116
1.0,3.0,1344.0,100.0,200.0,2.333333333333333,3.102253839516639
1.0,3.0,1455.0,100.0,200.0,2.333333333333333,3.11404465987926
1.0,3.0,1576.0,100.0,200.0,2.333333333333333,3.119585737790203
1.0,3.0,1706.0,100.0,200.0,2.333333333333333,3.129820169861407
1.0,3.0,1847.0,100.0,200.0,2.333333333333333,3.1302310398087196
1.0,3.0,2000.0,100.0,200.0,2.333333333333333,3.130461035384054
1.0,3.0,20.0,100.0,200.0,3.6666666666666665,4.780409580643114
1.0,3.0,21.0,100.0,200.0,3.6666666666666665,4.737180090650236
1.0,3.0,23.0,100.0,200.0,3.6666666666666665,4.670200346552121
1.0,3.0,25.0,100.0,200.0,3.6666666666666665,4.656062502604675
1.0,3.0,27.0,100.0,200.0,3.6666666666666665,4.5315223949823595
1.0,3.0,29.0,100.0,200.0,3.6666666666666665,4.546723906590451
1.0,3.0,31.0,100.0,200.0,3.6666666666666665,4.4237087557966195
1.0,3.0,34.0,100.0,200.0,3.6666666666666665,4.390404082595522
1.0,3.0,36.0,100.0,200.0,3.6666666666666665,4.161617856967947
1.0,3.0,39.0,100.0,200.0,3.6666666666666665,4.267060804724903
1.0,3.0,43.0,100.0,200.0,3.6666666666666665,4.035850656599068
1.0,3.0,46.0,100.0,200.0,3.6666666666666665,3.9602018125043656
1.0,3.0,50.0,100.0,200.0,3.6666666666666665,4.409873450017229
1.0,3.0,54.0,100.0,200.0,3.6666666666666665,4.327598777946317
1.0,3.0,58.0,100.0,200.0,3.6666666666666665,4.105125823709844
1.0,3.0,63.0,100.0,200.0,3.6666666666666665,4.001239526339219
1.0,3.0,68.0,100.0,200.0,3.6666666666666665,3.5274578107423746
1.0,3.0,73.0,100.0,200.0,3.6666666666666665,3.6647779865912553
1.0,3.0,79.0,100.0,200.0,3.6666666666666665,3.6668502454863163
1.0,3.0,85.0,100.0,200.0,3.6666666666666665,3.023550510309197
1.0,3.0,92.0,100.0,200.0,3.6666666666666665,2.6356771604098763
1.0,3.0,100.0,100.0,200.0,3.6666666666666665,2.0257878026304867
1.0,3.0,108.0,100.0,200.0,3.6666666666666665,2.2014350858522995
1.0,3.0,116.0,100.0,200.0,3.6666666666666665,2.3242989219792642
1.0,3.0,126.0,100.0,200.0,3.6666666666666665,3.0093469425388246
1.0,3.0,136.0,100.0,200.0,3.6666666666666665,4.152962805696392
1.0,3.0,147.0,100.0,200.0,3.6666666666666665,4.855011333242337
1.0,3.0,158.0,100.0,200.0,3.6666666666666665,5.769407745036306
1.0,3.0,171.0,100.0,200.0,3.6666666666666665,7.183245651148673
1.0,3.0,185.0,100.0,200.0,3.6666666666666665,16.405530122159636
1.0,3.0,200.0,100.0,200.0,3.6666666666666665,123.21033991914418
1.0,3.0,216.0,100.0,200.0,3.6666666666666665,12.436668287781949
1.0,3.0,234.0,100.0,200.0,3.6666666666666665,6.306622983485219
1.0,3.0,254.0,100.0,200.0,3.6666666666666665,5.203843314379379
1.0,3.0,275.0,100.0,200.0,3.6666666666666665,4.379928309243449
1.0,3.0,297.0,100.0,200.0,3.6666666666666665,4.225270993071592
1.0,3.0,322.0,100.0,200.0,3.6666666666666665,4.077852948667245
1.0,3.0,348.0,100.0,200.0,3.6666666666666665,3.9877437390271693
1.0,3.0,377.0,100.0,200.0,3.6666666666666665,3.9635127812726205
