λ,μ,p,n,snr,MSE
1.0,1.0,20.0,200.0,1.0,0.759852748142725
1.0,1.0,20.0,200.0,2.333333333333333,0.759852748142725
1.0,1.0,20.0,200.0,3.6666666666666665,0.759852748142725
1.0,1.0,20.0,200.0,5.0,0.7598527481427254
1.0,1.0,40.0,200.0,1.0,1.5494562303335306
1.0,1.0,40.0,200.0,2.333333333333333,1.5494562303335306
1.0,1.0,40.0,200.0,3.6666666666666665,1.5494562303335306
1.0,1.0,40.0,200.0,5.0,1.54945623033353
1.0,1.0,60.0,200.0,1.0,2.2915314872007775
1.0,1.0,60.0,200.0,2.333333333333333,2.2915314872007726
1.0,1.0,60.0,200.0,3.6666666666666665,2.291531487200771
1.0,1.0,60.0,200.0,5.0,2.291531487200764
1.0,1.0,80.0,200.0,1.0,3.2182309334433774
1.0,1.0,80.0,200.0,2.333333333333333,3.2182309334433827
1.0,1.0,80.0,200.0,3.6666666666666665,3.2182309334433867
1.0,1.0,80.0,200.0,5.0,3.218230933443393
1.0,1.0,100.0,200.0,1.0,5.955414412694308
1.0,1.0,100.0,200.0,2.333333333333333,5.955414412694321
1.0,1.0,100.0,200.0,3.6666666666666665,5.955414412694327
1.0,1.0,100.0,200.0,5.0,5.955414412694348
1.0,1.0,120.0,200.0,1.0,6.125029179956639
1.0,1.0,120.0,200.0,2.333333333333333,6.125029179956575
1.0,1.0,120.0,200.0,3.6666666666666665,6.125029179956524
1.0,1.0,120.0,200.0,5.0,6.125029179956451
1.0,1.0,140.0,200.0,1.0,2712.0603779871694
1.0,1.0,140.0,200.0,2.333333333333333,2712.060377970089
1.0,1.0,140.0,200.0,3.6666666666666665,2712.0603779530043
1.0,1.0,140.0,200.0,5.0,2712.0603779359176
1.0,1.0,160.0,200.0,1.0,8.6873733461011
1.0,1.0,160.0,200.0,2.333333333333333,9.652593775655408
1.0,1.0,160.0,200.0,3.6666666666666665,11.208598853009136
1.0,1.0,160.0,200.0,5.0,13.355388578162252
1.0,1.0,180.0,200.0,1.0,8.186117034541486
1.0,1.0,180.0,200.0,2.333333333333333,9.049926374439716
1.0,1.0,180.0,200.0,3.6666666666666665,10.696033124793896
1.0,1.0,180.0,200.0,5.0,13.12443728560402
1.0,1.0,200.0,200.0,1.0,4.331833660347013
1.0,1.0,200.0,200.0,2.333333333333333,5.6926318339274316
1.0,1.0,200.0,200.0,3.6666666666666665,8.117787049701167
1.0,1.0,200.0,200.0,5.0,11.60729930766822
1.0,1.0,220.0,200.0,1.0,2.970294489972404
1.0,1.0,220.0,200.0,2.333333333333333,4.657929281900379
1.0,1.0,220.0,200.0,3.6666666666666665,7.3867935926862085
1.0,1.0,220.0,200.0,5.0,11.156887422329886
1.0,1.0,240.0,200.0,1.0,3.3643890016861016
1.0,1.0,240.0,200.0,2.333333333333333,6.473367636630926
1.0,1.0,240.0,200.0,3.6666666666666665,11.63253780949435
1.0,1.0,240.0,200.0,5.0,18.841899520276364
1.0,1.0,260.0,200.0,1.0,2.5463087877783788
1.0,1.0,260.0,200.0,2.333333333333333,4.735737659380513
1.0,1.0,260.0,200.0,3.6666666666666665,8.852089882951036
1.0,1.0,260.0,200.0,5.0,14.895365458489936
1.0,1.0,280.0,200.0,1.0,2.177165904907892
1.0,1.0,280.0,200.0,2.333333333333333,4.601027574371454
1.0,1.0,280.0,200.0,3.6666666666666665,9.514680809411466
1.0,1.0,280.0,200.0,5.0,16.91812561002794
1.0,1.0,300.0,200.0,1.0,2.5523914084928325
1.0,1.0,300.0,200.0,2.333333333333333,5.3417668571685315
1.0,1.0,300.0,200.0,3.6666666666666665,10.15814409462579
1.0,1.0,300.0,200.0,5.0,17.001523120864608
1.0,1.0,320.0,200.0,1.0,2.7094806168988708
1.0,1.0,320.0,200.0,2.333333333333333,4.887803823168464
1.0,1.0,320.0,200.0,3.6666666666666665,8.397128520003289
1.0,1.0,320.0,200.0,5.0,13.237454707403355
1.0,1.0,340.0,200.0,1.0,2.339628918950066
1.0,1.0,340.0,200.0,2.333333333333333,5.064923689230501
1.0,1.0,340.0,200.0,3.6666666666666665,9.757310545365241
1.0,1.0,340.0,200.0,5.0,16.41678948735429
1.0,1.0,360.0,200.0,1.0,2.603854555800715
1.0,1.0,360.0,200.0,2.333333333333333,5.204738623386078
1.0,1.0,360.0,200.0,3.6666666666666665,9.62088838354103
1.0,1.0,360.0,200.0,5.0,15.852303836265582
1.0,1.0,380.0,200.0,1.0,1.8025058222600452
1.0,1.0,380.0,200.0,2.333333333333333,4.1868038406641555
1.0,1.0,380.0,200.0,3.6666666666666665,8.248109290523328
1.0,1.0,380.0,200.0,5.0,13.986422171837567
1.0,1.0,400.0,200.0,1.0,2.337535579779078
1.0,1.0,400.0,200.0,2.333333333333333,4.937185863149819
1.0,1.0,400.0,200.0,3.6666666666666665,9.601009118658203
1.0,1.0,400.0,200.0,5.0,16.329005346304253
1.0,1.0,420.0,200.0,1.0,1.8229240558197701
1.0,1.0,420.0,200.0,2.333333333333333,4.774767618748993
1.0,1.0,420.0,200.0,3.6666666666666665,9.99803872673914
1.0,1.0,420.0,200.0,5.0,17.492737379790206
1.0,1.0,440.0,200.0,1.0,2.1020720316740995
1.0,1.0,440.0,200.0,2.333333333333333,5.314288700326685
1.0,1.0,440.0,200.0,3.6666666666666665,11.624069898001558
1.0,1.0,440.0,200.0,5.0,21.031415624698727
1.0,1.0,460.0,200.0,1.0,2.104335126055155
1.0,1.0,460.0,200.0,2.333333333333333,5.725578690599377
1.0,1.0,460.0,200.0,3.6666666666666665,12.082168139664242
1.0,1.0,460.0,200.0,5.0,21.17410347324975
1.0,1.0,480.0,200.0,1.0,2.02825463801927
1.0,1.0,480.0,200.0,2.333333333333333,4.314404209523008
1.0,1.0,480.0,200.0,3.6666666666666665,8.627114229349626
1.0,1.0,480.0,200.0,5.0,14.966384697499098
1.0,1.0,500.0,200.0,1.0,2.0976305286930397
1.0,1.0,500.0,200.0,2.333333333333333,5.120448142093849
1.0,1.0,500.0,200.0,3.6666666666666665,10.854073093977876
1.0,1.0,500.0,200.0,5.0,19.29850538434511
1.0,1.0,520.0,200.0,1.0,1.537079247035908
1.0,1.0,520.0,200.0,2.333333333333333,4.506456252388881
1.0,1.0,520.0,200.0,3.6666666666666665,10.139317894191768
1.0,1.0,520.0,200.0,5.0,18.435664172444557
1.0,1.0,540.0,200.0,1.0,1.4123413540402483
1.0,1.0,540.0,200.0,2.333333333333333,3.6700859648148527
